Probeset_ID,Gene Symbol,LMIsW,Sample_,Sample_,Sample_
10482448,Zeb2,92.19,90.93,94.90,90.42
10482467,Orc4,-67.97,-53.21,-67.44,-78.35
10482484,---,-52.15,-53.16,-65.74,-39.35
10482486,Mmadhc,14.53,25.02,-35.37,53.68
10482496,---,-22.15,-14.69,-56.45,-1.69
10482500,Rnd3,20.18,23.99,7.39,30.00
10482507,Ppia,-15.32,-36.21,-24.65,22.28
10482509,Rbm43,-47.06,-37.65,-57.49,-44.58
10482517,Nmi,55.82,71.33,32.99,61.06
10482528,Neb,-68.05,-72.23,-58.61,-73.85
10482687,Arl5a,12.32,21.96,2.34,13.88
10482695,Cacnb4,-49.70,-45.41,-47.88,-55.29
10482712,Stam2,53.70,58.33,44.41,57.63
10482731,Prpf40a,-3.78,1.33,-9.07,-5.85
10482757,---,-4.34,-27.90,39.27,-7.67
10482762,Idi1 or Gm13502,-15.32,-36.21,-24.65,22.28
10482766,Rprm,-86.41,-92.90,-70.79,-90.48
10482772,Nr4a2,53.61,52.96,42.14,62.89
10482788,A930012O16Rik,-3.95,22.79,-23.66,-5.97
10482791,---,26.09,29.95,2.89,43.32
10482793,---,85.67,85.25,93.65,68.66
10482795,Ermn or Galnt5,-13.85,-11.70,-16.09,-14.59
10482802,Cytip,53.38,56.37,42.64,67.16
10482814,Acvr1c,-69.03,-56.52,-50.62,-93.33
10482824,Acvr1,65.10,75.16,62.00,57.42
10482846,Ccdc148,-47.74,-37.89,-51.12,-56.06
10482863,---,-88.93,-97.05,-90.71,-70.10
10482866,Tanc1,-35.85,-23.09,-30.60,-56.12
10482868,Wdsub1,93.67,85.06,92.96,97.01
10482880,Baz2b,15.21,8.05,8.37,29.49
10482918,Gm13570,-1.34,-1.45,4.91,-4.66
10482920,Cd302,42.08,37.46,38.40,49.56
10482929,Ly75,-62.59,-83.04,-64.14,-40.86
10482968,Pla2r1,-43.38,-30.49,-34.37,-65.92
10483000,Itgb6,-15.11,-18.47,-11.40,-17.82
10483023,Rbms1,-20.68,-17.61,-39.35,-2.08
10483025,Rbms1,88.85,88.97,88.48,89.14
10483043,Gm13582,8.42,4.42,-3.68,30.53
10483046,Dpp4,0.60,5.53,-9.30,7.17
10483074,Gcg,-42.72,-48.21,-34.36,-46.29
10483081,Fap,-15.30,-15.81,-13.09,-17.49
10483110,Ifih1,85.01,91.54,75.68,85.76
10483131,Kcnh7,-20.83,-9.44,-18.99,-50.63
10483148,---,48.22,73.26,25.04,25.89
10483150,Fign,-69.28,-77.59,-61.04,-69.70
10483157,---,-15.68,-20.23,25.51,-47.53
10483161,---,-15.32,-36.21,-24.65,22.28
10483163,Grb14,-63.12,-62.12,-72.94,-54.56
10483178,Cobll1,-92.51,-99.16,-89.59,-83.52
10483199,Slc38a11,-16.43,-19.42,-19.19,-11.14
10483215,Scn3a or Scn1a,-73.72,-65.92,-84.68,-69.57
10483228,Scn3a,-41.87,-65.39,-57.26,-21.19
10483246,---,-1.94,-28.99,13.40,30.98
10483249,Galnt3,10.74,-2.76,17.25,20.21
10483264,Ttc21b,-74.55,-67.30,-80.24,-74.68
10483299,Scn1a,-42.31,-45.77,-60.51,-25.56
10483322,---,-2.12,60.54,-32.01,-10.03
10483324,Scn9a,-63.28,-73.88,-53.35,-63.00
10483326,Scn9a,-37.45,-35.66,-42.57,-34.56
10483353,Scn7a,11.20,-1.61,2.18,40.38
10483379,---,-23.34,-17.53,-35.28,-18.08
10483381,Stk39,-37.35,-26.75,-53.21,-32.80
10483401,Spc25,-54.74,-58.29,-55.15,-50.86
10483410,Abcb11,-40.52,-53.07,-21.25,-51.80
10483439,Lrp2,-36.26,-52.72,-38.22,-24.78
10483521,Fastkd1,-65.85,-47.90,-66.94,-79.88
10483536,4930578N16Rik,-59.86,-66.58,-83.15,-28.38
10483546,---,-57.85,-53.35,-75.05,-43.75
10483548,Mettl5 or Ssb,-9.43,-5.45,-3.08,-26.16
10483559,---,0.31,-15.55,-11.02,36.51
10483561,Gorasp2,-56.70,-52.16,-35.04,-78.79
10483563,Tlk1,64.67,61.44,67.56,64.64
10483584,Mettl8,27.06,29.70,52.24,-7.45
10483604,Slc25a12,-60.19,-51.71,-64.85,-63.39
10483624,Dlx1as,-33.56,-29.54,-35.84,-35.29
10483626,Dlx2,-67.71,-64.00,-58.67,-79.04
10483631,Gm13637,35.12,37.09,22.41,44.91
10483633,Sp3,23.85,8.71,33.86,30.87
10483646,Sp3,-24.20,-5.66,-8.61,-52.02
10483648,Ola1,-56.84,-56.93,-72.29,-36.65
10483665,Sp9,-24.13,-29.35,17.89,-55.95
10483667,Cir1,9.51,4.23,-3.73,29.58
10483679,Gpr155,84.66,78.83,87.05,87.13
10483698,Wipf1,34.29,28.37,37.66,36.81
10483706,Chrna1,-66.50,-79.31,-66.15,-53.17
10483719,Chn1,-55.78,-48.10,-69.12,-54.76
10483737,Atf2 or LOC100047997,-45.23,-45.89,-57.14,-28.62
10483756,Atp5g3,-60.43,-65.11,-45.08,-67.75
10483761,---,-66.88,-17.23,-83.23,-84.05
10483766,---,-22.88,-53.74,0.51,-26.95
10483768,---,73.72,50.34,71.11,88.20
10483770,Lnp,-76.90,-81.06,-71.71,-77.79
10483786,Mrpl23,19.71,24.16,5.13,28.89
10483789,Evx2,-82.74,-84.21,-81.97,-82.15
10483797,1700109F18Rik or Hoxd3,-20.93,-6.83,-41.69,-16.43
10483800,1700109F18Rik,-39.39,-18.22,-68.51,-39.47
10483803,---,-10.78,-12.52,-6.05,-16.45
10483806,Rps6,-15.32,-36.21,-24.65,22.28
10483809,Nfe2l2,66.88,74.88,62.36,63.44
10483817,6030499A19Rik,95.76,97.31,95.55,92.25
10483819,Ttc30b,-8.48,-4.08,-36.57,20.41
10483822,Ttc30a2 or Ttc30b or Ttc30a1,-87.57,-92.72,-71.25,-92.26
10483824,Ttc30a1,-14.52,-14.96,-14.54,-13.85
10483828,Pde11a,-42.35,-63.24,-29.28,-37.21
10483851,Cyct,-36.61,-41.63,-28.83,-42.15
10483856,Prkra,-33.56,-22.08,-35.55,-41.33
10483865,Fkbp7,-7.43,-14.33,-10.95,1.14
10483871,Ttn,-29.53,-34.30,-24.85,-30.42
10484190,Ttn,-37.48,-19.84,-49.97,-50.52
10484195,Ttn,-15.32,-36.21,-24.65,22.28
10484197,Ccdc141,-28.73,-32.20,-37.45,-18.71
10484201,Ccdc141,-72.19,-78.01,-81.72,-58.50
10484203,Ccdc141,-84.49,-74.45,-97.01,-75.16
10484205,Ccdc141,-70.66,-93.25,-82.46,-38.62
10484207,Ccdc141,-68.96,-57.43,-78.84,-71.51
10484227,Sestd1,-16.13,-0.79,-22.18,-21.34
10484237,Zfp385b,-63.84,-59.85,-75.76,-56.58
10484249,Cwc22,-36.78,-22.51,-22.31,-65.80
10484256,4930401B11Rik,7.11,6.79,0.36,13.47
10484258,---,-62.48,-70.90,-53.52,-62.15
10484261,Cerkl,-16.30,0.33,-29.30,-23.82
10484276,Neurod1,-38.48,-54.86,-25.17,-44.59
10484283,Pde1a,-85.19,-97.67,-75.89,-72.95
10484307,Frzb,-69.98,-76.30,-83.24,-51.40
10484318,Nckap1,-73.78,-79.79,-80.39,-56.99
10484351,Sumo2,-15.32,-36.21,-24.65,22.28
10484353,---,60.08,65.59,43.93,63.43
10484355,---,-15.32,-36.21,-24.65,22.28
10484357,Rps4x,66.86,60.36,71.64,66.94
10484361,Zswim2,-62.91,-46.36,-85.45,-53.96
10484371,Calcrl,53.04,38.33,48.28,70.30
10484389,Tfpi,-29.38,-40.00,-27.16,-21.54
10484402,Ctnnd1,24.22,23.43,30.29,20.26
10484425,2700094K13Rik,-9.00,-8.92,-9.94,-8.32
10484431,Tmx2,-15.32,-36.21,-24.65,22.28
10484440,Zdhhc5,-47.58,-33.28,-47.80,-59.44
10484457,Clp1,6.64,18.64,-8.17,6.27
10484461,Mir130a,-41.38,-26.17,-68.89,-31.09
10484463,Serping1,-36.13,-35.01,-35.98,-37.67
10484472,Smtnl1,16.11,-13.70,33.24,45.04
10484482,Rtn4rl2,-64.05,-73.31,-55.34,-62.99
10484486,P2rx3,-1.76,35.61,-12.03,-10.68
10484488,P2rx3,-67.57,-90.05,-50.31,-56.81
10484503,Lrrc55,-12.74,-13.98,-11.01,-13.35
10484508,Olfr987,-51.78,-38.76,-36.54,-76.44
10484510,Olfr988,-11.50,-3.20,-7.42,-28.87
10484512,Olfr992,-10.77,-7.49,9.95,-32.88
10484514,Olfr993,-46.47,-71.86,-63.83,-6.56
10484516,Olfr994,-32.87,-59.71,-13.66,-36.06
10484518,Olfr995,-72.86,-83.11,-41.79,-87.93
10484520,4833423E24Rik,-58.87,-65.28,-69.98,-41.92
10484535,Olfr1000,-43.55,-56.14,-24.56,-51.86
10484537,Olfr1002,-27.06,-20.83,-42.56,-20.97
10484539,Olfr1006,-37.03,-43.79,-38.42,-30.08
10484541,Olfr154,-43.92,-55.73,-31.11,-46.80
10484543,Olfr1006,-34.94,-83.09,-33.10,-9.05
10484545,Olfr1012,-25.07,-11.99,-19.07,-47.25
10484547,Olfr1016,-10.33,-5.61,-8.20,-18.98
10484549,Olfr1019,13.02,28.51,4.70,1.87
10484551,---,-27.01,-30.17,-8.34,-56.03
10484553,Olfr1024,38.57,63.52,65.97,-26.47
10484555,Olfr1037,-49.25,-54.57,-35.18,-60.77
10484557,Olfr1039,-38.50,-81.26,-53.60,-4.61
10484559,Olfr1040,-12.68,-2.08,-8.98,-32.50
10484561,Olfr1042,-63.28,-63.42,-28.48,-89.02
10484563,Olfr1043,-12.47,-59.19,5.43,9.87
10484565,Olfr1044,-31.69,-46.92,-25.82,-22.33
10484567,Olfr52,-42.23,-36.53,-47.78,-41.89
10484569,Olfr1045,-35.64,-3.48,-43.72,-61.90
10484571,Olfr1046,-31.59,-48.49,-15.94,-38.93
10484573,Olfr1047,-44.94,-74.22,-41.15,-25.16
10484575,Olfr1048,-25.22,-6.26,-10.83,-67.38
10484577,Olfr1049,-27.57,-29.70,-12.33,-45.02
10484579,Olfr1051,-19.39,14.13,-87.81,-23.73
10484581,Olfr1053,13.81,-8.59,59.93,-10.06
10484584,Olfr1053,32.84,-31.49,45.84,71.84
10484586,Olfr1054,-6.46,-56.80,4.08,44.30
10484588,Olfr1055,-38.47,-93.72,-37.92,40.51
10484590,Olfr1056,24.56,-1.77,-12.57,71.09
10484592,Olfr1057,-17.20,-38.14,-21.92,-1.87
10484594,Olfr1058,-62.13,-78.70,-27.72,-82.06
10484596,Olfr1058,19.90,43.16,-23.42,54.26
10484598,Olfr1061,-37.27,-13.87,-59.78,-51.84
10484600,Olfr1062,-57.21,-50.55,-78.18,-41.58
10484602,Olfr1065 or Olfr1058,-35.29,-35.27,-35.74,-35.04
10484604,Olfr1065,-0.28,-12.58,-22.40,64.92
10484606,Olfr1066,-30.04,-11.60,-63.11,-36.70
10484608,Olfr228,-16.98,-9.30,-33.15,-13.02
10484610,Olfr1077-ps1,-18.41,3.83,-13.34,-51.01
10484612,Olfr1079,-21.61,-23.71,-22.96,-19.05
10484614,Olfr1080,-57.26,-58.24,-62.71,-51.79
10484616,Olfr1082,-44.27,-75.33,-54.48,-16.87
10484618,---,-37.58,-36.25,-49.94,-28.22
10484620,Olfr1084,-59.66,-39.12,-91.99,-46.37
10484622,Olfr1085,30.89,5.63,25.05,57.29
10484624,Olfr1086,-18.38,-11.19,-27.26,-17.07
10484626,Olfr1087,-8.68,18.29,-27.54,-10.52
10484628,Olfr1089,1.68,-14.75,64.24,-25.88
10484630,Olfr1090,-26.89,31.75,-39.16,-77.04
10484632,Olfr141,-25.97,-25.32,-1.70,-72.21
10484634,Olfr1095,-55.72,-64.94,-53.07,-48.79
10484636,Olfr1097,-20.03,-13.36,-5.81,-69.28
10484638,Olfr1098,-58.80,-71.55,-56.26,-48.81
10484640,Olfr1099,-20.64,-18.56,-5.71,-41.11
10484642,Olfr1100,-52.15,-89.34,-52.90,-18.52
10484644,Olfr1101,-14.86,-10.05,36.33,-67.91
10484646,---,-80.86,-94.62,-83.87,-55.21
10484648,Olfr1104,-10.87,-7.17,-6.31,-21.80
10484650,Olfr1105,-40.19,-31.66,-65.84,-21.84
10484652,Olfr1106,-47.95,-20.73,-83.66,-41.53
10484654,Olfr1107,-29.55,-22.38,-29.07,-38.83
10484658,Olfr1109,-32.58,-25.82,-41.10,-31.24
10484660,Olfr259,-11.11,-29.49,-0.12,-12.58
10484662,Olfr1110,-15.52,-10.55,-16.12,-22.11
10484664,Olfr1111,-39.89,-58.70,-33.44,-27.61
10484667,---,8.80,-21.12,54.51,-4.05
10484669,Pramel7,-2.08,63.62,-17.53,-25.19
10484673,---,48.27,84.80,-24.77,42.13
10484675,Olfr1128 or Olfr1133 or Olfr1134,-3.35,-10.18,-2.31,5.52
10484679,Olfr1132,-13.66,-4.18,21.82,-61.02
10484681,Olfr1133,-17.00,-7.34,-18.91,-25.65
10484683,Olfr1134,-90.23,-99.17,-73.50,-80.17
10484685,Olfr1135,-66.67,-23.50,-74.34,-94.55
10484687,Olfr1136,-25.49,-29.41,-15.38,-33.75
10484689,Olfr1137,-72.50,-59.79,-89.49,-62.98
10484691,Olfr1138,-20.68,-42.63,-24.05,-1.64
10484693,Olfr1141,-32.71,-39.08,-29.28,-30.20
10484695,---,-78.26,-89.92,-77.70,-63.04
10484697,Olfr1154,-17.88,-17.13,-19.71,-16.82
10484699,Olfr1155,-23.85,-13.04,-42.05,-20.48
10484701,Olfr1156,-8.72,37.22,13.91,-62.61
10484704,Olfr1157,-30.65,-47.47,-25.75,-20.98
10484706,Olfr74,-24.26,-47.80,-14.42,-17.75
10484708,Olfr1160,-9.51,37.87,-40.40,-16.61
10484710,Olfr73,32.45,9.05,76.45,-14.85
10484712,Olfr1162 or Olfr1163,-11.92,-21.65,-7.65,-8.81
10484714,Olfr1163,-60.22,-58.41,-74.07,-48.00
10484716,Olfr1164,-27.19,-67.43,-2.87,-18.92
10484718,---,-42.55,-25.23,-69.77,-38.80
10484720,Olfr1166,-20.62,-32.59,-8.66,-23.58
10484723,Olfr1167,-45.85,-48.35,-35.15,-57.05
10484726,Olfr1170 or Olfr1166 or Olfr1167,-38.96,-44.26,-16.30,-66.77
10484728,---,-24.82,-1.19,-80.12,-9.28
10484731,Olfr1173,-40.15,-75.37,-36.61,-19.65
10484733,Olfr1174-ps,58.38,65.03,37.59,68.39
10484735,Olfr1175-ps,25.69,51.14,29.41,-5.55
10484737,---,-12.22,-2.57,-36.82,-5.81
10484739,Olfr1179,-22.39,-26.72,16.05,-60.87
10484741,Olfr1180,-8.24,16.35,-10.27,-29.41
10484745,Olfr1181,-31.40,-19.55,-25.39,-55.31
10484747,Olfr1182,-65.58,-38.51,-77.19,-82.29
10484749,---,-45.90,-54.10,-95.74,-0.16
10484752,Olfr1195,-30.16,-28.76,-69.74,-8.68
10484754,Olfr1196 or Olfr1197,-23.50,-18.01,-16.07,-41.88
10484756,Olfr1197 or Olfr1196 or Olfr1200,-15.32,-36.21,-24.65,22.28
10484758,Olfr1198,-52.72,-18.15,-61.29,-83.70
10484760,Olfr1199,-20.21,-28.18,-45.47,-0.14
10484762,Olfr1200 or Olfr1197,-4.11,-19.08,-6.06,28.62
10484764,Olfr1208,-55.70,-29.28,-53.23,-83.67
10484766,Olfr1209,-26.01,-15.85,-12.51,-56.78
10484768,Olfr1211,-11.32,-22.13,-6.02,-8.82
10484771,Olfr1213,-22.08,-4.91,-58.26,-28.99
10484773,Olfr1214,-76.07,-87.04,-47.70,-87.20
10484775,Olfr1215,-40.09,-28.43,-75.59,-21.26
10484777,Olfr1216,-51.53,-16.19,-86.85,-64.23
10484779,Olfr1217,-20.70,-23.51,-28.53,-12.36
10484781,Olfr1218,-50.21,-37.57,-55.51,-59.09
10484783,Olfr1219,-28.39,-31.69,-33.03,-21.85
10484785,Olfr1220,-32.32,-23.97,-17.37,-58.99
10484789,Olfr1221,-10.88,-4.28,-29.46,-6.64
10484791,Olfr1222,-13.61,-17.95,-1.27,-23.43
10484793,Olfr1223,-42.13,-46.42,-84.60,-4.92
10484797,---,-60.52,-93.70,-32.01,-43.32
10484799,Olfr1225,-23.65,-16.69,-42.43,-16.43
10484801,Olfr1226,-39.75,-40.18,-31.96,-47.37
10484803,Olfr1228,-25.37,-17.81,-25.92,-34.58
10484805,Olfr1229,-44.79,-30.03,-61.83,-47.83
10484807,Olfr1230,-6.41,-5.92,-31.88,31.04
10484809,Olfr1231,-12.02,-11.34,-8.99,-17.55
10484811,Olfr1232,-14.19,-5.96,-19.29,-18.73
10484813,Olfr1233,-24.14,-12.31,-41.81,-21.53
10484816,Olfr1234,-45.53,-89.61,-38.85,-9.02
10484818,Olfr1238,-21.27,-67.71,-13.12,5.65
10484820,Olfr1239,26.35,69.76,4.17,-16.19
10484822,Olfr1240,-15.29,-0.91,-33.73,-21.04
10484824,Olfr1241,-76.98,-76.86,-54.73,-92.05
10484826,Olfr1242,-45.52,-51.21,-38.49,-47.66
10484828,Olfr1243,-16.75,-30.44,-5.93,-19.49
10484830,Olfr1245,-62.96,-62.31,-62.27,-64.43
10484832,Olfr1246,-13.16,-5.87,-26.14,-11.66
10484834,Olfr1247,-65.33,-44.74,-62.17,-87.25
10484837,Olfr1248,-40.43,-40.80,-94.99,-5.04
10484839,Olfr1249,-46.68,-85.51,-53.20,-8.25
10484841,Olfr1250 or Olfr1252 or Olfr1248,-41.73,-64.62,-33.41,-32.66
10484844,Olfr1251,-83.60,-96.54,-46.86,-93.20
10484846,Olfr1252,-16.04,41.27,-25.14,-54.26
10484848,Olfr1253,-49.44,-61.36,-29.67,-64.13
10484850,Olfr1254,-55.81,-74.02,-73.30,-27.76
10484852,Olfr1256,-36.67,-70.43,-13.07,-35.41
10484854,Olfr48,-40.15,-53.66,-52.82,-15.11
10484856,Olfr1259,-36.46,-60.69,-26.01,-27.50
10484858,Olfr1264,-7.65,-29.02,-6.37,18.14
10484861,Olfr140,-28.34,-66.47,13.98,-32.62
10484863,Olfr1269 or Olfr1265,-20.20,-52.15,-16.87,-3.72
10484865,---,31.08,-13.81,56.22,43.86
10484867,Olfr1269,-16.32,-13.54,21.76,-57.94
10484869,Olfr32,-39.21,-37.14,-45.18,-35.79
10484872,Olfr1270,-23.94,-15.73,-15.80,-47.11
10484875,Olfr1506 or Gm13769 or Olfr1274-ps,-15.32,-36.21,-24.65,22.28
10484880,Olfr142,-31.49,-38.83,-32.00,-23.92
10484882,Olfr1271,-17.90,-24.80,-22.36,-8.05
10484884,Olfr1272 or Olfr1273-ps,-18.56,34.06,-54.25,-37.21
10484886,Olfr1273-ps,-25.61,-39.91,-20.11,-18.31
10484888,Ptprj,93.48,93.90,93.16,93.53
10484894,Ptprj,89.73,90.77,89.47,89.47
10484912,Ndufs3,-15.32,-36.21,-24.65,22.28
10484920,Ptpmt1,84.84,85.08,79.72,88.67
10484925,Gm13777,1.26,-14.25,23.12,-2.14
10484927,Slc39a13,50.41,44.65,54.80,50.71
10484941,Madd,39.37,34.81,42.73,40.89
10484987,Nr1h3,2.86,2.11,1.93,4.78
10484999,Ddb2 or Acp2,-47.57,-72.87,-28.21,-40.55
10485013,1110051M20Rik,-42.01,-46.62,-33.97,-47.36
10485027,F2,-25.43,-23.04,-35.77,-19.52
10485042,Zfp408,-65.48,-69.27,-62.63,-64.35
10485048,Atg13,21.43,23.50,26.39,13.85
10485068,---,-15.87,-3.23,-36.95,-11.06
10485070,Mdk,-85.90,-86.63,-76.55,-91.62
10485081,Dgkz,75.54,79.93,73.11,73.66
10485115,Dgkz,-22.50,-43.94,-10.73,-13.63
10485117,Creb3l1,-49.80,-67.59,-62.04,-26.86
10485131,Gyltl1b,-76.28,-74.97,-71.10,-82.58
10485151,Mapk8ip1,-76.88,-80.66,-74.12,-75.66
10485170,Cry2,-76.06,-69.54,-78.03,-79.27
10485183,Slc35c1,-5.84,-19.04,-15.45,20.94
10485191,Prdm11,6.10,24.56,-1.08,-4.12
10485198,Tspan18,-5.73,-20.42,-1.69,3.44
10485213,Cd82,42.58,39.53,44.03,44.03
10485225,Ext2,-0.70,-3.04,-20.46,18.63
10485241,Accs,83.78,85.08,72.96,90.80
10485261,Accsl,-18.70,-20.91,-11.24,-27.29
10485277,---,56.17,36.71,64.76,61.24
10485280,Gm13889,-50.30,-59.00,-39.07,-52.30
10485282,Alkbh3,24.53,30.11,1.86,40.96
10485294,Hsd17b12,48.49,53.19,53.57,36.41
10485307,Mir129-2,-25.49,-36.69,-21.22,-19.50
10485309,E530001K10Rik,-26.13,-10.74,-33.27,-38.12
10485312,Mir670,-49.09,-75.28,-21.64,-49.79
10485314,Ttc17,93.60,99.06,95.39,73.03
10485340,Itpa,-15.32,-36.21,-24.65,22.28
10485342,Ttc17 or 2810002D19Rik,16.19,1.21,49.57,-7.29
10485344,Api5,49.05,60.79,19.97,67.85
10485355,---,-15.32,-36.21,-24.65,22.28
10485357,---,-80.28,-69.05,-58.01,-98.20
10485361,B230118H07Rik,-8.90,-12.17,9.87,-20.83
10485370,Rag2 or B230118H07Rik,-25.36,-19.41,-41.72,-20.65
10485372,Rag1 or B230118H07Rik,-40.67,-44.06,-48.26,-31.54
10485378,Prr5l,55.03,63.33,30.20,67.30
10485388,Ldlrad3,51.35,73.49,11.87,48.22
10485395,Trim44,-74.47,-75.38,-72.51,-75.64
10485402,Fjx1,-66.32,-71.58,-66.23,-61.99
10485405,Cd44,72.12,78.67,47.78,84.54
10485429,Pdhx,-47.20,-40.85,-61.66,-39.07
10485445,Ehf,-1.70,-2.46,-0.47,-2.54
10485461,BC016548,63.99,75.04,52.52,59.80
10485466,Cat,-0.12,-9.31,16.28,-3.14
10485483,Nat10,-28.29,-42.04,-25.89,-18.61
10485514,Caprin1,0.81,0.89,1.15,0.50
10485536,---,99.87,99.57,99.90,99.93
10485540,Fbxo3,-22.00,-14.71,-43.24,-11.37
10485546,D430041D05Rik,-38.55,-79.55,-18.29,-29.90
10485550,D430041D05Rik,-45.08,-49.53,-10.16,-92.05
10485562,Hipk3,69.82,73.55,65.68,69.79
10485580,Cstf3,62.51,67.84,30.52,79.44
10485582,Tcp11l1,-0.64,0.11,11.41,-7.47
10485594,Pin1-ps1,-44.42,-16.70,-21.60,-86.59
10485597,Depdc7,8.18,14.55,12.12,-1.01
10485607,Qser1,22.95,33.00,10.36,25.23
10485622,Qser1,-15.32,-36.21,-24.65,22.28
10485624,Prrg4,-83.46,-94.14,-69.12,-79.69
10485633,Gm10796,-68.55,-52.54,-91.86,-50.15
10485635,Eif3m,27.59,23.93,26.11,33.23
10485641,Eif3m,-16.08,-1.32,-43.43,-12.43
10485643,AI314831,-35.75,-29.59,-42.05,-36.46
10485645,Rcn1,-82.28,-87.10,-88.02,-65.84
10485654,Rpl10,-15.32,-36.21,-24.65,22.28
10485656,Elp4,-17.18,11.59,-48.10,-9.63
10485667,Dnajc24,32.48,23.86,37.26,35.59
10485674,2700007P21Rik,40.18,51.91,23.06,42.99
10485681,Fshb,6.09,-14.39,47.82,-6.17
10485685,Rpl35a or Ino80,-15.32,-36.21,-24.65,22.28
10485687,Mettl15,16.58,21.21,35.80,-8.26
10485695,Gm13939,-9.50,-11.11,-1.45,-31.40
10485698,---,-96.13,-98.36,-87.58,-97.43
10485700,Bbox1,-59.44,-53.44,-74.07,-52.07
10485711,Fibin,-56.50,-69.19,-61.69,-40.03
10485716,---,-52.24,-49.45,-83.62,-28.33
10485718,Ano3 or Muc15,-90.35,-81.02,-90.02,-96.56
10485745,Ano3,-68.61,-79.23,-68.93,-56.60
10485747,4930430A15Rik,-62.83,-62.83,-90.13,-36.87
10485765,Olfr1275,-26.53,-13.13,-44.90,-26.41
10485767,Olfr1277,3.09,15.14,35.07,-10.94
10485769,Olfr1282,-56.22,-56.75,-22.52,-86.67
10485771,Olfr1286,-63.04,-32.10,-34.45,-98.60
10485773,Olfr1290,-53.79,-83.23,-36.72,-39.63
10485775,---,-18.15,-2.32,-9.83,-61.68
10485777,Olfr1294,-51.64,-34.09,-72.65,-51.41
10485779,Olfr1295,-17.49,-19.51,-22.49,-11.46
10485782,---,-28.89,-22.96,-27.44,-36.82
10485784,Olfr1297,-33.17,-30.69,-17.11,-59.90
10485786,Olfr1298,12.01,-17.03,14.26,52.03
10485790,Olfr1303,-6.07,-19.45,16.08,-6.73
10485792,Gm13931,-14.13,-93.47,65.74,-11.95
10485794,Olfr1305,-12.01,-6.56,-1.43,-33.25
10485796,Olfr1306,-24.42,-15.32,-23.15,-38.02
10485798,Olfr1307,-59.58,-54.68,-62.53,-61.32
10485800,Olfr1308,-41.81,-48.21,-11.02,-81.40
10485802,Olfr1309,13.27,32.56,24.07,-7.72
10485804,Olfr1310,-17.56,40.08,-81.05,-10.52
10485807,Olfr1311,-27.81,-42.09,-41.52,-5.79
10485809,Olfr1312,-12.02,-0.59,-11.67,-33.65
10485811,Olfr1313,18.43,-0.99,7.84,40.50
10485813,Olfr1314,-37.84,-32.09,-17.30,-71.05
10485815,Olfr1316 or Olfr1307,-46.43,-28.27,-34.46,-83.21
10485817,Olfr1316,-15.32,-36.21,-24.65,22.28
10485819,BC125332,-5.33,-8.49,-15.46,18.34
10485828,Slc12a6 or Gm10792,-45.47,-59.21,-62.76,-24.01
10485830,Tmem85,-12.11,-5.34,-14.49,-16.07
10485836,Chrm5,-29.98,-19.34,-20.33,-55.16
10485840,Ryr3,-59.17,-68.05,-45.04,-65.59
10485948,Grem1,-59.66,-65.16,-53.16,-61.41
10485955,Scg5,-57.05,-52.55,-72.45,-46.61
10485963,Arhgap11a,4.71,4.92,7.64,0.71
10485979,Gjd2,-19.45,-14.50,-31.89,-14.69
10485982,Actc1,-17.97,-30.14,-13.62,-15.57
10485989,Aqr,-29.04,-42.18,-28.04,-15.07
10486026,Zfp770,-38.01,-60.78,-45.86,-11.09
10486029,Atpbd4,-53.11,-50.16,-54.01,-54.96
10486041,Meis2,-47.96,-58.99,-51.84,-37.82
10486057,Rab5b,-15.32,-36.21,-24.65,22.28
10486059,---,42.78,58.31,-1.26,55.04
10486061,Rasgrp1,18.11,13.43,23.40,17.27
10486081,Fsip1,-35.44,-17.33,-61.27,-35.59
10486096,A930104D05Rik,-42.98,-47.16,-12.87,-67.56
10486102,Gpr176,-39.53,-27.20,-34.97,-62.52
10486107,Srp14 or LOC100504988,-12.01,-19.85,-7.75,-9.47
10486112,Bmf,90.23,90.68,89.68,90.00
10486119,Plcb2,50.71,52.40,45.31,53.57
10486154,A430105I19Rik,-21.19,-28.02,-27.96,-8.52
10486166,Ccdc32,9.70,17.43,-1.69,14.44
10486172,Fam82a2,-13.51,-11.04,-21.15,-8.77
10486185,Dnajc17,45.26,78.20,-3.07,11.37
10486191,Ppp1r14d,-17.83,-15.39,-12.57,-27.93
10486197,Rhov,-69.00,-54.19,-75.08,-77.23
10486201,Gm14207,27.00,28.36,28.00,24.57
10486203,Ino80,-59.70,-46.69,-67.01,-63.25
10486241,Exd1,-36.89,-64.43,-30.26,-22.93
10486255,Oip5 or Nusap1,-42.32,-34.84,-42.57,-52.08
10486262,Ltk,-44.98,-60.06,-12.83,-59.22
10486284,Ndufaf1,-68.04,-81.21,-55.95,-61.19
10486290,---,84.58,83.99,92.38,67.39
10486292,Rpap1,-14.84,-1.48,-14.57,-29.88
10486320,6330405D24Rik or Mga,-49.76,-72.81,-18.10,-55.97
10486322,---,-33.50,-43.47,-34.53,-23.87
10486324,Mapkbp1,-20.18,-39.06,-4.76,-17.15
10486327,Spnb5,72.53,47.81,80.14,81.05
10486396,Ehd4,87.14,86.84,89.65,84.86
10486403,Pla2g4e,-31.17,-54.54,-17.83,-29.78
10486425,Pla2g4d,-10.14,-20.85,27.10,-28.51
