Probeset_ID,Gene Symbol,Mo Bl Ly6C- IIint,Sample_,Sample_,Sample_,Sample_,Sample_
10435752,Lsamp,-57.94,-69.08,-66.60,-70.94,-55.40,-32.67
10435765,---,-44.04,-88.15,-72.89,-29.92,-55.88,-13.59
10435767,---,-62.78,-55.05,-39.04,-67.46,-93.16,-55.41
10435769,Zbtb20,-20.18,1.35,-27.50,-16.79,-21.97,-33.30
10435784,Ndufs5 or BC002163 or LOC100504968,-21.88,-74.21,-45.77,-87.68,44.49,50.18
10435787,---,-48.11,-64.68,-32.38,-31.44,-43.31,-65.02
10435789,Zbtb20,-14.45,-8.57,-16.35,-9.72,-12.57,-24.08
10435791,Mir568,-61.54,-47.43,-42.83,-75.15,-66.53,-68.54
10435793,Drd3,-24.82,-2.91,-52.07,-0.75,-41.74,-35.37
10435802,2610015P09Rik,-67.52,-41.04,-69.43,-58.38,-90.15,-71.32
10435821,Naa50,-42.06,-46.34,-26.95,-46.61,-37.69,-50.80
10435832,Gm608,99.12,99.97,98.22,99.16,97.25,99.37
10435841,Spice1,5.93,30.01,36.57,-2.07,-2.66,-29.11
10435862,Wdr52,-34.48,-28.75,-62.28,-33.62,-30.77,-24.97
10435897,BC027231,-6.59,-16.02,12.38,3.20,-17.78,-11.72
10435907,Cd200r1,-53.50,-55.10,-68.95,-40.42,-62.04,-46.88
10435920,Cd200r4 or F630003A18Rik,-55.99,-75.41,-40.02,-72.49,-49.71,-46.80
10435930,Cd200r2,-56.08,-77.91,-62.96,-50.50,-39.72,-52.32
10435937,Cd200r3,-57.06,-40.72,-63.21,-56.80,-81.99,-45.47
10435948,Ccdc80 or LOC100503263,-81.20,-92.28,-95.69,-83.74,-64.80,-63.41
10435961,Gm10808,-49.36,-80.22,-41.12,-33.00,-48.47,-49.31
10435963,Atg3,51.06,53.02,63.43,51.53,43.29,40.20
10435980,Rps24 or LOC677113,-14.61,-9.81,64.85,-71.98,-36.77,-19.08
10435982,Btla,6.35,2.15,3.35,20.09,0.17,1.03
10435991,---,-79.67,-77.25,-91.66,-92.05,-33.87,-86.44
10435993,Slc9a10,-45.95,-41.00,-76.57,-48.28,-24.62,-48.90
10436024,Gcet2,-42.29,-31.48,-46.84,-30.94,-26.15,-80.33
10436034,---,-45.34,-47.99,-55.61,-12.61,-6.01,-87.90
10436037,---,-33.22,-33.95,-48.05,-20.47,21.62,-72.50
10436041,---,-20.77,-65.64,-55.51,-21.44,24.24,26.16
10436043,---,38.25,59.42,-3.82,18.89,66.48,34.48
10436046,---,22.02,21.55,-3.63,34.33,12.92,42.39
10436048,Prdx1 or LOC100862012,-29.08,-78.71,-45.92,-74.51,51.13,32.45
10436050,Dppa4,-48.71,-39.72,-31.23,-42.14,-87.71,-50.00
10436053,Dppa2,-69.40,-43.43,-72.24,-58.22,-88.31,-79.22
10436057,Morc1,-48.39,-69.85,-74.33,-53.81,-50.73,-13.48
10436087,Retnlb,-41.69,-61.71,-51.25,-74.76,-11.90,-30.55
10436095,Retnla,-41.12,-33.96,-73.49,-17.06,-78.63,-39.20
10436100,Retnlg,-40.31,-31.04,-53.84,-37.12,-40.08,-44.22
10436106,C330027C09Rik,-46.46,-23.01,-41.32,-35.93,-74.95,-70.41
10436128,Myh15,-34.77,-36.67,-80.97,-25.93,-50.39,-9.24
10436169,Ift57,-34.27,-34.99,-6.99,-37.95,-39.62,-49.89
10436182,Cd47,94.71,93.06,90.38,87.53,97.95,97.99
10436196,Cd47,77.74,71.22,74.29,56.21,89.04,87.33
10436198,---,87.05,94.69,83.73,92.63,71.18,84.46
10436200,---,-13.88,14.11,-75.34,14.11,33.17,-33.36
10436203,Gm4416,4.65,-35.70,-37.00,63.76,42.20,-10.13
10436206,---,-34.24,-44.71,-12.06,-66.14,-2.32,-53.89
10436209,Cblb,93.52,96.80,90.96,95.23,90.49,92.75
10436228,---,-4.12,-4.41,-40.60,28.45,5.14,5.07
10436230,---,-24.32,-13.45,-66.30,-18.24,-46.16,-11.58
10436232,Rpl24 or Zbtb11 or Gadl1,-14.61,-9.81,64.85,-71.98,-36.77,-19.08
10436239,Zbtb11 or Rpl24 or 2310061J03Rik,19.53,33.80,43.86,38.39,7.89,-36.06
10436251,---,-43.37,-37.41,-26.03,-51.57,-33.42,-66.73
10436253,Senp7,-6.14,20.70,13.30,7.60,-43.78,-33.04
10436282,Impg2,-53.81,-45.05,-82.12,-42.16,-44.16,-56.53
10436304,Abi3bp,-63.10,-61.23,-63.88,-73.88,-56.76,-60.75
10436348,Tomm70a,-56.44,-58.93,-34.63,-58.26,-57.48,-66.98
10436363,Filip1l,-58.46,-82.11,-95.12,-51.96,-32.25,-27.68
10436369,Filip1l,93.51,97.48,93.54,96.60,81.75,85.03
10436372,Dcbld2 or St3gal6,-89.21,-95.79,-89.59,-89.28,-85.83,-83.73
10436392,Cpox,-62.38,-72.10,-52.76,-77.33,-54.02,-49.34
10436402,Cldn25,-31.07,-16.59,-8.26,-54.65,-29.73,-43.70
10436409,Olfr183,-46.82,-85.64,-75.87,-20.65,-55.65,-20.04
10436412,Olfr195,-16.39,-3.80,-5.73,-5.83,-39.00,-56.21
10436414,Olfr203,-64.01,-67.52,-82.03,-96.80,-56.00,-17.12
10436416,Gabrr3,-21.13,-40.51,-43.22,-15.57,-7.06,-4.63
10436426,Orai2,32.99,23.34,38.58,23.46,46.76,35.81
10436428,Mina,78.08,79.58,84.98,75.93,78.75,69.26
10436442,Fam60a,-50.13,-51.78,-46.65,-49.96,-48.07,-53.94
10436444,---,44.80,88.12,12.79,56.91,-21.00,32.46
10436446,Gps1,-14.61,-9.81,64.85,-71.98,-36.77,-19.08
10436449,---,69.05,77.12,68.09,74.45,64.11,58.38
10436451,Stx19,23.22,-2.50,-13.10,55.79,34.80,44.21
10436456,Pros1,53.01,40.26,56.62,49.12,60.79,58.60
10436471,Cggbp1,83.33,67.44,94.11,73.55,88.05,83.23
10436476,Pou1f1,-6.63,-9.20,-26.36,72.48,-54.64,-7.22
10436487,Vgll3,-65.01,-74.75,-66.76,-49.11,-64.29,-70.89
10436493,---,-50.10,-52.58,-60.30,-60.50,-74.42,-17.86
10436498,---,-43.24,-8.83,-83.78,-32.36,-1.94,-83.39
10436500,Gbe1,-78.31,-87.10,-81.00,-81.39,-59.50,-76.03
10436517,---,-0.14,-6.28,-12.22,61.84,-49.23,28.44
10436519,Robo1,-81.41,-98.04,-78.49,-78.33,-66.17,-73.27
10436550,---,15.80,-7.64,7.77,-11.57,61.05,24.09
10436552,Rbm11,-48.33,-66.19,-26.04,-37.29,-73.22,-45.37
10436561,Usp25,85.52,89.28,93.75,93.34,71.64,66.80
10436588,2810055G20Rik,-49.18,-53.99,-55.92,-18.26,-64.98,-51.24
10436590,2810055G20Rik,-68.65,-85.08,-83.85,-54.22,-74.59,-51.24
10436594,---,-66.34,-77.05,-86.07,-50.06,-63.51,-53.60
10436596,---,-78.44,-65.56,-89.44,-58.77,-82.07,-90.94
10436598,---,-66.64,-94.71,-46.89,-52.80,-66.70,-76.00
10436600,Mir99a,-82.20,-86.68,-69.20,-89.28,-67.62,-92.82
10436602,Mirlet7c-1,-71.23,-74.88,-95.78,-53.73,-91.72,-40.09
10436604,Mir125b-2,-68.51,-85.86,-37.00,-78.66,-54.63,-83.24
10436606,---,34.55,-5.07,31.57,55.43,81.04,-25.22
10436608,Cxadr,-71.16,-49.29,-66.47,-63.77,-88.84,-86.78
10436621,---,16.37,1.93,6.33,29.02,-7.57,50.96
10436623,Chodl,-52.09,-76.64,-34.05,-43.93,-48.98,-58.24
10436634,Gm16509,-0.35,12.56,32.31,-13.16,12.85,-21.70
10436636,Ncam2,-55.62,-49.82,-61.41,-48.98,-83.37,-39.64
10436658,7120432I05Rik,-55.23,-71.31,-48.47,-67.03,-37.59,-53.85
10436662,Mir155 or LOC100653389,-18.34,-23.35,-23.28,-2.99,-23.66,-24.42
10436664,---,-10.80,-67.80,49.74,-0.96,-28.60,0.00
10436666,Jam2,-64.96,-63.14,-60.00,-62.64,-59.53,-79.72
10436678,Gabpa,38.24,54.92,63.72,38.73,22.57,15.69
10436692,Gm10791,-22.33,-11.18,-25.97,-14.72,-44.62,-26.99
10436694,Rplp0,8.63,-16.14,6.00,-42.48,30.52,52.43
10436696,---,-45.15,-42.33,-22.38,-76.05,-42.59,-54.37
10436698,N6amt1,-87.92,-79.78,-80.48,-84.79,-88.88,-95.94
10436708,Usp16,-14.78,3.96,5.10,26.64,-43.61,-56.06
10436727,ORF63,-49.23,-35.06,-73.84,-20.57,-65.60,-59.84
10436734,Bach1,98.29,97.34,98.63,97.95,99.29,97.45
10436742,---,-16.97,-26.30,-19.82,-40.54,22.04,-13.20
10436746,Krtap13-1,-45.36,-80.64,-67.36,-10.93,-25.79,-65.14
10436748,2310034C09Rik,-32.14,-66.35,-26.37,-17.01,-49.79,-13.79
10436750,---,36.32,64.55,28.72,-10.75,49.15,37.57
10436752,Krtap15,-30.12,-32.66,-15.63,-16.74,-29.57,-77.82
10436758,Gm10229,-25.55,-21.35,-30.16,-22.48,-21.98,-32.11
10436760,Krtap6-1,-40.47,-33.46,-37.82,-21.95,-49.08,-67.17
10436762,---,-9.13,34.67,-30.80,42.40,-43.55,-26.12
10436764,Krtap6-3,-27.46,-41.44,-48.66,-11.37,-23.22,-26.14
10436766,---,-50.02,-35.35,-83.91,-43.75,-61.73,-32.95
10436768,---,19.54,22.31,-2.42,45.91,66.06,-24.17
10436770,---,-41.11,-65.36,-57.47,-8.12,-44.90,-49.59
10436773,---,-54.11,-61.55,-51.77,-52.17,-80.03,-26.95
10436775,---,-54.91,-77.80,-70.93,-33.88,-23.27,-78.37
10436777,---,-37.20,-43.37,-70.74,-23.42,-36.83,-20.04
10436779,---,82.54,75.69,96.73,68.33,86.46,73.55
10436781,Gm10789,43.57,72.52,23.63,62.69,43.90,-4.80
10436783,Sod1,-84.30,-93.17,-94.21,-84.24,-64.60,-75.98
10436788,Hunk,-71.15,-82.17,-73.06,-51.02,-72.78,-76.57
10436800,---,46.52,64.38,34.79,51.22,48.66,29.62
10436802,---,8.63,44.43,15.27,21.10,-17.52,-3.36
10436804,Mrap,-45.56,-51.50,-46.26,-31.01,-37.18,-66.57
10436809,4931408A02Rik,-47.52,-52.15,-52.67,-68.28,-10.94,-64.25
10436823,Olig2,-59.61,-60.86,-83.50,-56.19,-26.49,-71.56
10436826,---,-14.61,-9.81,64.85,-71.98,-36.77,-19.08
10436828,Olig1,-58.43,-58.89,-94.28,-38.15,-34.88,-61.14
10436830,Ifnar2,80.82,69.58,85.34,72.17,86.01,85.65
10436841,Il10rb,80.62,66.23,86.72,77.03,84.09,82.68
10436849,Ifnar1,57.21,57.21,74.99,47.82,45.72,57.00
10436865,Ifngr2,89.57,92.19,94.46,86.05,88.46,86.38
10436873,Son,82.94,93.97,88.89,91.42,65.86,62.25
10436890,Gm10785,-0.06,42.86,-19.99,19.25,-18.90,-1.69
10436892,Itsn1,-23.31,-6.76,-7.48,-24.59,-31.97,-37.40
10436941,Mrps6 or Slc5a3,-88.50,-96.84,-97.01,-96.70,-45.29,-61.97
10436945,Slc5a3,-68.09,-80.98,-78.42,-85.75,-34.43,-51.49
10436947,Kcne2,-35.88,-62.45,-39.06,-24.52,-32.05,-28.52
10436951,Fam165b,-59.87,-91.32,-67.46,-87.04,-8.50,-13.91
10436955,2410124H12Rik,-26.51,-21.76,-25.06,17.50,-37.93,-64.58
10436958,Clic6,-84.09,-97.33,-93.24,-89.98,-53.59,-69.61
10436967,Cbr1,-72.20,-87.60,-75.55,-82.16,-52.30,-56.60
10436972,---,-29.85,-83.61,-20.62,-59.74,-15.49,42.74
10436976,---,8.52,46.06,-46.26,13.87,31.63,5.43
10436978,Cbr3,-6.18,-33.24,-32.30,-39.97,49.26,49.86
10436983,Dopey2,19.17,27.21,30.53,12.99,5.92,14.94
10437023,Morc3,79.75,90.41,91.50,79.46,67.37,64.46
10437040,Chaf1b,-41.76,-44.38,-40.44,-37.64,-41.91,-44.33
10437055,Sim2,-31.78,-32.54,-24.38,-39.21,-17.16,-49.67
10437073,Ripply3,-88.68,-93.29,-78.14,-89.21,-99.68,-48.10
10437080,Ttc3,-96.61,-95.48,-97.69,-96.37,-96.16,-96.95
10437132,---,-79.06,-47.82,-81.13,-90.03,-93.82,-71.52
10437134,Dyrk1a,25.19,41.16,31.75,34.02,7.46,19.52
10437136,Dyrk1a,21.89,24.51,38.41,25.35,12.06,5.57
10437149,---,16.56,16.56,-27.34,38.38,24.28,36.18
10437151,Kcnj15,-62.13,-44.75,-66.51,-52.20,-70.03,-76.51
10437160,Ets2,24.74,37.44,36.22,5.18,27.52,11.72
10437171,---,-47.13,-59.73,-40.77,-12.35,-27.58,-77.77
10437174,Wrb,-95.16,-99.34,-90.95,-99.43,-91.44,-81.79
10437180,Sh3bgr,-59.25,-37.47,-88.49,-48.95,-74.65,-41.08
10437191,B3galt5,-51.64,-62.52,-72.81,-27.46,-51.17,-49.63
10437195,Igsf5,-33.03,-32.25,-32.27,-54.28,-21.09,-30.27
10437205,Pcp4,-48.92,-31.21,-79.31,-34.20,-66.61,-43.98
10437210,Bace2,-68.11,-72.29,-53.13,-74.71,-79.86,-62.52
10437222,Hnrnpa3 or LOC100862477,-14.61,-9.81,64.85,-71.98,-36.77,-19.08
10437224,Mx2,5.09,9.53,5.16,-7.65,12.58,21.45
10437236,B230307C23Rik,-27.08,-17.72,-18.60,-21.99,-23.46,-51.77
10437239,---,-86.11,-89.15,-91.08,-89.56,-66.75,-88.53
10437241,---,-57.82,-32.13,-22.78,-96.73,-84.32,-55.08
10437243,Mefv,59.97,47.57,53.94,51.59,68.51,70.85
10437257,Zfp597,71.17,78.40,68.67,67.24,69.33,70.92
10437263,1700037C18Rik or Nat15,56.64,55.30,25.96,76.35,61.55,57.94
10437270,Cluap1,41.76,65.22,23.63,71.56,13.45,7.11
10437272,Nlrc3,-72.87,-77.78,-60.89,-49.21,-84.10,-86.17
10437292,Slx4,24.48,12.17,44.56,25.31,26.90,9.58
10437311,Trap1,-84.92,-91.24,-75.40,-85.16,-82.64,-82.91
10437330,Crebbp,56.43,47.61,64.35,43.97,64.01,61.66
10437332,Crebbp,81.15,88.65,84.12,76.04,76.74,78.12
10437364,Adcy9,-53.21,-43.88,-56.80,-71.84,-41.81,-51.99
10437376,Srl,-93.32,-98.57,-86.24,-89.40,-96.36,-89.74
10437384,Tfap4,-44.56,-76.18,-31.76,-55.91,-17.36,-43.97
10437392,Pam16,-14.61,-9.81,64.85,-71.98,-36.77,-19.08
10437399,Coro7,9.38,-3.16,27.71,6.21,-1.58,20.84
10437432,Nmral1,-67.87,-83.66,-74.67,-69.41,-52.46,-56.22
10437443,5730403B10Rik or Hmox2,-40.46,-34.18,-38.21,-35.37,-52.07,-40.97
10437451,Fam100a,22.53,-8.05,42.35,29.49,25.30,18.66
10437454,Anks3,88.77,92.14,90.40,86.41,78.31,91.44
10437472,Sept12,-43.66,-55.57,-51.65,-29.41,-29.81,-55.96
10437483,Rogdi,-25.29,-40.26,-38.70,-29.48,-17.05,-5.62
10437499,Glyr1,25.47,26.36,45.20,37.42,9.31,16.83
10437516,Ppl,-54.27,-35.35,-65.62,-45.32,-62.79,-67.00
10437541,Nagpa,84.07,77.21,89.74,77.24,87.88,86.12
10437552,AU021092,-51.95,-78.19,-51.01,-58.68,-30.45,-44.58
10437561,Alg1 or Fam86,9.77,33.50,-12.11,-11.15,-2.81,32.97
10437573,---,-27.19,-55.53,-65.93,-27.35,17.68,-4.00
10437575,Cldn26,-31.43,-20.88,-26.18,-32.51,-42.38,-37.53
10437580,---,-32.75,-47.03,-21.54,-20.71,-27.09,-64.11
10437582,---,29.68,-5.57,20.88,42.15,53.63,33.43
10437586,Tmem186,-36.17,-59.19,-35.97,-16.66,-39.01,-26.57
10437590,Carhsp1,-29.97,-38.61,-30.54,-36.87,-20.02,-23.06
10437594,Usp7,65.61,80.70,79.89,78.94,39.70,30.65
10437625,---,-49.72,-65.36,-41.09,-21.70,-41.21,-84.57
10437627,Rpl35a or Ino80,-14.61,-9.81,64.85,-71.98,-36.77,-19.08
10437629,Grin2a,-67.19,-74.57,-76.58,-58.69,-68.43,-57.57
10437639,Emp2,-87.73,-95.87,-96.64,-69.77,-86.87,-78.52
10437646,Tekt5,-78.26,-75.13,-85.42,-66.30,-53.12,-95.51
10437655,Nubp1 or Fam18a,-34.60,-54.61,-32.34,-23.61,-35.09,-32.10
10437664,Dexi,-82.05,-86.87,-76.25,-94.18,-63.00,-76.28
10437668,Socs1,-49.26,-70.31,-57.65,-35.92,-33.60,-49.45
10437673,Tnp2,-50.32,-33.56,-65.37,-34.67,-60.55,-66.27
10437677,Prm3,-17.43,-9.03,-22.69,27.94,-64.27,-10.78
10437680,Prm2 or Wdr19,-38.02,-40.56,-33.57,-29.07,-73.55,-17.23
10437684,Prm1,-24.09,-23.16,-33.65,-10.97,-24.96,-31.84
10437687,Litaf,40.43,42.24,38.24,36.65,45.76,38.32
10437695,Litaf,-84.96,-69.51,-95.37,-67.90,-85.40,-92.75
10437698,Txndc11,30.16,-6.36,66.86,-4.57,36.61,41.10
10437712,Zc3h7a,88.83,98.80,93.07,96.73,55.35,64.97
10437735,---,71.66,88.59,65.71,42.87,77.61,68.74
10437737,Rsl1d1,-67.30,-73.73,-55.09,-68.70,-66.59,-72.41
10437748,Gspt1,-42.25,-35.37,-2.51,-24.89,-61.03,-61.95
10437765,Cpped1,-67.15,-66.17,-50.62,-66.76,-86.76,-60.41
10437773,---,-65.42,-45.69,-72.17,-63.09,-84.98,-57.04
10437775,2310015D24Rik,-37.60,-19.70,-79.41,-9.25,-32.26,-47.94
10437778,Parn,-78.45,-71.54,-62.38,-82.57,-84.24,-82.16
10437804,Pla2g10,-34.05,-54.82,-22.84,-23.23,-30.37,-42.25
10437813,---,-16.46,-23.77,-50.76,-7.29,-11.83,17.28
10437817,Pdxdc1,-45.43,-36.45,-45.13,-36.60,-46.94,-60.65
10437846,Ifitm7,6.62,-2.55,-8.54,35.43,4.90,12.85
10437852,Marf1,67.78,73.71,66.24,65.17,70.19,63.04
10437885,Myh11,-72.54,-62.33,-70.69,-85.65,-59.95,-81.51
10437928,0610037P05Rik,-43.27,-73.71,-31.60,-74.68,4.20,-11.70
10437934,Rpsa,44.87,-10.62,27.85,-24.51,95.15,90.98
10437936,F830005K03Rik,28.45,73.89,46.99,13.01,-27.63,25.08
10437940,---,10.56,34.67,12.83,-30.72,57.98,-18.72
10437942,Ube2v2,-34.59,-37.92,-15.63,-23.78,-41.63,-55.72
10437945,Mcm4,-3.61,1.69,7.45,-4.80,-10.97,-14.06
10437963,Mzt2,-84.87,-97.92,-89.35,-91.64,-73.35,-43.23
10437970,2310008H04Rik,76.62,80.45,85.76,83.19,71.01,56.89
10437992,Dnm1l,-88.53,-78.29,-86.52,-81.72,-92.09,-93.94
10438017,Fgd4,99.13,99.83,99.52,99.71,98.09,97.51
10438040,Olfr19,-2.76,1.04,-4.13,-5.76,-0.36,-6.38
10438042,4933404G15Rik,-38.76,-54.46,-55.47,-53.22,-22.64,-20.98
10438049,Spag6,-58.13,-50.97,-65.81,-34.12,-80.26,-60.95
10438060,Igll1,-41.07,-30.64,-52.55,-37.90,-49.72,-37.15
10438064,Vpreb1,-22.91,-28.49,-56.50,-16.68,-10.33,-18.72
10438069,Ypel1,65.06,78.56,52.06,53.43,55.64,78.75
10438071,Ppil2,12.40,41.36,48.58,-15.47,8.68,-33.17
10438091,2610318N02Rik,-79.43,-63.59,-53.28,-78.71,-92.13,-95.71
10438094,Mir130b,-16.49,-18.31,-64.76,35.64,-13.88,-8.98
10438096,Mir301b,-65.04,-67.78,-68.47,-33.99,-95.81,-45.72
10438098,Sdf2l1,-41.31,-75.84,-41.08,-42.90,-16.80,-26.70
10438103,Ccdc116,-57.39,-27.08,-87.64,-47.16,-59.40,-61.67
10438109,Ube2l3,-20.67,-53.00,20.58,-45.44,-24.18,-0.97
10438112,Pi4ka,-24.43,-20.62,-3.56,-34.87,-22.87,-38.14
10438169,---,-9.58,-5.56,-9.81,-4.68,-6.68,-32.75
10438171,Thap7,7.08,-7.09,-0.57,-22.78,41.05,25.66
10438178,4930451C15Rik,-64.40,-85.48,-64.01,-45.23,-65.14,-59.05
10438189,Slc7a4,-57.10,-31.29,-73.16,-58.69,-50.09,-73.92
10438198,Med15,90.09,90.61,97.31,89.71,75.41,89.66
10438220,Car15,32.85,6.23,47.65,-4.89,52.16,49.30
10438232,Dgcr2,21.34,18.02,38.67,13.67,21.10,19.34
10438245,Dgcr14,11.24,24.87,62.56,10.50,-32.99,-10.39
10438256,Gsc2,17.51,17.13,-5.50,51.85,-19.07,31.82
10438262,Slc25a1,-64.49,-75.31,-44.30,-74.99,-60.64,-60.35
10438272,Prodh,-89.01,-71.63,-96.35,-96.59,-90.25,-83.05
10438289,4933432I09Rik,-22.97,-44.77,-54.52,40.61,-20.70,-25.59
10438293,Zdhhc8,-37.06,-42.41,-27.71,-47.94,-31.27,-34.22
10438308,Ranbp1,-68.84,-83.00,-36.33,-68.34,-69.21,-79.49
10438313,Dgcr8 or Trmt2a,23.44,32.04,38.26,30.32,3.97,10.64
10438328,D16H22S680E,-40.33,-52.27,-13.80,-53.69,-37.69,-39.73
10438338,Mir185,17.23,2.99,-31.31,16.00,20.92,73.00
10438340,Comt,-77.58,-85.24,-75.02,-87.95,-67.84,-72.04
10438347,Tbx1,-63.70,-52.73,-72.76,-63.66,-56.86,-72.57
10438358,Sept5 or Gp1bb,-72.99,-89.05,-77.50,-67.62,-46.12,-85.09
10438376,Rps2,-14.61,-9.81,64.85,-71.98,-36.77,-19.08
10438378,Cdc45,-71.07,-76.93,-63.45,-74.25,-62.83,-75.58
10438400,Mrpl40,-60.40,-82.34,-52.38,-80.92,-31.69,-28.01
10438405,Iglv1 or Iglc1,-33.95,-31.42,-52.39,-31.95,-27.96,-28.89
10438415,Iglv1,-50.79,-28.66,-67.35,-47.78,-48.56,-67.46
10438421,Olfr164,-57.28,-73.08,-65.60,-42.23,-75.15,-36.81
10438423,Olfr165,-26.56,-30.13,-19.84,-31.54,-48.30,-14.06
10438425,Olfr167,-9.72,-22.75,-19.81,24.98,-10.68,-9.63
10438427,Olfr168,-27.53,-23.58,-31.64,-33.15,-32.34,-20.38
10438429,Olfr169 or Olfr171 or Olfr170,-33.72,-37.82,-54.43,-11.31,-39.40,-32.99
10438431,Olfr170,-40.71,-39.56,-51.92,-20.45,-40.75,-65.22
10438433,Olfr171,-35.36,-24.00,-42.56,-19.27,-76.15,-27.59
10438435,Lamp3,-74.55,-85.68,-80.15,-55.47,-60.17,-86.38
10438442,A930003A15Rik,-31.65,-35.14,-57.61,-26.22,-20.28,-25.03
10438445,Klhl6,2.36,6.69,7.96,1.40,4.20,-5.44
10438454,Sumo2,-14.61,-9.81,64.85,-71.98,-36.77,-19.08
10438456,Map6d1,-52.97,-49.32,-80.87,-43.35,-70.16,-22.89
10438460,Parl,96.57,90.19,98.61,95.86,97.01,96.78
10438468,Cyp2ab1,94.80,99.42,98.27,92.49,87.86,90.17
10438478,Abcc5,92.25,95.34,90.42,93.67,86.50,92.00
10438515,Gm15760,79.57,85.19,19.36,88.27,61.94,94.50
10438517,Alg3,-57.91,-79.94,-44.40,-71.97,-52.65,-22.28
10438527,Camk2n2,-56.78,-48.49,-60.46,-90.97,-33.80,-39.24
10438530,Clcn2,-81.84,-76.99,-93.65,-72.80,-73.27,-88.95
10438555,Thpo or Chrd,-42.73,-48.94,-48.34,-57.78,-40.53,-21.00
10438564,Rps10,12.48,0.43,12.53,-21.51,35.97,29.21
10438567,2310042E22Rik,-22.78,-55.74,-6.19,-33.99,-3.18,-52.88
10438570,Magef1,-11.87,0.85,34.53,7.94,-32.16,-61.60
10438572,2510009E07Rik,-57.44,-53.50,-49.83,-51.73,-52.36,-79.53
10438575,Ehhadh,-82.52,-75.59,-87.21,-70.05,-79.01,-94.35
10438583,Rpl12 or Gm11425 or LOC630855,-14.61,-9.81,64.85,-71.98,-36.77,-19.08
10438585,Tmem41a,-90.92,-92.47,-90.79,-90.48,-82.15,-95.46
10438592,Liph,-46.78,-42.02,-57.15,-26.43,-49.91,-63.72
10438603,Igf2bp2,-86.36,-88.19,-96.54,-81.76,-71.93,-86.68
10438621,Tra2b,61.23,89.98,39.74,94.55,8.74,0.79
10438626,Etv5,-59.92,-52.68,-58.26,-50.67,-71.79,-66.67
10438639,Dgkg,62.72,57.55,67.33,69.40,59.54,57.23
10438666,---,77.33,88.61,24.00,86.56,89.51,53.43
10438668,Crygs,-55.07,-49.33,-72.20,-30.81,-84.63,-37.13
10438672,Tbccd1,-78.80,-83.43,-71.80,-80.06,-73.38,-83.27
10438681,Kng2,-36.57,-38.94,-27.91,-27.84,-34.98,-59.85
10438690,Rfc4 or Eif4a2,-59.45,-81.45,-57.02,-78.41,-36.63,-41.36
10438702,St6gal1 or BC106179,-57.29,-67.62,-87.04,-14.04,-79.16,-39.29
10438708,Masp1,-73.35,-87.73,-75.35,-57.96,-63.94,-81.51
10438726,Masp1,-77.05,-52.16,-70.59,-69.19,-84.35,-95.16
10438730,Sst,-29.95,-24.62,-31.02,-15.41,-50.21,-36.80
10438733,Rtp2,-20.42,-22.03,-45.42,-29.59,-18.79,-5.10
10438738,Bcl6,99.52,99.88,99.76,99.67,98.13,98.82
10438749,---,-20.01,-0.09,-8.21,-58.46,-33.16,-12.18
10438751,---,-28.14,-13.79,-29.26,-35.52,-43.51,-28.38
10438753,Leprel1,-88.06,-88.30,-93.18,-80.27,-86.40,-91.90
10438769,Cldn1,-71.08,-85.54,-88.17,-64.83,-43.82,-68.32
10438778,Tmem207,-72.51,-59.49,-49.29,-88.45,-81.26,-81.35
10438784,Gm606,-23.28,-30.63,-23.37,-9.06,-24.52,-31.81
10438791,Uts2d,-13.57,-20.60,-60.83,32.83,-12.21,-13.28
10438801,Fgf12,-50.38,-32.85,-63.71,-66.27,-52.73,-40.13
10438813,Mir690,-70.46,-97.10,-35.73,-68.86,-88.14,-58.23
10438815,1600021P15Rik,-74.73,-57.03,-90.48,-50.70,-91.60,-73.80
10438822,Atp13a5,-30.73,-29.27,-27.18,-31.56,-31.30,-35.94
10438854,Atp13a4,-43.43,-62.45,-67.25,-16.04,-45.83,-43.57
10438889,9530020O07Rik,-26.89,-0.41,-28.71,-21.26,-24.38,-56.29
10438891,Gm1968,-1.65,-14.77,-11.83,42.46,8.70,-1.72
10438899,Cpn2,-22.52,-49.83,-38.77,-13.24,-14.25,-9.22
10438904,Lrrc15,-30.96,-33.45,-39.76,-27.19,-31.61,-25.16
10438907,Gp5,-3.67,-2.60,-2.20,-1.26,-4.36,-14.18
10438909,Atp13a3,-40.73,-60.94,-11.63,-56.56,-41.27,-32.86
10438911,Atp13a3,14.15,20.75,21.39,17.35,10.93,2.41
10438942,Tmem44,-52.63,-45.58,-74.48,-21.28,-70.06,-51.79
10438959,Lsg1,1.26,-12.44,23.14,20.02,-8.06,-11.75
10438975,AI480653,34.80,18.28,48.36,26.68,53.37,25.33
10438980,Acap2,94.95,97.38,98.57,96.83,88.56,84.03
10439005,Ppp1r2,13.50,61.84,63.30,-23.81,-4.45,-42.69
10439009,Apod,-70.53,-64.17,-83.27,-68.77,-68.83,-66.50
10439016,4930444G20Rik or Gm5415 or AF366264 or Gm9839,-14.61,-9.81,64.85,-71.98,-36.77,-19.08
10439018,0610012G03Rik,-44.00,-78.24,-26.44,-81.16,-16.19,23.30
10439021,Senp5,-59.40,-50.87,-17.99,-69.73,-55.64,-79.40
10439032,Pak2,78.26,82.36,88.95,82.08,68.44,68.75
10439049,Pigx,17.19,-31.29,27.37,-52.62,74.72,57.30
