Probeset_ID,Gene Symbol,MF BM,Sample_,Sample_,Sample_
10461558,Slc15a3,-1.69,-10.48,-1.22,15.58
10461568,Prpf19,82.29,73.35,88.91,82.71
10461583,Gpr44 or Ccdc86,63.45,31.70,74.96,72.32
10461587,Ms4a4a,62.70,59.89,61.53,66.05
10461594,Ms4a4c,4.91,3.65,5.04,6.10
10461605,Ms4a4b,-8.03,-7.76,-9.90,-6.87
10461614,Ms4a6c,64.02,72.93,60.42,57.25
10461622,Ms4a6b,31.69,35.15,26.92,34.30
10461629,Ms4a4d,-37.84,-52.03,-35.25,-30.08
10461636,---,-2.75,-0.97,-3.38,-3.73
10461640,---,94.80,87.66,93.25,98.25
10461642,Scarna17,27.52,-11.25,23.62,64.46
10461644,Gm97,-58.48,-36.64,-72.51,-70.08
10461652,Gif,-7.44,-54.97,27.31,15.90
10461663,Mrpl16,69.30,69.40,67.53,70.47
10461668,Olfr1420,-3.51,-17.43,15.50,-1.57
10461671,Patl1,-63.75,-50.05,-65.57,-72.71
10461690,Osbp,21.82,35.69,21.84,11.22
10461705,Olfr1431,-14.47,-16.26,-26.95,-2.85
10461707,Olfr235,-26.53,-84.56,-34.06,20.85
10461709,---,84.23,60.38,82.12,96.29
10461711,Olfr1433 or Olfr1434,-27.88,-57.75,-14.59,-17.49
10461713,Olfr1440,-56.38,-77.50,-5.59,-85.01
10461715,Olfr1441,-23.98,-13.68,-12.53,-48.56
10461717,Pfpl,-9.06,-45.92,55.81,-30.80
10461721,Mpeg1,59.81,62.48,57.65,58.54
10461723,Fam111a,33.44,69.45,17.02,15.80
10461728,Gm4952,-58.14,-85.29,-52.87,-37.04
10461735,Glyat,-64.13,-59.87,-57.88,-75.88
10461745,---,-50.01,-51.88,-35.28,-64.68
10461747,Olfr1442,-17.52,-19.65,-6.47,-30.57
10461750,Olfr1443,-54.88,-75.27,-24.64,-66.76
10461754,---,-15.54,-46.83,-3.38,-8.26
10461758,Keg1,-30.54,-58.47,-29.23,-15.38
10461765,Lpxn,-0.06,-1.65,-1.57,10.56
10461775,---,91.01,84.13,90.77,95.24
10461777,Olfr1444,-84.67,-89.58,-81.45,-81.98
10461780,Olfr1445,-8.99,-16.71,-22.25,18.79
10461782,Gm5512 or Rmnd1,27.52,-11.25,23.62,64.46
10461784,Olfr1449,-28.28,-19.14,-48.12,-22.69
10461786,Olfr1450,-11.96,-26.14,-40.30,43.29
10461788,Olfr1451,-43.78,-32.79,-68.98,-32.39
10461790,---,-33.46,-88.88,-8.65,-18.26
10461792,Olfr1454,-46.56,-64.49,-30.89,-48.14
10461794,Olfr1461,-27.86,-59.37,-13.09,-18.64
10461796,Olfr1462,-35.16,-55.32,-27.01,-25.64
10461798,Olfr1463,21.04,39.64,50.14,-19.96
10461800,Olfr1466,-86.27,-85.81,-98.68,-49.44
10461802,Olfr1467,-15.55,-12.65,-73.20,40.14
10461804,Olfr1469,-63.74,-77.78,-73.43,-40.49
10461806,Olfr1471,-28.86,-36.85,-0.50,-95.05
10461808,Olfr1474,-7.18,-3.38,-18.24,-2.74
10461810,Olfr1477,-45.53,-85.05,-40.01,-18.59
10461814,Olfr1480,-50.68,-53.92,-63.76,-37.02
10461816,Olfr1484,-49.56,-60.86,-66.44,-27.96
10461818,Olfr1487,-39.68,-59.89,-51.70,-16.09
10461820,Olfr1489,-14.46,-57.66,-3.76,0.26
10461822,Olfr1490,-16.07,-80.95,57.64,-19.29
10461824,Olfr1491,-28.20,-33.36,-30.72,-20.98
10461826,---,-12.38,-19.60,29.01,-38.38
10461828,Olfr1494,-22.43,-36.12,-10.19,-23.75
10461830,Olfr1495,-7.92,-38.70,24.76,-2.41
10461832,Olfr1496,-18.77,-27.30,13.64,-56.56
10461834,Olfr1502 or Olfr1505,-36.28,-60.55,-23.33,-28.57
10461836,Olfr1502,-22.23,-67.05,-7.62,-6.13
10461840,Olfr1505,-4.13,-37.20,-3.61,40.50
10461842,---,42.41,56.62,68.22,-9.54
10461844,Gnaq,-62.84,-49.59,-70.45,-66.03
10461856,Gna14,20.59,21.81,27.76,10.55
10461867,Vps13a,-31.01,-30.42,-65.97,-6.81
10461869,Prune2,-54.65,-82.80,-45.93,-37.82
10461878,Prune2,-75.03,-54.88,-88.04,-77.96
10461898,Rfk,-27.18,-31.92,-19.02,-29.89
10461904,---,-20.55,-28.37,-24.31,-10.61
10461906,---,-1.87,24.48,-46.86,28.01
10461909,Nmrk1,-65.12,-64.53,-67.95,-63.35
10461921,2410127L17Rik,27.52,-11.25,23.62,64.46
10461930,D030056L22Rik,81.99,78.70,84.88,82.19
10461934,Trpm6,-69.32,-95.18,-53.98,-48.58
10461975,1500015L24Rik,-67.94,-93.57,-35.33,-62.89
10461979,Aldh1a1,22.49,17.03,27.79,23.38
10461991,Zfand5,-74.57,-6.44,-85.09,-87.80
10461999,Fam108b,-93.81,-82.83,-96.26,-96.85
10462005,Tmem2,-50.88,-57.02,-50.46,-45.15
10462035,Ldhb,-23.19,-22.47,-22.74,-24.75
10462039,Trpm3,-48.79,-64.26,-63.68,-26.15
10462081,Nsa2,27.52,-11.25,23.62,64.46
10462084,Mir204,-62.76,-69.77,-61.97,-56.39
10462086,---,-18.09,-22.83,-12.99,-21.12
10462088,2410080I02Rik,42.66,-3.41,40.42,74.63
10462091,Klf9,-44.46,-29.46,-53.26,-49.82
10462096,---,38.90,-5.65,69.82,36.97
10462100,Sarnp,27.52,-11.25,23.62,64.46
10462102,Ptar1,-57.78,3.77,-71.42,-76.50
10462111,---,-84.70,-56.61,-89.35,-92.96
10462113,Apba1,-25.28,-18.94,-42.41,-18.82
10462127,1700021P04Rik,2.70,-54.95,-5.52,70.81
10462130,Fam122a,-27.41,-55.56,-19.99,-11.81
10462132,E030010A14Rik or Pgm5,-71.39,-84.32,-92.52,-33.15
10462136,Cycs,-44.34,-32.05,-42.96,-54.37
10462140,Dock8,50.87,60.19,46.27,46.87
10462193,Ndufb4 or Gm3873 or Gm3244,27.52,-11.25,23.62,64.46
10462195,Kank1,-55.63,-58.06,-56.66,-52.71
10462214,---,81.83,80.83,86.27,78.68
10462217,Dmrt1,-21.81,-41.35,-16.82,-12.28
10462228,Dmrt3,8.79,-10.25,-25.96,61.46
10462231,Dmrt2,-64.51,-56.92,-54.02,-79.81
10462237,Smarca2,-60.39,-11.60,-65.42,-75.76
10462276,Gm815,-16.40,-27.47,-4.53,-19.05
10462281,Vldlr,-19.98,-13.20,-22.90,-23.19
10462303,Kcnv2,-24.00,-45.36,-11.25,-18.23
10462309,C030016D13Rik,-21.98,-10.49,-26.78,-28.18
10462311,---,70.11,32.61,94.26,36.99
10462313,Slc1a1,-36.77,-55.20,-24.92,-39.23
10462330,Ppapdc2 or 4430402I18Rik,-20.53,-29.93,-22.30,-8.17
10462333,Cdc37l1,-95.04,-83.17,-98.12,-96.81
10462343,Gm9895,57.63,58.04,55.95,59.26
10462346,Rcl1,64.76,61.87,68.84,62.94
10462357,Mir101b,-6.48,-0.32,3.73,-23.73
10462359,Gm9883,16.58,-7.89,21.06,38.30
10462361,Hmgb1,27.52,-11.25,23.62,64.46
10462363,Jak2,-73.23,-13.37,-80.42,-85.22
10462390,Cd274,2.27,6.54,-2.08,4.11
10462398,Pdcd1lg2,0.00,1.67,-0.02,-0.21
10462406,C030046E11Rik,-91.50,-86.25,-93.89,-92.40
10462435,Mlana,-24.22,-32.19,-28.54,-15.06
10462442,Il33,-85.76,-98.33,-81.74,-67.11
10462451,Trpd52l3,-55.59,-49.49,-41.62,-76.11
10462454,Uhrf2,-50.60,10.81,-69.44,-68.52
10462473,Mbl2,-24.35,-52.65,-12.44,-20.54
10462480,Cstf2t,40.94,35.74,48.23,38.03
10462484,A1cf,-44.13,-24.13,-68.05,-49.58
10462499,A1cf,-11.16,-31.15,18.63,-15.72
10462501,2700046G09Rik,-25.65,-44.37,-25.70,-7.40
10462504,Minpp1,71.91,48.93,80.87,77.45
10462507,Papss2,-36.62,-29.12,-39.55,-40.64
10462521,Pten,-59.06,12.07,-74.27,-77.88
10462535,Pten,-88.88,-70.46,-93.00,-95.88
10462539,Nudt15,-4.08,-30.94,21.81,-1.76
10462542,Lipf,-47.26,-89.52,-33.04,-24.65
10462554,Lipk,-35.64,-31.38,-15.94,-72.23
10462565,Lipn,-23.12,-35.39,-12.27,-28.55
10462575,Lipm or Ankrd22,-23.32,-72.78,-21.07,-6.63
10462587,Stambpl1,-30.22,-43.17,-25.21,-20.33
10462603,Fas,-63.76,-49.32,-78.99,-63.87
10462613,Ifit2,-65.30,-40.12,-69.30,-83.87
10462618,Ifit3,-57.54,-73.66,-52.52,-49.42
10462621,I830012O16Rik,-72.82,-92.92,-76.01,-46.56
10462623,Ifit1,-76.73,-75.91,-82.37,-72.07
10462628,---,-23.13,-58.35,-18.95,-6.25
10462630,Pank1,61.51,61.39,62.02,61.08
10462632,Kif20b,-30.13,3.32,-37.83,-56.59
10462670,Rpp30,-42.11,-22.83,-52.42,-51.35
10462683,Pcgf5,12.72,54.06,6.19,-28.60
10462697,---,-63.41,-49.43,-32.18,-92.19
10462699,---,-25.74,-41.65,-4.30,-31.11
10462702,Hectd2,-73.53,-64.55,-79.01,-74.59
10462724,Tnks2,-85.39,-76.26,-87.28,-89.71
10462752,Btaf1,-53.18,16.17,-68.29,-79.51
10462791,March5,8.38,12.73,12.73,0.34
10462796,Kif11,11.70,34.82,10.70,-4.45
10462818,Hhex,53.24,59.05,59.57,41.90
10462822,Exoc6,25.95,61.16,10.64,-0.46
10462846,Cyp26c1,82.60,82.70,91.14,66.59
10462853,Cyp26a1,-36.10,-51.05,-10.21,-66.97
10462861,---,2.96,8.29,34.58,-28.71
10462863,---,-6.01,76.04,-90.96,-0.21
10462866,Cep55,-8.82,5.26,-10.87,-20.76
10462879,---,-10.91,-48.08,16.46,3.48
10462881,O3far1,-20.45,-58.92,-8.10,-17.33
10462887,Pde6c,-46.43,-89.92,-38.85,-18.24
10462912,Lgi1,-30.05,-35.29,-31.53,-24.61
10462918,Tmem20,-5.23,-13.63,-4.25,3.03
10462922,Plce1,-65.99,-76.30,-51.67,-70.41
10462957,Tbc1d12,-90.16,-84.82,-92.11,-93.04
10462973,Hells,-3.63,28.69,-11.89,-23.45
10462995,---,-51.65,-64.02,-25.83,-69.38
10463005,Cyp2c55,-55.13,-45.82,-44.27,-76.27
10463016,Cyp2c65,-48.39,-98.91,-38.65,-17.73
10463023,Cyp2c66,-44.08,-52.15,-21.66,-69.21
10463027,Cyp2c29,-12.38,-15.35,-9.29,-12.51
10463037,Cyp2c39,-38.73,-48.95,-28.88,-40.50
10463043,Cyp2c37,-67.64,-50.07,-81.53,-68.95
10463051,Cyp2c50,-24.39,-32.23,-20.11,-22.13
10463061,Cyp2c50,-47.59,-87.18,-38.93,-6.72
10463064,Gapdh,27.52,-11.25,23.62,64.46
10463066,Tctn3 or E130009M23Rik or Entpd1,29.39,24.86,45.40,16.00
10463068,Ptp4a1 or Gm13363 or LOC100044742,27.52,-11.25,23.62,64.46
10463070,Entpd1,23.48,18.35,25.85,26.59
10463082,Cc2d2b,-30.88,-46.20,-20.45,-28.37
10463104,Cc2d2b,-24.30,-27.03,-12.82,-40.86
10463112,Ccnj,13.16,1.33,11.26,25.43
10463121,Zfp518a,-93.52,-69.29,-97.44,-98.50
10463123,Dntt,-0.16,3.15,-0.24,-0.74
10463138,Dppa2,-50.36,-75.04,-29.03,-51.94
10463140,Lcor,-84.39,-42.01,-93.34,-86.30
10463153,A730098P11Rik or Morf4l1 or Gm6747,27.52,-11.25,23.62,64.46
10463155,---,-51.69,-22.74,-67.94,-64.29
10463158,AI606181,-55.52,-12.97,-72.97,-72.75
10463164,Frat1,82.47,84.04,73.89,86.28
10463168,Pgam1,28.11,23.22,33.59,27.57
10463173,Zdhhc16 or Mms19,57.98,30.24,61.34,71.46
10463185,Ubtd1,25.02,6.24,30.01,36.21
10463189,Ankrd2,-45.88,-73.45,-19.93,-52.22
10463200,Hoga1,-67.50,-71.59,-46.23,-81.93
10463209,4933411K16Rik,-53.38,-83.22,-39.61,-36.88
10463211,Pi4k2a,6.91,-2.16,12.57,9.79
10463224,Marveld1,45.75,26.91,56.82,52.33
10463227,Gm6937,-60.74,-75.57,-88.07,-9.59
10463229,Zfyve27,88.84,83.14,89.45,92.47
10463242,Golga7b,-12.74,-48.92,-6.79,-4.68
10463252,---,-32.18,-8.16,-73.31,-29.04
10463254,D19Ertd386e,-44.30,-15.82,-71.46,-36.38
10463263,Lztfl1,-83.54,-64.32,-86.87,-91.95
10463265,Cnnm1,-36.07,-49.66,-21.20,-41.31
10463277,Nkx2-3,91.55,92.30,90.29,91.46
10463282,Entpd7,-19.18,-12.93,-24.92,-19.58
10463296,Cutc,60.94,63.38,67.72,49.08
10463308,Abcc2,-32.52,-63.57,-33.13,-15.74
10463343,Gm10768,-42.92,-46.88,-65.41,-24.02
10463345,1700084K02Rik,41.55,-7.95,26.59,80.04
10463347,Scd3,-71.48,-89.95,-86.16,-32.58
10463355,Scd2,10.13,13.15,7.55,9.53
10463361,Scd4,-28.62,-44.63,-0.81,-49.35
10463371,Wnt8b,35.98,26.18,66.47,-0.31
10463380,Hif1an,71.46,59.84,75.23,76.52
10463389,Pax2,-7.96,-9.74,-9.44,-4.78
10463402,---,67.40,60.83,68.77,72.13
10463404,Fam178a,-85.83,-31.82,-92.76,-91.55
10463410,Fam178a,-84.96,-39.49,-88.55,-91.74
10463428,---,-50.44,-61.39,-71.32,-20.03
10463430,Sema4g,-50.58,-50.44,-47.95,-52.90
10463448,Peo1,84.75,78.88,90.26,84.33
10463457,Lzts2,-2.28,-12.03,-5.34,12.18
10463462,Sfxn3,29.41,20.50,29.61,38.10
10463476,Kazald1,-42.62,-26.50,-76.85,-28.85
10463482,Tlx1,78.96,60.68,84.41,85.53
10463486,Btrc,-24.24,-41.48,-14.21,-19.84
10463505,Dpcd,-34.49,-41.51,-35.52,-26.77
10463513,4930505N22Rik,59.24,46.08,72.92,54.08
10463515,Hps6,87.46,58.20,84.37,97.81
10463517,Pprc1,69.70,69.19,72.03,68.44
10463535,Nolc1,14.67,17.07,20.45,5.88
10463551,Elovl3,-24.88,-20.14,-46.20,-15.44
10463557,Gbf1,-27.83,-26.87,-17.28,-39.82
10463599,Nfkb2,34.28,30.01,35.01,37.98
10463625,Fbxl15 or Cuedc2,38.21,26.41,76.34,-4.39
10463630,Mir146b,54.79,4.57,75.51,65.24
10463632,Tmem180,92.35,88.86,93.47,94.23
10463643,---,74.89,61.33,85.87,67.96
10463645,Sufu,19.41,9.82,10.49,35.85
10463661,Trim8,32.52,30.27,23.66,44.38
10463670,Sfxn2,-24.99,-14.04,-29.33,-30.79
10463687,D19Wsu162e,19.12,7.60,27.38,22.21
10463695,2010012O05Rik,-48.26,-77.42,-38.27,-28.87
10463704,As3mt,56.21,57.08,61.08,49.90
10463716,Cnnm2,-0.35,-21.81,21.10,9.17
10463729,---,14.05,1.51,3.54,34.59
10463732,Ina,-34.15,-29.64,-34.77,-37.94
10463737,Ina,-41.62,-62.28,-40.90,-26.08
10463739,Taf5,-19.91,-0.50,-19.64,-43.69
10463751,Pdcd11,44.41,38.89,58.88,33.22
10463789,Neurl1a,-19.39,-59.06,-2.44,-11.69
10463799,---,-52.68,-66.94,-76.53,-21.33
10463803,Slk,-91.10,-36.24,-93.01,-95.50
10463826,Sfr1,-85.96,-61.55,-91.34,-92.20
10463836,Gsto1,69.90,66.63,69.87,72.96
10463844,Gsto2,-36.70,-48.54,-65.07,-12.38
10463856,Ccdc147,-37.75,-43.31,-45.99,-25.91
10463875,Sorcs3,-54.22,-68.34,-43.07,-52.14
10463904,---,84.22,87.20,71.35,87.51
10463906,Ins1,-43.34,-81.36,-26.31,-27.14
10463911,Add3,-6.08,21.62,-20.10,-20.38
10463930,Mxi1,1.53,-2.95,0.23,7.93
10463945,Dusp5,19.92,27.29,11.25,22.54
10463951,Smc3,-85.32,-5.60,-91.65,-96.90
10463981,Rbm20,-67.71,-68.45,-81.41,-51.64
10463997,Pdcd4,31.34,56.14,22.80,14.79
10464013,---,31.12,27.49,-23.26,74.70
10464015,Shoc2,-93.33,-84.23,-96.85,-96.96
10464030,Adra2a,-34.01,-49.17,-26.89,-28.65
10464034,Tectb,-4.76,-27.29,5.42,17.73
10464045,Acsl5,68.62,70.18,67.83,68.24
10464070,Vti1a,23.22,36.42,3.27,29.59
10464084,Tcf7l2,-38.43,-36.40,-52.04,-24.59
10464107,Ppnr,-60.32,-74.22,-58.61,-49.65
10464110,D730002M21Rik,-53.16,-70.12,-28.73,-55.98
10464113,Habp2,-53.63,-83.17,-31.82,-47.19
10464128,Casp7,84.35,85.66,83.16,83.85
10464137,9930023K05Rik,-61.23,-80.84,-75.88,-29.94
10464153,Nhlrc2,11.72,36.47,-11.88,7.69
10464167,Adrb1,57.82,57.97,36.17,71.61
10464169,A630007B06Rik,84.21,65.83,89.76,88.26
10464171,Tdrd1,-42.97,-63.12,-52.51,-21.42
10464202,Vwa2,-11.28,-33.39,-11.01,14.76
10464218,Fam160b1,-0.23,-0.55,-24.49,25.52
10464240,Trub1,30.25,27.58,27.08,34.79
10464251,Atrnl1,-63.48,-61.99,-68.55,-59.95
10464283,Gm10007,-21.87,-30.17,-17.69,-16.21
10464285,---,81.71,87.20,77.51,78.87
10464287,1700011F14Rik,-8.50,-8.50,-12.75,-5.81
10464298,Pnlip,-29.85,-81.56,-31.79,-7.61
10464313,Pnliprp1,-52.61,-84.81,-24.08,-59.18
10464328,Pnliprp2,-50.09,-31.51,-59.60,-60.94
10464342,Eno4,-55.45,-79.60,-46.20,-41.30
10464359,---,70.59,76.94,64.50,68.79
10464363,4930442E04Rik,50.16,-23.47,59.78,81.88
10464365,Kcnk18,-17.61,-39.81,-35.72,33.27
10464370,Slc18a2,51.52,69.55,43.03,38.79
10464388,Rps12,27.52,-11.25,23.62,64.46
10464391,Emx2,-49.81,-63.84,-55.02,-30.45
10464397,---,45.55,-45.12,65.80,81.79
10464400,E330013P04Rik,-47.62,-49.34,-53.53,-40.98
10464407,D19Ertd737e or 4933412A08Rik,-2.19,-43.87,3.30,44.71
10464409,Nanos1,-49.03,-50.39,-41.62,-54.90
10464413,Gm10751,81.77,74.53,84.04,84.48
10464415,Fam45a,-88.79,-81.18,-90.92,-92.48
10464425,Grk5,-29.28,-21.57,-37.80,-27.65
10464443,---,-76.12,-73.51,-73.18,-81.85
10464445,---,18.74,30.21,14.05,11.59
10464448,Gm6020,-49.37,-35.96,-58.35,-54.48
10464450,---,-60.65,-39.63,-66.01,-78.95
10464452,Ighmbp2,37.81,-9.77,71.95,38.93
10464469,Rpl7a,27.52,-11.25,23.62,64.46
10464471,Gal,-37.56,-35.59,-44.21,-33.38
10464479,Ppp6r3,2.87,43.39,-17.83,-23.77
10464504,Lrp5,50.92,38.65,43.26,68.22
10464529,Tcirg1,42.65,22.33,50.42,48.93
10464551,Ndufs8,36.56,27.40,34.57,47.03
10464560,Aldh3b1,22.06,3.17,24.51,35.90
10464569,4833408A19Rik,67.33,62.54,86.56,26.88
10464572,Ndufv1,65.57,53.95,74.11,66.48
10464583,Gstp1,43.66,26.59,56.21,48.56
10464586,Gstp2 or Gstp1,27.52,-11.25,23.62,64.46
10464594,BC021614,-7.52,-12.24,-6.03,-4.95
10464601,---,91.09,88.55,98.89,75.27
10464603,Aip,71.55,59.82,73.79,79.27
10464612,Cabp4,12.38,-4.45,-2.39,45.51
10464618,Rps6kb2,59.42,4.35,73.10,74.18
10464642,Carns1,-12.99,-25.05,-11.03,-4.92
10464647,Tbc1d10c,14.72,16.63,10.34,18.85
10464659,Rad9,71.41,57.48,79.95,74.73
10464672,Ssh3,34.03,0.25,36.81,56.45
10464688,Ankrd13d,-13.31,-15.71,-13.81,-10.93
10464704,Adrbk1,64.12,57.08,69.17,66.98
10464728,Kdm2a,3.12,13.45,2.09,0.88
10464754,Rhod,-68.19,-88.17,-61.96,-52.64
10464761,Syt12,-50.41,-78.52,-24.41,-57.33
10464772,2010003K11Rik,-30.99,-46.26,-17.74,-32.20
10464775,Lrfn4,19.53,26.62,14.34,17.24
10464783,Rce1,82.04,78.35,84.54,83.69
10464793,Gm960,-19.96,-62.07,0.36,-4.99
10464811,---,78.33,77.69,86.56,68.01
10464813,Rbm14 or Rbm4,-41.86,-19.17,-37.16,-67.85
10464819,Rbm14 or Rbm4,82.73,83.57,82.87,81.36
10464825,Ccs,-24.03,-34.22,-28.76,-11.50
10464836,Actn3,-30.27,-45.94,-24.75,-24.83
10464858,Bbs1,-32.91,-43.17,-40.58,-18.64
10464877,Dpp3,86.98,80.65,88.71,90.68
10464896,Peli3,-73.64,-89.07,-78.27,-46.72
10464905,Npas4,-47.08,-64.87,-13.90,-73.56
10464914,Tmem151a,44.09,42.82,62.45,22.94
10464917,Cnih2,-53.15,-58.26,-50.75,-50.13
10464924,Rab1b,64.08,55.70,65.31,70.06
10464932,Klc2,-84.52,-93.78,-68.99,-82.21
10464949,Pacs1,44.59,39.95,45.22,48.69
10464974,Sf3b2,89.05,85.21,91.60,90.12
10464997,---,-34.66,-34.30,-31.40,-38.86
10464999,Cst6,-32.56,-53.40,-34.28,-17.58
10465005,Banf1,65.16,55.53,64.05,72.79
10465011,Sart1 or D330050I16Rik,57.30,39.46,78.19,46.26
10465033,Tsga10ip,6.14,19.43,35.52,-18.03
10465043,---,60.23,51.45,62.48,66.27
10465045,Drap1,33.48,12.27,52.00,31.63
10465054,Ccdc85b or Fosl1,26.29,28.99,35.58,11.70
10465059,Ctsw,14.45,8.53,11.85,19.80
10465072,Mus81,90.76,82.01,92.37,94.58
10465089,Snx32,-42.96,-56.53,-35.13,-36.99
10465103,1700020D05Rik,-27.38,-20.89,-14.72,-57.15
10465106,Ovol1,-32.67,-36.55,-13.70,-57.24
10465114,Kat5,90.40,86.35,94.18,88.59
10465132,Sipa1,53.31,42.48,58.86,56.57
10465150,Pcnxl3,50.27,28.32,59.60,58.85
10465185,Ehbp1l1,70.10,61.60,71.71,75.67
10465209,Fam89b or Sssca1,50.18,49.32,50.91,50.32
10465215,Sssca1 or Fam89b,29.75,6.09,44.18,36.99
10465220,Sssca1,27.52,-11.25,23.62,64.46
10465224,Gm10815,-31.43,-55.95,30.16,-68.02
10465226,Scyl1 or Ltbp3,45.69,23.59,59.48,51.96
10465244,Malat1,-36.06,13.45,-60.81,-57.18
10465246,Frmd8 or Gm9783,82.56,77.48,83.29,85.43
10465260,Tigd3,90.20,92.06,83.19,92.63
10465263,Dpf2,91.80,85.10,95.11,93.18
10465278,Cdc42ep2,-12.23,-26.15,9.20,-15.78
10465282,Pola2,89.43,86.07,91.80,90.08
10465303,Slc22a20,-11.73,-9.52,-11.15,-15.03
10465314,Capn1,46.49,35.02,51.28,52.61
10465336,Mrpl49,56.53,41.21,61.07,65.98
10465342,Tm7sf2,-38.62,-61.65,-26.54,-33.80
10465354,1110014N23Rik,92.28,85.56,96.43,92.31
10465366,Zfpl1,60.48,50.00,58.18,71.71
10465374,Sac3d1,69.82,61.13,83.84,54.80
10465379,Snx15,94.80,87.37,96.41,97.29
10465388,Arl2,3.80,-6.46,15.40,5.10
10465395,Ppp2r5b,-0.87,-13.58,10.39,3.33
10465411,Slc22a12,-27.34,-30.59,-18.29,-35.16
10465424,Nrxn2,-11.97,-11.61,-3.55,-21.24
10465427,Rps6ka4,34.97,9.29,45.60,48.29
10465446,Ccdc88b,42.58,38.04,45.88,44.52
10465474,Prdx5 or Trmt112,36.45,32.02,31.53,46.65
10465485,Esrra,7.25,-10.64,-11.12,51.15
10465494,1700019N12Rik,-31.13,-45.77,-30.27,-20.61
10465500,Kcnk4,13.70,-20.04,20.63,47.94
10465508,Gpr137 or Bad,-13.95,-29.58,-6.41,-5.36
10465521,Plcb3,-13.80,-20.23,-17.33,-5.85
10465553,Fkbp2,37.52,27.83,49.04,35.84
10465559,Vegfb,-0.09,-4.39,5.97,3.59
10465571,Dnajc4,-22.18,-27.09,-17.82,-21.87
10465580,Nudt22,67.26,51.71,64.24,78.98
10465587,Fermt3,96.10,94.57,97.09,96.15
10465604,Stip1,39.28,50.47,40.33,25.53
10465619,Flrt1,-47.97,-50.40,-44.75,-48.49
10465625,Otub1,7.28,-14.29,5.41,33.47
10465633,Cox8a,22.22,22.22,29.17,13.21
10465638,Naa40,87.38,82.58,86.69,92.83
10465649,Mark2,-45.01,-54.80,-41.48,-38.34
10465651,Mark2,42.91,31.84,50.01,45.26
10465673,AI846148,29.29,33.52,41.31,11.02
10465683,Rab11b,80.00,72.39,81.92,83.35
10465686,Rtn3,-58.33,-56.13,-48.26,-70.01
10465701,Lgals12,-63.74,-62.96,-39.65,-87.73
10465715,Slc22a19,-36.31,-69.73,-29.72,-19.72
10465726,Slc22a26,-49.80,-57.88,-52.77,-39.87
10465734,Slc22a27,-41.77,-63.94,-20.53,-52.93
10465740,---,-47.08,-31.21,-48.43,-61.35
10465742,Slc22a28 or Slc22a30 or Slc22a29,-58.21,-82.55,-62.85,-34.22
10465753,Slc22a29,-68.94,-91.59,-51.94,-58.29
10465764,Slc22a30,-47.64,-53.91,-15.82,-96.49
10465770,---,-22.72,-72.43,-57.42,56.43
10465772,Slc3a2,29.22,16.01,42.36,28.03
10465783,Tmem179b or Taf6l,95.05,91.20,95.36,97.84
10465790,Taf6l or Tmem179b,82.31,66.57,83.43,90.17
10465804,Polr2g,34.72,37.26,31.61,35.19
10465812,Ttc9c,13.34,58.01,-8.99,-14.87
10465820,Gng3,-21.64,-26.51,-16.49,-23.34
10465826,AI462493,39.33,40.65,42.77,33.78
10465831,5730408K05Rik,90.79,89.64,92.90,88.56
10465833,Rom1,-20.37,-29.54,-9.38,-32.69
10465838,Mta2,68.38,60.49,66.04,77.54
10465840,Scgb1a1,-39.32,-67.60,-22.51,-38.16
10465844,Asrgl1,33.00,25.11,40.31,32.83
10465853,Stxbp3a or Stxbp3b,-87.68,-71.18,-93.82,-86.06
10465857,---,-49.91,-29.33,-57.15,-63.63
10465861,Incenp,81.87,74.06,87.70,82.01
10465881,Best1,-34.45,-43.36,-14.67,-48.56
10465895,Fads2,20.40,16.24,20.45,24.68
10465910,---,-21.82,-52.41,-4.93,-6.36
10465912,Fen1,96.96,94.01,96.77,98.66
10465916,Gm98,-45.05,-56.81,-44.43,-34.45
10465943,Dagla,-56.98,-71.39,-43.92,-55.96
10465963,Lrrc10b,1.59,-26.18,52.33,15.75
10465965,Ppp1r32,-56.60,-67.39,-63.55,-40.19
10465980,Sdhaf2,-28.38,-5.33,-52.76,-18.68
10465990,Tmem216 or Cpsf7,46.62,24.27,46.29,62.53
10466000,Tmem138,18.55,-4.39,26.81,31.54
10466008,Dak,-22.71,-37.01,-27.04,-11.02
10466027,Pga5,-19.58,-19.62,-23.68,-15.92
10466040,Cd5,-19.22,-25.71,-21.96,-12.51
10466054,Cd6,-21.52,-35.10,-18.40,-15.44
10466073,Gm10802,-31.69,-46.12,-0.91,-48.82
10466075,Tmem132a,-53.22,-70.72,-36.05,-55.03
10466087,Tmem109,-29.48,-29.38,-39.50,-20.87
10466091,Zp1,-42.05,-51.94,-25.00,-52.26
10466104,Ccdc86 or Gpr44,8.00,7.79,8.08,8.16
10466110,Ms4a10,-37.06,-31.24,-23.10,-62.01
10466120,Ms4a15,60.56,56.28,60.14,65.43
10466127,AW112010,47.87,54.71,42.40,48.21
10466130,Ms4a8a,-17.55,-14.36,-21.52,-17.86
10466139,1700017D01Rik,-27.17,-72.58,-17.77,-13.75
10466147,1700025F22Rik,-38.53,-57.81,-17.80,-51.79
10466155,Ms4a13,-23.42,-34.34,-36.89,-9.69
10466165,---,-21.49,-15.82,-7.93,-62.15
