Probeset_ID,Gene Symbol,MF CNS,Sample_,Sample_,Sample_
10496462,Adh6-ps1,-21.06,-13.40,-61.92,-9.57
10496466,Adh4,-25.75,-8.15,-44.33,-50.90
10496475,Adh5,-92.71,-85.01,-97.79,-87.16
10496485,Eif4e,-97.06,-99.18,-97.62,-87.98
10496490,Mir1956,94.88,96.26,90.35,95.73
10496492,---,66.21,41.30,79.12,69.74
10496494,Tspan5,-52.49,-32.97,-62.26,-58.26
10496504,B930007M17Rik,-6.48,-3.76,-19.52,-2.97
10496519,Unc5c,-24.38,-17.99,-20.79,-38.95
10496539,Gbp5,6.82,-12.30,29.90,16.55
10496555,Gbp1 or Gbp5 or LOC100047734,-51.25,-45.03,-66.11,-44.87
10496569,Gbp7,21.94,-24.09,51.79,48.90
10496580,Gbp3,-16.25,-50.74,-10.85,20.24
10496592,Gbp2,-53.34,-59.52,-60.41,-41.79
10496605,Ccbl2,-76.74,-84.20,-72.55,-72.32
10496621,Gtf2b,-86.11,-89.88,-95.99,-51.28
10496626,Gapdh,19.16,49.14,1.95,-0.27
10496629,Sep15,-32.27,-73.34,-15.89,7.27
10496638,Odf2l,-88.29,-98.34,-82.45,-68.25
10496656,Col24a1,77.41,92.81,43.91,77.80
10496715,Znhit6,-93.94,-98.34,-90.41,-86.22
10496727,Ddah1,-40.09,-45.37,-37.98,-37.28
10496735,Rpl36a or Rpl36al,19.16,49.14,1.95,-0.27
10496737,Bcl10,-30.68,-54.50,-33.29,-4.04
10496742,2410004B18Rik,-54.64,-58.28,-46.51,-58.92
10496748,Syde2,-33.23,-1.39,-51.51,-44.71
10496756,Mcoln3,-36.32,-37.22,-33.27,-38.59
10496771,Mcoln2,-24.53,-16.01,-23.85,-36.61
10496789,Lpar3,-10.74,-12.80,-8.86,-10.84
10496796,Ssx2ip,-88.47,-93.08,-94.66,-75.06
10496813,Ctbs or Spata1,59.07,-31.03,70.80,89.06
10496822,Gng5,72.13,21.84,92.60,78.26
10496825,Uox,-14.41,-10.87,-27.12,-10.54
10496835,Hmgb1,19.16,49.14,1.95,-0.27
10496837,Ttll7,-53.33,-53.50,-78.63,-33.61
10496854,Ttll7,-46.94,-45.91,-45.52,-50.28
10496862,---,-48.91,-37.41,-47.44,-61.25
10496864,Gm5149,70.25,86.30,67.17,40.41
10496872,Eltd1,-21.26,-12.54,-29.44,-26.50
10496888,---,83.09,80.16,83.38,85.12
10496890,Gipc2,80.43,93.54,67.56,69.97
10496892,Fubp1,-87.03,-99.21,-24.26,-52.82
10496917,---,19.16,49.14,1.95,-0.27
10496919,Usp33,-45.44,-96.44,70.46,26.08
10496946,Zzz3,-24.92,-93.15,74.69,45.02
10496956,Pigk,-16.74,-82.44,-8.74,60.89
10496971,Asb17,-10.14,-4.38,-65.32,-4.98
10496975,Slc44a5,-5.07,-4.70,-16.89,-0.23
10497001,Cryz,-39.40,-35.46,-45.89,-36.69
10497012,4922501L14Rik,-6.05,-21.90,-0.42,-6.07
10497031,---,-24.05,-16.75,-41.00,-21.99
10497033,Lrriq3,-59.36,-81.64,-60.45,-38.58
10497045,---,-82.30,-95.84,-92.13,-46.01
10497048,---,23.60,35.59,27.15,6.85
10497051,Negr1,-27.66,-17.22,-57.95,-20.04
10497064,---,-26.34,-10.94,-15.84,-73.79
10497066,Zranb2,-94.88,-99.79,-87.42,-73.49
10497077,Mir186,-90.70,-93.33,-93.81,-83.18
10497079,Ptger3,-2.44,-5.22,3.09,-3.74
10497086,---,83.73,96.83,65.38,58.14
10497090,Ankrd13c,-79.91,-95.32,-2.91,-35.97
10497105,Lrrc40,-92.38,-99.05,-84.53,-69.91
10497122,Depdc1a,-87.13,-74.78,-96.60,-85.47
10497135,Rpe65,-36.65,-23.64,-28.03,-65.90
10497149,Wls,23.98,-12.52,37.53,47.74
10497165,---,-12.37,-5.60,-43.99,0.96
10497167,---,64.48,83.74,-15.98,71.51
10497169,---,-6.27,15.95,-11.91,-20.28
10497173,Pxmp3,24.66,-62.65,6.10,96.56
10497181,1700008P02Rik,49.46,75.15,-10.19,55.09
10497186,---,19.16,49.14,1.95,-0.27
10497188,Il7,-31.06,-9.63,-27.90,-73.32
10497197,5330432E05Rik,-34.89,-80.64,-4.85,-37.28
10497199,Gm6194 or Tmem189,46.84,56.50,55.11,25.75
10497201,---,59.94,51.25,45.45,75.06
10497203,Hey1,-37.28,-30.29,-37.77,-45.32
10497209,Mrps28,-96.34,-97.77,-93.72,-96.90
10497214,Tpd52,-35.65,-47.32,-34.47,-24.77
10497222,Zfp704,-13.86,-17.83,4.90,-27.66
10497237,Pag1,98.50,91.58,99.28,98.62
10497248,---,82.70,85.84,91.42,52.43
10497250,Pag1,92.15,90.94,94.03,91.45
10497253,Pmp2,-16.46,-17.48,-13.53,-19.08
10497258,Fabp9,-8.03,-5.97,-10.01,-9.07
10497265,Fabp4,-48.46,-33.99,-68.25,-63.17
10497276,Fabp12,-11.36,-4.57,-14.06,-22.18
10497285,Impa1,-67.91,-75.57,-86.30,-14.22
10497296,Slc10a5,-24.16,-13.88,-35.37,-33.55
10497300,Zfand1,19.16,49.14,1.95,-0.27
10497309,Snx16,-61.14,-96.41,-28.66,-16.87
10497319,---,7.36,8.32,-27.93,62.17
10497321,Pgam1,19.16,49.14,1.95,-0.27
10497323,Gm10745,-31.59,-32.73,-18.79,-48.85
10497325,Hmgb1,19.16,49.14,1.95,-0.27
10497327,---,19.16,49.14,1.95,-0.27
10497329,---,93.17,95.63,86.23,94.43
10497335,1810022K09Rik,82.12,94.59,70.55,66.83
10497337,Car1,-7.26,6.14,-30.75,-18.35
10497343,---,-87.55,-95.26,-94.70,-51.47
10497345,Gm9733,-7.86,-7.05,-7.65,-9.00
10497349,Sirpb1a or Sirpb1b or LOC100038947,-20.04,-16.11,-19.07,-28.03
10497356,Sirpb1a or Sirpb1b or LOC100038947,19.16,49.14,1.95,-0.27
10497358,Sirpb1b or Sirpb1a or LOC100038947,19.16,49.14,1.95,-0.27
10497364,Sirpb1b or Sirpb1a or LOC100038947,19.16,49.14,1.95,-0.27
10497372,Gm5150,-33.40,-25.33,-20.29,-66.62
10497376,---,69.26,16.80,21.24,95.91
10497379,---,-20.88,-69.87,-11.98,22.21
10497381,Cyp7b1,-63.51,-59.50,-50.72,-81.48
10497390,Armc1,-98.13,-99.62,-96.50,-94.94
10497399,Pde7a,-93.99,-96.78,-90.51,-92.98
10497417,Crh,-24.50,-13.92,-34.94,-28.21
10497421,Hps3,89.99,18.04,97.93,97.19
10497441,Gyg,-76.24,-81.84,-85.37,-52.56
10497451,Cpa3,-19.03,-6.48,-71.85,-17.61
10497463,Cpb1,-31.67,-42.05,-26.81,-27.72
10497475,Agtr1b,66.01,89.99,-31.24,84.66
10497481,2810416G20Rik,40.59,79.60,-39.10,50.38
10497483,Hmgb1,19.16,49.14,1.95,-0.27
10497485,Naaladl2,-72.57,-53.20,-59.33,-95.45
10497487,Naaladl2,-27.73,-12.89,-34.62,-42.46
10497490,Naaladl2,-47.45,-21.80,-79.52,-59.66
10497501,---,-50.03,-13.20,-77.21,-95.37
10497503,Kpna2,19.16,49.14,1.95,-0.27
10497505,Nlgn1,-20.80,-15.06,-22.63,-26.67
10497520,Ect2,-73.75,-75.15,-76.86,-69.92
10497548,Fndc3b,1.64,-25.18,31.32,-6.79
10497580,---,-16.28,-10.40,-18.75,-22.03
10497582,Tmem212,-13.43,-2.71,-27.22,-22.62
10497587,1600012F09Rik,19.16,49.14,1.95,-0.27
10497590,Mecom,-52.32,-30.95,-87.56,-46.19
10497608,Mecom,-20.59,-3.04,-32.96,-33.00
10497613,---,-13.55,-20.16,-3.88,-18.83
10497615,1600017P15Rik,93.20,97.58,92.55,84.77
10497617,Arpm1,66.93,82.64,68.14,31.38
10497622,Lrrc34 or Lrriq4,-11.87,-8.57,-64.68,-5.04
10497636,Lrrc31,-22.85,-26.18,-24.27,-18.60
10497644,Sec62,96.89,99.59,83.75,97.78
10497646,Phc3,-86.27,-96.04,-47.74,-90.85
10497648,Phc3,31.02,-54.91,95.18,-11.74
10497663,Slc7a14,-13.26,-5.83,-13.67,-29.84
10497673,Zmat3,-85.15,-69.59,-91.72,-89.19
10497682,Kcnmb3,77.82,85.04,73.30,73.79
10497689,Gnb4,-89.69,-61.88,-97.66,-96.42
10497703,Mrpl47,-78.25,-98.72,-84.93,-4.11
10497711,Ndufb5 or Mrpl47,94.86,98.78,77.61,96.99
10497713,Pex5l,-8.57,-5.46,-33.63,-4.49
10497731,Ccdc39 or Ttc14,-37.22,-21.84,-60.76,-34.98
10497752,Carhsp1,-24.89,-25.34,-32.55,-16.80
10497754,Dnajc19 or Gm15118,-90.67,-97.77,-76.59,-85.60
10497761,Gm6639,-53.26,-41.15,-85.06,-35.35
10497765,Dcun1d1,-98.58,-99.91,-97.57,-93.01
10497773,Mccc1 or A330050B17Rik,-91.69,-96.30,-77.09,-92.79
10497794,Ccdc144b or A330050B17Rik,-25.10,-14.17,-41.39,-25.00
10497808,Qrfpr,-10.77,36.44,-7.65,-62.48
10497817,Anxa5,-82.01,-75.48,-88.28,-81.41
10497831,Ccna2,-58.62,-40.43,-71.25,-70.20
10497842,Bbs7,-33.26,-57.97,-25.17,-8.12
10497862,Trpc3,-25.81,-11.67,-37.04,-34.33
10497878,Il2,-12.82,-6.10,-23.24,-17.65
10497886,Il21,-6.59,-2.38,-9.75,-14.17
10497894,Cetn4,-2.04,19.55,-41.94,31.55
10497899,Gm12541,31.03,9.52,29.58,49.11
10497904,Nudt6 or Spata5,54.56,55.49,49.71,58.91
10497912,Gm5148,-6.70,7.42,-15.62,-8.96
10497918,Rpl21,19.16,49.14,1.95,-0.27
10497920,Ankrd50,-62.90,-52.07,-35.28,-90.87
10497929,---,61.33,50.66,78.62,49.04
10497931,Cflar,67.49,12.18,93.85,76.66
10497935,---,67.40,90.10,4.86,64.91
10497937,1700017G19Rik,65.94,-18.83,83.31,84.53
10497944,Mfsd8,-65.09,-88.66,-41.89,-52.28
10497958,1700034I23Rik or Gm10731,-1.27,32.32,-8.99,-8.62
10497960,1700034I23Rik,78.02,89.10,-31.66,93.59
10497964,Pgrmc2,-96.91,-97.20,-97.97,-94.62
10497968,---,79.64,85.36,53.68,86.71
10497971,Sclt1,-85.37,-97.23,-59.43,-81.99
10497994,Pabpc4l,-43.56,-38.14,-18.04,-81.65
10497996,Ikzf5,-68.65,-98.34,-27.40,20.12
10497998,---,75.96,88.00,19.04,85.40
10498000,Gm10730,-27.55,-59.95,-35.17,-5.03
10498002,1700018B24Rik,-7.12,-1.95,-35.37,-7.26
10498005,---,-7.15,-15.43,-74.74,66.67
10498011,---,60.51,84.07,36.87,39.30
10498018,Pcdh18,-40.63,-41.07,-54.44,-29.55
10498024,Slc7a11,-34.86,-33.39,-43.58,-28.53
10498038,Elf2,-28.80,-86.36,21.80,-3.95
10498053,Mgarp,-28.83,-22.00,-68.48,-17.85
10498058,Ndufc1,-81.92,-72.88,-98.02,-68.52
10498064,Setd7,-86.89,-84.17,-72.65,-95.52
10498076,Maml3,72.68,39.22,91.41,65.46
10498093,---,56.94,27.56,71.04,62.46
10498095,Cog6,-88.66,-94.49,-85.61,-81.82
10498117,Rpl29,19.16,49.14,1.95,-0.27
10498119,Frem2,-16.37,-19.85,-6.82,-28.39
10498146,Nhlrc3,65.30,69.28,61.24,65.17
10498155,Rps14,-5.78,15.23,-52.14,11.82
10498158,Ufm1,-37.18,-40.26,-25.66,-47.00
10498160,Ufm1,-83.02,-97.68,-77.91,-57.21
10498166,---,-14.44,-8.67,-10.30,-40.70
10498168,Exosc8,-54.01,-82.75,-56.95,-17.06
10498180,Rfxap,-22.47,-67.75,-38.70,47.95
10498185,Tra2b,-39.73,-96.93,44.81,21.08
10498187,6030405A18Rik,-4.17,-0.37,-10.02,-5.52
10498192,Ccna1,-11.39,-11.76,-12.40,-10.28
10498204,Gm9831,33.29,-24.34,75.88,26.58
10498210,Nbea,-1.14,-15.99,30.46,-4.66
10498268,---,-2.37,-4.49,-0.61,-2.11
10498273,Tm4sf1,-58.05,-59.48,-67.04,-49.66
10498284,Wwtr1,-47.86,-11.38,-55.39,-77.24
10498296,Commd2,-84.73,-47.80,-96.65,-89.18
10498302,Gm410,-6.66,-6.56,-9.01,-5.06
10498307,---,-38.64,-15.46,-76.50,0.15
10498309,Pfn2,-74.98,-94.08,-43.83,-87.07
10498313,Pgk1,19.16,49.14,1.95,-0.27
10498319,Serp1,-35.26,-80.42,-23.03,16.34
10498323,Fam194a,-27.97,-28.69,-19.35,-39.30
10498332,Siah2,92.59,95.49,91.65,89.51
10498337,Clrn1,61.38,70.51,64.74,41.91
10498343,---,-8.14,24.56,27.75,-59.80
10498345,Gpr171,-21.27,-19.28,-20.44,-24.44
10498350,P2ry14,-70.94,-62.38,-72.36,-78.13
10498357,F630111L10Rik,-19.20,-5.63,-40.03,-22.18
10498361,Gpr87,-19.66,-25.61,-12.60,-24.29
10498367,P2ry13,99.90,99.65,99.95,99.95
10498371,P2ry12,98.79,97.84,98.88,99.31
10498379,Igsf10,-18.47,-15.33,-20.50,-20.07
10498383,Igsf10,19.16,49.14,1.95,-0.27
10498386,Igsf10,19.16,49.14,1.95,-0.27
10498391,---,-11.60,34.83,18.69,-79.74
10498395,Gm5709,-6.00,62.58,-3.41,-89.02
10498401,---,-5.65,26.85,-16.41,-15.64
10498403,---,80.37,86.99,53.91,87.68
10498405,Gm12070 or Gapdh,19.16,49.14,1.95,-0.27
10498407,---,-55.57,9.15,-76.04,-88.89
10498413,9330121J05Rik,67.88,88.63,37.61,56.25
10498415,Dhx36,-94.89,-98.90,-88.30,-90.76
10498441,Gpr149,-23.00,-9.66,-59.70,-23.61
10498446,Gpr149,-42.35,-29.21,-22.61,-77.20
10498448,Plch1,-30.67,-28.24,-32.91,-30.78
10498477,E130311K13Rik,18.34,-67.27,10.16,87.49
10498485,Slc33a1,-35.40,-93.48,-10.14,24.10
10498497,---,-8.56,-8.19,-15.71,-2.95
10498500,Vmn2r1 or Vmn2r2 or Vmn2r5,48.05,62.74,39.78,35.34
10498503,Vmn2r4,24.65,41.86,-5.63,37.24
10498508,Vmn2r-ps11 or Vmn2r1 or Vmn2r5 or Vmn2r2,25.33,58.64,-13.29,32.28
10498515,Vmn2r-ps11 or Vmn2r7,-7.32,-19.20,8.70,-8.89
10498519,Ssr3,-24.69,-91.61,31.68,57.94
10498526,4931440P22Rik,97.97,94.26,98.99,99.37
10498529,---,-15.41,-30.38,-13.73,-7.29
10498531,Ccnl1,88.44,-7.02,99.57,93.29
10498547,Veph1,-0.80,-4.94,-1.05,19.61
10498566,---,65.97,47.84,80.48,60.20
10498568,Shox2,-5.90,34.89,-41.99,-5.52
10498576,Lxn,-50.86,-52.74,-62.15,-35.19
10498584,Rarres1,-23.87,-11.64,-25.00,-46.24
10498591,Rarres1,44.19,90.89,-49.40,49.64
10498593,---,74.60,69.15,91.88,36.00
10498595,Snrpd2,19.16,49.14,1.95,-0.27
10498597,1110032F04Rik,95.96,98.80,82.96,96.08
10498599,Ift80,-97.00,-99.74,-94.00,-93.05
10498620,Trim59,-86.34,-79.29,-97.68,-77.19
10498623,Kpna4,-86.57,-93.76,-35.54,-72.77
10498644,---,75.70,89.85,46.45,69.45
10498647,B3galnt1,27.44,10.09,10.71,65.30
10498651,---,-34.17,-28.58,-66.26,0.69
10498653,1110032A04Rik,-42.22,-85.28,-23.86,-31.85
10498657,---,-27.54,-29.81,-24.16,-29.34
10498659,Sis,-22.72,-25.67,-27.55,-16.42
10498707,Slitrk3,-49.98,-21.98,-59.78,-72.01
10498710,Bche,-50.94,-46.88,-43.37,-67.08
10498716,---,-12.84,15.85,-32.73,-30.20
10498720,Zbbx,-12.80,-6.75,-44.92,-10.09
10498741,Serpini2,-29.86,-54.00,-15.48,-28.94
10498751,Wdr49,-54.37,-71.34,-44.86,-46.86
10498763,Wdr49,-19.80,-6.18,-50.71,-15.33
10498771,Pdcd10,-67.17,-97.54,-57.21,1.24
10498775,Golim4,-81.93,-97.59,-34.48,-81.28
10498795,Zfp114 or Zfp108 or Zfp111 or Zfp109,-37.66,-68.51,-30.18,-6.51
10498797,---,44.74,48.74,-33.22,88.83
10498800,Ube2d2a,19.16,49.14,1.95,-0.27
10498802,Rapgef2,-84.58,-92.55,-41.42,-89.66
10498827,Fnip2,24.90,-16.50,60.95,23.19
10498837,Etfdh,-91.01,-97.55,-93.34,-60.93
10498852,Rxfp1,-6.71,-6.10,-2.07,-18.72
10498871,Tmem144,88.60,67.92,91.76,91.66
10498885,Gria2,-15.32,-19.10,-20.47,-9.88
10498907,Glrb,-47.25,-48.68,-50.69,-43.38
10498919,---,16.11,44.54,-39.16,60.09
10498921,Tdo2,-36.72,-51.11,-76.94,-13.02
10498935,Gucy1b3,-47.69,-66.50,-43.57,-38.04
10498952,Gucy1a3,-61.99,-53.82,-84.95,-51.21
10498965,Npy2r,-23.78,-43.49,-21.29,-12.89
10498972,Rbm46,-48.49,-37.47,-34.25,-75.73
10498978,Lrat,-19.51,-9.57,-34.87,-22.95
10498981,Fgb,-14.21,-11.12,-16.84,-16.18
10498990,---,88.55,94.82,70.86,89.92
10498992,Tlr2,70.97,53.80,76.34,77.53
10498998,D930015E06Rik,-3.50,-54.95,48.37,0.59
10499035,Mnd1 or Gm3833,-71.15,-84.04,-78.87,-51.56
10499045,Trim2,-33.14,-41.33,-12.98,-45.58
10499062,Fhdc1,-64.22,-26.72,-94.25,-78.66
10499080,Arfip1,-40.79,-94.58,-12.57,52.37
10499089,---,21.37,57.57,-8.58,10.96
10499091,Dear1 or Fbxw7,15.66,-11.13,8.52,56.20
10499093,---,-12.54,-19.71,-6.39,-13.87
10499095,Fam160a1,-41.05,-38.92,-41.09,-43.66
10499108,Glt28d2,-31.88,-25.10,-50.90,-22.92
10499113,Prss48,-7.33,37.40,-34.05,-15.63
10499121,Rps3a,19.16,49.14,1.95,-0.27
10499128,Snord73a,16.97,73.66,-18.34,-17.94
10499130,Rnu73b,42.08,93.93,-16.90,6.62
10499132,Mab21l2,-20.32,-11.99,-30.72,-21.51
10499138,Dclk2,-28.48,-35.98,-25.85,-24.46
10499160,Cd1d1,-11.26,-8.75,-24.37,-3.37
10499164,---,82.79,97.66,14.44,72.53
10499168,Kirrel,-47.70,-24.98,-45.89,-83.47
10499187,Ube2l3 or Gm10015 or LOC100045901 or Gm10705 or Gm10145 or Gm5858,19.16,49.14,1.95,-0.27
10499189,Fcrls,99.52,99.52,99.60,99.68
10499198,Gm12191 or Rpl30,19.16,49.14,1.95,-0.27
10499200,4933430H15Rik or Arhgef11,61.37,76.84,45.31,51.82
10499216,Pear1,47.00,73.67,40.84,13.84
10499247,Ntrk1 or Insrr,70.54,93.01,17.94,57.70
10499265,Prcc,46.98,60.41,18.66,58.87
10499273,Rrnad1 or Mrpl24,77.76,71.25,81.58,80.23
10499285,Bcan,-8.48,-2.72,-16.42,-16.87
10499299,Hapln2,47.11,77.83,39.35,-4.74
10499309,Apoa1bp,-9.28,37.15,-67.68,11.72
10499316,Ttc24,44.89,22.62,40.89,65.53
10499329,Rhbg,-13.13,-16.96,-16.09,-8.66
10499342,1700021C14Rik or Rhbg,-5.09,-16.77,19.61,-8.11
10499348,Tmem79,-16.96,12.70,-11.75,-70.20
10499354,Bglap-rs1,-7.16,-10.51,-6.44,-5.49
10499358,Bglap2 or Bglap or Bglap-rs1,-8.25,-9.92,-7.04,-8.44
10499363,Bglap,69.96,87.48,54.45,56.64
10499366,Pmf1,-57.87,-58.29,-51.06,-64.26
10499372,Slc25a44,-33.64,19.11,-59.11,-57.38
10499378,Sema4a,-25.06,-6.97,-31.78,-40.50
10499394,Lmna,-58.57,-47.06,-55.51,-77.39
10499412,Rab25,-10.61,-6.24,-19.94,-10.09
10499420,Lamtor2,-90.28,-64.32,-99.92,-79.14
10499425,2700060E02Rik,-90.51,-97.39,-93.56,-39.20
10499427,Rxfp4,88.97,87.54,96.44,71.10
10499429,---,11.89,-0.62,-0.17,36.87
10499431,Syt11,-42.51,-67.54,-36.31,-26.98
10499438,Msto1 or Gon4l,-68.19,-28.33,-71.07,-92.92
10499454,Dap3,-97.89,-95.31,-98.64,-98.16
10499470,Rusc1,-23.69,35.83,-45.75,-58.46
10499483,Fdps,-92.49,-88.35,-95.84,-91.82
10499491,Mir720,40.08,64.85,30.53,16.67
10499493,Hcn3,59.43,71.94,25.83,64.06
10499504,Mtx1,-20.30,16.32,-40.03,-39.87
10499512,Mir92b,90.90,96.98,79.59,87.88
10499514,Trim46,-37.87,-28.36,-40.58,-45.80
10499529,Slc50a1,89.70,86.63,89.17,92.80
10499536,Efna1,-43.95,-23.64,-68.02,-48.45
10499545,Efna3,-15.64,-18.63,-16.58,-12.23
10499552,Efna4,40.78,50.31,11.28,55.26
10499560,Adam15,96.54,97.91,97.39,93.38
10499593,Dcst1,-5.33,-4.72,-5.22,-5.94
10499612,Zbtb7b,34.81,66.35,12.61,21.61
10499620,Flad1 or Lenep,-38.89,-7.39,-61.55,-43.43
10499639,Cks1b or Gm6340,-75.68,-53.84,-88.82,-81.74
10499643,Chrnb2,-9.85,-3.17,-23.87,-11.49
10499652,4632404H12Rik,16.43,72.86,-38.33,0.28
10499655,Il6ra,95.13,78.81,99.91,95.80
10499666,Atp8b2,-31.73,-15.09,-17.12,-53.08
10499696,---,55.56,71.68,38.57,50.77
10499703,---,64.59,82.12,44.15,52.89
10499705,Hax1,19.16,49.14,1.95,-0.27
10499716,Ubap2l,-67.97,-94.16,38.17,-67.90
10499748,Rps27 or Gm9846,76.56,77.82,65.51,82.30
10499751,Creb3l4,-15.64,-9.61,-37.64,-10.00
10499766,Slc27a3,-11.12,-3.72,-27.40,-6.45
10499777,Ints3,26.94,42.63,45.09,-8.97
10499811,Npr1,-25.89,-4.05,-30.93,-65.94
10499839,Snapin or Ilf2,-35.11,-64.76,-37.84,3.32
10499847,2500003M10Rik,-2.23,-11.37,26.27,-25.44
10499854,S100a1,-56.80,-37.51,-68.00,-70.89
10499859,---,45.94,67.21,30.96,31.16
10499861,S100a9,-7.54,-5.18,-11.11,-6.56
10499864,---,-27.14,-46.18,-50.12,-2.21
10499867,---,-57.22,-64.24,-77.30,-32.72
10499870,Lor,-24.82,-11.96,-35.79,-40.43
10499873,Prr9,-31.39,-26.60,-29.74,-39.04
10499876,Lelp1,61.38,64.24,69.09,47.80
10499879,Rpl3,19.16,49.14,1.95,-0.27
10499881,Rpl3,19.16,49.14,1.95,-0.27
10499883,Adrm1,19.16,49.14,1.95,-0.27
10499891,Sprr1b,-10.03,-11.34,-12.80,-7.61
10499896,Sprr3,-14.36,-17.88,-25.45,-6.64
10499899,Sprr1a,-28.81,-21.08,-21.67,-53.00
10499902,Sprr4,-19.58,-28.06,-10.59,-23.40
10499904,Ivl,-23.18,-7.25,-66.30,-24.33
10499906,Smcp,-10.22,-8.80,-17.59,-7.54
10499909,Lce6a,-38.74,-8.12,-46.35,-82.25
10499911,Lce1a1,-14.29,-17.46,-13.18,-12.20
10499914,Lce1b,-13.39,-15.84,-46.68,32.77
10499917,Lce1a2,-25.88,-6.23,-82.74,-17.23
10499921,Lce1d or Lce1k,-16.83,-11.64,-45.92,-8.43
10499924,Lce1e,-10.14,-7.18,-21.27,-6.47
10499927,Lce1f,-28.31,-14.32,-30.68,-52.54
10499930,Lce1g,-48.44,-27.58,-55.15,-68.67
10499932,Lce1h,-15.22,-4.55,-21.05,-34.20
10499935,Lce1i,-16.38,-11.95,-32.93,-6.59
10499937,---,-3.15,-5.05,-1.43,-5.53
10499939,Lce1k,81.73,80.49,74.58,86.45
10499941,Kprp,-10.13,-9.57,-9.90,-10.87
10499945,Lce1l,-18.33,-12.51,-25.44,-19.57
10499948,Lce3a,-15.94,-1.90,8.89,-72.17
10499950,---,-5.49,51.28,-18.21,-39.02
10499952,Crct1,-8.64,-5.69,-12.76,-9.30
10499954,Lce1m,76.43,84.83,84.58,33.33
10499958,---,65.02,81.89,39.40,66.94
10499961,Tdpoz2,42.46,66.75,27.39,22.03
10499963,Tdpoz1,31.67,71.61,43.67,-34.96
10499967,Tdpoz1 or Gm2889,19.16,49.14,1.95,-0.27
10499969,Gm10696,19.16,49.14,1.95,-0.27
10499971,Gm9125 or Tdpoz1,74.28,91.12,55.31,57.13
10499973,Tdpoz5 or Gm10697,38.60,68.16,23.52,20.98
10499975,Gm9125 or Tdpoz1,19.16,49.14,1.95,-0.27
10499977,Tdpoz5 or Gm10697,19.16,49.14,1.95,-0.27
10499979,Gm10696,19.16,49.14,1.95,-0.27
10499981,Oaz3,-17.97,-11.83,-15.91,-31.81
10499988,Riiad1,-38.70,-21.65,-76.85,-28.63
10499996,Snx27,-96.48,-98.41,-89.59,-96.97
10500009,Rpl31 or Rpl31-ps12,19.16,49.14,1.95,-0.27
10500011,Tuft1,-58.42,-53.81,-63.17,-58.90
10500021,Cgn,-19.51,-16.51,-28.28,-15.38
10500034,Psmb4,-98.08,-92.05,-98.92,-98.53
10500042,Zfp687 or Pi4kb,-38.99,-26.28,-15.92,-70.94
10500054,Psmd4,-77.18,-51.37,-92.97,-68.09
10500069,Pip5k1a,-42.71,-58.06,-40.65,-25.86
10500089,---,19.16,49.14,1.95,-0.27
10500091,Scnm1,42.90,-7.10,27.17,82.21
10500100,Tnfaip8l2,92.39,98.23,85.66,91.31
10500103,Gabpb2,-67.90,-91.35,-22.71,-70.07
10500114,Mllt11,-51.57,-80.19,-45.38,-24.83
10500117,Gm128,70.61,89.95,47.09,58.60
10500122,Bnipl,-23.46,-18.39,-35.09,-19.78
10500133,Prune,-68.07,-45.11,-86.94,-64.35
10500140,Anxa9,-22.85,-32.53,-11.64,-29.06
10500155,---,-5.78,-18.86,48.80,-27.95
10500157,Setdb1,-55.06,-93.56,4.27,-40.87
10500181,---,-54.34,14.93,-84.86,-59.54
10500183,Adamtsl4,-28.40,-57.65,5.07,-38.12
10500204,Ecm1,-57.03,-51.31,-69.42,-52.49
10500218,Tars2,-38.93,14.66,-69.07,-55.22
10500237,Rprd2,-60.66,-95.83,71.02,-44.71
10500253,Prpf3,-60.79,-93.93,-54.67,-13.74
10500268,Mrps21,-91.43,-63.01,-99.26,-89.27
10500272,Gm129,47.81,36.50,74.09,24.05
10500276,BC028528,16.51,24.49,-19.81,49.57
10500283,Car14 or Aph1a,-31.33,-50.09,-30.44,-20.45
10500293,---,81.71,93.55,29.95,91.59
10500295,Plekho1,99.31,99.62,97.50,99.55
10500304,Vps45,-77.95,-83.53,-76.18,-72.81
10500321,Bola1,43.09,65.57,-12.47,55.96
10500324,Hist2h2ac or Hist2h2aa1 or Hist2h2aa2,19.16,49.14,1.95,-0.27
10500327,Hist2h3c2 or Hist2h3b or Hist1h3e or Hist1h3b or Hist1h3d or Hist1h3c or Hist1h3f or Hist2h3c1,-2.37,48.60,-10.78,-23.62
10500329,Hist2h2aa1 or Hist2h2aa2,19.16,49.14,1.95,-0.27
10500333,Hist2h4,42.62,76.19,6.41,34.94
10500335,Fcgr1,91.36,88.16,91.50,95.13
10500343,Rnu1b1 or Rnu1b2 or Rnu1b6,19.16,49.14,1.95,-0.27
10500345,Terc,-7.81,-2.15,-24.26,-8.64
10500347,BC107364,33.33,90.01,-64.37,17.18
10500356,Rnu1b1 or Rnu1b2 or Rnu1b6,19.16,49.14,1.95,-0.27
10500358,Rnu1b1 or Rnu1b2 or Rnu1b6,19.16,49.14,1.95,-0.27
10500360,Gm15441,-1.57,24.89,9.25,-20.32
10500362,Polr3gl,21.99,-40.25,10.04,79.42
10500371,6330549D23Rik,33.59,44.49,-13.01,60.24
10500376,Rpl21,19.16,49.14,1.95,-0.27
10500378,Nudt17,-43.09,-20.07,-34.88,-78.13
