Probeset_ID,Gene Symbol,MF SP,Sample_,Sample_,Sample_
10434211,Gnb1l,-32.10,14.09,-75.09,-31.07
10434224,Gnb1l,1.88,-0.56,-6.56,15.24
10434226,---,69.98,81.21,54.90,69.71
10434229,Cldn5,-38.87,-30.90,-65.52,-27.36
10434233,Ufd1l,-59.06,-84.48,-16.76,-56.80
10434248,2510002D24Rik,-22.51,8.54,-49.70,-21.34
10434252,Hira,-36.26,-51.37,-42.02,-13.76
10434281,Gm10088,-73.48,-81.77,-61.39,-75.48
10434283,---,-10.64,-0.44,30.81,-63.38
10434285,---,-10.64,-0.44,30.81,-63.38
10434287,Olfr166,-23.56,35.27,-44.16,-55.00
10434289,---,-92.36,-93.82,-93.71,-88.99
10434291,B3gnt5,-80.70,-79.95,-81.22,-80.75
10434302,Klhl24,65.68,48.24,79.50,67.50
10434313,Yeats2,19.34,9.77,22.07,25.78
10434348,Eif2b5,-71.89,-89.04,-49.55,-72.29
10434366,Dvl3,-86.44,-86.56,-87.16,-85.50
10434384,Ap2m1,-34.74,-68.54,3.29,-2.78
10434396,Abcf3,-44.38,-61.09,-32.10,-36.68
10434418,Vwa5b2,-43.84,-27.38,-86.50,-19.90
10434436,Vwa5b2,-11.10,7.76,-38.62,-11.82
10434441,Ece2,-14.41,-58.74,-3.26,23.41
10434446,Ece2,-75.63,-68.06,-82.49,-75.56
10434467,Psmd2,-86.05,-92.83,-74.49,-83.46
10434481,Eif4g1,7.49,-11.22,20.95,8.85
10434516,Fam131a,-28.99,-23.97,-46.60,-20.78
10434523,Polr2h or Gm7511,-84.94,-74.66,-87.58,-89.54
10434528,Chrd or Thpo,-61.52,-3.08,-94.27,-70.13
10434552,---,10.01,13.46,-7.94,31.48
10434554,---,-67.49,-66.19,-96.65,-15.46
10434556,---,-31.29,-22.65,-28.36,-44.70
10434559,Ephb3,-64.41,-29.85,-99.22,-50.71
10434577,Vps8,68.52,65.17,81.03,56.51
10434629,Map3k13,-62.93,-60.23,-81.70,-44.78
10434643,Psmb3,-97.42,-98.34,-95.53,-97.49
10434645,Senp2,35.86,14.53,57.99,31.46
10434664,Ndufa11,-96.48,-98.58,-94.70,-94.85
10434666,---,-14.98,-14.91,-31.05,-4.41
10434668,Tmem97,-51.80,-73.38,-22.46,-58.34
10434670,---,-51.44,-80.82,-38.00,-25.49
10434672,Gng5,37.28,37.28,39.67,34.47
10434675,Dnajb11,-24.49,-49.27,13.01,-37.38
10434689,Ahsg,-36.90,-32.76,-72.78,-19.57
10434698,Fetub,-50.86,-71.31,-37.67,-47.85
10434709,Hrg,-39.41,-16.11,-64.74,-53.90
10434717,---,-4.61,-79.40,46.81,38.63
10434719,Kng1,-62.63,-43.44,-93.35,-45.08
10434733,Eif4a2,73.19,52.25,82.81,77.51
10434741,Eif4a2,55.97,18.30,75.60,63.21
10434743,Eif4a2,94.84,93.78,94.80,96.08
10434745,---,80.82,65.47,84.71,87.72
10434747,Adipoq,-38.78,-17.83,-44.58,-68.33
10434754,BC106179,5.85,60.40,-41.34,7.30
10434758,St6gal1,51.38,39.51,65.88,49.02
10434773,Rtp1,-31.78,-13.70,-68.65,-25.92
10434778,Rtp4,78.39,56.53,85.20,85.85
10434782,Lpp or Snx4,38.45,34.31,44.32,36.65
10434799,---,3.79,26.47,28.01,-26.22
10434802,Lpp,78.67,77.22,82.56,75.85
10434804,Mir28,49.65,57.40,58.96,29.13
10434806,Lpp,-29.31,-49.26,-14.03,-26.02
10434808,Tprg,-50.65,-64.40,-47.95,-40.27
10434815,Trp63,-33.06,-21.01,-53.36,-30.26
10434835,Leprel1,59.20,93.09,-5.66,24.56
10434837,Cldn16,-33.16,-0.73,-42.78,-67.57
10434845,Il1rap,-55.64,-75.83,-34.99,-52.25
10434860,Ostn,-18.16,-15.75,-14.34,-27.54
10434869,Ccdc50,79.44,85.32,66.67,83.88
10434878,Gm10823,-21.92,-21.18,-12.45,-40.01
10434880,Hrasls,-69.72,-45.84,-76.57,-84.56
10434888,Opa1,-16.18,-73.46,16.16,19.90
10434922,---,-26.69,24.98,-25.73,-82.90
10434925,Hes1,43.87,9.81,73.29,47.35
10434930,1700025H01Rik,38.12,52.35,0.69,54.79
10434932,Fam43a,95.24,91.97,98.09,91.02
10434934,Bdh1,-82.32,-51.31,-73.26,-99.37
10434942,Dlg1,-0.10,-32.23,17.09,-3.72
10434975,Mfi2,-27.10,-38.39,-56.18,-1.80
10434993,Pigz,86.57,87.46,88.28,84.27
10434998,Ncbp2,-56.46,-57.46,-40.05,-70.29
10435004,1500031L02Rik,-94.67,-82.62,-99.04,-94.86
10435009,Bex6,-24.77,-34.95,-16.14,-29.62
10435015,Wdr53,-32.34,-28.56,-25.10,-42.20
10435019,2310010M20Rik,-33.58,-9.52,-67.32,-39.18
10435024,Rnf168,-72.96,-77.12,-79.47,-61.13
10435031,Ubxn7,-58.60,-78.03,-38.82,-50.70
10435043,Tm4sf19,-41.84,-23.66,-75.20,-34.51
10435048,Tctex1d2,-71.43,-74.33,-73.80,-66.07
10435057,Pcyt1a,-61.06,-80.31,-37.41,-60.66
10435067,Zdhhc19,24.49,81.09,-16.99,-11.26
10435075,Tfrc,-44.07,-77.14,-0.10,-46.96
10435094,Tnk2,-56.61,-57.44,-66.27,-46.20
10435112,Muc4,-22.57,-8.98,-45.65,-26.35
10435149,Fyttd1,3.78,-27.35,31.53,0.45
10435162,Lrch3,64.19,54.99,59.12,74.75
10435185,---,81.02,69.31,82.32,88.96
10435187,Rpl35a or Ino80,-10.64,-0.44,30.81,-63.38
10435193,Lmln,-29.02,-50.38,-23.85,-14.71
10435212,Osbpl11,14.03,6.01,20.38,15.79
10435226,Snx4,6.83,-33.19,31.95,12.65
10435237,Zfp148,17.44,-19.20,43.50,19.42
10435251,Slc12a8,-44.64,-18.02,-69.73,-61.92
10435266,Heg1,52.59,51.49,38.54,62.11
10435271,Heg1,55.90,45.89,66.09,53.06
10435288,Muc13,-38.43,-22.74,-57.28,-40.70
10435305,Itgb5,94.58,92.59,95.08,95.77
10435321,Ropn1,-40.97,-68.52,-22.77,-37.32
10435329,Ccdc14,-27.35,-18.56,-35.64,-28.65
10435345,Mylk,-87.67,-73.41,-97.04,-85.35
10435383,Ptplb,-88.37,-87.78,-88.85,-88.51
10435388,Adcy5,-55.94,-44.28,-87.58,-35.38
10435413,---,61.76,82.51,31.44,53.45
10435415,Sema5b,-22.31,4.16,-35.51,-40.39
10435443,Hspbap1,-37.34,-36.50,-39.92,-36.17
10435453,Gm10237,22.13,9.73,12.55,40.89
10435455,Rpl35a or Ino80,-10.64,-0.44,30.81,-63.38
10435457,Parp9 or Dtx3l,85.29,79.43,90.17,83.42
10435470,Kpna1,-30.81,-70.65,31.61,-39.74
10435487,Wdr5b,34.71,-1.67,72.72,11.65
10435489,Ccdc58,-78.35,-90.67,-60.63,-79.38
10435494,---,-44.62,-73.50,-23.02,-41.73
10435497,Stfa2l1 or Stfa2,-40.40,-23.70,-55.69,-49.66
10435501,Stfa1,-80.47,-74.03,-72.97,-91.90
10435504,Gm5416,-20.53,-8.34,-44.41,-17.69
10435508,2010005H15Rik,-70.43,-24.75,-91.18,-89.24
10435514,Ildr1,-12.08,-10.63,-8.28,-20.06
10435525,Iqcb1,-52.57,-79.14,-13.45,-57.94
10435543,Golgb1,23.40,-2.01,36.48,33.42
10435565,Hcls1,60.39,44.22,68.68,67.38
10435581,Polq,-39.66,-44.87,-40.00,-33.26
10435617,Rabl3,-87.65,-92.85,-74.54,-92.91
10435626,Hgd,-28.81,-20.70,-16.67,-59.19
10435641,Fstl1,-89.75,-83.41,-97.23,-84.49
10435654,Lrrc58,2.92,-20.78,16.58,2.81
10435661,Gpr156,-31.19,-34.58,-54.75,-5.84
10435674,---,-30.08,-13.54,-53.27,-34.06
10435676,Gsk3b,9.18,-18.48,47.69,-6.92
10435693,Cox17,-62.64,-66.63,-53.51,-66.23
10435697,Popdc2 or Cox17,-46.50,-26.89,-61.73,-65.74
10435704,Cd80,83.11,77.38,85.76,85.07
10435712,Cd80,75.31,74.73,73.67,77.52
10435714,Tmem39a,-52.45,-67.12,-33.00,-55.66
10435724,B4galt4,90.79,89.53,92.53,89.02
10435733,Igsf11,-47.12,-47.44,-49.76,-44.18
10435743,---,-51.49,-24.88,-58.72,-79.22
10435745,Gm16498,-21.22,-7.70,-33.18,-44.34
10435748,D930030D11Rik,-41.12,-33.80,-60.46,-31.69
10435752,Lsamp,-53.61,-44.28,-51.80,-66.15
10435765,---,-63.50,-55.62,-55.33,-80.21
10435767,---,-81.41,-79.06,-91.37,-70.28
10435769,Zbtb20,39.04,44.01,28.80,43.89
10435784,Ndufs5 or BC002163 or LOC100504968,-89.28,-90.28,-90.88,-85.83
10435787,---,81.81,77.61,86.60,79.51
10435789,Zbtb20,26.03,31.54,24.21,22.37
10435791,Mir568,-3.85,-23.50,19.34,-0.53
10435793,Drd3,-0.71,41.82,-28.78,1.23
10435802,2610015P09Rik,-13.63,-7.61,-33.19,-3.16
10435821,Naa50,-39.64,-81.20,41.42,-50.02
10435832,Gm608,-36.50,-44.63,-43.57,-19.95
10435841,Spice1,-40.44,-42.21,-26.45,-53.52
10435862,Wdr52,-35.94,-12.64,-53.08,-65.91
10435897,BC027231,-11.43,-54.98,45.83,-20.25
10435907,Cd200r1,81.66,71.02,85.38,85.90
10435920,Cd200r4 or F630003A18Rik,4.19,-5.30,19.57,17.08
10435930,Cd200r2,25.74,25.64,14.69,37.77
10435937,Cd200r3,-35.06,-11.05,-51.80,-66.82
10435948,Ccdc80 or LOC100503263,-69.15,-71.53,-60.21,-76.19
10435961,Gm10808,-57.56,-40.40,-67.36,-66.14
10435963,Atg3,-11.74,-68.47,44.21,-2.84
10435980,Rps24 or LOC677113,-10.64,-0.44,30.81,-63.38
10435982,Btla,-30.80,-28.21,-32.79,-31.45
10435991,---,-61.81,-19.01,-85.07,-79.67
10435993,Slc9a10,-18.26,-26.72,-8.24,-27.56
10436024,Gcet2,-48.93,-36.59,-62.50,-48.23
10436034,---,0.76,69.72,-39.05,-27.78
10436037,---,19.32,83.68,-68.54,24.81
10436041,---,-65.64,-69.10,-66.79,-61.06
10436043,---,29.59,73.86,-7.95,1.48
10436046,---,21.89,3.44,61.69,-7.94
10436048,Prdx1 or LOC100862012,-11.42,-62.44,24.39,6.09
10436050,Dppa4,-63.87,-91.26,-87.58,-22.33
10436053,Dppa2,-32.64,-13.86,-20.73,-91.54
10436057,Morc1,-49.54,-51.24,-38.38,-59.16
10436087,Retnlb,-60.74,-73.98,-83.00,-27.81
10436095,Retnla,-14.73,-3.86,-23.19,-54.21
10436100,Retnlg,-29.51,-16.01,-38.01,-45.15
10436106,C330027C09Rik,-39.77,-67.79,-21.50,-42.60
10436128,Myh15,-22.22,-27.75,-55.06,-6.98
10436169,Ift57,-74.00,-80.21,-64.80,-76.00
10436182,Cd47,79.05,63.88,87.55,82.47
10436196,Cd47,57.65,50.93,66.55,53.97
10436198,---,14.94,13.15,19.59,12.08
10436200,---,-9.63,-7.38,-14.61,-6.11
10436203,Gm4416,44.88,92.70,-33.43,29.76
10436206,---,-3.80,8.99,-34.57,27.47
10436209,Cblb,-32.77,-39.32,-30.66,-28.99
10436228,---,-7.73,72.91,-36.17,-50.31
10436230,---,-7.92,-15.70,-1.57,-12.90
10436232,Rpl24 or Zbtb11 or Gadl1,-10.64,-0.44,30.81,-63.38
10436239,Zbtb11 or Rpl24 or 2310061J03Rik,25.67,-46.83,87.37,16.73
10436251,---,-12.91,21.92,-73.95,20.63
10436253,Senp7,15.90,17.54,15.08,15.31
10436282,Impg2,-14.18,-18.07,-13.23,-11.99
10436304,Abi3bp,-62.01,-57.32,-72.42,-56.99
10436348,Tomm70a,-20.15,-64.33,21.62,-10.02
10436363,Filip1l,-58.28,-27.68,-93.60,-51.09
10436369,Filip1l,97.34,99.12,93.23,97.70
10436372,Dcbld2 or St3gal6,-63.81,-62.36,-64.15,-64.53
10436392,Cpox,-71.46,-58.65,-72.20,-80.05
10436402,Cldn25,-76.82,-91.77,-65.67,-58.21
10436409,Olfr183,-17.55,-24.67,-33.27,-6.66
10436412,Olfr195,-16.26,-48.25,-4.93,-9.60
10436414,Olfr203,-35.77,-13.64,-54.94,-50.18
10436416,Gabrr3,-4.74,31.26,-17.32,-11.22
10436426,Orai2,-53.75,-41.38,-60.35,-61.24
10436428,Mina,58.28,28.26,71.82,67.25
10436442,Fam60a,-93.69,-96.93,-94.01,-90.39
10436444,---,1.59,8.13,-23.73,39.74
10436446,Gps1,-10.64,-0.44,30.81,-63.38
10436449,---,91.94,84.50,93.19,96.71
10436451,Stx19,-7.96,0.32,-35.42,-0.45
10436456,Pros1,-13.98,-16.21,-6.32,-19.39
10436471,Cggbp1,46.05,56.85,51.23,28.43
10436476,Pou1f1,-7.94,4.08,-41.09,18.68
10436487,Vgll3,-87.68,-87.41,-85.10,-90.28
10436493,---,-21.57,-21.24,-34.12,-13.02
10436498,---,-23.49,19.69,-61.88,-24.09
10436500,Gbe1,-67.46,-81.97,-48.64,-66.97
10436517,---,3.70,60.14,-27.11,-11.85
10436519,Robo1,-95.56,-78.07,-99.87,-92.17
10436550,---,58.84,70.17,59.17,45.07
10436552,Rbm11,-76.12,-97.24,-61.32,-53.80
10436561,Usp25,37.55,24.76,53.66,37.35
10436588,2810055G20Rik,-27.65,41.50,-54.71,-63.05
10436590,2810055G20Rik,-68.26,-45.11,-83.69,-83.14
10436594,---,-90.05,-78.59,-96.83,-89.63
10436596,---,-52.03,-27.94,-83.34,-48.11
10436598,---,-63.69,-59.40,-49.61,-86.25
10436600,Mir99a,-75.77,-45.18,-90.29,-86.47
10436602,Mirlet7c-1,-64.87,-51.47,-82.65,-62.23
10436604,Mir125b-2,-18.69,-17.59,-4.03,-52.58
10436606,---,-5.28,76.69,-22.45,-69.10
10436608,Cxadr,-86.87,-88.15,-91.56,-80.81
10436621,---,31.64,77.65,-7.41,-10.15
10436623,Chodl,-57.42,-63.62,-65.81,-43.22
10436634,Gm16509,29.82,64.48,-22.85,39.88
10436636,Ncam2,-32.49,-18.44,-62.84,-38.28
10436658,7120432I05Rik,-42.79,-11.22,-73.53,-84.38
10436662,Mir155 or LOC100653389,-29.46,-14.87,-31.50,-46.30
10436664,---,-78.11,-48.69,-88.07,-84.88
10436666,Jam2,-75.81,-65.54,-91.82,-68.57
10436678,Gabpa,14.00,-10.42,42.87,15.67
10436692,Gm10791,-6.87,6.99,-11.81,-14.09
10436694,Rplp0,-51.34,-70.11,-35.06,-36.30
10436696,---,-5.03,-8.72,-6.93,-2.41
10436698,N6amt1,-65.50,-75.53,-33.35,-79.27
10436708,Usp16,-29.93,-72.29,34.38,-29.71
10436727,ORF63,-87.87,-77.65,-98.07,-79.21
10436734,Bach1,22.21,-7.20,41.76,35.11
10436742,---,-9.45,24.41,-68.23,32.48
10436746,Krtap13-1,-43.31,-17.69,-87.22,-32.15
10436748,2310034C09Rik,-4.95,4.14,-20.08,-0.08
10436750,---,51.12,86.83,41.39,-5.53
10436752,Krtap15,-27.32,-10.81,-81.54,-19.18
10436758,Gm10229,-26.62,-40.82,-19.07,-22.54
10436760,Krtap6-1,-64.19,-83.07,-50.51,-57.81
10436762,---,-7.48,70.10,-53.80,-35.57
10436764,Krtap6-3,-50.60,-70.74,-28.07,-58.54
10436766,---,-36.71,-23.93,-33.91,-55.18
10436768,---,0.47,58.42,-12.13,-13.91
10436770,---,-28.35,-68.06,-0.48,-46.37
10436773,---,-25.75,-10.14,-32.73,-51.51
10436775,---,-9.88,-14.50,-1.48,-17.24
10436777,---,-0.90,81.44,-76.47,-16.06
10436779,---,7.89,-60.48,17.07,62.97
10436781,Gm10789,10.69,11.51,-9.61,32.68
10436783,Sod1,-46.25,-62.84,-41.29,-32.92
10436788,Hunk,-72.59,-38.41,-93.79,-84.16
10436800,---,53.44,83.61,-3.83,57.86
10436802,---,17.95,-2.88,44.88,11.72
10436804,Mrap,22.93,18.58,33.09,19.59
10436809,4931408A02Rik,-7.59,32.18,-20.41,-24.32
10436823,Olig2,-67.51,-35.19,-98.41,-50.34
10436826,---,-10.64,-0.44,30.81,-63.38
10436828,Olig1,-27.87,-14.73,-49.85,-27.09
10436830,Ifnar2,92.68,87.24,95.51,94.48
10436841,Il10rb,96.04,90.39,97.46,97.91
10436849,Ifnar1,44.32,12.26,58.26,55.61
10436865,Ifngr2,67.89,60.04,72.11,69.81
10436873,Son,93.74,92.32,92.19,96.08
10436890,Gm10785,-24.93,10.87,-43.10,-49.76
10436892,Itsn1,93.45,91.62,95.23,93.49
10436941,Mrps6 or Slc5a3,-90.04,-96.59,-82.68,-85.00
10436945,Slc5a3,-38.52,-52.63,-32.33,-30.59
10436947,Kcne2,-20.05,-12.60,-36.56,-16.18
10436951,Fam165b,-94.07,-95.15,-93.70,-92.93
10436955,2410124H12Rik,3.20,46.60,-34.84,12.52
10436958,Clic6,-66.72,-47.72,-95.74,-49.63
10436967,Cbr1,-15.04,-57.30,28.71,-8.85
10436972,---,18.42,13.17,45.74,-7.19
10436976,---,75.15,89.38,16.29,83.83
10436978,Cbr3,-16.43,-10.86,-8.59,-30.01
10436983,Dopey2,-11.80,-14.37,-4.70,-16.55
10437023,Morc3,75.46,52.85,89.95,78.57
10437040,Chaf1b,-78.94,-82.68,-82.96,-70.68
10437055,Sim2,-40.65,-17.13,-66.62,-45.82
10437073,Ripply3,-18.10,-7.87,-20.43,-29.14
10437080,Ttc3,-23.49,-34.13,-15.95,-21.81
10437132,---,5.95,32.15,23.95,-17.24
10437134,Dyrk1a,74.96,90.59,72.00,50.76
10437136,Dyrk1a,-12.99,-53.05,21.76,-8.90
10437149,---,59.96,89.14,5.75,56.55
10437151,Kcnj15,-56.38,-27.90,-91.76,-46.99
10437160,Ets2,39.00,25.42,77.94,4.27
10437171,---,8.05,27.02,-37.28,35.53
10437174,Wrb,-51.91,-68.40,-51.56,-34.58
10437180,Sh3bgr,-49.98,-26.24,-78.89,-48.40
10437191,B3galt5,-26.25,-17.79,-50.62,-20.60
10437195,Igsf5,-28.99,-15.92,-40.40,-37.58
10437205,Pcp4,-66.41,-65.81,-84.20,-46.76
10437210,Bace2,-57.88,-66.37,-55.07,-53.38
10437222,Hnrnpa3 or LOC100862477,-10.64,-0.44,30.81,-63.38
10437224,Mx2,72.73,45.82,83.35,76.65
10437236,B230307C23Rik,3.36,-33.87,23.66,20.77
10437239,---,-60.78,-68.99,-69.73,-43.65
10437241,---,-35.08,-24.96,-19.10,-73.43
10437243,Mefv,-9.07,-13.81,-8.09,-6.22
10437257,Zfp597,10.63,-14.28,22.00,31.62
10437263,1700037C18Rik or Nat15,80.66,93.94,49.56,78.34
10437270,Cluap1,61.69,88.17,20.82,47.98
10437272,Nlrc3,-44.96,-49.69,-56.59,-31.15
10437292,Slx4,24.58,27.93,25.37,20.59
10437311,Trap1,-51.64,-79.22,-24.76,-42.42
10437330,Crebbp,-9.67,19.32,-17.92,-25.08
10437332,Crebbp,21.72,27.53,25.66,11.43
10437364,Adcy9,-0.90,20.67,-2.44,-14.41
10437376,Srl,-86.81,-70.26,-98.30,-80.72
10437384,Tfap4,-51.00,-37.29,-60.40,-55.44
10437392,Pam16,-10.64,-0.44,30.81,-63.38
10437399,Coro7,62.34,75.89,53.81,57.32
10437432,Nmral1,-12.82,-22.88,-15.48,-1.24
10437443,5730403B10Rik or Hmox2,-22.01,-17.30,-17.67,-32.33
10437451,Fam100a,-18.21,-47.50,34.93,-36.77
10437454,Anks3,86.75,86.17,67.00,94.85
10437472,Sept12,-40.36,-19.75,-55.54,-54.20
10437483,Rogdi,-3.95,12.77,-20.02,-0.88
10437499,Glyr1,10.82,-8.68,27.80,16.60
10437516,Ppl,-50.99,-49.77,-60.82,-43.29
10437541,Nagpa,75.48,67.23,82.59,73.56
10437552,AU021092,-42.97,-26.50,-72.66,-35.74
10437561,Alg1 or Fam86,27.60,38.79,2.05,41.05
10437573,---,21.66,82.19,-36.67,-4.64
10437575,Cldn26,-28.02,-8.78,-48.88,-39.56
10437580,---,-41.69,-31.62,-54.34,-42.00
10437582,---,86.58,82.52,94.87,75.57
10437586,Tmem186,4.13,-44.78,42.52,20.28
10437590,Carhsp1,-72.47,-80.11,-54.17,-80.11
10437594,Usp7,41.08,17.51,64.73,40.36
10437625,---,-45.31,-67.90,-26.13,-46.05
10437627,Rpl35a or Ino80,-10.64,-0.44,30.81,-63.38
10437629,Grin2a,-29.40,-8.21,-65.13,-41.06
10437639,Emp2,-81.15,-66.96,-88.04,-89.17
10437646,Tekt5,-67.80,-55.27,-84.11,-60.05
10437655,Nubp1 or Fam18a,-50.85,-31.72,-69.28,-53.92
10437664,Dexi,-72.06,-22.07,-92.88,-77.85
10437668,Socs1,-15.87,-4.93,-18.98,-27.06
10437673,Tnp2,-28.25,-10.49,-42.89,-44.29
10437677,Prm3,16.92,55.51,-29.41,27.98
10437680,Prm2 or Wdr19,-20.65,-10.67,-64.28,-7.42
10437684,Prm1,-31.64,-19.24,-59.79,-25.55
10437687,Litaf,51.64,56.26,64.53,34.03
10437695,Litaf,-12.34,-1.38,-63.82,-8.64
10437698,Txndc11,55.60,41.10,74.86,45.53
10437712,Zc3h7a,98.59,97.50,98.68,98.82
10437735,---,95.32,97.69,95.06,90.54
10437737,Rsl1d1,-60.99,-89.82,-4.88,-63.09
10437748,Gspt1,0.02,-58.13,16.78,20.82
10437765,Cpped1,-25.76,-19.02,-32.34,-25.71
10437773,---,-60.98,-48.43,-98.08,-9.14
10437775,2310015D24Rik,-10.00,-17.88,-16.26,3.93
10437778,Parn,-34.70,-49.81,-18.59,-33.16
10437804,Pla2g10,-29.16,-25.78,-29.75,-32.66
10437813,---,9.41,54.46,67.50,-74.35
10437817,Pdxdc1,18.58,14.04,14.25,27.25
10437846,Ifitm7,18.89,57.83,10.83,-13.74
10437852,Marf1,62.41,69.99,43.84,69.29
10437885,Myh11,-48.61,-41.79,-42.36,-62.61
10437928,0610037P05Rik,-89.88,-97.51,-74.65,-83.44
10437934,Rpsa,-49.01,-59.93,-39.46,-45.02
10437936,F830005K03Rik,-27.18,-34.28,-24.44,-24.02
10437940,---,-21.20,5.59,-73.48,20.36
10437942,Ube2v2,-69.52,-87.10,-56.99,-53.08
10437945,Mcm4,-43.83,-83.72,-11.91,-41.46
10437963,Mzt2,-71.63,-60.14,-61.85,-87.61
10437970,2310008H04Rik,31.84,23.18,46.84,24.52
10437992,Dnm1l,-73.14,-82.02,-61.31,-70.77
10438017,Fgd4,95.84,94.46,97.31,95.50
10438040,Olfr19,10.62,56.87,-8.18,-2.79
10438042,4933404G15Rik,-14.33,-6.38,-21.77,-18.68
10438049,Spag6,-25.25,-13.17,-56.03,-19.01
10438060,Igll1,-23.04,-11.53,-37.66,-25.62
10438064,Vpreb1,-51.85,-32.97,-74.33,-49.61
10438069,Ypel1,40.92,81.84,-13.38,32.19
10438071,Ppil2,33.65,19.10,30.12,50.42
10438091,2610318N02Rik,-62.40,-64.82,-60.10,-62.15
10438094,Mir130b,-9.79,48.16,-56.49,-9.19
10438096,Mir301b,-56.96,-21.90,-92.63,-51.82
10438098,Sdf2l1,37.25,21.45,61.20,24.25
10438103,Ccdc116,-34.51,-37.03,-54.93,-12.86
10438109,Ube2l3,-67.73,-79.38,-49.16,-68.21
10438112,Pi4ka,-54.81,-51.56,-41.58,-68.74
10438169,---,-20.44,-38.94,-22.14,-8.00
10438171,Thap7,-49.61,-76.49,-53.65,-10.81
10438178,4930451C15Rik,-25.29,-13.99,-33.40,-33.90
10438189,Slc7a4,-55.54,-23.07,-84.44,-63.92
10438198,Med15,39.79,20.79,55.84,43.40
10438220,Car15,6.67,32.47,-8.35,8.01
10438232,Dgcr2,21.75,11.40,35.29,21.90
10438245,Dgcr14,-59.44,-51.44,-38.51,-79.97
10438256,Gsc2,-18.59,14.57,-19.97,-45.70
10438262,Slc25a1,-54.54,-56.95,-39.68,-66.65
10438272,Prodh,-51.48,-39.74,-57.51,-57.31
10438289,4933432I09Rik,4.51,13.39,30.91,-18.68
10438293,Zdhhc8,-22.00,-9.81,-24.70,-29.94
10438308,Ranbp1,-82.55,-88.32,-80.09,-77.12
10438313,Dgcr8 or Trmt2a,-9.53,-9.00,-6.28,-13.30
10438328,D16H22S680E,-11.26,-26.89,-6.48,-1.86
10438338,Mir185,69.59,83.28,45.13,74.23
10438340,Comt,67.10,50.02,73.64,69.60
10438347,Tbx1,-60.52,-32.82,-76.93,-71.62
10438358,Sept5 or Gp1bb,-81.17,-46.31,-99.20,-72.15
10438376,Rps2,-10.64,-0.44,30.81,-63.38
10438378,Cdc45,-78.83,-76.55,-77.33,-82.22
10438400,Mrpl40,-97.66,-99.56,-95.17,-93.32
10438405,Iglv1 or Iglc1,-14.85,-10.26,-20.83,-16.61
10438415,Iglv1,-29.54,-27.53,-28.38,-33.59
10438421,Olfr164,-49.24,-23.66,-91.01,-40.92
10438423,Olfr165,-49.32,-32.47,-66.10,-52.69
10438425,Olfr167,-8.33,6.83,-13.75,-15.58
10438427,Olfr168,-17.01,-21.57,-19.83,-10.90
10438429,Olfr169 or Olfr171 or Olfr170,-10.55,31.34,-13.61,-39.95
10438431,Olfr170,-21.75,-18.43,-23.21,-23.58
10438433,Olfr171,-32.77,-22.24,-36.04,-41.67
10438435,Lamp3,-74.91,-66.33,-94.51,-55.83
10438442,A930003A15Rik,-36.50,-15.66,-77.49,-25.96
10438445,Klhl6,49.98,39.22,57.28,56.36
10438454,Sumo2,-10.64,-0.44,30.81,-63.38
10438456,Map6d1,-38.87,-21.58,-59.07,-38.57
10438460,Parl,35.56,15.00,46.60,44.98
10438468,Cyp2ab1,-3.56,-2.47,-12.34,-1.57
10438478,Abcc5,99.20,99.44,98.70,99.38
10438515,Gm15760,66.45,75.47,21.37,81.09
10438517,Alg3,-62.04,-84.35,-29.19,-56.31
10438527,Camk2n2,-39.88,-35.57,-59.23,-28.30
10438530,Clcn2,-51.77,-25.27,-76.29,-59.14
10438555,Thpo or Chrd,-36.73,-9.83,-79.46,-29.51
10438564,Rps10,-63.75,-77.14,-54.23,-55.39
10438567,2310042E22Rik,-29.05,-33.23,-61.48,-8.71
10438570,Magef1,7.42,11.62,4.23,7.06
10438572,2510009E07Rik,-33.87,-14.79,-47.16,-40.46
10438575,Ehhadh,-31.50,-44.67,-20.35,-32.94
10438583,Rpl12 or Gm11425 or LOC630855,-10.64,-0.44,30.81,-63.38
10438585,Tmem41a,-27.37,-24.41,-17.42,-39.51
10438592,Liph,-28.47,-31.97,-35.73,-19.92
10438603,Igf2bp2,-65.20,-65.06,-49.56,-80.90
10438621,Tra2b,27.14,-28.71,84.56,0.62
10438626,Etv5,40.46,30.09,58.82,26.88
10438639,Dgkg,-66.85,-43.77,-95.85,-49.16
10438666,---,84.48,95.44,14.27,92.02
10438668,Crygs,-25.03,-20.72,-25.82,-29.46
10438672,Tbccd1,-11.55,-23.93,-4.08,-6.21
10438681,Kng2,-39.97,-16.79,-76.41,-45.96
10438690,Rfc4 or Eif4a2,-79.37,-84.42,-61.83,-89.52
10438702,St6gal1 or BC106179,39.48,69.27,1.29,15.54
10438708,Masp1,-83.17,-55.45,-98.36,-78.37
10438726,Masp1,-69.60,-86.50,-39.62,-76.24
10438730,Sst,-19.07,-10.16,-23.43,-30.88
10438733,Rtp2,-31.58,-5.28,-48.39,-69.73
10438738,Bcl6,17.80,-25.09,58.33,15.87
10438749,---,-1.13,27.26,59.62,-79.31
10438751,---,-22.68,-49.63,-18.30,-12.86
10438753,Leprel1,37.45,16.80,50.14,42.98
10438769,Cldn1,-75.34,-63.60,-79.21,-81.64
10438778,Tmem207,-28.47,-33.96,-29.30,-23.02
