Probeset_ID,Gene Symbol,Mo Bl Ly6C- II-,Sample_,Sample_
10422942,---,-50.00,-65.22,-36.00
10422944,AW557046,84.03,80.63,86.49
10422946,Ranbp3l,-27.87,-36.41,-20.91
10422962,Nadkd1,-70.34,-68.51,-72.47
10422980,Lmbrd2,-56.23,-33.68,-75.08
10423002,Ugt3a1 or Ugt3a2,-33.48,-44.42,-24.97
10423005,Ugt3a1,-43.15,-51.92,-35.62
10423011,Ugt3a2,-24.64,-30.88,-19.77
10423017,---,-33.25,-17.22,-51.20
10423024,Capsl,-45.40,-40.66,-50.55
10423030,Prlr,-48.03,-66.84,-34.33
10423049,Prlr,-44.08,-73.74,-26.60
10423053,Agxt2 or Prlr,-19.00,-17.80,-20.33
10423068,Rad1,-45.08,-27.02,-61.67
10423078,Gm10389,-0.48,46.86,-23.46
10423080,C1qtnf3,-35.09,-39.34,-31.81
10423090,Amacr,-56.46,-63.71,-49.65
10423098,Slc45a2,-11.61,-12.36,-11.08
10423109,Adamts12,-42.04,-45.61,-38.79
10423134,Zfr,15.38,37.59,-8.84
10423155,Mtmr12,8.73,-9.34,26.68
10423172,Golph3,-53.51,-36.25,-66.92
10423180,Gapdh,54.99,-6.84,84.85
10423185,Drosha,-71.15,-60.66,-78.45
10423225,---,-40.90,-60.33,-25.49
10423228,Nsa2,46.46,22.17,65.38
10423230,Cdh9,-52.14,-49.31,-54.57
10423243,Cdh10,-50.70,-39.56,-64.19
10423258,Cdh12,-22.47,-20.26,-25.53
10423271,---,43.05,13.18,71.00
10423274,Cdh18,-36.60,-46.15,-28.92
10423287,Cdh18,54.99,-6.84,84.85
10423289,Cdh18,-25.61,-84.76,56.05
10423291,Gm5468,45.45,16.78,65.63
10423293,Myo10,-89.64,-88.65,-90.56
10423333,Fam134b,58.29,66.31,50.31
10423346,Zfp622,-3.17,-19.81,18.13
10423355,March11,16.80,57.71,-23.61
10423358,March11,-59.60,-29.29,-89.00
10423361,Rps2,54.99,-6.84,84.85
10423363,Ank,-65.19,-70.12,-60.40
10423379,Tiaf2,1.38,44.00,-28.47
10423383,Fam105b,82.61,61.25,91.99
10423386,Gm9891,71.36,55.19,82.42
10423388,Dnahc5,-37.43,-36.14,-38.62
10423469,---,46.60,-12.44,79.92
10423471,Ctnnd2,-74.00,-73.53,-74.49
10423496,---,54.99,-6.84,84.85
10423498,Dap,29.01,21.49,36.14
10423503,---,-25.34,1.90,-52.15
10423505,Cmbl,-42.43,-73.55,-30.13
10423512,Fam173b,14.01,-2.44,31.57
10423518,Tas2r119,59.19,59.78,58.65
10423520,Sema5a,-68.90,-62.06,-75.40
10423548,Sdc2,-55.55,-56.72,-54.60
10423556,Pgcp,-46.50,-48.63,-43.38
10423568,5730407I07Rik,-4.12,-22.87,25.28
10423570,---,42.58,8.36,65.08
10423575,---,-97.31,-93.21,-98.82
10423577,Mtdh,30.93,76.54,-34.19
10423593,Laptm4b,-30.64,-44.52,-18.68
10423599,Matn2,-94.19,-96.44,-91.17
10423623,BC030476,-39.19,-29.31,-50.38
10423629,Pop1,-87.43,-81.37,-91.85
10423647,Kcns2,-32.19,-47.71,-20.27
10423654,Osr2,-36.52,-40.66,-32.51
10423663,Vps13b,92.98,98.06,78.87
10423731,---,-23.05,-7.42,-57.61
10423733,Vps13b,78.91,81.11,76.71
10423738,---,-16.04,-13.58,-18.19
10423740,---,45.02,26.89,58.25
10423742,Polr2k,-55.05,-86.20,-12.73
10423745,Spag1,-80.48,-64.23,-91.62
10423768,Gm10385,82.10,54.35,93.54
10423770,Grhl2,-21.10,-39.33,-11.28
10423791,4930447A16Rik,-19.02,-14.75,-24.08
10423796,---,-4.40,2.22,-13.91
10423798,Odf1,-29.40,-27.16,-32.13
10423803,---,42.95,62.66,17.35
10423805,Atp6v1c1,-71.86,-66.32,-76.52
10423821,Baalc,-11.89,-24.09,-6.33
10423825,Fzd6,-63.40,-85.86,-38.86
10423834,---,-73.21,-79.72,-67.76
10423836,Cthrc1,-58.70,-61.98,-55.86
10423842,Dcaf13 or Slc25a32,-78.06,-49.79,-91.77
10423855,Rims2,-35.14,-51.35,-26.43
10423894,Dcstamp,-6.64,-9.03,-4.93
10423902,Zfpm2,-80.44,-72.22,-87.60
10423917,---,-91.74,-91.79,-91.70
10423919,4930555K19Rik,-21.82,-53.78,9.72
10423921,Oxr1,60.33,77.16,31.73
10423941,Ttc35,-48.74,-47.33,-50.35
10423951,---,-46.35,-64.21,-28.59
10423953,Trhr,-16.81,-34.85,-7.63
10423963,Eny2 or Nudcd1,-93.30,-94.40,-91.85
10423971,Pkhd1l1,-17.20,-24.83,-12.49
10424050,Ebag9,-11.33,-7.80,-15.39
10424060,A930017M01Rik,-11.24,-9.81,-12.62
10424062,A930017M01Rik,-34.73,-53.43,-20.78
10424064,4930548G14Rik,-46.18,-40.76,-52.73
10424066,---,-43.81,-72.71,-22.73
10424068,---,-68.50,-80.67,-56.21
10424070,Ewsr1,52.20,57.13,47.40
10424073,---,-13.18,-30.16,-5.37
10424075,---,54.99,-6.84,84.85
10424077,Utp23,4.72,6.20,3.45
10424082,Aard,-39.13,-55.59,-25.82
10424086,Slc30a8,-18.91,-7.83,-41.75
10424097,Med30,-21.64,-70.95,33.75
10424102,Gm7489,51.29,31.34,66.04
10424105,Colec10,-23.12,-16.13,-32.71
10424113,Mal2,-34.08,-37.78,-31.41
10424119,Nov,-49.81,-53.07,-46.52
10424126,Deptor,-9.25,0.55,-19.81
10424140,Col14a1,-43.89,-38.98,-49.88
10424188,Mtbp,-49.45,-39.86,-59.60
10424211,Gm10370,7.70,23.17,-4.11
10424213,Zhx2,5.36,12.08,-1.90
10424221,Wdr67,-13.70,8.42,-41.75
10424245,Fam83a,-7.46,-20.85,8.97
10424250,Snrpd2,54.99,-6.84,84.85
10424252,Wdyhv1,41.88,50.21,32.44
10424260,D15Ertd621e,16.83,57.42,-35.03
10424287,Fer1l6,-18.31,-20.29,-16.15
10424331,Trmt12,-53.33,-72.71,-29.90
10424335,Rnf139,80.07,84.82,73.77
10424340,Ndufb9,-75.94,-90.62,-47.98
10424345,---,-12.83,-7.84,-18.36
10424347,---,-23.95,-58.93,17.66
10424349,Sqle,-65.59,-55.86,-74.67
10424363,Nsmce2,-79.38,-40.39,-95.15
10424370,Trib1,82.78,90.49,67.32
10424377,---,54.99,-6.84,84.85
10424379,Srsf3,-10.19,33.22,-54.02
10424381,---,69.11,86.88,37.24
10424383,---,60.57,71.39,46.42
10424392,9930014A18Rik,-25.72,-30.58,-21.04
10424398,Pvt1,-7.01,-15.66,-1.70
10424400,Myc,-95.56,-97.39,-93.06
10424404,Pvt1,-86.97,-98.19,-59.46
10424411,Tsg101,-72.31,-68.94,-75.12
10424413,Hmgb1,54.99,-6.84,84.85
10424416,---,80.04,82.81,76.44
10424418,Gsdmcl1 or Gsdmcl-ps or 1700065I16Rik or Gsdmcl2,80.40,81.04,79.79
10424424,Gsdmcl1 or Gsdmcl-ps or 1700065I16Rik or Gsdmcl2,54.99,-6.84,84.85
10424430,Gsdmcl-ps,78.10,78.55,77.71
10424435,---,91.66,94.80,89.30
10424437,---,58.09,54.25,61.97
10424439,Efr3a,-10.74,0.48,-23.01
10424467,Phf20l1,55.92,81.16,17.51
10424485,Phf20l1,73.84,93.37,31.71
10424493,Tg,-14.79,-15.95,-13.64
10424543,Wisp1,-42.30,-52.17,-32.57
10424553,Rpl21,54.99,-6.84,84.85
10424555,---,-2.41,-7.14,3.99
10424557,---,-3.56,19.05,-25.31
10424559,Khdrbs3,-68.74,-80.40,-56.12
10424573,Khdrbs3,-22.26,-37.50,-8.07
10424575,---,-31.24,-72.05,-5.07
10424577,Chrac1,0.48,-34.82,42.16
10424582,---,-41.75,-44.72,-38.92
10424584,Dennd3,-11.29,-2.16,-23.96
10424607,Ptp4a3,51.03,47.33,54.87
10424622,---,91.22,94.18,86.21
10424624,Bai1,-15.49,-36.86,-6.48
10424660,Jrk or 4933427E11Rik,67.44,41.24,82.06
10424662,Psca,-38.02,-65.09,-18.94
10424667,4930572J05Rik,8.47,-2.79,19.68
10424670,Hemt1 or Gml,-9.46,-19.83,-4.85
10424674,Hemt1,55.51,-9.96,88.33
10424676,Ly6e,93.04,91.16,94.72
10424683,Ly6g,-28.55,-23.97,-34.55
10424686,BC025446,-70.09,-38.33,-94.23
10424691,Ly6f,-20.96,-29.49,-13.39
10424695,Gpihbp1,-38.32,-39.68,-37.10
10424700,Zfp41,-30.24,-52.41,-9.80
10424705,2810039B14Rik,49.96,40.31,57.22
10424711,Rhpn1,60.01,70.80,49.95
10424731,Gsdmd,91.36,91.29,91.46
10424743,Tigd5,49.92,-23.13,85.06
10424746,Zfp623,-43.91,-54.55,-31.80
10424750,Zfp707,1.48,-4.26,9.94
10424756,Mapk15,-6.72,-20.65,9.31
10424772,K230010J24Rik,58.51,7.99,83.59
10424779,Cks2,54.99,-6.84,84.85
10424781,Grina,5.00,5.53,4.36
10424789,Spatc1,-1.99,-12.69,19.69
10424796,Gm10345 or Oplah,-44.72,-66.60,-27.07
10424804,Exosc4,-66.43,-90.82,-27.36
10424810,Gpaa1,39.80,35.36,43.64
10424823,Rps6,54.99,-6.84,84.85
10424825,Cyc1,-71.34,-85.30,-51.42
10424833,Maf1,54.00,33.60,73.51
10424842,---,34.10,37.22,31.34
10424853,Fam203a,-52.60,-61.61,-43.04
10424860,Heatr7a,52.08,33.83,65.89
10424894,Heatr7a,32.11,44.66,18.86
10424905,Scx,-48.68,-61.82,-36.62
10424909,Hsf1,55.37,60.35,50.31
10424922,Slc52a2,14.94,1.30,25.95
10424929,Adck5,-67.07,-82.27,-49.64
10424945,Kifc2,-31.14,-19.45,-45.84
10424965,Ppp1r16a,-73.84,-92.98,-36.62
10424979,Gpt,-63.84,-59.66,-68.22
10424991,Mfsd3 or Recql4,63.35,38.27,78.25
10425000,Lrrc14 or Lrrc24,-69.57,-60.06,-76.53
10425012,Zfp7,-34.68,-29.53,-41.22
10425016,Commd5,-50.54,-77.88,-13.01
10425018,Rpl8,41.62,11.63,74.08
10425024,1110038F14Rik,6.42,-5.24,18.62
10425031,Apol6,-34.64,-59.54,-17.64
10425037,Apol10a,-14.51,-3.17,-63.34
10425040,Apol7e or Apol7b or Apol7c,-30.60,-28.98,-32.28
10425046,---,-23.25,2.93,-45.76
10425049,Apol9b or Apol9a,-55.23,-57.36,-52.87
10425053,Ncf4,84.22,82.77,85.18
10425066,Csf2rb,51.96,49.79,54.55
10425076,---,16.34,-50.44,75.06
10425078,Mpst,-78.39,-63.82,-87.64
10425082,Kctd17,-58.18,-52.16,-64.54
10425092,Cyth4,85.31,91.90,78.30
10425109,Elfn2,33.61,39.97,27.11
10425114,Tmed2,28.62,28.35,28.90
10425116,Cdc42ep1,-55.03,-65.80,-45.04
10425120,Gga1,89.89,85.47,93.15
10425138,Sh3bp1,73.69,71.72,75.99
10425158,Pdxp,-69.15,-77.49,-60.59
10425161,Lgals1,-42.15,-72.28,-10.30
10425166,Nol12,24.89,14.43,34.60
10425177,Triobp,28.21,24.47,31.88
10425207,H1f0,-33.06,-28.81,-36.85
10425211,Gcat or Galr3,-59.22,-88.35,-29.23
10425223,Galr3 or Gcat,28.66,51.66,-1.07
10425226,Eif3l,-82.06,-89.22,-72.91
10425240,Micall1,10.93,-6.24,26.12
10425257,Polr2f,-79.76,-94.41,-60.78
10425263,Gm10864,79.15,75.90,82.08
10425265,---,21.88,8.00,34.38
10425267,Pick1,-87.86,-84.38,-90.72
10425283,Maff,-17.30,-21.43,-13.53
10425287,Kdelr3,-28.05,-25.71,-30.67
10425293,Cby1,-90.06,-89.78,-90.25
10425299,Tomm22,9.82,26.75,-5.71
10425302,Gtpbp1,11.54,23.07,-1.30
10425317,---,58.26,78.66,31.37
10425319,Gm10856,45.51,-9.57,75.05
10425321,Apobec3,55.16,60.47,49.24
10425333,Apobec3,23.27,19.17,27.68
10425335,Syngr1,-57.16,-73.69,-40.32
10425341,Tab1,-49.97,-48.67,-51.81
10425354,Mgat3,-33.65,-43.87,-25.88
10425357,Smcr7l,10.48,12.11,8.87
10425364,Atf4,-12.93,15.53,-39.15
10425370,Cacna1i,-11.91,-23.44,-6.62
10425410,Grap2,-0.49,-0.64,-0.30
10425421,Fam83f,-45.42,-50.00,-41.66
10425430,Tnrc6b,-0.39,21.46,-21.38
10425461,Adsl,-81.03,-79.14,-82.39
10425477,Sgsm3,-56.37,-60.35,-51.92
10425501,---,82.91,94.30,61.79
10425503,4930483J18Rik,-3.39,-14.33,18.13
10425507,Mchr1,-18.41,-56.33,10.02
10425511,Xpnpep3,-69.76,-39.67,-88.49
10425522,Rbx1 or Gm9840,-12.34,-51.20,31.61
10425527,Ep300,87.93,91.24,83.62
10425559,L3mbtl2,-33.32,-12.71,-52.35
10425578,Zc3h7b,-91.30,-88.66,-93.11
10425601,Tef,12.28,20.98,2.82
10425611,Aco2,-72.37,-68.53,-75.92
10425623,Csdc2,-69.10,-78.62,-57.90
10425628,---,63.60,-1.67,96.66
10425630,1700029P11Rik,-22.33,-17.58,-28.56
10425632,Xrcc6 or Pppde2,-74.56,-71.80,-77.02
10425651,4930407I10Rik,68.16,34.95,84.06
10425653,4930407I10Rik,60.66,69.50,47.75
10425655,Mei1,90.77,66.91,96.91
10425686,Ccdc134,22.20,49.20,-4.85
10425695,Srebf2,44.59,32.71,55.83
10425721,Mir33,63.10,86.00,3.05
10425723,1500009C09Rik,-16.75,-22.47,-12.96
10425726,Sept3,-49.41,-44.84,-53.75
10425741,Wbp2nl,-48.64,-70.48,-29.36
10425749,Fam109b or 1500032L24Rik,57.46,58.96,55.61
10425755,---,2.39,14.46,-2.87
10425757,1500032L24Rik,-38.78,-78.93,20.06
10425761,---,54.99,-6.84,84.85
10425763,Cyp2d9,-12.46,-15.51,-10.40
10425772,Cyp2d12,-25.07,-30.93,-20.69
10425781,Serhl or Rrp7a,-6.76,-38.13,24.65
10425799,Rnu12,-29.99,-35.12,-25.01
10425801,Bik,-10.62,-34.83,16.78
10425808,Tspo,7.21,-12.85,26.42
10425814,Mpped1,-30.13,-51.54,-15.04
10425822,Pnpla3,-12.76,-28.67,-5.13
10425834,Samm50,-71.23,-80.67,-61.04
10425852,Parvb,-51.60,-43.48,-60.32
10425866,Parvg,23.02,32.11,17.69
10425880,Prr5,-66.18,-80.27,-49.57
10425890,Arhgap8,-25.75,-32.25,-20.00
10425903,Gapdh,54.99,-6.84,84.85
10425905,Nup50,-82.75,-80.20,-84.94
10425914,Upk3a,-14.58,-15.16,-13.91
10425923,Fam118a,-84.31,-82.32,-86.23
10425936,Ribc2,-11.09,-15.31,-7.82
10425945,Fbln1,-39.49,-43.20,-36.19
10425966,Atxn10,-57.85,-48.43,-65.16
10425981,Gm4825,6.73,-3.72,23.77
10425983,Mirlet7c-2,78.40,52.73,91.22
10425985,Mirlet7b,72.93,33.19,89.14
10425987,Ppara,-32.61,-49.10,-19.30
10425999,Ttc38,21.46,30.79,10.58
10426016,Gtse1,-54.82,-53.22,-56.34
10426030,Trmu,-37.41,-81.38,15.16
10426042,Gramd4,95.96,96.94,94.56
10426065,Tbc1d22a,69.02,67.96,70.31
10426079,---,26.70,74.80,-35.95
10426081,Fam19a5,-47.75,-33.12,-65.15
10426089,Zdhhc25,26.71,79.37,-42.79
10426093,Zbed4 or 4930529C04Rik or Gm15583,32.95,23.10,42.75
10426098,Creld2,-80.83,-88.66,-70.95
10426110,Pim3,-55.50,-62.44,-47.50
10426118,Mov10l1,-19.28,-34.50,-11.08
10426148,---,-2.85,6.87,-9.38
10426150,Panx2,-1.71,-25.46,38.37
10426157,Trabd,24.22,9.01,38.36
10426169,1300018J18Rik or Tubgcp6,30.07,-4.80,55.35
10426180,Ppp6r2,-16.45,-11.78,-21.08
10426208,Adm2,22.33,-4.30,46.53
10426213,Miox,-18.94,-18.37,-19.49
10426225,Ncaph2 or Sco2,21.68,34.37,10.67
10426240,Klhdc7b,72.15,66.86,76.39
10426242,Chkb or C730034F03Rik,58.17,67.16,47.80
10426244,Mapk8ip2,-28.90,-30.03,-28.22
10426261,Shank3,-58.90,-83.01,-36.26
10426284,Acr,27.60,-18.42,71.64
10426292,Alg10b,-77.26,-64.22,-84.11
10426296,Gm10839,-11.74,-23.45,-2.47
10426298,---,-74.49,-79.12,-69.10
10426301,Tcea1 or Lypla1,-85.79,-54.92,-94.04
10426304,---,-32.86,-48.62,-21.36
10426315,Lrrk2,85.05,88.86,79.86
10426368,Lrrk2,82.61,88.59,73.09
10426370,Smgc,26.63,-2.26,52.62
10426383,Muc19,-0.15,32.81,-18.65
10426385,Muc19,36.98,-6.94,67.50
10426397,Cntn1,-53.83,-56.07,-52.24
10426425,Pdzrn4,-84.77,-78.98,-89.36
10426435,Gapdh or Gm12070,54.99,-6.84,84.85
10426437,Rn7sk,39.32,53.59,27.17
10426439,Pphln1,-18.92,4.65,-43.38
10426451,Irak4,98.72,99.39,97.71
10426467,Tmem117,-75.10,-71.33,-78.79
10426477,Snrpc,-0.39,-31.46,34.54
10426479,Ano6,38.37,44.36,31.64
10426500,Rpl29,54.99,-6.84,84.85
10426503,Gm4371,18.08,2.00,28.45
10426507,Arid2,-17.01,15.59,-46.97
10426533,---,-75.77,-63.60,-85.76
10426535,Fam113b or Amigo2,-35.51,-37.45,-33.49
10426542,Rapgef3 or Gm10835,31.92,34.82,28.82
10426544,Slc48a1,-16.78,-25.43,-7.59
10426550,Tmem106c,-70.06,-68.46,-71.40
10426557,Pfkm,-94.22,-93.36,-95.45
10426581,AI836003,-19.23,-11.37,-29.82
10426584,1700031M16Rik,-27.59,-43.56,-16.54
10426592,Olfr282,63.72,57.15,68.74
10426594,Olfr281,39.01,62.26,8.03
10426598,---,75.32,81.37,67.95
10426601,Olfr279,71.13,60.75,79.61
10426603,9330020H09Rik or Ccnt1,64.42,55.60,71.24
10426606,4930415O20Rik,-35.08,-29.47,-41.01
10426611,Cacnb3,-71.77,-75.58,-67.90
10426627,Ccdc65,-29.33,-59.31,-11.77
10426637,Wnt1,86.20,73.23,93.07
10426643,Prkag1,72.13,70.02,74.29
10426645,B430209F14Rik,22.94,11.63,32.12
10426648,Rpl36 or Gm5614 or Gm4604 or LOC637553,54.99,-6.84,84.85
10426650,Tuba1c or Tuba1b,-59.80,-62.00,-57.96
10426656,Prph,-28.68,-47.47,-14.93
10426669,Troap,-78.50,-69.62,-86.03
10426685,Dnajc22,-65.64,-52.69,-78.08
10426689,Spats2,-88.23,-82.38,-93.45
10426704,Kcnh3,-19.65,-14.05,-26.84
10426722,Prpf40b,-83.41,-98.04,-35.20
10426751,Tmbim6,33.38,28.07,38.33
10426760,Aqp2,70.86,28.48,87.81
10426767,Aqp5,-13.76,-13.99,-13.52
10426773,Aqp6,-11.79,-21.55,-5.83
10426782,Accn2,-42.66,-58.19,-29.04
10426798,Smarcd1,-20.86,-12.05,-30.28
10426812,Gpd1,-43.76,-48.94,-39.93
10426822,2310016M24Rik,15.59,-45.83,68.71
10426827,Larp4,-34.55,17.67,-71.94
10426835,Dip2b,-20.58,-26.47,-14.00
10426875,Atf1 or Gm1862,13.17,37.71,-12.51
10426880,Tmprss12,-11.30,-42.69,9.03
10426889,Sec61b,54.99,-6.84,84.85
10426891,Mettl7a1,-2.59,-4.59,-1.05
10426894,Mettl7a3 or Mettl7a2 or Mettl7a1,-13.16,-22.50,-6.28
10426898,AB099516 or Mettl7a2,-1.15,-9.57,31.56
10426905,Gm5475,75.61,62.96,83.85
10426909,Letmd1,13.55,32.82,-9.09
10426921,Dazap2,96.01,98.51,88.47
10426924,Slc4a8,-58.63,-59.92,-57.50
10426955,Scn8a,-39.89,-21.05,-68.85
10426991,Ankrd33,61.10,82.57,12.60
10426999,Acvrl1,-4.23,-5.13,-3.20
10427015,Acvr1b,24.22,36.48,9.28
10427026,Grasp,-48.88,-57.91,-41.20
10427035,Nr4a1,95.57,96.40,94.89
10427045,9430023L20Rik,15.14,-15.28,45.77
10427049,6030408B16Rik,21.59,45.23,-4.21
10427052,Krt7,-3.31,-3.18,-3.41
10427063,1700011A15Rik,60.42,59.16,61.92
10427070,Krt86,-8.89,-10.99,-7.47
10427075,Krt18,-60.00,-85.80,-35.80
10427083,Eif4b,-77.70,-82.75,-71.89
10427095,Tenc1,-52.45,-53.54,-51.22
10427125,Igfbp6,-48.05,-45.06,-51.13
10427131,Soat2,-13.86,-8.21,-22.14
10427148,Zfp740,70.93,77.82,61.66
10427159,Gm9918,60.26,11.07,82.74
10427162,Mfsd5,49.03,30.84,63.78
10427166,Espl1,-57.28,-63.84,-50.80
10427199,Pfdn5,-24.21,-83.24,51.81
10427205,Myg1 or Pfdn5,-51.37,-87.33,-12.07
10427214,Sp1,78.18,93.70,55.98
10427222,Amhr2,-13.73,-8.23,-22.72
10427235,Prr13,84.11,79.77,87.53
10427241,Pcbp2 or Map3k12,43.11,62.67,21.62
10427253,Map3k12,64.34,52.26,71.86
10427255,Tarbp2,-26.92,-58.00,2.00
10427266,Rpl39 or LOC100504784 or Gm11694 or Gm15067,-76.00,-95.01,4.16
10427268,Hoxc13,-11.60,-11.38,-11.84
10427272,Hoxc12,36.26,-19.20,73.21
10427277,Hoxc11,-23.47,-14.41,-34.84
10427280,Hoxc10,-21.94,-17.56,-27.11
10427284,Mir196a-2,-2.34,-49.22,51.35
10427286,Hoxc9,-21.42,-20.45,-22.37
10427290,Hoxc8,-55.75,-77.51,-34.53
10427293,Hoxc6,-28.21,-39.29,-20.25
10427297,Hoxc5,-46.70,-57.10,-37.22
10427301,Mir615,74.18,64.84,81.11
10427303,Hoxc4,-32.39,-47.27,-20.14
10427308,Gm10830,72.77,71.56,73.64
10427310,Hnrnpa1 or Gm10052 or Gm5803 or Gm5643,-20.04,5.06,-40.30
10427323,Copz1,-31.38,-29.29,-34.33
10427334,Mir148b,88.67,91.49,84.13
10427336,Nckap1l,85.03,92.28,78.53
10427369,Pde1b,72.42,80.54,63.68
10427389,---,54.99,-6.84,84.85
10427391,Ewsr1,-13.95,11.64,-39.94
10427399,Ccdc152,-42.86,-57.46,-31.64
10427402,Ghr,-78.11,-92.68,-63.13
10427418,---,6.71,-51.23,65.62
10427420,Fbxo4,90.75,85.80,94.51
10427428,AW549877,21.11,56.07,-21.60
10427436,C7,-83.14,-59.22,-96.29
10427454,Card6,18.21,36.48,-1.03
10427459,Card6,-86.16,-90.72,-79.46
10427461,Ptger4,55.71,82.76,15.34
10427468,---,99.62,99.95,99.35
10427471,Osmr,-73.08,-77.23,-68.60
10427492,Gm10050,22.98,-15.22,57.64
10427494,---,81.94,84.07,79.49
10427496,Egflam,-49.78,-60.53,-39.45
10427521,Wdr70,-55.20,-36.17,-71.17
10427538,Nipbl,73.30,91.70,38.20
10427590,Slc1a3,-52.18,-56.76,-48.24
10427603,---,-22.06,-2.72,-39.60
10427606,Skp2,-55.78,-28.73,-82.46
10427622,Skp2,54.99,-6.84,84.85
10427624,Ugt3a1 or Ugt3a2,54.99,-6.84,84.85
10427628,Il7r,-47.40,-46.42,-48.09
10427640,Spef2,-31.92,-30.02,-33.71
10427653,Spef2,-55.66,-57.54,-54.00
10427655,Spef2,-90.15,-65.23,-99.03
10427657,Spef2,34.13,37.33,31.37
10427659,Spef2,-49.94,-78.72,-22.24
10427661,Spef2,-69.22,-51.32,-85.85
10427663,Spef2,-58.02,-70.54,-48.30
10427665,Spef2,-68.23,-68.46,-67.96
10427667,Spef2,-23.39,-26.76,-20.54
10427669,Spef2,-31.92,-79.87,-9.52
10427671,Spef2,-38.49,-67.49,-16.03
10427673,---,-81.40,-78.94,-83.58
10427675,Spef2,-38.91,-62.08,-18.67
10427677,Spef2,-52.45,-82.50,-30.66
10427679,Spef2,-79.31,-87.69,-66.37
10427681,Spef2,-65.38,-85.16,-46.65
10427683,Spef2,-64.41,-57.69,-70.66
10427685,Spef2,-76.58,-85.62,-66.88
10427687,Spef2,-41.62,-27.14,-58.81
10427689,Spef2,-35.23,-51.38,-23.27
10427691,Spef2,-43.38,-69.81,-26.70
10427693,Spef2,-73.80,-52.53,-93.05
10427704,Dnajc21,-78.94,-56.39,-90.00
10427718,Brix1,-93.05,-84.53,-96.63
10427729,Ttc23l,-39.05,-26.93,-53.86
10427742,---,-36.84,-17.15,-52.03
10427744,Rai14,-69.52,-67.66,-72.25
10427766,Rxfp3,87.18,86.09,88.02
10427772,Tars,-75.39,-70.78,-79.64
10427792,---,19.39,-9.88,50.78
10427796,Npr3,-68.37,-57.20,-80.00
10427807,Sub1,-54.85,-30.01,-71.18
10427814,Golph3,59.64,27.54,83.56
10427816,Pdzd2,-64.79,-57.64,-73.14
10427845,F830212C03Rik,-3.58,7.85,-10.95
10427847,Gm17756,-53.22,-81.14,-30.40
10427849,6030458C11Rik,2.68,27.23,-26.54
10427862,Cdh6,-50.23,-38.00,-63.39
10427877,---,38.69,19.27,54.66
10427879,---,-54.12,-9.82,-90.27
10427881,---,44.02,-13.89,80.76
10427883,Acot10 or Acot9,51.38,73.24,19.13
10427885,Gm5803 or Hnrnpa1 or Gm10052,54.99,-6.84,84.85
10427888,---,-39.20,-42.10,-36.94
10427890,---,20.60,-18.19,56.05
10427895,Basp1,-81.80,-88.08,-74.77
10427898,Fbxl7,-37.55,-56.12,-20.73
10427904,Fbxl7,-36.69,-34.90,-38.53
10427906,D130046C19Rik,-23.18,-21.66,-24.55
10427908,Gm9948,89.66,94.56,83.05
10427910,Fam105b,89.64,92.87,86.03
10427918,Fam105a,82.16,86.63,76.81
10427928,Trio,8.40,24.84,-5.93
10427991,Trio,54.99,-6.84,84.85
10427993,---,-13.16,-29.45,-3.09
10427995,---,58.31,73.46,36.67
10427997,Ankrd33b,-47.91,-46.89,-49.05
10428002,Ankrd33b,56.27,61.45,50.11
10428004,Ankrd33b,9.99,-16.32,44.57
10428008,Ankrd33b,54.99,-6.84,84.85
10428012,Ropn1l,-31.86,-62.58,-10.94
10428018,Ube2v2,-92.67,-92.67,-92.77
10428020,March6,-79.93,-62.12,-87.83
10428052,Cct5,-88.28,-96.05,-68.08
10428066,1700084J12Rik,-46.22,-35.35,-55.96
10428068,Tspyl5,-6.69,-17.53,3.38
10428070,9430069I07Rik or Matn2,-17.43,-17.71,-17.09
10428074,Rpl30 or Gm7429 or Gm6109,-15.88,-23.96,-8.17
10428081,Hrsp12,-98.37,-98.71,-97.93
10428089,Nipal2,-27.88,-39.21,-20.43
10428103,Stk3,66.02,82.49,40.51
10428117,Mir599,78.75,91.10,53.17
10428119,Cox6c or Gm6265,-79.10,-96.84,-23.61
10428124,Rgs22,-40.57,-26.99,-56.56
10428150,Fbxo43,-16.22,-31.90,-8.30
10428157,Rnf19a,-70.68,-59.62,-80.76
10428169,Rpl7a,54.99,-6.84,84.85
10428171,Ankrd46,-49.12,-50.08,-48.18
10428176,Snx31,-20.16,-23.85,-16.92
10428192,Pabpc1,31.72,40.79,24.34
10428204,Ywhaz,67.17,62.83,70.59
10428209,---,66.14,74.14,56.14
10428211,Zfp706,44.86,36.17,54.25
10428215,---,16.75,-21.64,54.89
10428217,---,-8.88,-48.09,34.99
10428222,Ncald,-51.37,-62.10,-41.83
10428232,Rrm2b,-10.88,3.56,-24.72
10428238,Ubr5,-30.00,12.38,-65.10
10428299,---,7.80,-9.11,30.55
10428302,Klf10,83.67,87.92,78.94
10428308,G930009F23Rik,-24.08,-63.06,13.67
10428310,Azin1,-16.06,0.97,-32.37
10428326,---,44.83,58.94,25.72
10428328,Slc25a32,-61.37,-34.96,-77.36
10428336,Slc25a32,63.41,26.95,87.87
10428338,Dpys,-33.49,-55.33,-18.25
10428353,Lrp12,-94.70,-92.04,-96.55
10428362,Gm16294,-38.24,-10.16,-72.55
