Probeset_ID,Gene Symbol,DCLuLN CD103+,Sample_,Sample_,Sample_
10440178,Olfr204,-9.01,-2.71,-52.23,-0.25
10440180,Olfr205 or Olfr204,-21.64,-6.56,-30.29,-33.80
10440182,Olfr206,-42.77,-25.89,-38.26,-71.87
10440184,Olfr209 or Olfr208 or Olfr207,-2.31,10.91,-1.25,-9.61
10440186,Crybg3 or Mina,-5.68,-13.56,12.15,-15.23
10440206,Arl6,-18.76,-3.01,-17.44,-36.20
10440216,Epha6,-17.23,-11.32,-77.26,-6.66
10440236,---,-16.58,-8.65,-85.83,-2.20
10440238,Nsun3,-49.90,-19.47,-63.96,-66.67
10440246,Arl13b,10.51,22.53,10.99,-2.50
10440258,Epha3,-65.15,-57.19,-69.87,-68.98
10440279,Csnka2ip,-24.84,-11.21,-70.74,-15.57
10440284,4930453N24Rik,-80.37,-81.58,-74.89,-83.11
10440288,Zfp654,-30.97,-29.62,-7.94,-53.94
10440292,LOC100861916,10.83,-1.20,37.99,-5.90
10440300,---,99.69,98.22,99.77,99.97
10440302,Htr1f,55.01,53.38,37.94,67.43
10440307,Chmp2b,-95.71,-98.73,-84.95,-96.37
10440314,Cadm2,-38.34,-15.70,-76.90,-42.50
10440329,9330155M09Rik,-63.02,-36.49,-99.12,-39.89
10440333,Speer2,-10.12,-12.06,-6.83,-11.48
10440338,---,-13.97,-7.50,-17.36,-18.74
10440340,---,-46.13,-71.34,-46.47,-26.73
10440342,---,-17.51,52.18,-64.20,-37.50
10440344,Robo2,-31.54,-23.09,-42.68,-31.05
10440376,Lipi,-40.97,-35.94,-86.83,-11.31
10440388,Hspa13,-71.10,-74.51,-45.56,-85.73
10440393,Samsn1,99.01,99.21,98.81,98.86
10440406,Nrip1,54.97,62.07,44.22,56.34
10440414,Fau,84.15,60.19,91.31,91.84
10440417,9430053O09Rik,-50.42,-28.61,-51.05,-77.21
10440419,Btg3 or Gm7334,-91.66,-97.10,-87.06,-88.21
10440425,---,-44.58,-45.03,-56.87,-31.70
10440427,D16Ertd472e,-50.62,-49.57,-44.12,-58.05
10440433,Tmprss15,-15.52,-13.15,-15.47,-18.36
10440463,---,-7.24,7.91,-15.29,-9.93
10440465,---,83.43,90.92,66.71,85.05
10440467,Rpl21,-8.75,14.15,54.87,-93.35
10440469,---,-82.06,-79.00,-84.81,-81.94
10440471,Mrpl39,-92.15,-88.13,-84.20,-96.56
10440483,Atp5j or Gabpa,-88.26,-93.36,-79.59,-87.28
10440488,---,-42.73,-63.06,-56.92,-13.99
10440491,App,36.68,35.22,42.65,32.31
10440513,Cyyr1,-40.38,-38.71,-36.58,-46.16
10440522,Adamts1,-57.54,-57.81,-60.81,-54.78
10440534,Adamts5,-58.76,-46.52,-68.74,-61.99
10440543,Ltn1,-7.15,-32.03,6.06,4.66
10440550,Ltn1,-54.05,-73.56,-20.39,-50.00
10440552,---,-39.98,-50.26,-6.27,-51.49
10440554,Ltn1,13.31,13.71,41.73,-18.66
10440556,Ltn1,-34.42,-54.33,19.77,-56.66
10440558,Ltn1,11.39,7.94,25.89,4.51
10440560,Ltn1,31.34,15.92,50.89,28.84
10440562,Ltn1,29.63,12.22,56.91,20.96
10440564,Ltn1,17.36,6.57,46.60,6.27
10440566,Ltn1,2.42,-17.97,18.15,0.11
10440568,Ltn1,-36.72,-54.22,1.46,-48.92
10440570,Ltn1,-74.51,-72.53,-69.30,-79.68
10440572,Ltn1,3.42,-19.68,10.54,6.12
10440574,Ltn1,-58.05,-48.34,-51.06,-70.88
10440576,Ltn1,-58.51,-54.09,-25.60,-75.54
10440578,Ltn1,-52.22,-35.87,4.53,-80.90
10440591,---,-77.09,-86.08,-40.18,-93.49
10440593,Rwdd2b,-75.56,-91.21,-45.92,-77.25
10440600,Cct8,-59.77,-69.62,-47.91,-56.57
10440617,---,-16.89,-54.15,-17.35,6.24
10440619,---,-32.73,-40.37,-41.22,-21.33
10440621,Grik1,-18.35,-35.26,-33.76,-5.36
10440643,Cldn17,-28.98,-40.65,-41.87,-7.37
10440647,Cldn8,-45.77,-29.59,-72.89,-40.93
10440651,Krtap24-1,20.31,54.52,-14.37,38.01
10440653,---,-25.66,27.56,-63.52,-40.41
10440655,2310079G19Rik,58.74,82.90,-41.22,83.32
10440657,Krtap26-1,-2.89,46.69,-20.75,-16.71
10440661,Rpl13 or Gm10071,-8.75,14.15,54.87,-93.35
10440664,2310061N02Rik,40.26,59.26,-12.45,60.96
10440666,Krtap13,-0.13,20.95,24.41,-17.17
10440669,2310057N15Rik,-35.47,-21.73,-43.10,-42.89
10440673,Krtap14,-18.59,-34.03,-14.79,-12.04
10440677,Krtap16-2,-22.06,-16.88,-43.92,-14.31
10440681,Krtap16-1,-37.66,-23.92,-54.17,-39.91
10440685,Krtap16-5 or Krtap16-6,-14.86,-3.70,-27.54,-40.63
10440690,Krtap16-4,19.46,54.80,-21.92,32.94
10440694,Krtap8-2,-30.85,-37.93,-18.59,-41.12
10440698,Krtap8-2,-18.81,-46.24,-18.78,-7.13
10440700,Krtap16-10b or Krtap16-10a,-9.76,40.80,-40.49,-13.62
10440704,Krtap16-3 or Krtap16-6,-36.57,-44.03,-33.16,-32.87
10440708,---,41.00,53.87,-10.25,66.91
10440711,Gm10228,-18.54,-11.20,-38.84,-13.96
10440713,Krtap16-8,-26.94,-35.53,-38.50,-13.48
10440717,Krtap6-1 or Krtap16-8 or Gm10229 or Gm10228,-14.61,-5.48,-34.47,-11.67
10440719,---,-7.77,3.66,-22.31,-5.29
10440721,Krtap16-7,-51.87,-64.56,-60.83,-31.94
10440724,Krtap6-2,-17.86,-16.20,-43.08,-8.22
10440727,Krtap8-1,-32.25,-45.26,-33.38,-20.86
10440729,Krtap7-1,-15.03,-15.19,-25.67,-9.04
10440731,Krtap11-1,-22.79,-24.46,-39.36,-11.14
10440734,---,59.77,84.60,-10.27,71.21
10440738,Tiam1,30.38,13.19,37.69,39.80
10440770,Scaf4,35.91,59.89,42.13,4.80
10440794,2610039C10Rik,18.86,19.05,23.48,14.05
10440800,Urb1,-87.07,-84.66,-89.07,-86.86
10440840,1110004E09Rik,-93.16,-97.37,-92.31,-86.87
10440849,Synj1,59.89,72.08,64.05,44.76
10440881,Gcfc1,95.86,96.15,98.32,90.45
10440903,4932438H23Rik,37.55,5.56,46.56,53.39
10440909,4932438H23Rik,35.63,59.82,28.44,16.73
10440911,---,57.76,25.66,52.25,81.06
10440914,---,32.99,66.46,-8.37,26.34
10440916,---,-9.58,44.63,-18.88,-39.55
10440918,Tmem50b,-58.24,-59.01,-41.82,-70.57
10440926,Dnajc28,-67.99,-54.57,-77.62,-72.08
10440929,Gart,-96.77,-98.89,-96.19,-93.52
10440953,Donson,79.10,67.83,89.66,76.13
10440964,Cryzl1,-69.95,-80.33,-47.24,-75.53
10440977,Atp5o or LOC100047429,-96.27,-98.32,-90.59,-96.31
10440985,4930563D23Rik,-9.09,-13.68,-13.51,-4.50
10440989,Kcne1,-17.72,-45.84,-39.37,3.49
10440993,Rcan1,-73.23,-59.50,-75.98,-85.37
10441003,Runx1,7.68,16.24,8.65,-0.06
10441017,Setd4,-25.46,-4.77,-74.89,0.04
10441032,Cldn14,55.80,54.73,15.09,81.00
10441038,Hlcs,-69.08,-75.09,-46.72,-80.86
10441053,---,89.46,93.79,72.42,92.43
10441055,Pigp,38.67,31.62,71.89,-2.61
10441064,Dscr3,42.40,34.70,63.61,29.52
10441073,Kcnj6,-20.43,-22.19,-41.70,-7.62
10441091,6530402D11Rik,-24.25,-19.66,-29.30,-25.14
10441093,Erg,-42.17,-27.12,-51.17,-51.90
10441107,Psmg1,-99.46,-99.82,-99.30,-99.46
10441115,Brwd1,-51.11,-63.03,-23.25,-57.12
10441161,Hmgn1 or LOC100044391,29.43,5.31,60.01,21.75
10441167,Lca5l,-32.26,-25.21,-68.55,-15.11
10441178,Itgb2l,13.78,11.73,18.37,5.10
10441195,Dscam,-4.24,-5.25,-6.07,-2.42
10441231,Bace2,54.74,73.72,-21.96,80.74
10441233,Mx1,88.33,86.07,93.24,87.93
10441244,Fam3b,-14.09,-8.30,-20.43,-17.07
10441254,Tmprss2,-19.18,-16.78,-25.21,-17.16
10441270,Ripk4,-34.41,-17.50,-56.00,-38.10
10441280,Prdm15,24.68,19.90,34.65,20.39
10441313,C2cd2,-1.89,16.38,-4.31,-5.64
10441330,Zfp295,11.08,9.16,23.15,-0.25
10441339,A630089N07Rik,-41.97,6.45,-31.77,-78.00
10441342,Synj2bp,-96.28,-97.62,-92.34,-96.83
10441344,Scaf8,3.58,34.26,-16.75,-19.96
10441359,---,8.39,15.96,13.80,-2.64
10441361,Tiam2 or Tfb1m,-45.40,-26.86,-52.92,-59.72
10441392,Cldn20,-24.06,3.84,-23.71,-57.98
10441394,---,-4.19,-17.51,-8.68,35.70
10441396,Ppia,17.23,45.99,57.32,-46.72
10441398,---,46.02,56.91,2.39,68.17
10441400,Arid1b,97.34,98.62,97.29,95.12
10441422,Zdhhc14,93.40,94.15,93.40,92.70
10441436,Snx9,-8.10,-8.95,1.76,-19.02
10441456,Synj2,3.49,0.48,12.73,-2.31
10441489,Gtf2h5,-98.90,-99.75,-95.06,-99.52
10441494,Tulp4,33.79,49.18,39.50,9.74
10441497,Tulp4,-39.85,-21.94,-33.08,-59.90
10441509,Ppp1r2 or Ppp1r2-ps3,-85.86,-92.79,-68.77,-89.15
10441511,---,17.81,8.22,44.79,-0.25
10441530,Sytl3,-40.42,-48.52,-37.49,-35.21
10441539,Rnaset2b or Rnaset2a,67.16,58.42,77.49,61.86
10441554,---,-12.85,3.79,-30.71,-14.54
10441556,Gm1604b,47.44,72.33,14.47,37.69
10441565,Rps6ka2,-17.81,-12.52,-21.04,-20.34
10441588,Tcp10a or Tcp10b,-30.24,-50.78,-45.58,-12.02
10441601,Tagap,-9.19,-11.74,-7.29,-8.59
10441610,Rsph3a or Rsph3b,-58.65,-65.52,-63.38,-46.74
10441620,Fgfr1op,-72.84,-85.57,-58.03,-65.32
10441633,Ccr6,11.15,-1.94,25.44,14.68
10441642,Brp44l,-11.61,-33.45,6.21,-7.68
10441646,Sft2d1,-8.75,14.15,54.87,-93.35
10441657,Prr18,34.27,27.55,52.17,20.36
10441660,T2,77.13,94.37,-2.17,80.05
10441669,T,-11.77,-6.61,-26.07,-8.19
10441680,Pde10a,-40.48,-22.71,-83.75,-30.44
10441706,1700010I14Rik,-33.72,-42.93,-33.90,-24.85
10441718,Park2,-11.98,-11.01,-17.25,-8.00
10441740,Agpat4,-15.12,-46.28,8.65,-8.64
10441751,---,79.92,53.38,77.41,92.62
10441753,Plg,-30.09,-19.90,-67.42,-16.92
10441774,Slc22a2,-28.05,-12.71,-46.22,-31.63
10441787,Airn,-55.31,-52.40,-57.52,-55.76
10441791,Airn,-31.46,-13.29,-23.28,-62.55
10441794,Mrgprh,-25.72,-10.03,-60.24,-26.10
10441797,Tcp1 or Acat3,6.26,13.64,13.13,-10.33
10441811,Tcp1,28.82,-3.09,52.39,31.52
10441813,Snora20,-5.50,-57.10,31.67,9.68
10441815,Sod2,-95.40,-94.45,-95.23,-96.35
10441824,Tcp10a or Tcp10b or Tcp10c,-8.75,14.15,54.87,-93.35
10441856,Gm10512,42.77,73.18,-16.10,54.76
10441858,Smok2a,-5.60,56.69,-52.57,-5.29
10441862,Smok2b,-10.36,-0.51,-11.56,-23.71
10441864,Mllt4,8.60,7.14,8.31,10.14
10441899,Gm7168,14.52,36.92,-27.93,41.37
10441902,Smoc2,-26.65,-21.87,-37.44,-24.74
10441917,---,7.66,-32.17,-26.17,70.98
10441919,1600012H06Rik or Phf10,-28.29,-3.77,-48.85,-32.31
10441923,2210404J11Rik or Gm3435 or 9030025P20Rik,50.11,16.73,81.29,22.96
10441933,2210404J11Rik or 9030025P20Rik or Gm3435,6.52,14.02,50.42,-38.40
10441952,2210404J11Rik or 9030025P20Rik or Gm3435,-8.75,14.15,54.87,-93.35
10441954,2210404J11Rik,-12.86,-7.56,-16.38,-16.34
10441956,Fam120b,9.16,26.57,44.99,-47.09
10441973,Tbp,-53.90,-63.92,-23.62,-68.56
10441987,Chd1,57.17,67.42,60.93,41.76
10442025,---,-33.12,-18.59,-60.67,-27.25
10442027,Chd1,97.15,95.44,97.91,97.63
10442030,---,1.28,18.50,-66.99,60.49
10442032,BC002059,-34.00,-50.15,-15.63,-35.33
10442037,Zfp960 or Zfp97,10.51,49.18,22.03,-39.75
10442052,---,17.04,56.16,14.71,-23.02
10442057,Riok2,-88.19,-84.38,-83.63,-92.92
10442069,Lix1,-24.86,-23.21,-36.35,-17.42
10442075,Vmn2r90,91.25,93.96,91.45,86.43
10442081,Mir99b,90.03,96.16,50.94,93.77
10442083,Mirlet7e,-24.20,3.26,-53.74,-22.16
10442085,Mir125a or Ncrna00085,72.57,89.54,51.04,65.69
10442087,Ncrna00085,-76.86,-82.19,-96.56,-42.42
10442098,Fpr3 or Fpr2,-43.12,-21.54,-52.43,-61.61
10442104,Fpr-rs4,-26.93,56.69,-58.80,-76.90
10442106,Fpr-rs4 or Vmn2r92 or Vmn2r91 or Vmn2r98 or Vmn2r102 or Vmn2r103,-58.96,-35.10,-57.36,-84.89
10442112,Vmn2r93,4.93,55.66,-65.34,44.61
10442115,Vmn2r96,-24.69,-77.50,-3.00,-30.14
10442120,---,-8.75,14.15,54.87,-93.35
10442123,---,8.66,38.49,-7.00,-1.18
10442125,Vmn2r99,-62.52,-61.70,-71.73,-55.01
10442127,---,64.75,79.40,-18.62,87.83
10442134,Vmn2r107 or Vmn2r104,-56.28,-27.25,-57.21,-84.32
10442139,Vmn1r224,-11.88,-3.65,-33.51,-5.69
10442141,Vmn1r225,-12.03,20.53,-23.62,-28.39
10442143,---,-11.34,-20.30,-16.34,4.02
10442145,Vmn1r226,-38.21,-38.40,-36.98,-39.07
10442147,Vmn1r227,-37.21,-6.21,-89.08,-21.83
10442149,Vmn1r229,-7.65,-9.44,-21.21,14.65
10442151,Vmn1r230,-54.94,-62.81,-56.58,-45.08
10442153,---,-20.73,-1.37,-44.19,-25.86
10442155,Ppp2r1a,-36.87,-30.69,-27.53,-48.56
10442172,Zfp160,73.41,56.33,83.07,77.10
10442177,Zfp160 or Gm7736 or Gm7742 or Gm7732 or 4930488N24Rik or LOC100862544 or Gm7052,-31.10,-64.73,-12.89,-22.72
10442182,Vmn1r234,2.51,-2.78,-1.02,15.69
10442184,Vmn1r235,-1.03,-19.74,57.79,-17.52
10442187,Vmn1r236,-21.13,-5.48,-20.86,-40.34
10442191,Vmn1r237,-6.20,-0.81,-9.51,-9.59
10442194,Zfp677,57.42,42.58,62.91,63.41
10442199,Zfp54,-45.14,-12.69,-71.45,-51.89
10442206,Zfp51,-56.05,-37.98,-53.58,-72.51
10442211,Zfp53,-49.96,-51.07,-38.70,-60.08
10442219,Zfp52,-43.36,-38.31,-22.82,-66.39
10442224,Zfp948,-79.61,-91.79,-61.33,-80.45
10442231,3110052M02Rik,-17.20,-11.62,-10.87,-28.43
10442236,Gm10509 or 3110052M02Rik,-11.53,-17.15,8.81,-27.51
10442238,Gm10509 or 3110052M02Rik or Zfp51,-23.36,-24.11,-11.59,-35.49
10442240,Zfp760,-55.35,-67.70,-47.94,-46.45
10442250,Zfp229,-35.91,-51.16,-14.95,-38.76
10442254,---,29.94,57.34,10.38,19.52
10442256,---,-16.80,39.00,-22.69,-62.06
10442258,Zfp943,41.55,-7.62,76.37,39.93
10442262,Zfp758,-52.87,-60.25,-16.27,-74.04
10442270,Zfp946,-30.36,-21.21,-18.76,-49.52
10442279,Vmn2r112,-26.53,-40.55,-27.77,-12.82
10442283,Gm9805,-46.52,-56.63,-94.94,-13.51
10442285,---,97.82,98.89,96.49,97.46
10442288,Vmn2r113,-50.70,-51.78,-89.45,-16.51
10442292,Vmn2r113,-14.36,-32.32,-1.52,-16.78
10442294,Vmn2r116 or Vmn2r115,-20.99,-9.82,-35.42,-19.54
10442300,---,87.11,91.23,43.52,95.74
10442302,Zscan10,-20.06,-13.06,-20.00,-29.07
10442311,Ccdc64b,28.61,-8.27,19.16,60.11
10442321,Hcfc1r1 or Thoc6,32.97,63.47,23.54,-1.09
10442327,Cldn6,-33.29,-22.90,-72.77,-17.12
10442331,Pkmyt1 or Paqr4,33.77,25.94,39.65,35.44
10442341,Srrm2,19.14,32.78,20.22,4.96
10442357,Prss32,-18.93,-17.67,-22.44,-16.92
10442363,Prss21,-5.04,-4.90,-4.57,-5.51
10442370,Dcpp1,44.57,18.75,10.80,80.47
10442373,Dcpp2,-11.55,65.15,-41.56,-55.86
10442375,Dcpp3,36.54,28.93,45.80,33.91
10442378,Sbp,-46.74,-57.85,-84.86,-8.81
10442381,Prss27,31.10,64.38,-17.39,45.61
10442391,---,-25.08,-39.26,-12.02,-35.94
10442393,Ntn3 or 1600002H07Rik or BC028777,72.08,70.66,59.34,82.06
10442396,Abca3,59.98,44.66,76.33,53.68
10442435,Rnps1,-40.06,-14.23,-44.35,-59.88
10442445,Eci1,-82.49,-90.66,-79.61,-73.53
10442454,Pgp,-61.68,-68.31,-35.09,-72.92
10442458,Mlst8 or 9930021D14Rik,65.20,83.45,36.29,64.36
10442468,Caskin1 or Traf7,-13.58,-7.34,-37.77,-8.57
10442493,---,83.69,75.32,90.87,86.39
10442495,Pkd1,1.77,-0.77,16.90,-10.39
10442542,Nthl1,-30.36,-34.64,-61.39,8.08
10442549,Zfp598,40.31,38.58,32.05,49.47
10442565,Noxo1,-9.51,-3.33,-6.56,-34.54
10442580,Rps2 or Gm8842 or Gm10420 or Gm5978,-15.01,-38.28,19.14,-33.66
10442584,Rpl3l,-23.16,-19.51,-29.32,-21.83
10442596,Sepx1,-12.91,-0.65,-10.75,-31.16
10442603,Hs3st6,82.22,75.48,74.10,91.34
10442606,4930528F23Rik,-68.02,-69.47,-61.42,-72.58
10442616,Hagh,-15.66,-14.24,-5.80,-28.45
10442625,Igfals,-27.48,-25.53,-33.90,-23.43
10442629,Spsb3,21.03,15.86,60.42,-21.24
10442638,Mrps34,23.25,-4.25,46.64,29.07
10442643,Nme3 or Mrps34,-77.81,-66.89,-77.04,-86.82
10442649,Mapk8ip3,32.68,42.93,4.00,45.18
10442651,Ift140,93.09,91.67,95.14,91.78
10442683,Ptx4,-13.75,24.67,-50.45,-9.34
10442691,Clcn7,25.52,7.97,67.65,-7.73
10442719,Ccdc154,-2.55,-0.49,-69.09,69.52
10442736,BC003965,55.70,55.57,34.22,73.19
10442739,Unkl,63.97,65.13,70.00,55.79
10442752,0610007P22Rik or Baiap3,-5.41,-19.32,0.53,0.77
10442762,Prss34,-7.68,-1.88,-22.12,-11.61
10442769,---,-45.15,-48.85,-60.98,-25.50
10442771,Prss28,61.94,71.61,46.13,65.25
10442779,Prss29,80.55,85.67,79.12,75.42
10442786,Tpsb2,73.23,85.61,85.10,-0.11
10442801,Tpsg1 or Cacna1h,-5.67,-2.00,-7.46,-12.76
10442807,Tekt4,-7.06,-6.50,-33.02,-0.94
10442816,Lmf1,-43.69,-46.55,-33.63,-48.65
10442827,---,5.29,42.10,-12.05,1.38
10442829,Gng13 or Chtf18,-21.75,-20.43,-24.01,-20.61
10442834,Rpusd1,19.08,32.99,-11.37,32.35
10442840,Mslnl,-27.98,-16.44,-45.80,-26.72
10442857,Narfl or Haghl,25.10,40.61,28.43,0.71
10442870,Ccdc78,35.91,74.37,17.60,-5.42
10442887,Fbxl16,-35.36,-34.55,-49.12,-25.09
10442893,Wdr24,-31.58,-62.99,9.01,-30.19
10442904,Jmjd8 or Stub1,-83.96,-73.98,-79.18,-91.42
10442914,0610011F06Rik,-71.15,-85.88,-50.55,-73.38
10442922,Gm10012 or Cox7c or LOC100048613,-8.75,14.15,54.87,-93.35
10442924,Solh,62.51,86.44,36.82,53.00
10442932,Tmem8,89.50,87.08,93.42,87.17
10442948,Mrpl28,-87.44,-76.23,-92.32,-90.22
10442954,Axin1,-17.34,1.80,-19.52,-36.39
10442968,Rgs11,-24.11,-31.89,-35.39,-9.47
10442986,Luc7l,-75.89,-88.96,-44.97,-80.86
10443000,Neurl1b,81.54,65.53,89.85,80.41
10443007,Neurl1b,59.11,50.35,71.76,51.48
10443009,Ergic1,-2.31,8.61,-2.76,-18.31
10443021,Atp6v0e,34.75,22.65,46.30,32.64
10443027,A930001N09Rik,74.33,70.61,84.20,67.62
10443039,Bnip1,-79.24,-82.42,-76.76,-79.11
10443047,Kifc5b or Kifc1,-3.19,-1.71,-15.38,9.41
10443063,Phf1,32.67,20.61,52.47,17.76
10443080,Syngap1,-70.88,-68.30,-86.63,-55.39
10443087,Syngap1,93.01,97.05,75.65,96.81
10443089,Syngap1,-4.85,-2.88,-15.85,-0.69
10443091,---,-22.19,47.20,32.79,-97.79
10443095,---,-59.16,-22.18,-69.10,-86.38
10443108,Syngap1,-42.87,-26.46,-53.60,-54.68
10443110,Syngap1,-38.49,-35.05,-84.30,-12.31
10443112,Ggnbp1 or Zbtb9,6.26,9.08,-15.73,34.59
10443117,Ggnbp1 or Bak1,45.26,50.42,-4.37,70.81
10443120,Ggnbp1,63.65,73.90,34.82,71.51
10443122,Ggnbp1 or Bak1,-0.20,62.13,-72.72,46.02
10443131,Itpr3,-4.29,1.35,-3.20,-11.21
10443191,Gm10505,-23.76,-34.11,-24.80,-14.81
10443193,Gm12191 or Rpl30,-8.75,14.15,54.87,-93.35
10443195,Hmga1,94.37,93.90,88.30,97.64
10443199,AI413582,77.13,90.09,64.38,74.68
10443201,Pacsin1,-7.88,-2.62,-8.02,-14.40
10443215,Snrpc,50.92,56.44,55.21,41.11
10443221,Uhrf1bp1,8.29,-11.31,21.64,16.57
10443244,Anks1,-50.61,-59.79,-18.28,-61.57
10443276,Scube3,73.31,71.19,72.83,74.95
10443301,Zfp523,12.54,15.76,-6.01,30.06
10443319,Def6,-13.38,-11.31,-19.38,-9.95
10443332,Ppard,-58.32,-42.75,-78.35,-49.36
10443344,---,-15.69,12.09,-22.70,-32.34
10443346,Fance,-28.33,7.73,-54.15,-35.37
10443360,Rpl10a,-8.75,14.15,54.87,-93.35
10443367,E230001N04Rik,-5.12,35.93,-56.52,8.31
10443369,4930511I11Rik,-13.39,-15.64,-18.87,-8.10
10443378,Gm749,48.38,74.72,-11.02,66.04
10443383,Lhfpl5,-22.24,-26.55,-36.40,-10.31
10443391,Mapk14,-88.74,-92.43,-81.90,-89.66
10443408,Mapk13,-13.54,-18.13,-13.40,-8.69
10443421,Brpf3,-46.40,-10.29,-71.22,-54.22
10443438,Pnpla1,-12.78,-8.66,-19.66,-12.27
10443449,Kctd20,-19.92,-43.24,8.67,-24.69
10443459,Srsf3,-81.07,-86.56,-66.99,-85.45
10443463,Cdkn1a,48.95,47.41,53.27,46.04
10443470,Rab44,-9.38,-4.86,-34.28,-4.38
10443479,---,64.32,80.54,73.09,24.39
10443482,BC004004,-72.99,-90.59,-55.09,-67.64
10443492,Rpl21,-8.75,14.15,54.87,-93.35
10443494,Pi16,-21.31,-14.74,-63.49,-8.28
10443506,Fgd2,74.83,72.03,80.70,69.93
10443527,Pim1,78.31,73.26,85.06,75.84
10443535,Tbc1d22b,-44.22,-30.23,-55.14,-45.53
10443550,Rnf8,3.72,-29.69,41.95,3.32
10443561,Ftsjd2 or Rnf8,84.93,66.04,94.59,81.55
10443589,Zfand3,16.75,6.74,43.70,2.71
10443596,---,45.84,51.96,25.29,53.29
10443598,Dnahc8,-37.88,-24.90,-55.64,-41.87
10443690,Glp1r,-21.09,-18.64,-16.68,-30.59
10443704,Umodl1,-15.43,-10.18,-57.36,-4.78
10443730,Abcg1,96.98,97.16,97.86,96.18
10443749,Ubash3a,-9.83,-7.94,-13.27,-8.48
10443764,Slc37a1,-2.64,-7.03,8.70,-6.15
10443786,Pde9a,-47.30,-39.06,-49.27,-55.50
10443808,Ndufv3,-91.51,-94.97,-80.39,-94.62
10443814,4833413E03Rik,39.86,48.82,24.52,44.66
10443817,Pknox1,-21.74,-39.61,20.82,-39.61
10443830,Cryaa,-6.72,-4.38,-5.36,-13.56
10443836,Rrp1b,-95.72,-95.72,-97.66,-92.26
10443852,A530088E08Rik or Rasal3,-3.15,-3.52,-3.69,-2.28
10443854,Cyp4f39,-25.23,-14.59,-43.06,-26.56
10443869,Cyp4f16,-43.21,-54.42,-19.24,-55.64
10443876,Gm9705,-13.49,43.23,-37.83,-37.46
10443885,Cyp4f40,-11.83,-8.49,-16.63,-11.05
10443898,Cyp4f15,-33.06,-45.97,-26.82,-28.90
10443912,Zfp472,57.31,10.44,72.87,69.30
10443918,Zfp952,8.05,37.23,-0.90,-9.93
10443926,Zfp563,-79.96,-93.32,-78.38,-52.12
10443933,LOC100861596,-35.60,-42.50,-43.19,-22.05
10443940,Zfp955a or Zfp955b,-58.56,9.93,-74.22,-78.95
10443946,Actl9,-50.74,-33.05,-83.89,-33.90
10443949,Adamts10,-68.50,-50.02,-71.27,-82.83
10443980,Myo1f,-24.85,-40.95,-20.07,-19.11
10444008,Zfp414,-16.76,31.74,-35.19,-42.41
10444016,Pram1,-14.00,-3.15,-25.33,-15.58
10444028,Kank3,-37.29,-24.72,-28.60,-60.36
10444041,Ndufa7,-33.84,-35.53,-39.41,-27.80
10444046,Cd320,-69.29,-72.36,-73.24,-61.58
10444056,Daxx,-23.75,-33.14,18.89,-52.19
10444066,Zbtb22,-81.16,-98.18,-19.60,-77.84
10444068,Tapbp,99.43,99.52,99.83,98.90
10444079,Rgl2,57.05,52.17,77.03,30.38
10444098,Wdr46,-79.78,-79.55,-89.49,-68.38
10444114,Vps52,35.16,10.99,62.78,31.78
10444135,AA388235,-23.21,-41.23,-33.12,-0.41
10444137,Rxrb,2.43,-31.55,24.77,3.98
10444152,Col11a2,73.06,86.10,16.59,83.78
10444218,---,90.49,95.44,48.48,95.96
10444223,H2-Oa,13.40,8.84,33.54,-0.75
10444229,H2-DMa,-22.31,-31.56,-12.14,-25.89
10444236,H2-DMb2 or H2-DMb1,1.77,-7.40,25.71,-0.89
10444244,Tap1,94.93,92.56,98.13,92.94
10444258,Psmb8,97.25,91.54,99.27,98.67
10444268,Tap2,87.25,77.95,95.38,84.19
10444284,H2-Ob,-8.59,-19.59,-1.98,-9.04
10444291,H2-Ab1,58.80,48.79,66.15,61.53
10444298,H2-Eb1,73.52,76.11,74.56,69.90
10444306,H2-Eb2,79.87,75.80,83.94,77.09
10444312,Btnl2,-31.24,-11.19,-54.04,-40.48
10444320,Btnl1,-20.80,-34.42,-35.81,-7.24
10444332,BC051142,82.21,84.37,78.05,83.46
10444352,Notch4,-16.22,26.24,-35.92,-39.62
10444386,Gpsm3,36.17,53.31,22.98,34.86
10444394,Pbx2,-82.42,-66.01,-64.51,-97.03
10444407,Ager,-9.82,-6.38,-21.40,-7.49
10444420,Agpat1 or Egfl8,63.65,74.32,55.71,59.38
10444431,Prrt1,-13.61,-13.85,-4.80,-25.00
10444436,Fkbpl,-50.29,-43.05,-44.22,-62.93
10444439,Atf6b,73.97,77.94,79.79,60.67
10444459,Tnxb,-27.47,-25.70,-35.47,-23.48
10444496,Dom3z,12.94,-14.30,42.58,11.36
10444505,Rdbp,68.65,70.18,73.35,62.48
10444521,Zbtb12,-18.84,-39.03,-29.51,16.69
10444524,Ehmt2,42.65,17.07,66.58,43.96
10444554,Slc44a4,-30.35,-23.69,-48.67,-25.07
10444578,Neu1,-23.78,-30.87,-9.47,-30.21
10444587,7330403C04Rik,68.69,32.18,82.58,70.14
10444589,Hspa1a or Hspa1b,16.73,2.65,34.29,5.51
10444591,Hspa1l,-19.81,-4.18,-50.25,-32.43
10444595,Lsm2,-92.70,-95.70,-92.54,-89.31
10444605,Vars,-38.25,-39.40,-27.33,-47.91
