Probeset_ID,Gene Symbol,MF SI,Sample_,Sample_,Sample_,Sample_,Sample_,Sample_,Sample_
10498802,Rapgef2,83.37,75.22,77.00,78.54,79.04,80.93,79.89,99.69
10498827,Fnip2,92.09,83.05,89.51,88.84,87.17,93.53,93.89,97.59
10498837,Etfdh,-54.92,-47.28,-62.36,-54.58,-46.06,-63.71,-53.02,-56.54
10498852,Rxfp1,-60.66,-88.08,-69.45,-68.67,-78.48,-16.66,-70.16,-53.20
10498871,Tmem144,38.40,18.76,38.06,57.80,47.98,25.47,19.99,56.12
10498885,Gria2,-53.99,-31.90,-87.42,-42.63,-51.96,-24.44,-79.79,-72.92
10498907,Glrb,-66.18,-39.27,-54.31,-67.32,-59.78,-63.94,-90.36,-93.28
10498919,---,-11.93,11.76,-39.36,11.67,-0.33,-5.19,-30.85,-55.27
10498921,Tdo2,-44.64,-32.73,-15.26,-61.01,-45.87,-37.72,-58.17,-89.84
10498935,Gucy1b3,-63.40,-40.45,-56.18,-49.33,-65.29,-51.14,-90.95,-94.78
10498952,Gucy1a3,-59.66,-54.39,-31.15,-71.25,-91.79,-43.54,-52.30,-91.00
10498965,Npy2r,-36.54,-28.39,-9.77,-36.84,-49.95,-37.39,-35.86,-80.53
10498972,Rbm46,-68.63,-62.62,-38.92,-67.24,-82.20,-82.91,-37.77,-96.93
10498978,Lrat,-46.16,-15.36,-52.61,-48.25,-81.08,-30.43,-80.67,-36.27
10498981,Fgb,-66.18,-53.37,-65.88,-73.94,-42.06,-58.80,-69.73,-93.14
10498990,---,34.55,43.88,-2.91,49.33,30.43,70.59,8.75,21.73
10498992,Tlr2,-14.99,-14.53,-9.88,-19.09,-12.37,-16.72,-32.18,-5.13
10498998,D930015E06Rik,55.54,49.67,60.56,52.35,63.59,58.51,55.41,50.98
10499035,Mnd1 or Gm3833,-84.70,-69.70,-69.23,-98.44,-63.83,-95.35,-86.94,-94.28
10499045,Trim2,-86.61,-61.54,-63.99,-95.86,-95.64,-86.34,-88.84,-98.91
10499062,Fhdc1,-84.51,-94.07,-74.94,-89.31,-81.74,-89.29,-55.15,-94.33
10499080,Arfip1,37.26,40.53,23.29,27.72,49.88,37.21,40.30,37.73
10499089,---,-44.89,-55.62,-98.95,0.39,-21.71,-48.33,-39.92,-38.65
10499091,Dear1 or Fbxw7,-18.70,-17.60,-5.47,-22.12,-42.98,-20.43,-27.98,-11.20
10499093,---,-17.13,-29.35,-17.92,-15.38,-19.39,-21.82,-14.79,-8.75
10499095,Fam160a1,-81.22,-87.94,-62.85,-70.60,-42.62,-74.84,-93.47,-99.74
10499108,Glt28d2,-62.88,-18.89,-29.21,-85.24,-28.21,-75.89,-79.98,-99.84
10499113,Prss48,-38.12,-0.15,-22.69,-73.21,-68.08,-27.36,-40.16,-62.67
10499121,Rps3a,-2.81,60.17,-2.74,11.48,-5.20,41.78,-42.24,-48.18
10499128,Snord73a,82.06,95.82,54.54,57.75,86.87,86.79,90.38,90.25
10499130,Rnu73b,67.63,88.80,38.96,45.58,67.08,66.92,80.94,74.25
10499132,Mab21l2,-49.34,-24.92,-46.08,-51.93,-57.80,-32.40,-48.98,-90.70
10499138,Dclk2,-53.71,-51.02,-43.35,-39.10,-46.40,-46.92,-77.10,-79.52
10499160,Cd1d1,65.67,69.43,59.65,65.02,67.34,64.36,67.16,66.03
10499164,---,-3.15,63.54,13.60,-22.93,-3.75,-40.29,36.69,-52.44
10499168,Kirrel,-65.46,-41.49,-47.75,-82.48,-54.82,-74.81,-74.14,-83.53
10499187,Ube2l3 or Gm10015 or LOC100045901 or Gm10705 or Gm10145 or Gm5858,-2.81,60.17,-2.74,11.48,-5.20,41.78,-42.24,-48.18
10499189,Fcrls,63.11,61.35,52.21,66.80,63.35,65.36,63.99,64.39
10499198,Gm12191 or Rpl30,-2.81,60.17,-2.74,11.48,-5.20,41.78,-42.24,-48.18
10499200,4933430H15Rik or Arhgef11,-45.45,-60.83,-49.68,-26.02,-40.75,-58.27,-47.85,-36.29
10499216,Pear1,-70.49,-69.19,-81.66,-53.49,-85.08,-47.64,-74.65,-71.77
10499247,Ntrk1 or Insrr,-34.00,-69.58,10.60,-5.63,-52.17,-14.20,-44.14,-63.41
10499265,Prcc,-70.84,-81.01,-59.67,-60.15,-83.59,-69.04,-82.58,-47.26
10499273,Rrnad1 or Mrpl24,-3.56,-10.07,-32.25,20.49,35.26,-13.04,-21.06,4.24
10499285,Bcan,-59.26,-32.29,-45.98,-67.97,-80.60,-29.11,-75.77,-79.73
10499299,Hapln2,-55.26,-48.66,-89.28,-39.84,-72.68,-40.35,-22.10,-61.48
10499309,Apoa1bp,-54.45,-42.13,-41.25,-59.77,-59.43,-51.44,-63.57,-59.89
10499316,Ttc24,-34.35,-31.25,-84.85,-43.24,42.74,-48.68,-18.88,-34.17
10499329,Rhbg,-71.58,-65.32,-85.39,-58.50,-41.86,-86.67,-77.82,-80.70
10499342,1700021C14Rik or Rhbg,-50.69,-43.14,-53.26,-50.92,-44.28,-46.84,-34.26,-77.48
10499348,Tmem79,-57.91,-47.75,-60.78,-49.46,-85.75,-55.94,-44.95,-49.29
10499354,Bglap-rs1,-43.55,-23.70,-55.10,-49.25,-82.71,-15.76,-57.14,-34.81
10499358,Bglap2 or Bglap or Bglap-rs1,-41.41,-50.28,-36.48,-33.16,-57.64,-30.81,-46.72,-38.69
10499363,Bglap,-1.16,-28.16,-21.08,64.50,36.76,-1.89,-13.13,-18.76
10499366,Pmf1,-23.75,-35.18,-24.69,-27.55,-18.77,-28.32,-22.89,-10.06
10499372,Slc25a44,28.53,27.62,14.25,10.40,37.35,10.89,11.45,73.92
10499378,Sema4a,-24.95,-21.99,-14.91,-28.98,-24.03,-31.86,-29.04,-25.99
10499394,Lmna,30.08,9.80,14.48,35.95,32.54,23.29,20.32,68.33
10499412,Rab25,-29.23,-7.33,-21.08,-24.53,-60.48,-22.25,-47.67,-80.71
10499420,Lamtor2,-50.78,-51.08,-58.23,-48.79,-38.98,-55.45,-55.37,-44.38
10499425,2700060E02Rik,-32.95,-28.70,-38.42,-34.59,-35.03,-32.24,-27.10,-34.21
10499427,Rxfp4,11.35,21.23,-11.50,55.08,12.22,-3.14,25.19,-16.78
10499429,---,4.29,-71.12,26.60,17.49,69.15,31.39,-63.10,44.36
10499431,Syt11,-65.51,-67.39,-63.73,-63.38,-56.72,-58.90,-70.11,-76.54
10499438,Msto1 or Gon4l,-92.97,-96.17,-83.12,-97.77,-91.00,-91.65,-93.40,-91.06
10499454,Dap3,-88.28,-89.17,-82.97,-88.19,-93.18,-94.19,-86.62,-76.77
10499470,Rusc1,10.15,-0.80,17.19,6.70,15.26,22.56,-1.37,16.99
10499483,Fdps,-26.87,-36.34,-22.18,-9.86,-10.56,-35.61,-42.46,-32.23
10499491,Mir720,-19.29,56.05,-32.89,-42.76,-35.47,-55.25,6.07,-27.03
10499493,Hcn3,-66.39,-52.08,-89.95,-53.69,-37.15,-61.31,-86.00,-68.49
10499504,Mtx1,-20.30,-55.09,-37.79,3.13,0.33,-24.14,-25.01,-9.92
10499512,Mir92b,13.23,28.16,-1.79,22.56,-6.98,45.59,2.01,-4.94
10499514,Trim46,-80.02,-83.41,-84.49,-95.87,-52.41,-82.59,-72.05,-76.76
10499529,Slc50a1,29.16,30.47,50.18,32.13,39.64,22.39,12.62,15.21
10499536,Efna1,-78.71,-83.26,-76.18,-87.94,-70.71,-78.71,-74.97,-75.82
10499545,Efna3,-76.24,-53.21,-53.63,-92.99,-72.43,-76.54,-79.56,-91.06
10499552,Efna4,-61.15,-59.01,-67.36,-42.33,-58.17,-37.71,-55.72,-92.29
10499560,Adam15,8.55,8.65,19.71,8.55,2.68,6.82,10.67,3.49
10499593,Dcst1,-50.55,-34.38,-57.73,-74.19,-41.40,-34.76,-39.33,-76.54
10499612,Zbtb7b,74.73,59.33,75.93,83.69,78.18,74.73,78.34,67.01
10499620,Flad1 or Lenep,6.44,-4.83,25.57,0.28,7.77,29.99,0.82,-14.89
10499639,Cks1b or Gm6340,-54.44,-38.04,-46.87,-67.50,-60.13,-64.85,-54.39,-51.57
10499643,Chrnb2,-79.81,-93.64,-84.16,-75.08,-88.57,-53.15,-86.44,-65.50
10499652,4632404H12Rik,58.39,66.27,90.62,16.53,69.69,-18.61,56.33,78.90
10499655,Il6ra,73.49,68.17,74.92,75.86,71.35,72.24,73.31,78.23
10499666,Atp8b2,-13.60,-13.97,-10.64,2.10,-6.34,-20.76,-33.10,-14.71
10499696,---,-25.16,-13.08,-68.11,-9.85,31.86,-22.40,-77.57,-11.22
10499703,---,22.50,37.88,30.48,5.38,-14.22,46.30,51.86,-5.33
10499705,Hax1,-2.81,60.17,-2.74,11.48,-5.20,41.78,-42.24,-48.18
10499716,Ubap2l,-4.56,-14.06,19.10,-7.29,-6.01,-1.14,-7.64,-18.21
10499748,Rps27 or Gm9846,78.69,78.52,83.28,83.45,78.19,71.66,74.41,78.87
10499751,Creb3l4,-39.58,-39.50,-39.40,-52.37,-26.70,-41.94,-44.17,-37.23
10499766,Slc27a3,-84.89,-94.21,-93.04,-59.63,-84.38,-68.08,-58.39,-99.34
10499777,Ints3,-2.57,-23.08,19.71,-11.44,6.76,13.97,-1.67,-28.79
10499811,Npr1,-64.35,-73.51,-66.41,-59.89,-52.26,-63.33,-79.48,-53.24
10499839,Snapin or Ilf2,-19.91,-27.44,-21.01,-37.61,-7.63,-30.01,-26.21,6.38
10499847,2500003M10Rik,18.50,-10.12,5.91,30.58,11.99,20.69,5.43,55.47
10499854,S100a1,7.78,-5.11,15.32,13.92,12.69,5.30,7.96,5.42
10499859,---,-7.42,-22.32,-46.90,-62.87,26.16,-21.23,53.41,43.42
10499861,S100a9,-47.01,-59.66,-41.42,-36.70,-61.40,-64.81,-24.97,-52.45
10499864,---,-26.74,-17.53,30.00,-55.44,-32.61,-20.14,-31.17,-78.14
10499867,---,-38.76,-71.85,-18.42,-27.99,-55.49,-40.95,-77.25,-10.88
10499870,Lor,-60.66,-69.07,-53.68,-50.86,-47.22,-66.36,-52.47,-84.77
10499873,Prr9,-33.33,-68.20,-15.77,-44.08,-26.72,-26.06,-36.98,-33.57
10499876,Lelp1,-5.48,-3.57,-40.96,-3.08,20.33,24.28,-21.02,-0.60
10499879,Rpl3,-2.81,60.17,-2.74,11.48,-5.20,41.78,-42.24,-48.18
10499881,Rpl3,-2.81,60.17,-2.74,11.48,-5.20,41.78,-42.24,-48.18
10499883,Adrm1,-2.81,60.17,-2.74,11.48,-5.20,41.78,-42.24,-48.18
10499891,Sprr1b,-35.47,-38.38,-22.71,-34.76,-29.27,-31.57,-40.84,-57.20
10499896,Sprr3,-43.31,-35.51,-82.14,-33.42,-21.36,-71.04,-24.67,-48.66
10499899,Sprr1a,-65.14,-42.50,-68.27,-49.67,-85.61,-35.42,-46.00,-99.16
10499902,Sprr4,-57.49,-20.04,-51.99,-81.39,-82.96,-61.83,-48.49,-62.46
10499904,Ivl,-55.96,-36.04,-68.32,-43.71,-76.57,-46.40,-44.54,-76.12
10499906,Smcp,-35.35,-10.71,-54.22,-37.60,-70.68,-21.73,-31.40,-52.50
10499909,Lce6a,-47.92,-73.90,-12.20,-22.28,-83.94,-74.81,-25.64,-66.89
10499911,Lce1a1,-36.95,-61.05,-27.02,-8.34,-64.59,-49.20,-28.12,-56.23
10499914,Lce1b,-19.98,-18.12,-41.77,-33.44,-28.48,26.09,-33.91,-4.10
10499917,Lce1a2,-68.41,-70.81,-64.30,-61.31,-81.54,-39.57,-26.24,-99.82
10499921,Lce1d or Lce1k,-64.24,-78.00,-66.94,-46.64,-62.59,-62.44,-82.00,-50.26
10499924,Lce1e,-35.32,-19.16,-60.76,-47.50,-36.94,-35.32,-30.41,-24.21
10499927,Lce1f,-38.55,-35.98,-32.68,-40.26,-50.57,-35.91,-31.14,-45.62
10499930,Lce1g,-46.40,-40.66,-80.97,-46.58,-67.32,-76.72,-9.11,-38.82
10499932,Lce1h,-71.89,-91.42,-87.36,-37.07,-65.76,-87.36,-38.76,-84.28
10499935,Lce1i,-20.96,-60.14,17.62,-8.94,-26.78,-39.61,-16.90,-19.71
10499937,---,-35.82,-42.22,-51.90,-30.99,-31.11,-23.73,-36.21,-35.94
10499939,Lce1k,-17.06,-13.78,-20.12,-17.66,-19.81,-10.88,-9.56,-28.61
10499941,Kprp,-31.72,-76.19,-19.07,-39.94,-17.85,-39.33,-41.07,-12.25
10499945,Lce1l,-43.45,-31.89,-86.09,-18.56,-63.45,-26.96,-40.11,-57.54
10499948,Lce3a,-25.24,-75.37,-88.69,-30.20,-13.37,-4.47,-18.22,45.28
10499950,---,-38.98,-19.44,-5.83,-85.56,-28.03,-6.55,-88.34,-23.41
10499952,Crct1,-66.53,-76.58,-42.08,-64.72,-72.42,-78.02,-53.21,-75.90
10499954,Lce1m,12.94,44.22,61.44,-4.68,-23.99,84.76,-22.63,-29.05
10499958,---,42.03,30.33,33.12,48.67,73.39,61.00,15.22,23.39
10499961,Tdpoz2,-42.90,-96.01,-41.35,-13.47,-7.21,-49.14,-0.74,-81.20
10499963,Tdpoz1,11.78,23.25,-34.68,28.96,-34.27,82.24,-78.40,74.14
10499967,Tdpoz1 or Gm2889,-2.81,60.17,-2.74,11.48,-5.20,41.78,-42.24,-48.18
10499969,Gm10696,-2.81,60.17,-2.74,11.48,-5.20,41.78,-42.24,-48.18
10499971,Gm9125 or Tdpoz1,31.33,95.28,50.95,68.55,-2.49,35.12,-40.93,-50.08
10499973,Tdpoz5 or Gm10697,10.11,59.12,15.07,31.93,8.94,60.91,-37.32,-44.19
10499975,Gm9125 or Tdpoz1,-2.81,60.17,-2.74,11.48,-5.20,41.78,-42.24,-48.18
10499977,Tdpoz5 or Gm10697,-2.81,60.17,-2.74,11.48,-5.20,41.78,-42.24,-48.18
10499979,Gm10696,-2.81,60.17,-2.74,11.48,-5.20,41.78,-42.24,-48.18
10499981,Oaz3,-62.01,-15.38,-34.05,-87.18,-66.88,-87.85,-78.89,-87.06
10499988,Riiad1,-75.86,-65.13,-79.47,-67.67,-96.97,-59.46,-62.64,-88.34
10499996,Snx27,-55.53,-64.75,-54.00,-48.72,-57.57,-51.45,-46.11,-63.44
10500009,Rpl31 or Rpl31-ps12,-2.81,60.17,-2.74,11.48,-5.20,41.78,-42.24,-48.18
10500011,Tuft1,-4.17,-9.87,-3.01,-9.82,-0.57,-1.86,-0.28,-7.09
10500021,Cgn,-51.23,-27.40,-58.71,-45.96,-34.51,-37.49,-80.57,-75.37
10500034,Psmb4,-78.57,-80.30,-85.45,-84.29,-78.43,-74.41,-76.71,-65.84
10500042,Zfp687 or Pi4kb,-5.21,-19.67,-1.52,-9.85,-5.70,-13.23,2.22,12.75
10500054,Psmd4,-30.81,-29.68,-52.96,-11.13,-3.03,-54.36,-48.90,-13.52
10500069,Pip5k1a,17.08,-12.57,28.72,5.35,7.13,0.56,2.56,71.62
10500089,---,-2.81,60.17,-2.74,11.48,-5.20,41.78,-42.24,-48.18
10500091,Scnm1,0.40,-26.38,27.51,17.54,8.32,1.53,-2.39,-23.79
10500100,Tnfaip8l2,68.27,68.32,78.88,61.59,82.76,68.07,59.43,55.01
10500103,Gabpb2,55.51,61.18,58.31,54.98,64.06,43.58,53.71,51.41
10500114,Mllt11,-69.72,-71.87,-74.70,-72.30,-71.98,-58.15,-77.47,-61.34
10500117,Gm128,-28.70,-30.25,-66.96,-13.50,-32.58,-29.16,-53.70,14.35
10500122,Bnipl,-52.19,-45.63,-50.30,-68.39,-34.56,-41.40,-39.35,-85.29
10500133,Prune,-73.84,-91.47,-62.44,-78.29,-70.02,-81.71,-80.71,-36.23
10500140,Anxa9,-39.46,-39.89,-23.74,-30.91,-30.42,-59.26,-52.05,-43.61
10500155,---,-34.46,-28.59,-10.63,-50.38,-34.55,-19.41,-43.52,-64.83
10500157,Setdb1,-49.96,-54.26,-44.65,-45.35,-23.63,-59.42,-21.29,-85.61
10500181,---,-49.70,-31.31,-65.95,-57.27,-65.44,-51.97,-8.31,-48.82
10500183,Adamtsl4,96.98,90.99,98.11,97.90,95.95,98.70,97.73,93.63
10500204,Ecm1,98.43,98.18,98.59,98.46,98.37,98.59,98.53,98.40
10500218,Tars2,-11.10,-15.31,-6.03,-5.52,-6.70,7.89,-8.10,-41.36
10500237,Rprd2,-23.63,-53.54,0.15,-30.41,-36.27,-4.27,-17.64,-16.35
10500253,Prpf3,-61.78,-82.02,-68.41,-64.12,-29.25,-64.17,-69.72,-50.53
10500268,Mrps21,-14.97,-5.80,-62.97,-14.19,10.98,-12.94,11.79,-21.51
10500272,Gm129,58.11,10.30,67.92,73.76,58.56,31.43,42.78,87.96
10500276,BC028528,74.74,71.80,66.94,77.57,79.11,70.64,80.85,71.70
10500283,Car14 or Aph1a,-69.47,-65.76,-88.48,-54.87,-91.50,-57.80,-53.73,-72.05
10500293,---,2.05,30.70,7.50,-8.99,16.20,35.46,-24.68,-29.59
10500295,Plekho1,91.73,89.37,92.22,93.54,90.38,92.63,92.81,90.10
10500304,Vps45,-21.24,2.42,-14.80,-6.49,-19.62,-21.75,-37.74,-54.27
10500321,Bola1,-85.09,-67.35,-79.73,-76.43,-80.86,-88.85,-86.41,-96.86
10500324,Hist2h2ac or Hist2h2aa1 or Hist2h2aa2,-2.81,60.17,-2.74,11.48,-5.20,41.78,-42.24,-48.18
10500327,Hist2h3c2 or Hist2h3b or Hist1h3e or Hist1h3b or Hist1h3d or Hist1h3c or Hist1h3f or Hist2h3c1,-5.35,4.43,-5.88,-0.99,-11.52,-15.98,-18.35,18.06
10500329,Hist2h2aa1 or Hist2h2aa2,-2.81,60.17,-2.74,11.48,-5.20,41.78,-42.24,-48.18
10500333,Hist2h4,-74.44,-55.32,-63.31,-82.40,-64.24,-78.26,-80.22,-89.78
10500335,Fcgr1,87.74,83.84,87.74,88.30,89.97,86.63,86.07,88.72
10500343,Rnu1b1 or Rnu1b2 or Rnu1b6,-2.81,60.17,-2.74,11.48,-5.20,41.78,-42.24,-48.18
10500345,Terc,-57.04,-49.76,-41.60,-42.79,-56.23,-67.11,-65.82,-75.93
10500347,BC107364,-59.22,-40.36,-39.58,-63.82,-98.51,-38.30,-85.89,-0.51
10500356,Rnu1b1 or Rnu1b2 or Rnu1b6,-2.81,60.17,-2.74,11.48,-5.20,41.78,-42.24,-48.18
10500358,Rnu1b1 or Rnu1b2 or Rnu1b6,-2.81,60.17,-2.74,11.48,-5.20,41.78,-42.24,-48.18
10500360,Gm15441,-62.13,-61.78,-61.42,-63.91,-55.33,-62.45,-57.35,-71.47
10500362,Polr3gl,-18.92,-15.26,-5.90,-14.19,-19.96,-31.26,-1.31,-39.82
10500371,6330549D23Rik,-79.94,-14.86,-87.77,-89.05,-61.13,-92.14,-95.15,-88.45
10500376,Rpl21,-2.81,60.17,-2.74,11.48,-5.20,41.78,-42.24,-48.18
10500378,Nudt17,-71.49,-44.67,-62.19,-73.79,-90.18,-62.84,-68.46,-85.69
10500388,Polr3c,28.71,24.72,43.28,28.50,26.15,27.72,19.42,30.08
10500404,---,64.51,94.03,53.65,30.05,67.94,52.85,60.86,62.38
10500406,Cd160,-24.64,-8.25,-16.23,-39.82,-45.25,-16.62,-20.77,-46.63
10500412,Gpr89,-54.64,-52.01,-70.03,-48.32,-56.32,-63.52,-39.00,-46.64
10500429,Gja8,-35.09,-64.24,-20.10,-48.69,-25.21,-9.94,-25.62,-51.01
10500434,Bcl9,15.01,5.73,37.05,24.08,8.15,15.95,6.19,10.33
10500443,Olfr1402,8.78,-51.26,28.12,28.61,5.66,-4.75,41.84,24.47
10500445,Chd1l,23.84,14.53,45.49,26.72,27.94,21.10,-1.01,26.31
10500469,Pde4dip,-39.67,-38.85,-45.07,-31.71,-38.24,-33.14,-34.61,-55.53
10500524,---,-57.51,-63.45,-26.86,-25.93,-31.61,-28.76,-91.09,-97.01
10500527,---,-2.81,60.17,-2.74,11.48,-5.20,41.78,-42.24,-48.18
10500529,Phgdh,-79.23,-72.57,-70.22,-73.83,-69.06,-69.56,-98.31,-79.64
10500534,Hsd3b4 or Gm10681 or Hsd3b5,-46.84,-29.34,-28.52,-48.88,-71.71,-28.87,-74.06,-67.60
10500539,Hsd3b4 or Gm10681 or Hsd3b5,-2.81,60.17,-2.74,11.48,-5.20,41.78,-42.24,-48.18
10500543,Hmgb1,-2.81,60.17,-2.74,11.48,-5.20,41.78,-42.24,-48.18
10500545,Hsd3b5,-34.40,-8.14,-35.31,-64.85,-60.24,-68.98,-16.40,-28.23
10500547,Hsd3b2,-33.37,-21.63,-66.62,-39.49,-31.34,-25.53,-33.12,-32.50
10500555,Hsd3b3,-22.43,-2.43,-33.33,-14.88,-45.84,-83.10,-29.42,-29.59
10500559,Hsd3b6,-33.25,-17.88,-36.17,-49.51,-27.45,-45.85,-38.10,-25.80
10500565,Hsd3b1,-43.34,-55.90,-30.88,-21.03,-17.98,-89.60,-19.42,-95.68
10500570,Hao2,-23.43,-2.38,-9.56,-83.07,-82.39,-48.14,-33.82,-42.65
10500580,---,22.54,-13.54,-10.02,32.26,43.77,47.04,62.60,-10.53
10500582,Wdr3 or Spag17,16.31,19.69,-13.50,18.36,24.93,22.30,27.86,14.71
10500610,Fam46c,79.91,74.73,65.52,81.58,83.77,77.89,80.08,89.58
10500614,Man1a2,12.37,12.62,16.33,4.51,14.02,8.35,12.98,20.44
10500630,Ttf2,-6.09,-25.35,19.02,3.94,4.17,-7.58,-4.11,-30.13
10500656,Cd101,-11.89,-14.60,-3.54,-16.93,-9.83,-11.80,-22.43,-11.42
10500666,Ptgfrn,-47.97,-38.32,-40.43,-63.96,-42.39,-49.37,-52.86,-48.84
10500677,Cd2,-21.87,-8.54,-10.75,-46.83,-23.67,-37.81,-30.61,-33.33
10500683,Rangrf or Slc25a35,-77.57,-72.77,-70.59,-67.89,-73.24,-91.60,-86.06,-69.33
10500685,Atp1a1,-9.19,-9.61,-16.30,-17.49,-9.61,-6.21,-15.58,5.25
10500710,Mab21l3,90.01,91.62,90.12,92.16,90.33,82.17,86.04,91.51
10500720,Slc22a15,-59.98,-72.16,-74.49,-22.21,-76.32,-40.66,-65.70,-57.39
10500736,Vangl1,-71.92,-77.04,-83.71,-88.41,-44.23,-60.60,-73.17,-78.12
10500748,Tshb,-70.73,-79.62,-68.95,-36.97,-94.64,-41.68,-94.21,-57.59
10500754,Sycp1,-46.64,-18.44,-26.67,-46.37,-69.35,-73.19,-91.70,-34.46
10500780,Nr1h5,-39.43,-26.95,-18.56,-72.33,-44.92,-30.18,-56.51,-46.76
10500796,---,-18.87,-9.90,-10.55,-11.31,-24.95,-31.33,-27.77,-36.27
10500798,---,-40.77,-21.08,14.67,-51.36,-65.03,-42.38,-90.63,-45.21
10500800,---,-22.09,-11.45,-55.76,-23.66,-26.36,-20.33,-1.23,-53.77
10500802,Atg4a,33.17,37.22,36.81,47.42,42.58,21.78,17.90,26.72
10500804,LOC269472,-5.80,-75.11,58.84,17.96,-7.52,-35.74,7.31,28.89
10500808,Olfml3,96.30,92.38,97.28,96.68,97.06,97.36,96.34,95.06
10500813,Hipk1,41.34,25.94,45.74,38.55,36.02,50.25,43.19,49.05
10500837,Dclre1b,47.03,25.46,41.59,27.46,45.26,73.16,56.16,44.20
10500845,A130049A11Rik,-22.45,-86.79,-29.88,-39.79,11.35,18.28,-22.03,-10.52
10500847,Magi3,-93.07,-93.96,-88.35,-92.21,-94.20,-96.04,-90.56,-94.23
10500870,---,-57.50,22.19,-52.62,-91.02,-56.34,-18.66,-77.00,-96.74
10500873,---,-1.47,-2.36,-18.06,-11.40,27.98,-32.37,-4.82,57.77
10500876,Lrig2,20.51,0.77,19.74,28.27,39.14,19.74,15.16,26.03
10500896,H3f3b or Gm12657 or Gm6749 or H3f3c or H3f3a,-2.81,60.17,-2.74,11.48,-5.20,41.78,-42.24,-48.18
10500899,Fam19a3,-36.26,-7.92,-29.14,-50.20,-48.38,-27.23,-25.81,-67.95
10500911,Mov10,-23.07,-28.53,-2.29,-15.21,-22.95,-29.34,-25.65,-41.35
10500928,Capza1,-2.81,60.17,-2.74,11.48,-5.20,41.78,-42.24,-48.18
10500938,Wnt2b,-56.73,-49.78,-18.27,-59.12,-62.70,-43.02,-73.81,-89.74
10500948,Cttnbp2nl,93.14,87.75,94.00,90.55,90.41,95.70,95.29,94.92
10500957,1700095B22Rik or Kcnd3,15.87,15.71,26.27,19.65,21.03,36.47,9.61,-16.89
10500960,Ddx20,-57.22,-63.11,-71.81,-43.82,-49.56,-55.57,-63.60,-46.44
10500976,Rap1a,46.57,57.47,31.76,35.18,36.44,38.15,67.62,57.14
10500982,I830077J02Rik,92.49,90.06,92.83,96.42,94.22,87.51,93.76,92.49
10500990,Atp5f1 or Wdr77,-81.00,-84.81,-91.02,-58.93,-78.73,-81.69,-76.68,-87.65
10500999,1700027A23Rik,-80.52,-97.55,-38.73,-58.65,-75.06,-86.04,-84.90,-96.08
10501007,Chi3l7,-53.62,-18.94,-56.16,-72.65,-67.19,-49.65,-67.26,-65.85
10501020,Chi3l3,-25.07,-14.80,-10.75,-15.71,-65.17,-36.31,-64.25,-18.18
10501026,Chi3l4,-42.24,-25.82,-33.67,-31.52,-78.16,-54.89,-25.98,-68.34
10501034,BC051070,-46.98,-42.04,-41.11,-43.56,-76.37,-44.36,-42.89,-40.35
10501046,Gm10673,-27.22,-25.53,-22.85,-23.25,-34.23,-30.69,-25.41,-33.12
10501048,Dennd2d or 2010016I18Rik,-23.45,-23.81,-16.62,-29.21,-21.97,-18.94,-30.16,-27.10
10501051,Cept1 or Dennd2d or Dram2,66.64,57.90,46.30,65.69,76.79,72.77,80.93,58.60
10501063,Cd53,75.99,69.99,79.77,80.64,74.33,74.29,71.57,82.45
10501072,Olfr266,-27.12,-17.10,-14.21,-45.17,-54.15,-4.40,-16.84,-54.43
10501074,Cym,-39.84,-49.55,-20.79,-28.99,-58.66,-38.73,-29.20,-59.05
10501084,Prok1,-36.46,-10.86,-56.36,-80.67,-27.56,24.19,-24.54,-72.73
10501091,Rbm15,36.43,35.93,17.74,35.34,37.32,48.07,21.89,51.84
10501096,---,-60.00,-74.70,-54.64,-75.33,-85.82,-61.62,-9.65,-42.72
10501098,Kcnc4,-57.27,-55.31,-32.96,-48.61,-77.98,-41.19,-73.22,-72.69
10501104,Slc6a17,-60.54,-26.13,-73.21,-50.83,-44.05,-71.44,-63.53,-93.27
10501117,Ubl4b,-45.26,-51.30,-57.48,-80.92,-31.90,-24.59,-22.96,-65.95
10501121,Fam40a,-16.81,-31.47,11.86,-13.95,-25.12,-20.65,-34.56,-3.68
10501143,Ahcyl1,-27.49,-28.63,-30.39,-39.66,-37.96,-18.90,-16.10,-22.63
10501164,Csf1,-83.59,-70.38,-69.30,-87.06,-93.68,-96.30,-88.00,-72.49
10501179,Rpl13 or Gm10071,-2.81,60.17,-2.74,11.48,-5.20,41.78,-42.24,-48.18
10501181,Gm10667,-41.42,-53.07,-59.63,-39.39,-15.62,-9.74,-88.60,-45.90
10501183,Eps8l3 or 4933431E20Rik,-61.03,-42.07,-57.89,-83.30,-60.12,-70.49,-66.59,-49.04
10501190,---,-50.40,-0.13,-86.43,-51.38,-43.25,-94.80,-48.53,-41.57
10501199,Gstm7,-64.14,-72.24,-57.71,-71.58,-43.95,-62.50,-60.39,-82.62
10501208,Gstm6,-76.72,-98.21,-57.70,-44.14,-69.66,-75.83,-81.90,-93.93
10501218,Gstm3,-16.69,-0.85,-8.46,-25.61,-47.42,-44.86,-13.20,-49.72
10501222,Gstm2,-29.25,-18.94,-42.79,-24.16,-22.69,-24.18,-28.21,-48.47
10501229,Gstm1,-4.91,-13.91,3.89,-1.54,-1.18,-15.17,-7.91,-0.57
