Probeset_ID,Gene Symbol,DC Lu CD103+,Sample_,Sample_,Sample_,Sample_,Sample_
10500847,Magi3,-68.23,-66.36,-59.06,-71.33,-78.44,-64.49
10500870,---,-10.87,-48.03,-39.13,-22.49,50.28,23.86
10500873,---,75.30,41.05,71.69,61.47,89.64,82.14
10500876,Lrig2,-52.10,-36.35,-62.70,-59.84,-42.75,-53.18
10500896,H3f3b or Gm12657 or Gm6749 or H3f3c or H3f3a,59.16,-90.27,-14.92,82.90,93.87,89.58
10500899,Fam19a3,63.48,61.57,52.81,57.05,64.05,76.95
10500911,Mov10,-53.57,-61.98,-40.22,-44.60,-65.93,-52.50
10500928,Capza1,59.16,-90.27,-14.92,82.90,93.87,89.58
10500938,Wnt2b,-28.15,-47.74,-27.80,19.48,-33.36,-62.59
10500948,Cttnbp2nl,93.14,91.23,91.71,89.12,94.10,96.59
10500957,1700095B22Rik or Kcnd3,78.26,69.87,88.50,80.27,72.15,76.17
10500960,Ddx20,-59.72,-53.25,-42.37,-53.32,-71.62,-72.03
10500976,Rap1a,1.06,24.31,34.47,-43.02,15.67,-27.19
10500982,I830077J02Rik,-10.21,-13.69,-4.63,-3.88,-27.59,-13.74
10500990,Atp5f1 or Wdr77,-65.24,-62.50,-42.86,-51.94,-89.76,-65.99
10500999,1700027A23Rik,-38.11,-53.22,-55.01,-45.30,-16.13,-36.04
10501007,Chi3l7,-2.01,-0.98,16.18,-5.89,0.81,-8.47
10501020,Chi3l3,33.51,56.66,74.83,81.43,-10.90,-14.60
10501026,Chi3l4,-20.01,-22.97,-7.40,-5.13,-90.75,-58.45
10501034,BC051070,-40.53,-38.99,-17.24,-59.47,-36.95,-62.85
10501046,Gm10673,-1.54,-0.61,-0.47,-13.37,13.80,1.49
10501048,Dennd2d or 2010016I18Rik,2.45,-0.36,11.48,-4.98,20.13,-0.05
10501051,Cept1 or Dennd2d or Dram2,-55.70,-27.03,-34.47,-67.80,-57.73,-76.08
10501063,Cd53,57.06,59.19,60.41,51.38,58.44,56.86
10501072,Olfr266,-15.21,28.75,-0.38,-37.91,-59.93,-14.00
10501074,Cym,-26.24,-9.52,-14.22,-34.78,-64.36,-24.12
10501084,Prok1,-2.78,67.08,15.23,42.47,-52.44,-59.15
10501091,Rbm15,-32.94,-20.87,-71.58,-75.11,23.25,23.99
10501096,---,-31.56,38.52,-78.37,-87.49,-18.60,10.54
10501098,Kcnc4,-29.63,-52.61,-10.36,-8.52,-62.18,-45.45
10501104,Slc6a17,-45.04,-40.55,-30.78,-40.55,-83.05,-34.92
10501117,Ubl4b,-28.92,-20.54,-46.31,-12.68,-39.23,-37.51
10501121,Fam40a,26.89,25.83,1.80,28.34,35.30,45.51
10501143,Ahcyl1,-88.95,-90.83,-89.19,-91.26,-83.87,-86.88
10501164,Csf1,-67.42,-49.80,-63.94,-60.43,-80.50,-77.35
10501179,Rpl13 or Gm10071,59.16,-90.27,-14.92,82.90,93.87,89.58
10501181,Gm10667,-27.87,-63.13,-29.40,-1.20,-75.81,-11.95
10501183,Eps8l3 or 4933431E20Rik,-68.85,-63.73,-51.37,-64.93,-96.20,-63.73
10501190,---,-92.02,-75.23,-96.36,-96.02,-98.66,-72.25
10501199,Gstm7,-85.77,-78.15,-82.22,-94.92,-92.98,-75.26
10501208,Gstm6,-82.18,-65.34,-93.86,-96.43,-79.97,-64.07
10501218,Gstm3,-69.75,-42.72,-55.45,-67.46,-74.14,-94.97
10501222,Gstm2,-64.64,-92.34,-72.04,-49.15,-51.96,-51.46
10501229,Gstm1,-42.90,-41.52,-31.47,-15.41,-54.22,-65.49
10501235,Gstm4,-58.49,-67.02,-68.45,-56.19,-52.87,-51.67
10501244,Ampd2,-37.71,-24.09,-56.29,-44.00,-29.25,-31.88
10501265,Gnai3,72.35,75.69,82.14,80.12,72.11,50.18
10501277,Gpr61,13.67,-11.53,13.21,70.62,-9.57,-6.91
10501282,Cyb561d1,27.97,7.41,38.93,30.26,51.80,5.76
10501286,Atxn7l2,24.20,21.61,58.48,-2.04,9.38,30.23
10501302,Sypl2,-26.37,-33.74,-36.60,-3.33,-30.44,-66.31
10501313,---,-75.80,-67.90,-85.93,-98.50,-42.96,-47.19
10501315,Mybphl or Gm12522,20.54,0.15,-11.52,81.29,21.82,-18.24
10501319,Celsr2,-49.68,-44.46,-36.71,-51.86,-51.82,-67.15
10501358,Sars,-77.78,-82.00,-84.33,-73.19,-65.58,-81.16
10501372,---,-6.87,-7.24,21.26,-13.47,-3.08,-27.95
10501374,5330417C22Rik,-27.95,-36.08,-31.83,-28.29,-25.11,-21.65
10501397,Tmem167b,-63.94,-53.85,-68.80,-77.08,-53.31,-61.95
10501402,Gpsm2,-70.29,-72.58,-67.28,-83.85,-53.15,-71.83
10501420,Stxbp3a,53.90,43.49,51.21,33.86,67.07,71.28
10501433,Fndc7,97.57,98.13,98.44,97.94,97.26,96.57
10501447,Prpf38b,60.07,52.16,51.63,25.51,84.33,70.34
10501454,4921515J06Rik,66.46,8.97,86.27,72.54,79.55,60.53
10501456,Fam102b,93.31,94.70,93.80,93.51,92.21,92.21
10501468,Ntng1,-19.56,-33.57,-14.52,-11.43,-42.89,-14.38
10501483,---,53.49,64.44,56.02,67.78,27.44,39.37
10501485,Prmt6,-16.39,-30.29,-36.08,-3.64,-8.37,-4.35
10501489,Hectd1,-83.13,-82.57,-94.38,-66.51,-93.18,-61.45
10501492,Hectd1,33.86,27.29,-4.87,-4.17,66.21,57.22
10501494,Amy2b or Amy2a5 or Amy2a2,-65.79,-67.10,-57.50,-85.64,-55.94,-63.53
10501500,Amy2a5 or Amy2b or Amy2a2,-33.28,-94.81,-53.73,-12.85,-13.42,-14.54
10501511,Amy2a5 or Amy2b or Amy2a2,59.16,-90.27,-14.92,82.90,93.87,89.58
10501522,Amy2a5 or Amy2b or Amy2a2,59.16,-90.27,-14.92,82.90,93.87,89.58
10501533,Amy2a5 or Amy2b or Amy2a2,59.16,-90.27,-14.92,82.90,93.87,89.58
10501544,---,59.16,-90.27,-14.92,82.90,93.87,89.58
10501555,Amy1,-71.65,-82.73,-74.58,-71.36,-72.47,-58.44
10501567,Rnpc3,-84.32,-79.45,-85.74,-89.36,-76.90,-87.10
10501586,S1pr1,-67.72,-57.06,-66.58,-62.87,-66.46,-88.94
10501591,A930005H10Rik,7.76,-28.25,6.65,81.27,-5.99,-35.42
10501593,Slc30a7,54.77,42.75,26.02,17.23,83.71,88.81
10501608,Vcam1,-34.73,-20.20,-20.75,-23.23,-57.05,-52.11
10501622,Gpr88,-33.77,-31.69,-11.96,-20.09,-56.61,-73.27
10501629,Cdc14a,86.44,86.25,74.00,81.81,92.70,93.64
10501647,---,-0.08,-22.29,24.94,66.01,-29.78,4.80
10501649,Rtcd1,-46.02,-39.01,-35.17,-37.53,-34.12,-77.87
10501661,Srsf3,59.16,-90.27,-14.92,82.90,93.87,89.58
10501663,Lrrc39 or Ccdc76,-2.56,-41.31,12.19,-15.89,29.37,27.06
10501676,Hiat1,93.20,97.65,97.34,92.80,86.09,87.03
10501690,Slc35a3,25.01,37.51,28.10,-17.81,37.01,39.31
10501699,Agl,-67.37,-60.42,-54.70,-59.74,-78.75,-76.13
10501734,Palmd,-67.68,-65.44,-48.87,-56.22,-79.46,-89.41
10501742,---,59.16,-90.27,-14.92,82.90,93.87,89.58
10501744,1700061I17Rik,-1.14,-7.32,48.59,10.65,52.54,-72.27
10501754,D3Bwg0562e,-6.66,-11.61,-7.85,-5.84,-5.58,-4.12
10501762,Snx7,-59.55,-80.43,-55.98,-52.99,-58.35,-54.97
10501775,---,-2.13,23.47,32.88,32.65,-24.85,-44.76
10501778,Ptbp2,-48.82,-55.18,-58.67,-89.38,-10.73,-4.76
10501793,---,-37.39,-82.29,-57.86,-13.08,-53.21,-12.32
10501795,Rwdd3,-81.55,-91.82,-45.64,-46.85,-97.19,-94.23
10501802,Tmem56,-63.06,-73.22,-82.11,-48.78,-66.48,-44.84
10501811,Slc44a3,-39.78,-42.03,-15.40,-55.42,-47.78,-54.34
10501827,A730020M07Rik,-26.47,-31.58,6.83,-57.81,-4.62,-52.19
10501832,Abcd3,-96.73,-96.78,-95.28,-97.31,-93.45,-98.42
10501857,Gapdh,59.16,-90.27,-14.92,82.90,93.87,89.58
10501860,Fnbp1l,66.85,61.27,53.37,50.15,80.00,79.55
10501876,---,-3.84,-20.41,49.69,84.93,-56.06,-82.31
10501879,Usp53,-16.01,-24.51,-42.91,-40.97,18.06,19.49
10501895,Myoz2,-43.52,-81.04,-43.83,-29.44,-55.96,-23.53
10501903,Synpo2,-38.82,-65.66,-68.71,-36.48,-17.68,-28.35
10501909,Mettl14 or Sec24d,-43.27,-41.76,-12.62,-60.83,-64.48,-20.90
10501922,Snhg8 or Snora24,23.88,-11.46,2.27,-23.42,84.90,36.59
10501924,Ndst3,-61.94,-60.17,-53.40,-34.27,-91.21,-74.52
10501942,1700006A11Rik,-34.76,-70.50,-55.25,-14.63,-17.98,-39.93
10501953,1700003H04Rik,-52.46,-65.64,-86.57,-18.87,-23.70,-80.38
10501959,---,47.54,-49.11,-11.80,85.64,81.81,65.45
10501963,Ugt8a,-40.52,-52.59,-37.78,-37.44,-49.53,-29.42
10501971,Ank2,-15.22,-18.13,-18.97,-17.75,-14.07,-8.17
10502029,Larp7,-54.07,-47.65,-48.00,-48.61,-52.53,-72.72
10502042,Alpk1,81.86,79.29,79.02,76.13,87.08,84.29
10502050,Alpk1,76.01,79.70,77.46,65.34,76.72,78.06
10502052,Alpk1,81.57,76.54,64.84,49.84,94.38,94.33
10502058,Ap1ar,-32.42,-38.17,-23.50,-49.54,-28.57,-27.06
10502071,5730508B09Rik,-0.76,-8.46,29.32,35.93,-17.19,-14.57
10502076,---,57.88,-1.18,86.30,84.71,-14.03,72.02
10502079,5730508B09Rik,36.64,65.91,28.35,29.45,20.74,30.17
10502081,Enpep,-23.95,-16.04,-26.81,-16.80,-28.59,-42.55
10502105,Egf,-67.33,-61.25,-47.04,-82.19,-73.39,-72.55
10502131,Lrit3,13.72,-61.14,60.35,56.76,27.40,-6.19
10502135,Rrh,-28.26,-26.53,-26.93,-30.02,-22.97,-35.72
10502146,Gar1,-37.05,-21.81,-5.32,-30.34,-42.82,-85.60
10502156,Ccdc109b,66.39,70.11,68.89,67.78,68.67,55.28
10502165,Sec24b,66.48,74.40,70.85,74.27,60.53,48.49
10502191,Ostc,-47.06,-61.07,-34.84,-24.75,-44.22,-65.77
10502196,Rpl34,26.34,17.94,26.20,18.68,27.00,41.64
10502199,---,76.59,61.47,72.64,82.03,57.49,92.82
10502201,A430072C10Rik,42.59,5.67,-4.12,69.61,-1.29,77.96
10502205,Hadh,-61.07,-59.33,-65.51,-50.75,-63.59,-62.74
10502214,Cyp2u1,-58.93,-67.36,-45.85,-58.05,-55.82,-69.43
10502224,Sgms2,-67.19,-60.92,-54.94,-64.32,-87.38,-68.34
10502230,---,12.94,-5.06,22.61,-6.88,51.23,-2.14
10502232,Aimp1,-24.94,-5.35,-19.97,-40.58,-0.93,-45.01
10502240,Npnt,-17.16,-1.46,-5.96,-7.19,-53.32,-54.21
10502257,Gstcd or Ints12,-2.17,13.95,-14.92,-5.11,-11.86,20.71
10502273,Arhgef38,-28.31,-44.11,-11.24,-11.52,-56.78,-53.90
10502279,Arhgef38,-24.61,-29.55,-25.20,-27.68,-17.55,-24.47
10502284,Tet2,80.78,82.51,80.69,61.04,83.55,88.72
10502299,Nfkb1,88.84,92.21,88.68,91.40,83.18,86.84
10502329,Cisd2,58.27,36.78,49.78,41.00,65.31,83.25
10502333,---,53.95,64.57,85.95,68.97,33.79,-21.74
10502335,Bank1,-34.49,-36.71,-22.63,-17.82,-45.11,-71.51
10502355,Gm4861,-38.18,-19.44,-68.70,-38.76,-48.55,-19.85
10502359,Dapp1,77.79,77.34,69.36,61.16,89.94,86.92
10502370,Gm5105,-3.24,20.26,-1.60,23.02,-16.28,-23.63
10502375,Mttp,-89.12,-97.93,-95.35,-72.79,-81.69,-87.34
10502395,4930579F01Rik,-26.63,-52.79,-33.26,-27.64,-18.24,-13.91
10502405,Metap1,-23.43,-32.44,-48.85,-62.27,11.68,23.99
10502417,2410002F23Rik,-34.69,-38.17,-39.92,-63.92,-14.53,-15.67
10502419,Rap1gds1,84.58,89.80,84.51,82.65,68.34,87.83
10502438,Gm4862,-13.88,-43.31,-3.74,-82.95,44.63,47.16
10502440,---,62.10,46.76,83.24,68.45,38.90,63.65
10502442,---,-15.68,-38.68,-8.07,-12.02,-18.76,-2.91
10502446,Pdha2,-20.66,-37.51,-8.16,-10.91,-48.01,-19.91
10502451,Bmpr1b,-42.91,-56.45,-20.43,-33.15,-62.97,-54.20
10502469,Pdlim5,62.20,58.28,53.94,37.83,76.84,73.89
10502482,---,14.65,52.65,-8.27,61.48,-31.34,15.17
10502484,Pkn2,-0.02,16.76,-4.33,-23.25,0.17,-16.27
10502510,Lmo4,76.81,76.11,77.56,81.38,67.88,79.15
10502519,---,-8.60,38.47,-16.58,35.84,-68.05,-18.37
10502522,Hs2st1,-53.77,-47.18,-52.84,-57.76,-65.11,-43.70
10502535,---,-31.42,-20.23,-82.73,-23.81,-53.93,-5.35
10502537,Sh3glb1,31.58,35.05,41.89,42.48,19.91,15.26
10502552,Clca1,-49.80,-47.49,-33.50,-70.29,-59.68,-43.80
10502565,Clca2 or Clca1,-76.08,-67.33,-85.93,-63.78,-95.52,-63.74
10502575,Clca4,-43.82,-72.70,-52.67,-28.61,-42.22,-29.99
10502590,Clca6,-46.79,-53.91,-48.21,-11.92,-54.40,-84.35
10502606,Clca6 or AI747448 or Gm6289,-15.58,-18.24,-11.10,-9.44,-22.05,-21.81
10502613,AI747448,-36.45,-74.91,-12.92,-25.96,-44.17,-49.22
10502622,Clca3,-25.27,-22.31,-21.73,-12.62,-29.34,-52.93
10502638,Clca5,-42.86,-22.28,-39.69,-14.57,-80.70,-86.53
10502655,Cyr61,-18.95,-3.43,-2.82,2.54,-36.62,-59.02
10502661,Wdr63,-20.56,-25.25,-12.48,-13.48,-34.76,-25.36
10502682,---,-13.66,-9.99,-44.95,10.01,-29.83,-4.24
10502684,Gm10636,-30.53,-13.65,-18.58,-74.20,-47.38,-16.24
10502686,Dnase2b,-37.81,-25.84,-28.12,-36.45,-71.24,-34.79
10502696,Spata1 or Ctbs,-89.06,-84.91,-88.45,-60.01,-97.99,-94.77
10502714,Rpf1,-72.82,-63.75,-54.95,-59.47,-77.87,-89.23
10502725,4930503B20Rik,-3.67,9.43,19.18,41.28,-39.25,-22.95
10502732,Prkacb,-23.21,-22.58,-38.85,-27.70,-23.75,-5.40
10502745,Rpl11,59.16,-90.27,-14.92,82.90,93.87,89.58
10502748,Lphn2,-24.78,-25.74,-21.38,-19.76,-26.65,-29.27
10502766,Lphn2,-63.88,-74.96,-62.09,-45.75,-73.33,-62.60
10502770,---,-64.50,-66.97,-67.78,-90.43,-48.75,-56.09
10502772,---,-35.33,-39.49,-33.47,-49.75,-28.23,-31.39
10502774,Lphn2,-32.25,-21.72,-33.58,-28.47,-47.07,-30.91
10502776,Lphn2,-17.50,-15.88,-20.07,-17.74,-21.40,-13.69
10502778,Lphn2,-12.22,-14.19,-19.65,-17.91,-15.62,4.69
10502780,Lphn2,-11.91,-8.98,-22.55,-15.64,-8.68,-3.73
10502783,---,-21.24,-18.03,-3.50,-15.49,-57.83,-29.18
10502785,---,-16.75,-70.85,-9.21,24.29,-16.52,-49.59
10502787,Rpsa,59.16,-90.27,-14.92,82.90,93.87,89.58
10502791,Ifi44,-51.31,-43.80,-69.26,-47.41,-41.35,-57.09
10502801,H28,-19.61,-23.88,-9.96,-30.23,-11.37,-39.75
10502805,Ptgfr,-52.53,-60.91,-24.96,-51.89,-76.32,-53.33
10502814,---,-28.04,-72.65,-5.77,-21.58,-40.97,-21.40
10502816,Gipc2 or D630002J18Rik,-56.15,-66.74,-93.79,-39.77,-46.98,-36.64
10502823,Dnajb4,-97.03,-94.98,-95.77,-98.21,-96.90,-98.56
10502830,Nexn,-58.57,-52.44,-60.66,-54.87,-54.79,-74.75
10502845,Fam73a,-19.14,-20.45,-15.57,-0.04,-20.63,-36.77
10502863,Ak5,-35.66,-49.16,-36.58,-18.11,-34.83,-53.61
10502881,St6galnac5,-29.93,-27.93,-16.74,-21.76,-38.89,-57.36
10502890,St6galnac3,-61.38,-63.84,-46.03,-35.38,-70.80,-83.41
10502898,Ube2l3 or Gm10015 or LOC100045901 or Gm10705 or Gm10145 or Gm5858,59.16,-90.27,-14.92,82.90,93.87,89.58
10502900,5730460C07Rik,14.82,-20.74,4.46,-17.79,45.39,64.40
10502904,Msh4,-31.09,-40.96,-32.62,-14.50,-55.72,-24.58
10502934,Rabggtb,-43.68,-57.62,-69.23,-87.14,7.32,4.55
10502949,---,82.50,70.04,78.51,53.30,97.97,96.58
10502951,Acadm,-51.33,-51.35,-54.53,-54.34,-31.24,-63.23
10502961,Lhx8,-30.14,-27.52,-31.61,-32.32,-22.69,-37.47
10502973,Tyw3 or Cryz,-17.25,8.15,-33.11,-57.18,9.23,-6.78
10502982,Tnni3k,-21.78,-31.27,-9.54,-14.69,-30.52,-34.37
10503008,---,-9.77,-56.05,62.93,14.56,-48.70,-13.36
10503010,Fpgt,-82.72,-88.53,-79.45,-84.77,-87.50,-66.33
10503017,---,-22.46,-33.42,-85.00,-4.45,-18.94,-9.66
10503019,---,-59.54,-55.55,-71.43,-30.93,-70.35,-74.19
10503021,---,-28.85,-92.61,-75.48,-1.27,-14.97,-11.44
10503023,Cth,-69.09,-69.69,-66.13,-54.46,-70.46,-86.82
10503036,Srsf11,34.24,16.29,-1.71,-23.73,88.25,78.22
10503054,Lrrc7,-18.90,-52.74,-14.23,-10.85,-20.38,-16.25
10503083,---,-16.51,-37.18,-4.15,-10.56,-26.12,-26.99
10503085,Tgs1,14.81,42.32,11.68,1.26,2.68,15.39
10503098,Lyn or Gm11787,83.44,86.51,84.42,81.71,83.93,79.59
10503107,6330407A03Rik,74.48,67.08,61.98,53.80,87.70,86.32
10503109,Chchd7,-96.40,-97.21,-92.37,-96.29,-97.04,-97.70
10503116,Impad1,15.45,32.88,52.48,40.15,-21.45,-24.34
10503118,Fam110b,-65.18,-72.68,-53.04,-67.11,-58.73,-71.69
10503123,Ubxn2b,-37.93,-30.65,-42.08,-37.63,-35.53,-44.45
10503134,Sdcbp,55.82,74.88,72.87,67.46,46.02,11.92
10503145,---,12.80,-10.56,-19.93,33.59,0.46,57.53
10503148,---,59.16,-90.27,-14.92,82.90,93.87,89.58
10503150,Rab2a,-63.43,-68.21,-61.19,-62.22,-60.24,-63.92
10503161,Chd7,55.32,31.74,29.91,43.98,70.70,85.45
10503166,Chd7,48.85,32.85,36.90,38.65,63.84,68.56
10503168,Chd7,49.00,37.02,27.69,5.16,67.80,85.49
10503170,---,47.28,24.60,12.79,8.38,74.79,81.81
10503172,---,59.45,51.70,17.69,41.54,77.64,87.75
10503174,Chd7,65.25,55.17,44.47,49.26,74.88,91.60
10503176,---,70.28,60.59,57.22,61.33,82.14,86.27
10503178,Chd7,50.51,38.19,35.32,32.85,55.31,81.36
10503180,Chd7,72.24,70.57,50.22,45.66,85.14,92.02
10503182,Chd7,51.96,52.87,48.15,37.73,58.04,60.17
10503184,Chd7,33.16,44.74,28.43,14.93,42.67,32.40
10503186,Chd7,48.89,49.19,35.68,41.17,53.26,62.49
10503188,Chd7,45.24,52.02,41.79,38.76,51.33,40.72
10503190,Chd7,80.85,85.23,69.95,68.15,92.38,83.59
10503192,Chd7,76.18,78.16,63.36,67.89,90.55,71.39
10503194,Chd7,81.54,80.82,70.13,73.94,90.90,86.40
10503196,Chd7,84.46,86.25,74.73,68.79,92.37,92.92
10503198,Chd7,77.44,80.55,68.94,71.15,84.37,80.55
10503200,Chd7,78.27,78.78,60.92,74.08,89.95,84.06
10503202,Chd7,78.31,81.02,69.78,78.87,84.67,76.96
10503204,Chd7,80.54,80.45,71.21,81.78,85.36,80.58
10503206,---,85.98,90.60,79.65,84.37,91.34,82.48
10503208,Chd7,70.57,74.35,61.05,63.36,80.22,70.00
10503210,Chd7,68.20,79.64,63.40,57.86,74.68,63.27
10503212,---,84.90,88.72,70.39,80.59,88.24,89.22
10503214,---,77.84,79.74,49.48,72.57,89.62,88.94
10503216,Chd7,74.40,65.57,50.31,64.26,86.86,87.81
10503218,Chd7,91.72,91.43,76.49,88.15,97.64,95.09
10503220,Chd7,91.38,88.82,71.18,87.93,97.40,95.24
10503222,Chd7,88.15,90.06,70.69,74.84,97.69,92.26
10503232,---,80.45,74.35,80.25,70.62,73.23,92.55
10503234,Clvs1 or Asph,-38.80,-37.74,-27.63,-39.96,-41.12,-50.04
10503241,Gdf6,-8.06,-37.17,24.73,23.74,-5.36,-25.07
10503244,---,10.92,13.60,-5.68,20.65,-3.34,29.64
10503249,Rpl13 or Gm10071,59.16,-90.27,-14.92,82.90,93.87,89.58
10503251,2610301B20Rik,-74.89,-79.07,-61.26,-55.01,-81.73,-88.16
10503257,---,-49.84,-88.24,-96.31,-94.28,-9.88,68.66
10503259,Trp53inp1,-30.21,-22.63,-18.95,-41.26,-30.63,-35.65
10503264,Ccne2 or Ints8,-21.08,2.83,-29.33,-41.83,-26.32,-14.54
10503281,Gxylt1,56.33,55.77,46.44,44.37,54.37,76.03
10503283,1110037F02Rik,19.07,46.38,25.30,-20.09,13.57,25.90
10503303,1110037F02Rik,16.03,28.34,22.39,15.11,12.89,2.90
10503305,1110037F02Rik,-42.64,5.62,-30.26,-27.56,-58.86,-79.51
10503315,Rad54b or Fsbp,-6.34,-4.85,-11.05,-13.80,-3.10,-1.47
10503334,Gem,-26.27,-40.99,-40.44,-25.62,11.43,-33.20
10503341,Cdh17,-10.53,-10.46,-12.76,-7.32,-13.24,-9.41
10503359,C430048L16Rik,-16.03,-4.72,-30.36,-88.66,28.75,41.68
10503361,---,-26.23,-13.09,-34.85,-30.36,-47.08,-7.64
10503363,C430048L16Rik or Tmem67 or Rbm12b,24.60,20.55,2.54,-7.04,66.64,34.68
10503370,Hnrnpa3 or LOC100862477,59.16,-90.27,-14.92,82.90,93.87,89.58
10503374,---,-3.41,-33.04,-65.29,86.48,77.54,-89.03
10503376,Gm11818,-80.88,-91.34,-61.25,-76.78,-94.90,-70.88
10503382,Runx1t1,-47.71,-71.92,-44.43,-39.92,-67.88,-28.95
10503399,Myl6,59.16,-90.27,-14.92,82.90,93.87,89.58
10503401,Tmem55a,-67.50,-67.91,-56.80,-76.61,-64.18,-70.35
10503410,Tmem64,50.16,68.36,64.59,37.43,36.45,34.32
10503416,Calb1,-41.41,-61.98,-61.23,-47.68,-42.30,-14.25
10503431,Nbn,-27.23,-11.71,10.91,0.05,-71.50,-38.36
10503448,Mmp16,-48.42,-72.20,-32.82,-72.14,-62.33,-23.77
10503464,Cngb3,-22.00,-53.24,-16.95,-17.99,-19.23,-14.58
10503484,Fam82b,-72.99,-57.42,-70.89,-77.17,-82.37,-73.75
10503497,Slc7a13,-37.16,-25.07,-38.62,-45.63,-56.46,-27.61
10503502,Ttpa,-62.03,-78.03,-61.90,-52.23,-71.21,-51.33
10503508,Ggh,-58.57,-42.78,-49.07,-55.60,-54.55,-80.42
10503520,Ttpa,-71.11,-85.47,-64.71,-72.97,-71.00,-62.16
10503523,Ggh,59.16,-90.27,-14.92,82.90,93.87,89.58
10503534,Ccnc,-6.45,-31.94,-28.13,-53.00,12.87,55.31
10503551,Usp45,33.00,55.64,40.97,27.65,34.93,6.66
10503570,Sfrs18,-64.01,-65.76,-61.98,-86.49,-40.68,-50.79
10503584,Coq3,-87.66,-73.84,-86.66,-88.19,-90.49,-93.43
10503593,6230409E13Rik,-85.35,-72.36,-64.36,-65.14,-96.16,-99.11
10503602,Fbxl4,-63.07,-46.83,-57.92,-37.54,-85.23,-74.09
10503613,---,1.54,-6.52,61.68,-40.00,26.01,-19.55
10503615,---,-12.41,9.18,-8.49,-3.22,-32.60,-25.84
10503617,Mms22l,-7.34,16.52,-9.87,-29.84,-12.23,4.35
10503643,Ndufaf4,-87.12,-95.42,-83.86,-92.36,-85.61,-65.09
10503647,Gpr63,-73.48,-41.16,-64.52,-80.97,-89.20,-84.04
10503650,---,-54.44,-72.43,-86.78,-65.38,-13.81,-17.58
10503654,---,-42.20,-72.43,-60.94,-5.13,-76.13,-4.17
10503656,---,-4.08,-46.94,-7.30,-2.87,-9.75,71.03
10503659,Epha7,-73.65,-60.93,-73.03,-72.52,-77.23,-86.02
10503680,Map3k7,-7.61,8.74,16.21,-33.52,-45.75,1.03
10503692,---,42.21,36.06,77.22,15.73,-31.06,73.33
10503695,Bach2,15.81,14.30,12.88,3.02,15.19,27.35
10503709,---,17.42,10.01,1.48,8.38,36.77,25.13
10503711,Casp8ap2,-35.65,-46.46,-42.00,-69.83,-12.04,-7.63
10503723,Mdn1,-8.67,-0.38,-17.80,-17.85,5.37,-13.79
10503828,Lyrm2,-93.56,-60.64,-94.84,-85.93,-97.77,-98.21
10503833,Rplp1,18.42,-1.56,-6.42,0.28,54.65,45.95
10503835,Rragd,-69.86,-84.55,-66.47,-55.31,-69.11,-73.41
10503845,Ube2j1,33.61,30.91,26.34,42.09,16.03,47.52
10503856,Gabrr2,-12.97,-21.66,-16.12,-2.20,-41.62,20.28
10503866,Gabrr1,-14.34,-30.71,-19.77,-2.98,-12.42,-25.48
10503876,Srsf12,-13.89,-25.03,-3.00,0.70,-19.96,-26.72
10503882,Rngtt,53.24,46.51,41.16,57.83,42.57,73.77
10503902,Cnr1,-67.59,-55.71,-29.04,-93.16,-75.34,-78.70
10503911,Polr1d,-24.19,22.14,-50.41,-36.60,-22.68,-25.77
10503915,Chchd2 or 2410018M08Rik or LOC100045688 or Gm13202,11.79,1.15,3.55,0.65,44.53,38.00
10503917,Akirin2,-48.93,-66.58,-35.44,-64.65,16.73,-74.36
10503926,Rars2,-92.74,-79.25,-79.75,-95.59,-96.84,-95.95
10503947,Cga,-14.32,-25.69,-48.18,-6.55,-10.24,-7.09
10503952,Ifnk,22.04,48.85,36.99,55.84,-21.46,-8.04
10503955,---,-28.45,-51.39,16.05,-30.00,-46.50,-34.09
10503958,1700009N14Rik,-37.94,-58.80,-88.59,-18.90,-23.31,-18.55
10503963,---,-59.88,-61.86,-15.81,-55.16,-65.41,-89.03
10503966,Aco1,-2.73,-8.17,-1.02,7.11,-16.82,5.31
10503989,2010003O02Rik or Ndufb6,-35.67,-86.33,-20.38,-46.20,-22.37,5.46
10503992,Tmem215,-65.53,-63.95,-32.15,-95.71,-62.09,-63.47
10503995,Dnaja1,-66.47,-49.87,-79.68,-73.35,-25.53,-86.28
10504000,Mir207 or Dnaja1,81.81,80.43,89.90,80.84,81.37,75.62
10504002,Spink4,-30.64,-22.40,-17.72,-37.34,-56.41,-28.46
10504008,Chmp5,-56.14,-55.62,-45.29,-57.81,-35.29,-80.57
10504017,Nfx1,10.59,8.76,5.95,31.43,-6.66,9.38
10504047,Ube2r2,-28.09,-51.64,-33.37,-37.93,-44.11,29.70
10504054,---,63.09,83.43,76.63,73.49,49.89,-4.53
10504056,Ubap1,60.61,71.09,59.41,61.67,34.91,70.41
10504064,Nudt2,-47.76,-66.60,-31.91,-73.55,-21.97,-29.42
10504068,1700066J24Rik,26.41,37.13,20.59,-16.98,44.33,50.11
10504072,Dnaic1,-31.19,-40.80,-21.43,-21.70,-47.69,-26.89
10504094,Galt or Kcmf1,-13.76,-35.90,-44.34,8.72,12.58,-7.77
10504106,Il11ra1 or Il11ra2 or Gm13305 or Gm2002 or LOC100861969,-27.19,-27.58,-21.36,-33.43,-23.81,-30.66
10504121,Gm3893,-15.22,-10.68,-10.88,-33.21,-11.57,-16.62
