Probeset_ID,Gene Symbol,DCLuLN CD11b+,Sample_,Sample_,Sample_
10434467,Psmd2,-20.84,-16.78,0.95,-45.52
10434481,Eif4g1,2.51,7.13,-0.12,0.65
10434516,Fam131a,-5.49,-4.56,-9.55,-3.12
10434523,Polr2h or Gm7511,-89.38,-83.98,-80.66,-97.22
10434528,Chrd or Thpo,-49.32,-27.68,-50.96,-68.32
10434552,---,-21.03,18.23,-37.32,-41.39
10434554,---,-20.25,-2.29,-45.52,-19.32
10434556,---,-65.29,-57.48,-53.51,-81.94
10434559,Ephb3,-55.63,-61.55,-66.49,-40.39
10434577,Vps8,37.37,53.02,39.53,15.51
10434629,Map3k13,-76.69,-62.00,-81.21,-85.36
10434643,Psmb3,-84.78,-90.42,-68.85,-88.81
10434645,Senp2,-9.59,7.76,10.99,-46.03
10434664,Ndufa11,-73.50,-79.52,-67.04,-71.88
10434666,---,-11.53,-5.31,-5.65,-30.04
10434668,Tmem97,-84.48,-89.10,-79.21,-84.93
10434670,---,86.99,80.01,89.49,89.09
10434672,Gng5,21.66,13.52,39.05,13.32
10434675,Dnajb11,-9.90,0.37,5.90,-36.45
10434689,Ahsg,-56.78,-49.66,-47.68,-74.16
10434698,Fetub,-75.76,-94.89,-78.26,-49.23
10434709,Hrg,-70.94,-52.45,-93.08,-58.11
10434717,---,-33.10,-15.59,-75.16,-8.59
10434719,Kng1,-31.34,-55.27,-29.55,-19.21
10434733,Eif4a2,90.15,90.99,90.15,89.00
10434741,Eif4a2,68.68,78.16,73.42,53.41
10434743,Eif4a2,93.32,94.45,96.39,86.60
10434745,---,75.91,83.54,80.32,60.15
10434747,Adipoq,-28.23,-27.64,-28.03,-29.08
10434754,BC106179,-4.64,4.04,-11.77,-4.81
10434758,St6gal1,51.53,60.01,46.03,48.94
10434773,Rtp1,-60.61,-78.27,-83.01,-21.52
10434778,Rtp4,35.85,9.16,80.37,7.34
10434782,Lpp or Snx4,55.48,60.07,52.63,52.93
10434799,---,-78.23,-94.48,-75.59,-49.19
10434802,Lpp,62.56,69.55,63.40,51.39
10434804,Mir28,16.93,36.74,4.65,2.75
10434806,Lpp,11.76,23.55,4.24,10.71
10434808,Tprg,-37.23,-36.76,-41.49,-34.32
10434815,Trp63,-41.93,-46.02,-66.04,-21.17
10434835,Leprel1,72.94,37.06,75.99,86.14
10434837,Cldn16,-31.42,-37.95,-28.03,-28.10
10434845,Il1rap,-45.41,-42.41,-36.99,-57.92
10434860,Ostn,-44.45,-29.07,-54.49,-51.79
10434869,Ccdc50,95.94,96.73,91.47,97.94
10434878,Gm10823,-49.54,-76.29,-51.17,-27.40
10434880,Hrasls,-55.67,-61.49,-42.29,-64.00
10434888,Opa1,-47.85,-30.37,-48.82,-60.08
10434922,---,-38.16,-38.16,-52.46,-24.30
10434925,Hes1,-56.93,-72.85,-24.10,-74.24
10434930,1700025H01Rik,20.68,24.25,32.48,1.66
10434932,Fam43a,-14.02,-53.88,19.10,-5.77
10434934,Bdh1,-51.54,-46.62,-52.42,-55.70
10434942,Dlg1,-13.57,13.47,-14.78,-46.17
10434975,Mfi2,-10.69,-37.03,-17.27,25.61
10434993,Pigz,-1.07,-1.33,-0.19,-1.79
10434998,Ncbp2,-90.84,-85.88,-90.28,-94.39
10435004,1500031L02Rik,-94.67,-98.36,-96.08,-83.92
10435009,Bex6,-9.93,-15.13,-7.43,-9.34
10435015,Wdr53,-7.51,4.45,-27.00,-0.53
10435019,2310010M20Rik,-59.63,-53.38,-44.14,-80.67
10435024,Rnf168,-79.79,-59.33,-89.28,-81.93
10435031,Ubxn7,8.27,22.62,13.96,-15.85
10435043,Tm4sf19,-2.61,-2.66,-4.37,-1.33
10435048,Tctex1d2,-9.11,-5.11,-9.11,-12.76
10435057,Pcyt1a,-20.65,-27.44,1.75,-36.05
10435067,Zdhhc19,-18.12,-80.74,9.01,29.68
10435075,Tfrc,-95.78,-95.43,-93.28,-97.62
10435094,Tnk2,-96.40,-98.52,-94.09,-95.42
10435112,Muc4,-63.08,-63.91,-70.75,-54.45
10435149,Fyttd1,52.04,64.39,44.18,47.22
10435162,Lrch3,81.43,87.40,74.72,81.09
10435185,---,92.06,82.66,96.68,95.21
10435187,Rpl35a or Ino80,-10.27,26.13,-26.65,-20.08
10435193,Lmln,-71.70,-79.56,-62.75,-71.77
10435212,Osbpl11,-17.54,-9.43,-34.73,-7.31
10435226,Snx4,7.91,8.41,11.65,3.67
10435237,Zfp148,-11.18,3.35,-15.74,-21.97
10435251,Slc12a8,-62.20,-71.19,-72.08,-45.57
10435266,Heg1,-78.85,-75.59,-72.88,-86.65
10435271,Heg1,-73.68,-76.06,-72.36,-73.11
10435288,Muc13,-40.93,-48.41,-29.68,-45.10
10435305,Itgb5,-14.03,-12.06,-8.88,-20.29
10435321,Ropn1,-54.30,-71.77,-53.14,-39.91
10435329,Ccdc14,-59.24,-50.83,-71.49,-53.22
10435345,Mylk,-43.21,-51.30,-41.28,-38.49
10435383,Ptplb,-91.30,-90.26,-87.78,-94.59
10435388,Adcy5,-60.87,-66.81,-75.81,-39.90
10435413,---,-27.97,1.01,-53.28,-39.79
10435415,Sema5b,-21.37,-36.68,-13.00,-14.77
10435443,Hspbap1,66.90,69.70,60.28,68.11
10435453,Gm10237,29.84,-12.37,30.36,61.77
10435455,Rpl35a or Ino80,-10.27,26.13,-26.65,-20.08
10435457,Parp9 or Dtx3l,76.64,70.83,87.82,65.92
10435470,Kpna1,-5.02,7.07,10.76,-40.71
10435487,Wdr5b,-7.69,38.93,-2.93,-53.58
10435489,Ccdc58,-75.09,-60.22,-87.33,-74.87
10435494,---,-78.25,-83.61,-78.25,-71.64
10435497,Stfa2l1 or Stfa2,-4.94,-18.24,-0.33,-8.43
10435501,Stfa1,-54.12,-49.55,-87.01,-21.86
10435504,Gm5416,-23.28,-26.32,-53.15,-5.66
10435508,2010005H15Rik,-48.86,-54.74,-87.13,-14.96
10435514,Ildr1,-44.76,-66.72,-28.01,-44.63
10435525,Iqcb1,-11.47,-12.47,10.13,-32.02
10435543,Golgb1,29.09,44.76,33.82,8.07
10435565,Hcls1,26.08,20.07,41.40,21.10
10435581,Polq,4.36,10.04,4.04,-1.36
10435617,Rabl3,-18.86,2.23,-37.32,-23.08
10435626,Hgd,-2.94,-2.14,-2.62,-4.14
10435641,Fstl1,-57.85,-53.55,-59.02,-63.15
10435654,Lrrc58,2.96,17.56,-13.89,-4.96
10435661,Gpr156,-26.44,-54.30,-29.31,-0.32
10435674,---,-45.28,-48.69,-40.33,-47.11
10435676,Gsk3b,-69.54,-56.67,-68.40,-79.11
10435693,Cox17,-27.46,-36.02,-12.90,-35.50
10435697,Popdc2 or Cox17,-67.82,-68.98,-56.74,-77.52
10435704,Cd80,75.61,74.80,78.58,75.11
10435712,Cd80,46.76,41.92,56.28,39.29
10435714,Tmem39a,99.02,99.39,98.75,99.02
10435724,B4galt4,-16.36,-18.51,-7.54,-22.82
10435733,Igsf11,-57.16,-62.75,-61.36,-47.54
10435743,---,-66.95,-98.14,-58.68,-31.43
10435745,Gm16498,-56.91,-34.06,-76.28,-63.98
10435748,D930030D11Rik,-42.63,-34.68,-49.83,-43.47
10435752,Lsamp,-56.23,-85.90,-49.05,-35.40
10435765,---,-61.85,-41.76,-56.61,-88.27
10435767,---,-56.55,-89.47,-50.89,-30.50
10435769,Zbtb20,15.35,24.97,10.06,9.97
10435784,Ndufs5 or BC002163 or LOC100504968,-88.50,-86.19,-88.84,-89.78
10435787,---,82.95,78.87,86.03,82.74
10435789,Zbtb20,-19.44,-10.33,-23.77,-24.62
10435791,Mir568,-33.00,-22.85,-50.90,-30.36
10435793,Drd3,-5.57,-12.63,-7.95,4.80
10435802,2610015P09Rik,-26.02,-5.36,-27.77,-48.25
10435821,Naa50,-36.91,-20.80,-44.83,-41.28
10435832,Gm608,-2.52,14.10,-6.95,-15.23
10435841,Spice1,-75.67,-59.67,-84.99,-77.44
10435862,Wdr52,-50.36,-50.03,-83.32,-24.04
10435897,BC027231,-39.36,-48.95,-41.00,-27.03
10435907,Cd200r1,-1.67,0.87,-4.83,-0.70
10435920,Cd200r4 or F630003A18Rik,-20.82,-66.32,-4.21,-44.52
10435930,Cd200r2,-15.27,-17.83,-13.48,-14.47
10435937,Cd200r3,-32.12,-29.37,-16.53,-62.00
10435948,Ccdc80 or LOC100503263,-75.48,-76.64,-86.38,-63.76
10435961,Gm10808,-82.54,-54.02,-87.28,-94.62
10435963,Atg3,-42.16,-25.55,-29.86,-65.67
10435980,Rps24 or LOC677113,-10.27,26.13,-26.65,-20.08
10435982,Btla,36.74,35.02,39.06,36.22
10435991,---,-55.84,-58.79,-56.92,-50.99
10435993,Slc9a10,-59.96,-70.20,-83.45,-29.86
10436024,Gcet2,-31.08,-39.29,-18.98,-40.28
10436034,---,12.88,-29.01,11.85,54.75
10436037,---,-14.97,-47.24,-17.91,20.27
10436041,---,2.41,-1.70,-13.14,22.92
10436043,---,-10.87,46.51,-59.58,-8.51
10436046,---,35.28,27.99,60.98,10.46
10436048,Prdx1 or LOC100862012,-53.55,-49.39,-42.66,-64.60
10436050,Dppa4,-54.73,-40.94,-75.41,-51.86
10436053,Dppa2,-74.35,-52.65,-88.00,-78.17
10436057,Morc1,-67.05,-67.47,-57.20,-75.15
10436087,Retnlb,-35.43,-37.30,-38.39,-30.71
10436095,Retnla,52.49,62.33,27.26,62.56
10436100,Retnlg,11.80,-0.33,39.70,-1.38
10436106,C330027C09Rik,-5.64,-0.67,-11.81,-3.87
10436128,Myh15,48.41,60.32,34.13,45.24
10436169,Ift57,94.63,97.63,91.06,91.64
10436182,Cd47,94.47,96.75,88.31,95.61
10436196,Cd47,66.53,71.31,63.97,62.85
10436198,---,70.19,94.49,50.66,38.25
10436200,---,23.71,15.98,-22.38,67.35
10436203,Gm4416,55.22,38.24,55.43,68.58
10436206,---,19.03,-0.38,27.91,28.96
10436209,Cblb,97.53,98.51,96.93,97.06
10436228,---,-44.97,-39.74,-56.07,-39.13
10436230,---,-11.88,-8.34,-14.37,-13.98
10436232,Rpl24 or Zbtb11 or Gadl1,-10.27,26.13,-26.65,-20.08
10436239,Zbtb11 or Rpl24 or 2310061J03Rik,-41.75,-37.57,-39.23,-49.18
10436251,---,-9.79,-45.53,-12.13,42.41
10436253,Senp7,5.92,26.79,-2.80,-6.75
10436282,Impg2,-68.09,-88.16,-61.84,-50.66
10436304,Abi3bp,-61.25,-63.41,-54.87,-65.75
10436348,Tomm70a,-11.11,8.91,-20.51,-26.69
10436363,Filip1l,-49.65,-22.39,-76.33,-58.47
10436369,Filip1l,82.88,69.30,79.37,93.14
10436372,Dcbld2 or St3gal6,-42.43,-41.92,-50.12,-36.40
10436392,Cpox,-94.67,-89.56,-97.57,-94.11
10436402,Cldn25,-62.85,-66.17,-46.12,-71.58
10436409,Olfr183,-41.26,-72.39,-47.01,-18.04
10436412,Olfr195,-74.84,-60.87,-95.29,-57.83
10436414,Olfr203,-33.51,-46.12,-10.06,-57.84
10436416,Gabrr3,-6.67,-16.25,5.37,-6.75
10436426,Orai2,77.37,81.47,77.40,73.03
10436428,Mina,6.15,29.47,-3.71,-9.40
10436442,Fam60a,86.63,89.30,83.33,86.50
10436444,---,24.10,46.84,2.39,19.73
10436446,Gps1,-10.27,26.13,-26.65,-20.08
10436449,---,12.21,-0.68,-3.10,38.73
10436451,Stx19,-16.27,-15.13,-33.08,-6.24
10436456,Pros1,-9.57,-8.40,-11.80,-9.05
10436471,Cggbp1,60.40,73.25,65.13,40.37
10436476,Pou1f1,-32.45,-0.52,-22.19,-81.38
10436487,Vgll3,-67.65,-78.26,-65.54,-59.34
10436493,---,-56.33,-57.30,-84.52,-31.34
10436498,---,-13.10,-55.63,-49.64,71.60
10436500,Gbe1,-76.59,-64.68,-79.14,-83.74
10436517,---,-24.82,-18.59,-20.58,-35.69
10436519,Robo1,-91.54,-95.22,-98.75,-66.46
10436550,---,61.05,26.42,72.68,74.78
10436552,Rbm11,-32.18,-71.59,-23.02,-15.05
10436561,Usp25,45.74,43.04,63.65,30.74
10436588,2810055G20Rik,-41.26,-50.19,-37.94,-34.31
10436590,2810055G20Rik,76.28,86.43,48.70,82.56
10436594,---,74.28,88.25,51.99,72.29
10436596,---,-13.00,-8.22,-22.59,-8.65
10436598,---,-4.78,33.32,-22.49,-12.88
10436600,Mir99a,-52.16,-59.55,-59.83,-38.70
10436602,Mirlet7c-1,-48.63,-65.42,-50.29,-34.60
10436604,Mir125b-2,-76.78,-51.06,-93.62,-77.39
10436606,---,61.18,12.91,77.03,74.22
10436608,Cxadr,-74.38,-71.80,-89.76,-59.00
10436621,---,5.09,51.03,-33.23,25.86
10436623,Chodl,-43.69,-23.60,-55.66,-59.60
10436634,Gm16509,-2.77,-5.35,-6.00,5.85
10436636,Ncam2,-78.19,-81.75,-76.61,-76.66
10436658,7120432I05Rik,-82.26,-56.22,-94.54,-88.74
10436662,Mir155 or LOC100653389,67.17,66.16,68.70,67.38
10436664,---,-24.61,-27.46,-30.53,-14.70
10436666,Jam2,-89.56,-82.42,-94.68,-89.72
10436678,Gabpa,19.16,28.15,11.60,18.33
10436692,Gm10791,-15.15,-11.58,-15.62,-19.48
10436694,Rplp0,68.44,92.43,53.28,54.71
10436696,---,-31.70,-27.19,-44.91,-26.40
10436698,N6amt1,-95.43,-97.57,-94.70,-93.10
10436708,Usp16,-15.87,10.92,-22.83,-33.99
10436727,ORF63,-45.83,-46.98,-45.81,-44.71
10436734,Bach1,80.97,78.87,86.92,71.79
10436742,---,-38.14,-55.52,-3.59,-63.85
10436746,Krtap13-1,-40.25,-31.52,-49.46,-40.57
10436748,2310034C09Rik,-42.73,-62.13,-19.95,-50.46
10436750,---,33.14,-2.20,34.13,58.08
10436752,Krtap15,-73.58,-68.34,-49.32,-95.72
10436758,Gm10229,-28.84,-21.70,-34.43,-30.57
10436760,Krtap6-1,-53.00,-51.51,-67.72,-41.03
10436762,---,-8.39,-0.67,-28.40,1.96
10436764,Krtap6-3,-35.96,-60.48,-28.23,-24.32
10436766,---,-54.45,-57.32,-70.97,-37.68
10436768,---,-49.62,-67.58,-33.02,-50.40
10436770,---,-40.83,-26.09,-45.87,-53.12
10436773,---,-30.80,-21.79,-43.28,-29.97
10436775,---,-18.04,-34.91,-59.81,40.55
10436777,---,-62.90,-59.38,-44.20,-82.69
10436779,---,71.92,55.45,57.90,92.19
10436781,Gm10789,42.92,28.30,13.06,72.44
10436783,Sod1,-21.21,-29.48,-23.50,-10.85
10436788,Hunk,-51.57,-54.23,-46.27,-54.53
10436800,---,21.45,-31.59,46.68,50.16
10436802,---,-21.37,-13.28,-14.52,-39.28
10436804,Mrap,-39.11,-44.58,-35.15,-38.52
10436809,4931408A02Rik,-49.38,-78.87,-54.53,-18.45
10436823,Olig2,-36.68,-57.89,-60.35,-10.62
10436826,---,-10.27,26.13,-26.65,-20.08
10436828,Olig1,-34.42,-52.46,-22.37,-31.90
10436830,Ifnar2,53.92,54.61,61.10,45.08
10436841,Il10rb,72.73,77.99,72.39,67.79
10436849,Ifnar1,66.26,69.68,65.42,63.01
10436865,Ifngr2,81.49,82.09,79.75,82.43
10436873,Son,80.08,86.81,80.39,70.27
10436890,Gm10785,-20.86,-33.65,-20.40,-10.97
10436892,Itsn1,-40.47,-36.68,-53.84,-28.38
10436941,Mrps6 or Slc5a3,-32.63,-28.27,-33.30,-36.84
10436945,Slc5a3,-13.90,-1.30,-24.65,-16.85
10436947,Kcne2,-24.35,-33.99,-14.32,-28.90
10436951,Fam165b,-94.66,-92.43,-94.96,-96.00
10436955,2410124H12Rik,-14.80,-23.90,-57.97,43.74
10436958,Clic6,-83.93,-68.04,-96.67,-79.17
10436967,Cbr1,-83.91,-85.93,-76.05,-88.32
10436972,---,-49.77,-75.10,-27.76,-42.40
10436976,---,-1.25,-31.13,-5.31,42.17
10436978,Cbr3,-68.25,-59.11,-67.39,-78.47
10436983,Dopey2,13.05,17.29,9.77,13.02
10437023,Morc3,32.57,31.48,49.88,16.27
10437040,Chaf1b,-50.94,-57.30,-50.69,-45.14
10437055,Sim2,-45.54,-61.63,-65.73,-17.47
10437073,Ripply3,-37.24,-49.61,-37.18,-27.38
10437080,Ttc3,-27.77,-10.61,-42.75,-29.56
10437132,---,-36.11,-30.81,-29.29,-49.56
10437134,Dyrk1a,90.27,72.89,89.09,97.28
10437136,Dyrk1a,41.31,51.86,35.62,35.90
10437149,---,29.58,-1.74,11.80,67.37
10437151,Kcnj15,-62.28,-59.35,-88.56,-36.77
10437160,Ets2,25.69,5.52,51.27,13.59
10437171,---,39.30,12.75,41.46,58.34
10437174,Wrb,-91.80,-84.01,-97.43,-90.24
10437180,Sh3bgr,-55.12,-64.82,-56.55,-45.24
10437191,B3galt5,-46.24,-48.06,-38.87,-52.62
10437195,Igsf5,-27.86,-48.54,-33.34,-13.37
10437205,Pcp4,-49.61,-67.32,-45.15,-38.58
10437210,Bace2,-55.04,-58.71,-70.35,-39.10
10437222,Hnrnpa3 or LOC100862477,-10.27,26.13,-26.65,-20.08
10437224,Mx2,40.07,26.84,65.24,12.95
10437236,B230307C23Rik,-40.66,-24.10,-32.38,-62.09
10437239,---,-55.00,-53.77,-47.13,-62.79
10437241,---,-74.50,-84.69,-80.85,-56.81
10437243,Mefv,51.59,49.08,64.66,36.01
10437257,Zfp597,1.06,13.74,-11.30,6.38
10437263,1700037C18Rik or Nat15,37.39,28.27,15.59,64.83
10437270,Cluap1,20.43,2.38,-11.77,59.90
10437272,Nlrc3,-63.52,-84.66,-45.32,-57.49
10437292,Slx4,-46.85,-28.51,-78.49,-28.20
10437311,Trap1,-27.88,-22.51,-28.48,-32.44
10437330,Crebbp,-3.82,15.96,1.80,-24.83
10437332,Crebbp,38.95,53.38,30.36,33.63
10437364,Adcy9,-21.10,-21.61,-19.78,-22.00
10437376,Srl,-20.33,-12.28,-24.07,-25.73
10437384,Tfap4,-74.65,-63.88,-86.29,-67.72
10437392,Pam16,-10.27,26.13,-26.65,-20.08
10437399,Coro7,-2.14,-2.98,18.52,-18.53
10437432,Nmral1,-64.32,-75.90,-62.76,-52.81
10437443,5730403B10Rik or Hmox2,-86.73,-91.71,-90.99,-73.36
10437451,Fam100a,-46.02,-40.74,-55.30,-42.59
10437454,Anks3,81.14,90.78,79.86,67.08
10437472,Sept12,-32.62,-48.06,-40.09,-17.06
10437483,Rogdi,99.36,99.71,98.83,99.65
10437499,Glyr1,62.00,77.92,56.24,51.38
10437516,Ppl,-48.26,-55.22,-50.41,-40.77
10437541,Nagpa,67.86,68.84,65.12,69.15
10437552,AU021092,-66.44,-78.73,-63.62,-56.54
10437561,Alg1 or Fam86,-53.77,-63.48,-60.67,-30.43
10437573,---,-22.18,-18.67,-39.37,-9.72
10437575,Cldn26,-19.50,-19.11,-18.31,-21.00
10437580,---,-65.01,-44.09,-66.41,-85.47
10437582,---,88.12,68.71,95.50,89.62
10437586,Tmem186,-76.53,-64.14,-85.25,-78.16
10437590,Carhsp1,-62.05,-56.73,-75.26,-52.23
10437594,Usp7,26.69,30.34,36.04,16.30
10437625,---,-59.37,-95.36,-28.22,-51.44
10437627,Rpl35a or Ino80,-10.27,26.13,-26.65,-20.08
10437629,Grin2a,-51.37,-39.63,-70.98,-41.41
10437639,Emp2,-61.72,-59.58,-65.90,-60.24
10437646,Tekt5,-46.17,-49.94,-56.31,-33.68
10437655,Nubp1 or Fam18a,-36.99,-29.41,-59.22,-26.94
10437664,Dexi,-41.17,-36.93,-48.24,-38.79
10437668,Socs1,21.65,6.09,32.04,23.94
10437673,Tnp2,-39.76,-46.30,-30.78,-43.52
10437677,Prm3,54.73,52.64,34.66,70.83
10437680,Prm2 or Wdr19,-8.30,-11.38,-8.05,-6.06
10437684,Prm1,-26.60,-40.42,-27.65,-14.58
10437687,Litaf,57.15,45.99,67.96,56.63
10437695,Litaf,60.21,61.26,55.76,63.61
10437698,Txndc11,-6.91,-2.93,17.41,-32.15
10437712,Zc3h7a,97.06,98.15,96.94,96.15
10437735,---,82.45,75.53,73.03,91.39
10437737,Rsl1d1,-77.37,-64.28,-81.03,-84.51
10437748,Gspt1,-61.24,-52.51,-68.01,-59.88
10437765,Cpped1,-47.68,-35.00,-65.43,-37.81
10437773,---,-19.18,-27.94,-11.36,-19.44
10437775,2310015D24Rik,-21.26,-52.58,-10.40,-5.15
10437778,Parn,-21.14,-7.25,-32.38,-24.72
10437804,Pla2g10,-34.15,-31.79,-52.19,-21.40
10437813,---,-4.91,-39.07,61.20,-28.40
10437817,Pdxdc1,-67.46,-65.16,-70.46,-67.46
10437846,Ifitm7,-30.06,-63.98,-17.41,-13.74
10437852,Marf1,78.79,90.70,61.85,77.54
10437885,Myh11,-64.64,-48.90,-76.82,-69.22
10437928,0610037P05Rik,-91.35,-89.46,-90.62,-93.87
10437934,Rpsa,79.61,83.84,77.68,76.04
10437936,F830005K03Rik,-5.95,-33.49,-42.37,65.54
10437940,---,73.80,76.54,55.60,83.42
10437942,Ube2v2,-91.76,-81.45,-95.57,-91.81
10437945,Mcm4,-10.42,-5.32,-5.86,-21.23
10437963,Mzt2,-91.64,-95.49,-95.40,-79.09
10437970,2310008H04Rik,36.48,42.78,34.48,30.87
10437992,Dnm1l,80.31,87.24,70.17,79.69
10438017,Fgd4,11.79,14.33,32.96,-10.51
10438040,Olfr19,-31.80,-36.18,-24.46,-35.58
10438042,4933404G15Rik,-58.39,-65.26,-61.76,-47.23
10438049,Spag6,-45.82,-59.19,-71.70,-18.79
10438060,Igll1,-45.53,-40.81,-75.81,-24.94
10438064,Vpreb1,-52.22,-58.19,-48.45,-49.87
10438069,Ypel1,3.83,18.40,-15.52,20.61
10438071,Ppil2,71.67,84.21,66.24,61.90
10438091,2610318N02Rik,-61.56,-38.46,-60.10,-88.08
10438094,Mir130b,31.91,10.79,46.47,34.89
10438096,Mir301b,49.16,68.15,38.38,37.01
10438098,Sdf2l1,22.83,23.37,24.54,20.03
10438103,Ccdc116,-26.85,-47.64,-36.96,-2.01
10438109,Ube2l3,26.34,41.53,24.85,14.39
10438112,Pi4ka,-23.15,-12.66,-31.60,-25.94
10438169,---,-10.89,-6.43,-16.86,-11.61
10438171,Thap7,-16.10,-30.33,0.41,-18.52
10438178,4930451C15Rik,-28.62,-35.45,-24.92,-26.62
10438189,Slc7a4,-68.03,-69.35,-66.56,-68.13
10438198,Med15,54.15,58.28,55.62,47.91
10438220,Car15,-9.16,-14.35,-7.65,-6.48
10438232,Dgcr2,5.98,9.99,1.54,8.97
10438245,Dgcr14,10.85,11.06,7.48,13.93
10438256,Gsc2,53.95,8.55,52.58,81.08
10438262,Slc25a1,-41.03,-36.66,-34.74,-54.67
10438272,Prodh,-46.29,-40.49,-45.07,-53.07
10438289,4933432I09Rik,-20.57,-18.26,-14.26,-29.33
10438293,Zdhhc8,-58.80,-39.23,-81.56,-51.33
10438308,Ranbp1,-72.71,-77.12,-77.35,-60.74
10438313,Dgcr8 or Trmt2a,-49.81,-26.24,-62.62,-60.89
10438328,D16H22S680E,53.35,57.16,49.50,53.42
10438338,Mir185,-11.22,-9.84,-47.09,24.01
10438340,Comt,-51.69,-47.58,-52.94,-54.03
10438347,Tbx1,-23.04,-54.61,-15.04,-9.88
10438358,Sept5 or Gp1bb,-58.22,-70.57,-63.28,-43.71
10438376,Rps2,-10.27,26.13,-26.65,-20.08
10438378,Cdc45,-55.12,-63.19,-41.87,-60.36
10438400,Mrpl40,-68.85,-72.19,-61.28,-72.02
10438405,Iglv1 or Iglc1,38.21,52.73,61.03,-0.93
10438415,Iglv1,41.73,65.14,65.90,-5.96
10438421,Olfr164,-44.81,-55.90,-57.44,-26.00
10438423,Olfr165,-37.29,-19.69,-57.34,-42.74
10438425,Olfr167,-27.51,-34.93,-31.73,-16.64
10438427,Olfr168,-24.08,-42.70,-22.58,-13.11
10438429,Olfr169 or Olfr171 or Olfr170,-36.55,-36.06,-32.10,-42.01
10438431,Olfr170,-48.50,-23.83,-64.40,-70.54
10438433,Olfr171,-62.83,-60.28,-95.77,-28.60
10438435,Lamp3,-21.15,-20.17,-32.78,-14.63
10438442,A930003A15Rik,-16.73,-47.07,-12.05,-6.61
10438445,Klhl6,7.91,8.13,12.94,2.01
10438454,Sumo2,-10.27,26.13,-26.65,-20.08
10438456,Map6d1,-2.59,-3.08,-4.10,-1.44
10438460,Parl,17.27,22.82,15.53,14.03
10438468,Cyp2ab1,41.04,45.09,52.02,17.92
10438478,Abcc5,-18.61,-6.95,-28.79,-20.07
10438515,Gm15760,-50.05,-53.36,-82.51,-3.02
10438517,Alg3,-85.94,-81.27,-88.47,-87.76
10438527,Camk2n2,-45.69,-58.38,-48.39,-32.73
10438530,Clcn2,-61.71,-67.03,-59.59,-58.61
10438555,Thpo or Chrd,-38.75,-47.18,-51.04,-20.56
10438564,Rps10,30.09,28.06,29.28,32.98
10438567,2310042E22Rik,-21.58,-20.64,-24.23,-19.66
10438570,Magef1,-15.04,-27.31,-13.12,-5.70
10438572,2510009E07Rik,82.31,82.59,77.86,85.76
10438575,Ehhadh,-61.43,-66.13,-49.18,-70.14
10438583,Rpl12 or Gm11425 or LOC630855,-10.27,26.13,-26.65,-20.08
10438585,Tmem41a,-74.65,-87.69,-76.29,-54.44
10438592,Liph,-48.61,-34.78,-85.73,-30.80
10438603,Igf2bp2,-50.16,-53.02,-54.71,-44.15
10438621,Tra2b,27.50,32.05,31.42,19.42
10438626,Etv5,-55.78,-54.25,-63.43,-49.78
10438639,Dgkg,-13.46,-15.73,-9.99,-15.97
10438666,---,84.91,86.81,85.48,82.18
10438668,Crygs,-31.62,-42.20,-32.59,-21.94
10438672,Tbccd1,-60.36,-44.95,-77.30,-55.00
10438681,Kng2,-41.07,-31.37,-35.53,-61.33
10438690,Rfc4 or Eif4a2,-42.17,-35.21,-39.43,-52.90
10438702,St6gal1 or BC106179,0.86,-0.96,-4.41,24.55
10438708,Masp1,-83.50,-88.76,-82.25,-78.00
10438726,Masp1,-89.92,-88.03,-88.54,-93.01
10438730,Sst,-20.84,-35.06,-36.12,-7.86
10438733,Rtp2,-41.75,-35.51,-69.16,-25.10
10438738,Bcl6,85.76,89.35,87.24,79.63
10438749,---,-4.54,40.91,-21.66,-13.59
10438751,---,-50.85,-64.95,-46.28,-42.03
10438753,Leprel1,-6.87,-5.57,-10.08,-4.85
10438769,Cldn1,-6.67,-4.16,-9.23,-6.94
10438778,Tmem207,-34.30,-53.91,-39.10,-16.47
10438784,Gm606,-48.52,-39.70,-36.65,-69.80
10438791,Uts2d,-47.75,-59.90,-34.62,-49.53
10438801,Fgf12,-59.46,-78.88,-75.44,-27.71
10438813,Mir690,-57.49,-62.27,-62.89,-47.63
10438815,1600021P15Rik,-58.39,-49.83,-79.39,-46.77
10438822,Atp13a5,-38.14,-34.80,-39.86,-40.11
10438854,Atp13a4,-55.87,-65.22,-63.46,-39.77
10438889,9530020O07Rik,19.40,-10.70,10.74,53.56
10438891,Gm1968,-18.34,-21.14,-4.72,-33.36
10438899,Cpn2,-26.13,-32.72,-32.31,-14.04
10438904,Lrrc15,-41.38,-74.29,-22.07,-31.71
10438907,Gp5,-44.07,-46.20,-52.96,-33.51
10438909,Atp13a3,-93.35,-95.46,-87.22,-95.15
10438911,Atp13a3,-70.62,-75.95,-55.90,-76.56
10438942,Tmem44,-48.25,-51.22,-50.86,-41.97
10438959,Lsg1,-55.51,-54.03,-43.18,-68.41
10438975,AI480653,-11.46,-10.38,5.66,-28.06
10438980,Acap2,44.86,54.01,59.15,22.19
10439005,Ppp1r2,-86.69,-57.15,-58.87,-98.58
10439009,Apod,-67.10,-95.41,-36.62,-66.29
