Probeset_ID,Gene Symbol,AMs,Sample_,Sample_,Sample_
10497441,Gyg,77.47,77.93,70.96,82.30
10497451,Cpa3,-40.76,-21.73,-60.58,-55.94
10497463,Cpb1,-37.35,-20.25,-46.73,-52.46
10497475,Agtr1b,-21.46,-36.31,-8.25,-20.86
10497481,2810416G20Rik,-58.22,-50.89,-41.27,-78.63
10497483,Hmgb1,-19.95,-36.52,-13.16,-11.99
10497485,Naaladl2,-82.90,-83.80,-78.00,-85.98
10497487,Naaladl2,-48.50,-61.71,-32.54,-55.96
10497490,Naaladl2,-45.45,-52.92,-29.78,-60.06
10497501,---,-38.95,-28.89,-41.88,-48.90
10497503,Kpna2,-19.95,-36.52,-13.16,-11.99
10497505,Nlgn1,-67.44,-24.79,-70.61,-98.51
10497520,Ect2,-6.86,-14.51,-1.06,-3.28
10497548,Fndc3b,52.77,49.66,48.10,59.50
10497580,---,-27.05,-40.91,-20.07,-23.12
10497582,Tmem212,-9.87,-33.01,-5.14,-4.37
10497587,1600012F09Rik,-19.95,-36.52,-13.16,-11.99
10497590,Mecom,-63.22,-67.96,-57.87,-64.42
10497608,Mecom,-37.58,-55.15,-5.18,-69.83
10497613,---,-18.36,-2.30,-27.90,-30.95
10497615,1600017P15Rik,-0.26,38.99,33.38,-58.76
10497617,Arpm1,76.78,82.16,86.20,48.31
10497622,Lrrc34 or Lrriq4,-81.07,-66.46,-91.54,-82.05
10497636,Lrrc31,-20.24,-15.44,-14.14,-36.19
10497644,Sec62,-70.32,-77.42,-66.35,-64.77
10497646,Phc3,61.09,50.98,69.22,60.41
10497648,Phc3,-2.30,-5.43,-36.98,28.41
10497663,Slc7a14,-46.69,-41.32,-65.11,-35.93
10497673,Zmat3,-53.54,-49.37,-65.53,-46.69
10497682,Kcnmb3,37.01,61.25,64.65,-23.57
10497689,Gnb4,-82.91,-72.57,-94.05,-79.05
10497703,Mrpl47,-6.69,-29.01,-8.43,20.20
10497711,Ndufb5 or Mrpl47,-77.37,-92.69,-52.28,-75.18
10497713,Pex5l,-41.48,-34.33,-35.25,-56.53
10497731,Ccdc39 or Ttc14,-57.44,-47.92,-30.25,-92.14
10497752,Carhsp1,-14.49,-6.14,-48.05,9.84
10497754,Dnajc19 or Gm15118,27.29,-8.13,15.76,63.40
10497761,Gm6639,-29.44,-66.67,-9.37,-28.59
10497765,Dcun1d1,-78.32,-91.39,-60.17,-70.66
10497773,Mccc1 or A330050B17Rik,-91.45,-93.55,-91.92,-87.97
10497794,Ccdc144b or A330050B17Rik,-41.65,-19.67,-44.86,-68.37
10497808,Qrfpr,-43.10,-28.83,-67.07,-33.47
10497817,Anxa5,63.48,60.25,60.28,69.80
10497831,Ccna2,13.98,12.71,13.92,15.40
10497842,Bbs7,-27.30,-27.71,-41.02,-11.26
10497862,Trpc3,-58.31,-59.21,-42.66,-75.07
10497878,Il2,-52.79,-48.37,-41.70,-71.61
10497886,Il21,-18.98,-6.19,-24.04,-50.72
10497894,Cetn4,-65.53,-58.21,-68.50,-68.93
10497899,Gm12541,-11.35,24.07,41.47,-83.98
10497904,Nudt6 or Spata5,21.81,14.01,29.92,19.75
10497912,Gm5148,-20.48,-21.55,-1.16,-47.60
10497918,Rpl21,-19.95,-36.52,-13.16,-11.99
10497920,Ankrd50,-41.72,-46.30,-44.31,-34.32
10497929,---,42.58,81.81,6.95,17.47
10497931,Cflar,-5.71,-8.97,-11.20,2.90
10497935,---,18.82,34.18,39.28,-9.44
10497937,1700017G19Rik,-7.98,-5.95,27.20,-37.40
10497944,Mfsd8,0.67,-14.08,51.31,-33.84
10497958,1700034I23Rik or Gm10731,-35.09,-12.86,-49.00,-47.77
10497960,1700034I23Rik,-67.02,-75.80,-60.99,-64.93
10497964,Pgrmc2,-65.55,-75.36,-45.13,-72.09
10497968,---,33.28,38.01,39.12,23.24
10497971,Sclt1,-19.86,-46.19,-15.09,0.66
10497994,Pabpc4l,-61.32,-50.82,-70.59,-62.43
10497996,Ikzf5,30.48,22.98,-3.82,71.73
10497998,---,84.06,74.12,89.30,84.56
10498000,Gm10730,-46.48,-18.16,-31.74,-96.16
10498002,1700018B24Rik,-64.84,-86.70,-40.48,-64.13
10498005,---,-44.66,-54.03,-12.53,-77.60
10498011,---,58.54,81.68,44.31,29.16
10498018,Pcdh18,-69.83,-60.32,-74.53,-76.34
10498024,Slc7a11,17.50,12.84,29.53,8.26
10498038,Elf2,0.47,-29.30,-0.33,27.53
10498053,Mgarp,-52.53,-49.17,-45.50,-64.78
10498058,Ndufc1,4.34,-5.68,23.85,-10.75
10498064,Setd7,1.97,0.66,-10.66,13.69
10498076,Maml3,36.06,47.92,3.43,50.24
10498093,---,-41.12,-51.21,-68.80,-12.39
10498095,Cog6,1.36,-37.43,29.15,11.02
10498117,Rpl29,-19.95,-36.52,-13.16,-11.99
10498119,Frem2,-40.30,-17.48,-50.53,-60.62
10498146,Nhlrc3,71.43,63.90,76.01,72.66
10498155,Rps14,97.78,98.53,96.61,97.41
10498158,Ufm1,-16.82,-17.48,-6.28,-36.88
10498160,Ufm1,67.33,64.46,68.01,69.69
10498166,---,-50.85,-80.13,-27.14,-61.66
10498168,Exosc8,-19.90,-15.68,-47.64,-2.52
10498180,Rfxap,-34.44,-62.71,-39.34,-1.13
10498185,Tra2b,-1.85,5.94,-28.03,10.78
10498187,6030405A18Rik,-36.68,-9.93,-62.16,-54.52
10498192,Ccna1,-48.01,-22.56,-46.78,-81.51
10498204,Gm9831,-43.73,38.08,-57.17,-92.11
10498210,Nbea,-56.78,-53.65,-54.78,-64.29
10498268,---,-0.95,39.55,57.71,-57.01
10498273,Tm4sf1,-37.70,-36.77,-41.75,-35.72
10498284,Wwtr1,41.55,44.00,33.79,46.62
10498296,Commd2,88.10,91.85,67.87,94.68
10498302,Gm410,-26.37,-33.10,-4.78,-66.28
10498307,---,60.89,50.23,62.41,69.58
10498309,Pfn2,-94.58,-93.59,-96.80,-92.37
10498313,Pgk1,-19.95,-36.52,-13.16,-11.99
10498319,Serp1,65.84,63.26,67.50,66.93
10498323,Fam194a,-4.18,-13.23,57.57,-31.57
10498332,Siah2,-51.15,-67.09,-42.21,-40.69
10498337,Clrn1,-15.75,-0.45,-27.70,-25.40
10498343,---,19.06,-26.83,83.58,-28.22
10498345,Gpr171,43.57,45.59,52.71,31.59
10498350,P2ry14,95.60,95.49,95.99,94.99
10498357,F630111L10Rik,44.71,32.62,62.03,26.52
10498361,Gpr87,-70.23,-67.07,-70.91,-72.48
10498367,P2ry13,98.02,98.07,98.07,97.62
10498371,P2ry12,92.16,90.00,91.72,94.57
10498379,Igsf10,-61.50,-50.28,-59.52,-75.80
10498383,Igsf10,-19.95,-36.52,-13.16,-11.99
10498386,Igsf10,-19.95,-36.52,-13.16,-11.99
10498391,---,-8.72,9.11,43.94,-71.29
10498395,Gm5709,-42.45,-7.34,-67.15,-73.54
10498401,---,35.62,-14.59,45.27,64.67
10498403,---,63.73,47.25,55.73,79.07
10498405,Gm12070 or Gapdh,-19.95,-36.52,-13.16,-11.99
10498407,---,-31.23,-6.48,-52.68,-37.64
10498413,9330121J05Rik,-97.37,-95.69,-99.72,-91.33
10498415,Dhx36,-76.68,-89.89,-72.67,-46.78
10498441,Gpr149,-24.49,-18.75,-11.03,-71.25
10498446,Gpr149,70.38,61.81,60.42,83.17
10498448,Plch1,-78.10,-84.04,-73.43,-75.97
10498477,E130311K13Rik,-74.42,-93.66,-55.97,-61.52
10498485,Slc33a1,-71.27,-93.28,-50.19,-49.06
10498497,---,-33.07,-24.06,-16.64,-67.76
10498500,Vmn2r1 or Vmn2r2 or Vmn2r5,-64.87,-31.48,-88.56,-65.97
10498503,Vmn2r4,20.09,59.08,41.39,-30.33
10498508,Vmn2r-ps11 or Vmn2r1 or Vmn2r5 or Vmn2r2,-21.73,-46.90,-1.63,-21.17
10498515,Vmn2r-ps11 or Vmn2r7,-11.09,-10.38,-8.35,-15.51
10498519,Ssr3,32.12,14.38,60.18,23.69
10498526,4931440P22Rik,-5.12,18.04,-2.43,-25.59
10498529,---,7.55,29.29,43.20,-21.24
10498531,Ccnl1,80.09,72.63,80.75,85.94
10498547,Veph1,-35.81,-33.15,-12.98,-68.48
10498566,---,-17.26,-14.54,-22.84,-14.76
10498568,Shox2,-40.52,-54.74,-26.18,-43.75
10498576,Lxn,80.50,74.51,78.00,86.89
10498584,Rarres1,-6.65,-8.35,-5.48,-6.40
10498591,Rarres1,-44.69,-54.34,-21.61,-53.21
10498593,---,50.60,32.21,30.52,76.41
10498595,Snrpd2,-19.95,-36.52,-13.16,-11.99
10498597,1110032F04Rik,-71.47,-38.59,-77.36,-87.40
10498599,Ift80,-97.02,-96.92,-98.62,-95.02
10498620,Trim59,-62.64,-52.73,-60.75,-73.04
10498623,Kpna4,1.13,-32.14,-23.62,40.07
10498644,---,-21.07,-51.43,51.30,-59.52
10498647,B3galnt1,-84.43,-70.25,-80.76,-95.63
10498651,---,72.71,84.74,67.99,62.32
10498653,1110032A04Rik,-60.50,-60.71,-71.19,-49.79
10498657,---,-17.49,-8.48,-11.24,-42.34
10498659,Sis,-21.49,-13.08,-15.77,-48.29
10498707,Slitrk3,-70.62,-84.47,-49.59,-76.54
10498710,Bche,-82.30,-79.18,-85.89,-81.65
10498716,---,-57.94,-24.40,-52.54,-93.90
10498720,Zbbx,-42.20,-14.42,-43.39,-91.13
10498741,Serpini2,-7.24,-3.63,-4.31,-35.72
10498751,Wdr49,-16.86,-11.95,5.01,-76.84
10498763,Wdr49,-46.18,-3.46,-73.32,-90.21
10498771,Pdcd10,57.03,35.45,72.32,43.19
10498775,Golim4,-15.28,-10.91,-28.28,-7.51
10498795,Zfp114 or Zfp108 or Zfp111 or Zfp109,-49.22,-52.05,-63.80,-29.81
10498797,---,32.77,-10.55,86.47,-4.37
10498800,Ube2d2a,-19.95,-36.52,-13.16,-11.99
10498802,Rapgef2,-69.61,-71.26,-64.03,-72.23
10498827,Fnip2,66.10,57.77,68.80,71.63
10498837,Etfdh,-40.64,-49.35,-36.80,-35.92
10498852,Rxfp1,-39.03,-29.84,-40.38,-49.49
10498871,Tmem144,-30.83,-25.87,-31.29,-34.78
10498885,Gria2,-59.09,-35.31,-51.82,-91.06
10498907,Glrb,-66.55,-58.95,-60.80,-80.48
10498919,---,-11.07,28.98,-12.81,-48.32
10498921,Tdo2,-33.73,-42.09,-33.01,-27.72
10498935,Gucy1b3,-90.51,-93.74,-87.06,-90.05
10498952,Gucy1a3,-43.52,-40.17,-56.74,-37.06
10498965,Npy2r,-9.35,-15.26,7.93,-37.29
10498972,Rbm46,-60.19,-49.35,-79.30,-52.76
10498978,Lrat,-7.52,-26.58,-2.64,-5.49
10498981,Fgb,-54.31,-42.66,-58.89,-61.62
10498990,---,31.10,52.35,16.43,21.73
10498992,Tlr2,94.46,95.33,93.43,94.46
10498998,D930015E06Rik,-55.03,-63.88,-53.31,-47.31
10499035,Mnd1 or Gm3833,-65.81,-68.01,-58.45,-70.38
10499045,Trim2,-92.88,-85.79,-97.25,-92.88
10499062,Fhdc1,-60.32,-69.94,-64.36,-48.12
10499080,Arfip1,-38.95,-68.54,-37.71,3.79
10499089,---,-3.54,-14.59,27.92,-7.46
10499091,Dear1 or Fbxw7,-44.03,-41.51,-35.12,-58.06
10499093,---,-31.00,-29.44,-23.22,-45.33
10499095,Fam160a1,-49.80,-29.01,-42.99,-82.32
10499108,Glt28d2,-51.09,-51.97,-45.66,-56.03
10499113,Prss48,-9.92,19.15,-11.93,-35.35
10499121,Rps3a,-19.95,-36.52,-13.16,-11.99
10499128,Snord73a,-73.57,-61.77,-80.62,-75.50
10499130,Rnu73b,-92.99,-87.01,-87.44,-98.61
10499132,Mab21l2,-46.09,-43.14,-25.83,-76.29
10499138,Dclk2,-79.35,-96.38,-71.38,-63.06
10499160,Cd1d1,-5.80,-7.10,-6.47,-4.00
10499164,---,37.53,37.84,91.13,-61.05
10499168,Kirrel,-84.63,-71.10,-84.79,-94.80
10499187,Ube2l3 or Gm10015 or LOC100045901 or Gm10705 or Gm10145 or Gm5858,-19.95,-36.52,-13.16,-11.99
10499189,Fcrls,3.45,24.14,-14.29,35.61
10499198,Gm12191 or Rpl30,-19.95,-36.52,-13.16,-11.99
10499200,4933430H15Rik or Arhgef11,-2.12,-0.09,24.43,-17.41
10499216,Pear1,-75.47,-63.13,-92.23,-64.73
10499247,Ntrk1 or Insrr,13.98,82.01,-20.75,-32.76
10499265,Prcc,-68.74,-83.23,-30.10,-77.72
10499273,Rrnad1 or Mrpl24,-35.89,-22.10,-54.49,-29.75
10499285,Bcan,-40.28,-39.25,-24.56,-59.05
10499299,Hapln2,-55.14,-37.76,-40.81,-81.79
10499309,Apoa1bp,45.82,53.40,12.55,68.31
10499316,Ttc24,26.97,61.44,60.32,-46.81
10499329,Rhbg,-17.68,-6.58,-20.06,-37.53
10499342,1700021C14Rik or Rhbg,35.72,26.76,-1.47,68.45
10499348,Tmem79,-30.09,-19.63,-28.12,-43.78
10499354,Bglap-rs1,-40.43,-16.21,-42.70,-72.03
10499358,Bglap2 or Bglap or Bglap-rs1,-31.51,-20.31,-30.51,-47.54
10499363,Bglap,-3.79,51.85,-30.93,-21.15
10499366,Pmf1,18.97,19.83,-3.13,39.89
10499372,Slc25a44,16.49,21.25,-0.72,29.72
10499378,Sema4a,47.87,53.91,39.72,52.23
10499394,Lmna,79.01,84.37,64.37,83.69
10499412,Rab25,-31.08,-16.05,-42.84,-44.84
10499420,Lamtor2,78.12,87.06,62.04,85.25
10499425,2700060E02Rik,14.36,1.79,27.65,14.41
10499427,Rxfp4,52.47,61.13,70.03,13.76
10499429,---,48.65,69.77,7.76,55.64
10499431,Syt11,-64.74,-69.54,-65.03,-58.33
10499438,Msto1 or Gon4l,-3.70,-30.88,-0.58,22.42
10499454,Dap3,-51.77,-72.95,-59.63,-7.86
10499470,Rusc1,72.46,70.94,68.81,75.12
10499483,Fdps,-2.65,2.81,-3.30,-6.48
10499491,Mir720,-52.02,-22.62,-29.43,-90.54
10499493,Hcn3,-57.29,-78.25,-44.54,-45.20
10499504,Mtx1,1.22,-33.33,10.10,28.10
10499512,Mir92b,-51.34,-3.80,-57.82,-82.93
10499514,Trim46,-27.00,-29.44,-26.82,-24.95
10499529,Slc50a1,7.91,3.70,7.93,12.38
10499536,Efna1,-47.11,-51.99,-52.82,-37.45
10499545,Efna3,-58.02,-59.39,-69.96,-45.61
10499552,Efna4,-35.62,-35.12,-36.43,-35.24
10499560,Adam15,35.46,32.79,35.50,38.43
10499593,Dcst1,-64.75,-20.76,-83.26,-90.00
10499612,Zbtb7b,81.47,80.37,67.66,91.65
10499620,Flad1 or Lenep,-20.74,-22.80,-25.28,-14.08
10499639,Cks1b or Gm6340,39.19,47.30,23.01,50.36
10499643,Chrnb2,-13.44,-12.81,-17.42,-10.82
10499652,4632404H12Rik,-57.26,-60.93,-39.82,-69.38
10499655,Il6ra,86.59,91.77,72.87,92.22
10499666,Atp8b2,-63.16,-58.82,-76.98,-50.19
10499696,---,22.78,46.73,19.28,-0.86
10499703,---,53.20,64.59,67.41,7.89
10499705,Hax1,-19.95,-36.52,-13.16,-11.99
10499716,Ubap2l,10.05,10.94,-31.86,42.08
10499748,Rps27 or Gm9846,-23.48,-21.98,-31.17,-15.18
10499751,Creb3l4,-38.72,-34.24,-47.57,-34.66
10499766,Slc27a3,-45.40,-67.88,-46.80,-26.19
10499777,Ints3,-3.24,9.53,-38.29,15.74
10499811,Npr1,-39.64,-56.15,-49.89,-21.25
10499839,Snapin or Ilf2,17.81,-3.73,19.85,38.30
10499847,2500003M10Rik,12.44,-11.65,69.72,-39.41
10499854,S100a1,94.10,93.12,94.52,94.34
10499859,---,59.99,47.33,71.22,58.95
10499861,S100a9,-4.15,-5.34,-1.53,-6.16
10499864,---,-23.87,-28.70,-17.95,-25.54
10499867,---,-62.53,-67.30,-30.70,-88.88
10499870,Lor,-43.29,-43.40,-27.82,-66.25
10499873,Prr9,-25.12,-21.38,-15.05,-49.85
10499876,Lelp1,39.07,62.65,42.96,2.61
10499879,Rpl3,-19.95,-36.52,-13.16,-11.99
10499881,Rpl3,-19.95,-36.52,-13.16,-11.99
10499883,Adrm1,-19.95,-36.52,-13.16,-11.99
10499891,Sprr1b,-20.30,-12.30,-25.59,-25.86
10499896,Sprr3,-23.67,-26.46,-21.78,-22.38
10499899,Sprr1a,-23.34,-15.93,-28.72,-30.93
10499902,Sprr4,-33.67,-18.07,-26.97,-63.11
10499904,Ivl,-18.49,-9.84,-24.91,-26.06
10499906,Smcp,-23.11,-8.80,-21.90,-57.41
10499909,Lce6a,-30.42,-43.28,-12.55,-43.76
10499911,Lce1a1,-15.91,-6.18,-30.11,-20.82
10499914,Lce1b,-11.05,29.12,-8.33,-45.29
10499917,Lce1a2,-41.43,-30.56,-40.16,-55.45
10499921,Lce1d or Lce1k,-22.71,-10.23,-21.14,-49.90
10499924,Lce1e,-20.91,-14.52,-11.96,-44.43
10499927,Lce1f,-42.58,-17.00,-72.34,-56.97
10499930,Lce1g,-22.43,-10.46,-32.94,-30.48
10499932,Lce1h,-71.07,-37.15,-85.62,-85.95
10499935,Lce1i,-68.75,-92.15,-66.88,-39.15
10499937,---,-22.15,-4.55,-29.03,-43.86
10499939,Lce1k,-6.01,24.23,-4.37,-28.84
10499941,Kprp,-38.34,-20.25,-23.96,-80.22
10499945,Lce1l,-53.43,-30.22,-46.87,-89.67
10499948,Lce3a,-11.62,-18.77,-11.00,-6.88
10499950,---,-51.38,-15.56,-31.51,-92.67
10499952,Crct1,-12.49,-7.49,-3.63,-66.47
10499954,Lce1m,-83.17,-38.48,-94.96,-93.30
10499958,---,60.83,32.23,74.78,69.57
10499961,Tdpoz2,-10.47,-28.83,29.04,-22.53
10499963,Tdpoz1,1.46,-34.59,51.95,-2.28
10499967,Tdpoz1 or Gm2889,-19.95,-36.52,-13.16,-11.99
10499969,Gm10696,-19.95,-36.52,-13.16,-11.99
10499971,Gm9125 or Tdpoz1,-0.63,-30.37,19.98,23.66
10499973,Tdpoz5 or Gm10697,-12.06,-30.64,-4.37,-3.02
10499975,Gm9125 or Tdpoz1,-19.95,-36.52,-13.16,-11.99
10499977,Tdpoz5 or Gm10697,-19.95,-36.52,-13.16,-11.99
10499979,Gm10696,-19.95,-36.52,-13.16,-11.99
10499981,Oaz3,-50.69,-32.98,-59.34,-62.84
10499988,Riiad1,-34.26,-20.82,-18.06,-79.07
10499996,Snx27,-38.74,-53.66,-24.99,-36.98
10500009,Rpl31 or Rpl31-ps12,-19.95,-36.52,-13.16,-11.99
10500011,Tuft1,-88.06,-92.10,-95.28,-71.40
10500021,Cgn,-24.50,-15.51,-20.27,-43.00
10500034,Psmb4,71.27,70.81,85.06,57.60
10500042,Zfp687 or Pi4kb,37.68,27.14,33.22,52.88
10500054,Psmd4,9.71,3.97,21.86,4.99
10500069,Pip5k1a,-44.99,-55.27,-61.77,-9.88
10500089,---,-19.95,-36.52,-13.16,-11.99
10500091,Scnm1,-36.87,-23.00,-33.30,-52.03
10500100,Tnfaip8l2,20.48,38.06,15.72,2.11
10500103,Gabpb2,6.06,7.81,-11.86,23.42
10500114,Mllt11,-44.43,-58.43,-40.19,-34.21
10500117,Gm128,-47.33,-78.38,-16.12,-50.28
10500122,Bnipl,-29.24,-17.23,-30.30,-46.07
10500133,Prune,-11.59,11.72,-64.21,15.42
10500140,Anxa9,-17.64,-2.91,-41.84,-18.21
10500155,---,-13.79,-8.47,3.49,-52.13
10500157,Setdb1,-56.25,-45.99,-74.54,-44.82
10500181,---,80.08,84.59,86.50,65.35
10500183,Adamtsl4,34.92,57.04,34.65,6.64
10500204,Ecm1,-27.80,-31.36,-30.50,-21.21
10500218,Tars2,-75.53,-78.26,-78.11,-68.28
10500237,Rprd2,77.08,61.13,73.23,91.40
10500253,Prpf3,-63.28,-51.96,-79.56,-57.63
10500268,Mrps21,-47.08,-54.77,-35.65,-49.15
10500272,Gm129,-97.95,-97.54,-98.60,-97.44
10500276,BC028528,20.55,11.26,21.03,27.77
10500283,Car14 or Aph1a,-57.78,-44.47,-63.09,-65.59
10500293,---,-21.14,-21.06,-35.92,-5.31
10500295,Plekho1,-6.38,-13.41,-9.17,6.01
10500304,Vps45,56.69,16.33,50.81,82.36
10500321,Bola1,35.87,28.65,48.00,28.61
10500324,Hist2h2ac or Hist2h2aa1 or Hist2h2aa2,-19.95,-36.52,-13.16,-11.99
10500327,Hist2h3c2 or Hist2h3b or Hist1h3e or Hist1h3b or Hist1h3d or Hist1h3c or Hist1h3f or Hist2h3c1,42.54,48.19,37.36,42.54
10500329,Hist2h2aa1 or Hist2h2aa2,-19.95,-36.52,-13.16,-11.99
10500333,Hist2h4,68.23,74.85,45.72,77.88
10500335,Fcgr1,55.29,53.34,52.37,59.05
10500343,Rnu1b1 or Rnu1b2 or Rnu1b6,-19.95,-36.52,-13.16,-11.99
10500345,Terc,-35.30,-32.06,-22.84,-54.99
10500347,BC107364,4.93,49.18,19.49,-40.85
10500356,Rnu1b1 or Rnu1b2 or Rnu1b6,-19.95,-36.52,-13.16,-11.99
10500358,Rnu1b1 or Rnu1b2 or Rnu1b6,-19.95,-36.52,-13.16,-11.99
10500360,Gm15441,-15.64,-43.69,-2.03,-10.92
10500362,Polr3gl,-65.21,-60.65,-57.03,-75.85
10500371,6330549D23Rik,-88.43,-99.15,-15.72,-98.27
10500376,Rpl21,-19.95,-36.52,-13.16,-11.99
10500378,Nudt17,-39.98,-32.76,-30.32,-58.71
10500388,Polr3c,3.37,3.88,-24.83,27.39
10500404,---,-26.33,-1.38,-37.36,-44.77
10500406,Cd160,-23.68,-8.17,-21.88,-59.21
10500412,Gpr89,19.92,-12.94,28.09,41.60
10500429,Gja8,35.38,75.85,-4.66,6.77
10500434,Bcl9,-49.36,-61.79,-51.68,-29.98
10500443,Olfr1402,18.23,69.12,-3.53,-21.66
10500445,Chd1l,-73.78,-88.98,-58.31,-67.12
10500469,Pde4dip,-13.71,-12.52,-19.54,-10.64
10500524,---,-4.85,-15.42,-14.49,22.28
10500527,---,-19.95,-36.52,-13.16,-11.99
10500529,Phgdh,61.19,74.88,42.81,65.51
10500534,Hsd3b4 or Gm10681 or Hsd3b5,-36.08,-13.13,-42.34,-73.10
10500539,Hsd3b4 or Gm10681 or Hsd3b5,-19.95,-36.52,-13.16,-11.99
10500543,Hmgb1,-19.95,-36.52,-13.16,-11.99
10500545,Hsd3b5,-17.26,-3.81,-18.89,-61.60
10500547,Hsd3b2,-24.76,-24.72,-11.95,-52.96
10500555,Hsd3b3,-7.35,-3.93,-9.52,-12.15
10500559,Hsd3b6,-20.76,-14.79,-15.62,-36.38
10500565,Hsd3b1,-61.06,-64.00,-50.97,-68.14
10500570,Hao2,-20.90,-15.02,-22.14,-27.82
10500580,---,67.31,72.28,84.00,17.04
10500582,Wdr3 or Spag17,-69.92,-86.13,-63.61,-56.82
10500610,Fam46c,-41.04,-45.37,-31.01,-46.95
10500614,Man1a2,-68.01,-81.01,-75.65,-23.02
10500630,Ttf2,59.20,65.17,33.80,69.78
10500656,Cd101,80.34,79.12,78.39,85.47
10500666,Ptgfrn,88.53,88.72,79.92,94.25
10500677,Cd2,37.64,36.90,32.05,46.61
10500683,Rangrf or Slc25a35,-82.44,-80.85,-81.99,-84.51
10500685,Atp1a1,53.05,59.20,42.63,55.38
10500710,Mab21l3,-40.28,-23.98,-44.92,-55.22
10500720,Slc22a15,-58.15,-45.18,-45.79,-79.18
10500736,Vangl1,-62.20,-58.01,-63.92,-64.19
10500748,Tshb,-2.48,-2.00,-8.50,7.74
10500754,Sycp1,-42.64,-37.14,-63.61,-32.18
10500780,Nr1h5,-39.89,-55.82,-28.25,-38.74
10500796,---,-14.26,-15.56,-8.63,-19.32
10500798,---,-76.82,-96.38,-37.24,-83.47
10500800,---,-7.65,10.26,-5.02,-35.14
10500802,Atg4a,27.39,14.23,37.19,30.53
10500804,LOC269472,-24.58,-47.35,-4.76,-25.31
10500808,Olfml3,-54.10,-47.66,-73.69,-39.35
10500813,Hipk1,56.21,51.26,50.85,65.12
10500837,Dclre1b,82.15,84.81,70.11,87.42
10500845,A130049A11Rik,61.87,7.57,70.42,81.43
10500847,Magi3,-84.48,-87.76,-87.24,-76.97
10500870,---,-90.59,-85.41,-99.34,-68.54
10500873,---,15.68,77.39,-16.75,-26.64
10500876,Lrig2,-60.45,-59.76,-68.24,-52.23
10500896,H3f3b or Gm12657 or Gm6749 or H3f3c or H3f3a,-19.95,-36.52,-13.16,-11.99
10500899,Fam19a3,57.48,57.43,48.14,64.62
10500911,Mov10,-50.81,-37.55,-67.24,-44.31
10500928,Capza1,-19.95,-36.52,-13.16,-11.99
10500938,Wnt2b,-63.78,-52.41,-62.93,-75.47
10500948,Cttnbp2nl,97.95,98.46,97.99,97.34
10500957,1700095B22Rik or Kcnd3,-92.38,-97.00,-87.80,-87.61
10500960,Ddx20,-75.47,-72.64,-75.88,-77.68
10500976,Rap1a,-2.94,-41.74,15.03,16.41
10500982,I830077J02Rik,-0.37,-2.21,-2.84,16.65
10500990,Atp5f1 or Wdr77,-18.66,0.00,-53.99,5.45
10500999,1700027A23Rik,-28.53,-31.60,-14.66,-51.57
10501007,Chi3l7,-17.32,-24.38,-6.15,-31.51
10501020,Chi3l3,94.48,96.50,91.25,95.29
10501026,Chi3l4,-1.00,-2.92,-0.64,-0.29
10501034,BC051070,-27.11,-27.92,-14.62,-48.04
10501046,Gm10673,-3.02,-2.64,-7.35,1.49
10501048,Dennd2d or 2010016I18Rik,-18.15,-21.74,-11.35,-22.21
10501051,Cept1 or Dennd2d or Dram2,1.72,-26.19,29.44,-1.02
10501063,Cd53,44.91,38.92,56.66,40.58
10501072,Olfr266,-3.61,35.13,-9.49,-18.14
10501074,Cym,-31.99,-26.51,-21.04,-52.04
10501084,Prok1,28.18,53.84,31.40,-6.80
10501091,Rbm15,61.11,56.07,44.96,77.10
10501096,---,-40.95,9.25,-95.98,-11.19
10501098,Kcnc4,-69.63,-41.57,-56.27,-95.65
10501104,Slc6a17,-47.82,-16.04,-66.96,-83.50
10501117,Ubl4b,-14.94,-8.59,-11.74,-29.97
10501121,Fam40a,-37.30,-34.91,-54.86,-15.99
10501143,Ahcyl1,-94.92,-95.47,-94.55,-94.70
10501164,Csf1,-74.67,-76.37,-80.25,-66.19
10501179,Rpl13 or Gm10071,-19.95,-36.52,-13.16,-11.99
10501181,Gm10667,-81.80,-46.13,-87.28,-95.85
10501183,Eps8l3 or 4933431E20Rik,-77.23,-59.94,-87.64,-83.24
10501190,---,-8.24,5.15,-10.94,-22.55
10501199,Gstm7,-56.33,-52.33,-46.03,-72.24
10501208,Gstm6,-46.39,-48.76,-38.11,-53.36
10501218,Gstm3,-90.27,-89.44,-97.03,-77.44
10501222,Gstm2,-32.34,-49.86,-33.76,-17.11
10501229,Gstm1,32.73,36.76,25.31,36.04
10501235,Gstm4,15.67,-0.93,5.79,39.45
10501244,Ampd2,-11.67,-34.51,-4.12,2.84
10501265,Gnai3,-34.90,-47.57,-28.65,-16.75
10501277,Gpr61,-50.24,-54.36,-42.20,-54.40
10501282,Cyb561d1,-6.95,-21.42,7.28,-7.12
10501286,Atxn7l2,-25.69,-48.74,-32.71,1.25
10501302,Sypl2,-36.16,-30.10,-28.15,-52.59
10501313,---,72.97,82.32,81.31,44.89
10501315,Mybphl or Gm12522,48.14,74.52,2.52,50.84
10501319,Celsr2,-66.01,-49.00,-62.92,-86.23
10501358,Sars,-82.70,-81.42,-88.44,-76.38
10501372,---,42.33,33.59,55.76,36.01
10501374,5330417C22Rik,-33.89,-45.34,-32.45,-25.94
10501397,Tmem167b,99.77,99.50,99.98,99.41
