Probeset_ID,Gene Symbol,DC Lu CD24+,Sample_,Sample_
10493380,---,-70.43,-99.00,13.23
10493382,Pklr,-27.92,-38.41,-20.30
10493394,Clk2,-13.30,-4.37,-21.03
10493409,Scamp3,-29.05,-22.56,-34.75
10493421,Fam189b,-17.50,-19.72,-15.31
10493435,Gba,59.82,64.18,55.20
10493449,Thbs3,-15.20,-14.16,-16.16
10493474,Muc1,-1.57,-0.83,-2.59
10493484,Krtcap2,-73.23,-73.48,-73.17
10493490,Dpm3,-70.42,-69.97,-70.72
10493494,Efna3,-26.59,-34.23,-19.52
10493496,Adam15 or 4731419I09Rik,91.06,92.58,90.45
10493498,Dcst1,27.99,27.73,28.22
10493500,Dcst2,-5.93,-18.59,11.25
10493516,Gm15417,-55.81,-59.58,-51.09
10493519,Shc1,49.87,47.64,51.94
10493530,Pygo2,50.83,54.61,46.16
10493537,Pbxip1,80.22,80.18,80.22
10493548,Pmvk,-1.65,9.29,-8.52
10493555,Kcnn3,-69.28,-66.18,-72.07
10493565,Adar,-12.37,-4.13,-22.38
10493585,Ube2q1,-51.58,-67.51,-35.39
10493604,She,-19.29,-15.85,-23.24
10493612,4933434E20Rik or Gm7664,-89.11,-91.18,-86.54
10493626,1700094D03Rik,-86.68,-96.51,-67.70
10493631,Mir190b,-29.51,-44.84,-18.21
10493633,Tpm3,70.24,68.67,72.06
10493640,Nup210l,84.55,79.75,89.06
10493658,---,10.78,35.40,-8.90
10493660,Nup210l,64.71,40.26,79.81
10493662,Nup210l,3.17,-2.11,13.85
10493664,Nup210l,24.20,9.26,38.53
10493666,Nup210l,56.41,68.79,41.52
10493668,Nup210l,45.18,47.92,42.48
10493670,Nup210l,31.13,38.44,22.25
10493688,Nup210l,-23.14,-29.68,-18.37
10493690,Nup210l,-28.75,-45.54,-16.48
10493692,Rab13,-36.62,-30.21,-43.08
10493703,Jtb,-12.32,2.76,-28.06
10493709,Slc39a1,-10.76,-9.53,-12.02
10493711,Crtc2,52.55,64.23,39.89
10493726,Dennd4b,80.38,88.44,69.07
10493758,Gatad2b,-25.28,-23.93,-26.93
10493770,Ilf2 or Snapin,-68.12,-73.34,-61.82
10493789,S100a13,49.09,53.38,43.53
10493794,S100a14,-35.50,-31.50,-39.56
10493798,S100a16,-43.91,-60.74,-31.39
10493803,S100a3,-1.63,6.04,-5.87
10493809,S100a2,-22.52,-29.66,-15.80
10493812,S100a4,43.49,41.45,44.72
10493816,S100a5,-9.68,-6.98,-12.83
10493820,S100a6,62.14,59.57,64.66
10493824,S100a7a,-15.02,-9.33,-23.18
10493831,S100a8,-20.63,-25.75,-16.96
10493834,Pglyrp4,-35.33,-54.38,-19.82
10493842,Pglyrp3,-36.56,-50.03,-25.81
10493850,Sprr2a1 or Sprr2a2 or Sprr2a3,-31.91,-35.12,-28.57
10493856,Sprr2a2 or Sprr2a1 or Sprr2a3,-31.44,-27.25,-36.00
10493858,Sprr2a2 or Sprr2a1 or Sprr2a3,93.98,93.48,94.26
10493860,Sprr2b,-49.78,-62.73,-37.75
10493864,Sprr2d,-35.19,-53.18,-21.32
10493867,Sprr2e,-44.13,-38.32,-49.73
10493870,Sprr2f,-48.31,-63.76,-34.52
10493873,Sprr2g,-32.67,-20.64,-50.67
10493876,Sprr2h,-51.48,-46.80,-56.52
10493879,Sprr2i or Sprr2f or Sprr2e,31.33,71.78,-20.56
10493882,Sprr2j-ps,-48.33,-78.58,-24.22
10493886,Sprr2k,-51.07,-20.51,-77.96
10493889,Lce1c or Lce1k,-63.10,-82.18,-41.55
10493891,Ywhaz,44.41,46.26,42.61
10493894,---,56.91,70.52,36.95
10493896,Lce3b,11.22,-10.62,36.45
10493900,Lce3c,-35.60,-59.66,-19.68
10493903,Gm9782 or Lce3c or 2310001H18Rik or Lce3a or Lce3f or Lce3b,35.91,34.82,36.63
10493905,2310001H18Rik,-32.73,-43.31,-23.70
10493907,Lce3f,-67.84,-81.95,-53.34
10493910,Gm4858,-34.65,-5.22,-77.27
10493912,Crnn,-18.36,-17.97,-18.65
10493916,Flg2,-6.02,-9.37,-3.73
10493921,Flg2,-71.83,-80.76,-61.84
10493925,Hrnr or Flg,-12.36,-15.67,-9.70
10493979,Rptn,-38.49,-38.26,-38.76
10493984,Tchh,-18.87,-30.50,-11.35
10493986,Tchhl1,16.36,51.10,-9.00
10493990,S100a11,93.98,93.48,94.26
10493995,S100a10,72.10,74.89,69.97
10493999,Tdpoz2,-5.96,6.30,-17.69
10494001,Tdpoz4 or Gm4858,-26.23,-37.62,-15.80
10494003,Tdpoz3,-53.22,-91.98,-17.41
10494005,Gm10696,22.64,16.56,28.18
10494007,Them4,-79.56,-93.22,-58.54
10494016,Them5,-33.45,-49.50,-22.08
10494023,Rorc,-34.66,-49.29,-25.38
10494039,Lingo4,40.31,51.50,27.16
10494043,Tdrkh,-25.16,-27.00,-22.92
10494060,Mrpl9,-60.31,-40.36,-75.06
10494069,Celf3,-35.40,-18.52,-59.99
10494085,Selenbp2,-39.01,-29.90,-48.84
10494092,Pogz,-45.99,-37.40,-55.19
10494114,Selenbp1 or Selenbp2,-42.14,-40.17,-43.74
10494122,Rfx5 or B230398E01Rik,46.85,42.45,50.54
10494137,Pi4kb,-57.51,-65.48,-47.86
10494151,---,-61.83,-43.07,-82.04
10494153,Vps72,-67.75,-64.11,-71.44
10494160,Tmod4,-72.66,-80.33,-64.16
10494170,Lysmd1,93.98,93.48,94.26
10494174,Sema6c,-45.64,-59.46,-33.64
10494200,Cdc42se1,64.32,63.31,65.61
10494208,Fam63a,-86.21,-89.87,-81.56
10494227,Lass2,-22.23,-27.77,-16.39
10494238,Arnt,25.22,33.74,15.37
10494262,Ctsk,-57.81,-34.84,-82.45
10494271,Ctss,93.16,93.66,92.72
10494281,Hormad1,-69.28,-55.24,-81.49
10494288,Golph3l,-31.26,-24.29,-37.58
10494296,Rps10,93.98,93.48,94.26
10494299,Ensa,14.29,22.92,5.44
10494306,Mcl1,94.74,95.51,93.64
10494312,Aph1a or Car14,93.98,93.48,94.26
10494322,Anp32e,-4.56,-9.83,1.16
10494332,---,50.45,33.90,64.18
10494335,Otud7b,-95.64,-92.22,-98.13
10494351,Mtmr11,-49.00,-44.15,-53.52
10494369,Sf3b4,-27.33,15.60,-61.54
10494372,Sv2a,-65.96,-61.83,-70.05
10494386,Hist2h2ab or Hist2h2ac,93.98,93.48,94.26
10494388,Hist2h2be,-80.27,-70.90,-87.74
10494390,Hist2h2aa1 or Hist2h2aa2,93.98,93.48,94.26
10494395,Hist2h2aa1 or Hist2h2aa2 or Hist2h3c1 or Hist2h3b or Hist1h3e or Hist1h3b or Hist1h3d or Hist1h3c or Hist1h3f or Hist2h3c2,93.98,93.48,94.26
10494402,Hist2h3c1 or Hist2h3b or Hist1h3e or Hist1h3b or Hist1h3d or Hist1h3c or Hist1h3f or Hist2h3c2,93.98,93.48,94.26
10494405,Hist2h3b or Hist1h3e or Hist1h3b or Hist1h3d or Hist1h3c or Hist1h3f or Hist2h3c2 or Hist2h3c1,93.98,93.48,94.26
10494407,Hist2h2bb,2.84,4.68,1.65
10494411,Rnu1b1 or Rnu1b2 or Rnu1b6,93.98,93.48,94.26
10494413,Rnu1b1 or Rnu1b2 or Rnu1b6,93.98,93.48,94.26
10494415,---,-6.80,-24.09,12.24
10494417,Rnu1b1 or Rnu1b2 or Rnu1b6,93.98,93.48,94.26
10494419,Gm10685,-54.16,-72.19,-38.34
10494421,Rnu1b1 or Rnu1b2 or Rnu1b6,93.98,93.48,94.26
10494423,Hfe2,-32.71,-55.44,-18.19
10494428,Txnip,25.57,26.49,24.85
10494441,Ankrd34a,34.56,22.52,43.60
10494445,Lix1l,-45.29,-44.77,-45.95
10494452,Rbm8a,-53.88,-54.29,-53.49
10494460,Pex11b,-81.86,-88.55,-72.18
10494467,Itga10 or Pex11b,-41.44,-67.24,-15.97
10494500,Ankrd35,-23.85,-52.68,-1.07
10494509,Pias3,-31.67,-36.46,-26.66
10494527,Rnf115,13.03,14.39,10.86
10494536,Pdzk1 or Gpr89,-30.17,-49.62,-18.87
10494548,Gja5,-30.15,-47.20,-18.80
10494551,Acp6,-70.18,-77.08,-62.39
10494565,Fmo5,-44.98,-42.25,-47.24
10494574,Prkab2,81.21,82.77,79.70
10494583,Sec22b,-92.44,-91.64,-93.00
10494592,Gm5544,-22.94,13.25,-56.56
10494595,Notch2,91.82,93.12,90.65
10494632,Adam30,78.66,80.26,77.29
10494636,Reg4,-50.28,-59.44,-41.81
10494643,Hmgcs2,-55.74,-43.57,-74.78
10494655,Zfp697,-56.64,-34.11,-79.65
10494662,Ywhah or Gm19750,70.41,71.46,69.20
10494664,Wars2,40.30,50.04,29.15
10494672,Tbx15,-62.58,-54.67,-70.96
10494684,Spag17 or Wdr3,-26.81,-24.10,-29.83
10494735,Gdap2,76.58,86.21,62.66
10494751,---,-31.31,-33.83,-28.57
10494753,---,-21.80,-25.58,-17.81
10494757,Gm12474,14.71,40.13,-6.54
10494761,Vtcn1,-72.96,-73.14,-72.83
10494769,Trim45,-12.30,-17.21,-7.44
10494781,Igsf3,-80.79,-85.66,-75.66
10494795,Nhlh2,9.37,10.36,7.52
10494804,Casq2,-83.30,-83.99,-82.80
10494817,Ngf,-55.89,-64.62,-48.10
10494821,Tspan2,13.34,15.19,11.54
10494832,Sike1,-83.15,-81.26,-84.95
10494839,Csde1,15.42,16.29,14.38
10494857,Nras,-6.60,3.90,-18.53
10494873,Ampd1,-28.88,-36.43,-23.51
10494889,Dennd2c,-22.97,-14.55,-32.68
10494910,Bcas2,-72.11,-62.06,-80.07
10494924,Trim33,-59.56,-61.30,-57.30
10494945,Syt6,-14.28,-32.65,-3.19
10494957,Ap4b1,4.78,11.58,-1.78
10494972,Bcl2l15,-32.30,-26.43,-39.97
10494978,Ptpn22,42.82,46.25,39.74
10495001,Rsbn1,-56.27,-61.82,-49.41
10495012,Phtf1,-67.29,-66.67,-68.16
10495035,Slc16a1,-85.46,-87.80,-82.34
10495042,Ppm1j,-14.85,-10.36,-20.56
10495054,Rhoc,-12.41,-15.72,-9.04
10495059,St7l,-64.92,-66.84,-63.63
10495077,4930564D02Rik,0.90,-5.86,13.22
10495083,Kcnd3,-22.95,-16.11,-32.74
10495094,6530418L21Rik,43.02,45.61,40.68
10495097,Adora3,-18.44,-9.92,-33.54
10495107,Adora3,70.12,62.59,74.44
10495111,Wdr77,-86.81,-82.64,-90.63
10495120,Ovgp1 or Wdr77,-81.74,-80.36,-82.72
10495134,---,54.88,59.31,50.48
10495136,Chia,-22.92,-16.60,-31.78
10495147,Dennd2d or 2010016I18Rik,-13.10,-14.83,-11.48
10495163,Dram2,-2.34,2.56,-7.32
10495173,4933421E11Rik,-33.92,-30.41,-37.02
10495183,Kcna3,73.59,72.52,75.00
10495186,AI504432,72.13,69.05,75.47
10495190,---,-37.07,-21.26,-60.36
10495193,Kcna2,-20.82,-17.19,-24.49
10495197,Kcna2,-62.07,-69.88,-54.73
10495199,Kcna10,-37.54,-34.62,-40.63
10495201,Hbxip,-92.92,-96.33,-87.43
10495206,Slc16a4,-57.95,-59.18,-56.38
10495218,Alx3,65.42,73.13,54.62
10495223,Eps8l3 or 4933431E20Rik,-13.20,-18.16,-10.15
10495243,Gstm5 or 4933431E20Rik,-52.23,-56.89,-48.76
10495252,Romo1,-88.86,-94.08,-80.79
10495255,---,-44.08,-85.42,11.73
10495257,Ampd2,16.87,61.77,-28.97
10495259,Gnat2,-60.46,-69.67,-50.68
10495270,Amigo1,-73.73,-72.22,-75.12
10495279,Psma5,-54.23,-43.99,-65.23
10495285,Sort1,-51.74,-52.35,-51.10
10495306,Mybphl or Gm12522,-18.93,-12.67,-28.51
10495316,Psrc1,-38.18,-34.85,-41.83
10495330,---,-23.09,-33.94,-14.90
10495332,1700013F07Rik,-29.00,-30.22,-27.90
10495340,Taf13,-20.90,-30.68,-10.50
10495343,Wdr47,-37.81,-18.97,-55.13
10495359,Clcc1,-83.60,-86.33,-80.84
10495371,Aknad1,42.25,-3.21,71.57
10495385,4921515J06Rik,-41.16,-23.63,-64.50
10495394,4930443G12Rik,-14.58,-11.08,-20.00
10495405,Slc25a24,59.17,60.52,57.89
10495416,Vav3,92.23,93.10,91.29
10495447,---,-35.25,-47.86,-24.95
10495449,Col11a1,-32.50,-40.60,-25.69
10495518,Olfm3,-55.99,-60.52,-50.98
10495528,Gm9889,-49.17,-62.71,-34.69
10495530,Dph5,5.56,10.29,0.70
10495539,Extl2,-55.71,-50.78,-60.23
10495549,Dbt,-79.98,-73.04,-84.87
10495562,Lrrc39,-55.03,-53.39,-56.95
10495574,Sass6,2.30,3.32,1.18
10495592,---,42.88,43.08,42.67
10495594,---,-35.96,-46.88,-26.21
10495596,Frrs1,-20.99,-25.24,-16.75
10495613,4833424O15Rik,-28.89,-32.45,-25.69
10495621,Mir137,-8.98,-12.22,-6.46
10495623,Gm9916,-33.55,-25.51,-42.85
10495625,Dpyd,-65.14,-62.84,-67.39
10495649,Gm10652,-37.88,-29.49,-47.21
10495651,Alg14,-71.85,-73.29,-70.78
10495657,Alg14,-52.52,-43.44,-61.73
10495659,Cnn3,-51.71,-47.77,-55.46
10495668,4930432M17Rik,36.34,30.70,41.38
10495675,F3,-14.33,-22.35,-8.22
10495685,Arhgap29,-59.09,-54.79,-63.49
10495712,Abca4,-55.03,-47.69,-62.56
10495763,Gclm,-72.97,-75.61,-70.21
10495773,Dnttip2,-43.20,-46.48,-40.25
10495781,Bcar3,18.44,22.72,13.62
10495794,Pde5a,-66.37,-58.84,-74.81
10495820,Fabp2,-15.48,-16.58,-14.40
10495826,1810037I17Rik,-74.50,-81.93,-66.66
10495830,Sec24d,-45.07,-39.68,-50.37
10495854,Prss12,-21.09,-25.35,-17.77
10495867,Gm9372,56.16,42.51,66.54
10495869,Tram1l1,-88.27,-97.57,-68.54
10495873,Ptma or Gm12504,93.98,93.48,94.26
10495876,---,62.56,35.68,75.92
10495878,Ndst4,-48.27,-55.67,-42.05
10495891,Arsj,-37.73,-20.80,-58.32
10495896,Camk2d,-17.77,-15.87,-19.58
10495923,Mir302b,-32.87,-30.89,-34.80
10495925,Mir302c,-85.47,-93.99,-74.13
10495927,Mir302a,-65.87,-71.59,-60.54
10495929,Mir302d,-51.15,-76.06,-30.84
10495931,Mir367,-68.96,-76.06,-61.55
10495933,4930422G04Rik,42.06,41.66,42.57
10495935,4930422G04Rik,-17.92,-9.92,-26.27
10495945,4930422G04Rik,-53.86,-56.70,-51.29
10495964,Neurog2,12.49,40.61,-6.85
10495967,Tifa,75.53,77.15,74.03
10495972,---,-65.92,-66.87,-65.04
10495974,---,-65.29,-49.55,-79.70
10495976,Pitx2,-42.75,-40.27,-45.13
10495987,Gm5712,8.55,-62.84,75.00
10495989,Rpl7a,93.98,93.48,94.26
10495991,---,-28.05,-14.97,-43.88
10495993,Elovl6,-78.52,-75.07,-82.18
10496001,Cfi,-38.97,-68.91,-20.21
10496015,Pla2g12a,-78.08,-87.55,-64.22
10496023,Casp6,-19.38,-28.34,-10.66
10496032,Rpl12 or Gm11425 or LOC630855,93.98,93.48,94.26
10496036,Col25a1,-5.16,8.49,-15.85
10496077,Agxt2l1,-28.03,-37.61,-20.80
10496091,Lef1,-41.05,-36.16,-46.62
10496110,Papss1,-4.93,-5.30,-4.60
10496125,Dkk2,-14.12,-17.27,-11.74
10496130,Tbck,-5.35,4.94,-23.33
10496159,Ints12,-35.72,-42.07,-28.11
10496167,---,93.98,93.48,94.26
10496169,Ppa2,-91.89,-91.92,-91.72
10496182,Cxxc4,-7.41,-32.52,18.72
10496192,Tacr3,-59.71,-56.29,-63.09
10496200,---,88.32,76.72,93.68
10496202,---,-13.15,-39.48,17.19
10496204,Cenpe,11.77,14.16,8.86
10496251,Bdh2,-67.05,-91.02,-41.93
10496262,Nhedc2,-46.97,-67.62,-24.93
10496276,Nhedc1,-48.66,-50.51,-47.04
10496295,Ube2d3,38.36,40.32,36.48
10496302,Manba,73.45,77.21,68.06
10496322,---,68.86,69.45,67.82
10496324,Slc39a8,-64.46,-59.03,-69.46
10496336,---,93.98,93.48,94.26
10496338,Ppp3ca,-13.96,-7.14,-21.23
10496357,---,-0.02,61.28,-30.99
10496359,Emcn,-50.24,-43.37,-58.03
10496373,Ddit4l,-75.46,-72.83,-77.89
10496379,H2afz,-6.59,-7.48,-5.70
10496387,Dnajb14,66.42,65.71,67.09
10496397,Lamtor3,-32.87,-32.41,-33.54
10496405,Gm5105,-50.96,-43.99,-57.94
10496417,Rg9mtd2,-82.68,-87.01,-77.43
10496425,Adh7,-34.21,-37.19,-31.41
10496438,Adh1,-6.61,-6.96,-6.13
10496447,Adh6a,-29.85,-47.20,-18.88
10496455,Adh6b,-16.04,-14.24,-17.69
10496457,---,-64.23,-42.39,-85.55
10496462,Adh6-ps1,-30.52,-29.00,-32.09
10496466,Adh4,-37.82,-34.27,-41.73
10496475,Adh5,-85.99,-84.25,-87.41
10496485,Eif4e,-28.77,-35.00,-23.35
10496490,Mir1956,93.28,92.84,93.46
10496492,---,-73.67,-82.59,-60.28
10496494,Tspan5,-22.11,-18.29,-25.86
10496504,B930007M17Rik,-68.89,-43.54,-89.24
10496519,Unc5c,-49.76,-51.41,-47.99
10496539,Gbp5,54.81,53.26,56.87
10496555,Gbp1 or Gbp5 or LOC100047734,-19.79,-25.29,-15.19
10496569,Gbp7,18.72,13.66,23.56
10496580,Gbp3,39.08,36.83,41.00
10496592,Gbp2,37.24,31.59,41.88
10496605,Ccbl2,-98.05,-97.78,-98.20
10496621,Gtf2b,-19.35,-7.16,-30.66
10496626,Gapdh,93.98,93.48,94.26
10496629,Sep15,-14.29,-12.44,-17.06
10496638,Odf2l,-87.55,-86.81,-88.32
10496656,Col24a1,39.98,33.89,45.68
10496715,Znhit6,-92.70,-94.79,-90.14
10496727,Ddah1,-49.72,-58.64,-42.69
10496735,Rpl36a or Rpl36al,93.98,93.48,94.26
10496737,Bcl10,14.27,15.35,13.20
10496742,2410004B18Rik,-92.48,-81.02,-97.81
10496748,Syde2,-60.94,-85.45,-40.73
10496756,Mcoln3,-27.16,-35.78,-19.63
10496771,Mcoln2,-0.74,3.55,-3.20
10496789,Lpar3,46.87,40.74,52.85
10496796,Ssx2ip,-18.60,-15.01,-22.04
10496813,Ctbs or Spata1,-10.46,-19.70,-1.09
10496822,Gng5,26.35,33.37,19.23
10496825,Uox,-24.48,-15.42,-37.25
10496835,Hmgb1,93.98,93.48,94.26
10496837,Ttll7,-57.78,-61.86,-53.58
10496854,Ttll7,-49.35,-49.66,-48.84
10496862,---,2.83,-18.93,33.47
10496864,Gm5149,-26.56,-18.72,-33.61
10496872,Eltd1,-25.03,-50.13,-14.68
10496888,---,45.15,18.44,64.18
10496890,Gipc2,75.26,77.39,73.66
10496892,Fubp1,-59.11,-55.29,-62.80
10496917,---,93.98,93.48,94.26
10496919,Usp33,-38.89,-40.76,-37.63
10496946,Zzz3,24.15,16.47,31.75
10496956,Pigk,-44.23,-50.19,-37.83
10496971,Asb17,-42.69,-49.21,-36.13
10496975,Slc44a5,-29.01,-72.27,-8.08
10497001,Cryz,-50.06,-55.47,-44.06
10497012,4922501L14Rik,-14.81,-19.39,-10.60
10497031,---,-34.34,-50.77,-23.39
10497033,Lrriq3,-41.08,-34.01,-49.30
10497045,---,-32.38,-38.50,-26.56
10497048,---,-4.75,-29.64,26.17
10497051,Negr1,-8.00,-7.93,-8.07
10497064,---,-11.35,-8.39,-15.33
10497066,Zranb2,-90.46,-83.96,-94.86
10497077,Mir186,-85.00,-91.47,-76.73
10497079,Ptger3,21.81,28.83,12.34
10497086,---,52.09,57.81,47.00
10497090,Ankrd13c,-47.28,-56.49,-36.93
10497105,Lrrc40,-66.61,-56.78,-74.46
10497122,Depdc1a,-16.35,-17.18,-15.39
10497135,Rpe65,-27.67,-24.86,-30.52
10497149,Wls,16.64,20.44,13.29
10497165,---,-42.89,-37.96,-47.69
10497167,---,-3.71,5.88,-10.84
10497169,---,69.61,56.06,80.57
10497173,Pxmp3,-38.95,-51.16,-24.50
10497181,1700008P02Rik,-53.50,-33.67,-73.58
10497186,---,93.98,93.48,94.26
10497188,Il7,-52.69,-60.98,-45.65
10497197,5330432E05Rik,-14.27,-22.26,-7.97
10497199,Gm6194 or Tmem189,64.31,66.48,61.54
10497201,---,-1.85,-12.35,14.54
10497203,Hey1,-30.89,-41.20,-22.57
10497209,Mrps28,-88.13,-91.60,-83.94
10497214,Tpd52,47.98,51.56,42.72
10497222,Zfp704,10.63,11.63,9.39
10497237,Pag1,63.82,70.25,56.95
10497248,---,-5.04,4.53,-13.09
10497250,Pag1,33.33,46.84,18.23
10497253,Pmp2,-9.62,-8.12,-11.30
10497258,Fabp9,-48.43,-51.38,-45.96
10497265,Fabp4,-33.32,-37.29,-30.46
10497276,Fabp12,-25.46,-20.22,-32.48
10497285,Impa1,-10.58,-18.92,-1.82
10497296,Slc10a5,-57.66,-55.44,-60.24
10497300,Zfand1,93.98,93.48,94.26
10497309,Snx16,-81.88,-83.03,-80.87
10497319,---,-64.97,-66.60,-63.82
10497321,Pgam1,93.98,93.48,94.26
10497323,Gm10745,-23.91,-25.25,-22.86
10497325,Hmgb1,93.98,93.48,94.26
10497327,---,93.98,93.48,94.26
10497329,---,76.28,84.92,64.64
10497335,1810022K09Rik,45.75,50.14,39.55
10497337,Car1,-68.56,-84.30,-50.26
10497343,---,-92.52,-89.57,-94.95
10497345,Gm9733,-5.20,-3.25,-7.96
10497349,Sirpb1a or Sirpb1b or LOC100038947,24.58,22.08,27.87
10497356,Sirpb1a or Sirpb1b or LOC100038947,93.98,93.48,94.26
10497358,Sirpb1b or Sirpb1a or LOC100038947,93.98,93.48,94.26
10497364,Sirpb1b or Sirpb1a or LOC100038947,93.98,93.48,94.26
10497372,Gm5150,-38.44,-51.50,-28.65
10497376,---,3.08,-18.21,34.87
10497379,---,24.88,19.96,29.85
10497381,Cyp7b1,-70.45,-92.78,-48.24
10497390,Armc1,-91.28,-91.66,-90.86
10497399,Pde7a,-17.57,-10.79,-24.02
10497417,Crh,-69.87,-76.26,-62.38
10497421,Hps3,79.97,79.28,80.66
10497441,Gyg,-15.07,-18.09,-11.90
10497451,Cpa3,-14.57,-22.30,-9.82
10497463,Cpb1,-21.20,-51.32,-9.13
10497475,Agtr1b,50.44,24.16,67.68
10497481,2810416G20Rik,-36.58,-33.92,-39.51
10497483,Hmgb1,93.98,93.48,94.26
10497485,Naaladl2,-71.25,-80.38,-61.92
10497487,Naaladl2,-82.20,-68.96,-91.57
10497490,Naaladl2,-76.79,-74.39,-79.08
10497501,---,-63.74,-46.32,-81.76
10497503,Kpna2,93.98,93.48,94.26
10497505,Nlgn1,-39.47,-56.04,-27.01
10497520,Ect2,-8.85,-7.48,-10.23
10497548,Fndc3b,27.34,36.23,18.08
10497580,---,-27.96,-16.75,-44.08
10497582,Tmem212,-24.84,-18.26,-34.00
10497587,1600012F09Rik,93.98,93.48,94.26
10497590,Mecom,-32.23,-42.42,-25.68
10497608,Mecom,-20.88,-18.24,-23.55
10497613,---,-18.11,-39.93,-3.05
10497615,1600017P15Rik,92.15,95.01,88.07
10497617,Arpm1,-6.88,-3.65,-10.04
10497622,Lrrc34 or Lrriq4,-16.43,-19.88,-13.79
10497636,Lrrc31,-58.60,-54.12,-63.37
10497644,Sec62,74.71,73.58,75.77
10497646,Phc3,-85.53,-90.23,-78.14
10497648,Phc3,19.61,16.97,22.72
10497663,Slc7a14,-39.31,-24.20,-59.33
10497673,Zmat3,-61.93,-62.79,-61.13
10497682,Kcnmb3,9.95,3.58,15.46
10497689,Gnb4,-76.60,-66.32,-87.07
10497703,Mrpl47,-97.29,-98.44,-95.32
10497711,Ndufb5 or Mrpl47,59.43,68.14,49.88
10497713,Pex5l,-14.45,-12.83,-16.69
10497731,Ccdc39 or Ttc14,-71.01,-66.84,-74.73
10497752,Carhsp1,19.30,13.69,24.86
10497754,Dnajc19 or Gm15118,-93.75,-94.61,-92.70
10497761,Gm6639,-61.76,-77.24,-45.88
10497765,Dcun1d1,-85.12,-76.53,-89.86
10497773,Mccc1 or A330050B17Rik,-75.26,-75.40,-75.19
10497794,Ccdc144b or A330050B17Rik,-11.19,-12.28,-10.15
10497808,Qrfpr,-48.56,-69.91,-27.78
10497817,Anxa5,57.58,55.90,59.38
10497831,Ccna2,7.76,8.68,7.18
10497842,Bbs7,-70.97,-68.58,-73.22
10497862,Trpc3,-55.30,-49.44,-61.27
10497878,Il2,-18.43,-29.39,-12.30
10497886,Il21,-35.77,-35.39,-36.29
10497894,Cetn4,56.41,62.84,49.92
10497899,Gm12541,-14.39,-6.79,-22.61
10497904,Nudt6 or Spata5,-12.36,-10.70,-14.35
10497912,Gm5148,-17.67,-16.17,-19.17
10497918,Rpl21,93.98,93.48,94.26
10497920,Ankrd50,-57.29,-53.25,-61.33
10497929,---,51.30,44.12,57.65
10497931,Cflar,97.36,97.26,97.36
10497935,---,66.67,67.94,65.88
10497937,1700017G19Rik,51.29,57.32,45.84
10497944,Mfsd8,-67.57,-63.30,-72.33
10497958,1700034I23Rik or Gm10731,-42.93,-50.54,-34.86
10497960,1700034I23Rik,41.43,32.04,48.68
10497964,Pgrmc2,-95.24,-95.60,-94.91
10497968,---,64.13,64.54,63.76
10497971,Sclt1,-74.32,-68.10,-79.43
10497994,Pabpc4l,-69.76,-59.08,-80.12
10497996,Ikzf5,-24.61,-18.04,-30.59
10497998,---,-41.80,-45.51,-37.74
10498000,Gm10730,-65.20,-71.59,-59.19
10498002,1700018B24Rik,-55.82,-45.49,-66.93
10498005,---,-8.30,-19.97,-0.96
10498011,---,-46.18,-17.62,-74.91
10498018,Pcdh18,-70.45,-90.59,-49.52
10498024,Slc7a11,27.78,24.91,30.21
10498038,Elf2,50.50,60.61,39.76
10498053,Mgarp,-65.26,-53.89,-76.75
10498058,Ndufc1,-77.34,-77.78,-76.74
10498064,Setd7,31.00,46.89,14.80
10498076,Maml3,36.94,44.61,28.47
10498093,---,-1.62,53.52,-43.94
10498095,Cog6,-91.67,-91.38,-92.22
10498117,Rpl29,93.98,93.48,94.26
10498119,Frem2,-37.88,-41.85,-33.96
10498146,Nhlrc3,55.56,52.98,57.85
10498155,Rps14,23.76,23.19,24.36
10498158,Ufm1,-37.90,-55.08,-24.73
10498160,Ufm1,-51.42,-53.21,-49.49
10498166,---,-51.70,-64.86,-41.23
10498168,Exosc8,-58.94,-54.41,-62.71
10498180,Rfxap,-63.20,-81.08,-38.26
10498185,Tra2b,47.91,52.22,41.84
10498187,6030405A18Rik,-56.16,-38.93,-73.46
10498192,Ccna1,-20.96,-18.46,-23.88
10498204,Gm9831,-50.63,-90.38,-3.70
10498210,Nbea,-67.45,-65.60,-69.34
10498268,---,13.38,13.74,11.95
10498273,Tm4sf1,-51.75,-60.04,-44.84
10498284,Wwtr1,-51.97,-55.52,-48.31
10498296,Commd2,-91.50,-94.71,-86.89
10498302,Gm410,-26.79,-5.70,-71.73
10498307,---,90.85,85.30,94.48
10498309,Pfn2,-99.21,-98.65,-99.59
10498313,Pgk1,93.98,93.48,94.26
10498319,Serp1,58.48,60.22,56.40
10498323,Fam194a,-13.35,-4.39,-31.79
10498332,Siah2,96.99,96.53,97.49
10498337,Clrn1,-38.50,-11.46,-67.54
10498343,---,-63.39,-46.57,-77.90
10498345,Gpr171,85.56,88.15,82.91
10498350,P2ry14,-20.66,-26.96,-15.24
10498357,F630111L10Rik,-22.47,-8.64,-45.51
10498361,Gpr87,-21.84,-15.33,-32.11
10498367,P2ry13,-25.81,-26.20,-25.44
10498371,P2ry12,-7.79,-8.91,-6.74
10498379,Igsf10,-59.58,-62.53,-56.17
