Probeset_ID,Gene Symbol,MF PC 480hi,Sample_,Sample_,Sample_
10470248,Gpsm1,-10.28,-22.42,2.40,-11.40
10470268,Pmpca,-24.90,-44.79,-20.99,-7.69
10470283,Egfl7,-79.06,-72.31,-86.99,-78.65
10470296,Mir126 or Egfl7,-35.63,-50.65,-57.96,-12.57
10470298,Fam69b,-62.50,-66.21,-52.34,-68.30
10470305,Rpl7a,-8.88,-60.67,73.76,-38.10
10470314,---,58.76,48.64,65.30,60.88
10470316,Gm11362 or Rpl7a,11.95,29.32,5.56,-0.64
10470318,Gm11362 or Rpl7a,79.09,79.77,78.54,79.26
10470320,Gm11362 or Rpl7a,78.44,79.02,80.74,75.08
10470322,Surf2,-21.75,-30.87,-20.14,-13.83
10470329,Gm711,-64.95,-67.39,-45.89,-81.61
10470349,Adamts13,-40.11,-5.05,-41.57,-74.68
10470381,Cacfd1,14.66,0.80,4.83,35.17
10470388,Cacfd1,-35.34,-52.10,11.58,-58.71
10470390,---,83.16,75.92,84.85,86.87
10470392,Adamtsl2,-70.78,-64.99,-94.30,-43.83
10470412,Dbh,-27.07,-7.82,-30.89,-43.55
10470427,Wdr5,-9.11,-13.91,-12.00,-2.38
10470444,---,-10.10,30.56,-10.56,-41.32
10470446,Rxra,63.91,60.76,59.83,68.91
10470462,Col5a1,-59.56,-51.79,-66.31,-61.11
10470529,Olfm1,-66.42,-72.84,-44.02,-79.97
10470543,Ppp1r26,-49.16,-60.29,-62.29,-24.34
10470547,Mrps2,-7.20,-20.39,1.08,-3.08
10470555,Gbgt1,91.06,88.29,89.40,94.38
10470562,---,87.97,90.51,83.54,89.11
10470564,Ralgds,-91.44,-85.87,-89.04,-96.46
10470584,Tsc1,-37.08,-56.81,-11.22,-41.48
10470614,Ak8,66.43,68.94,63.38,66.25
10470628,Ddx31,84.31,74.87,88.07,88.75
10470647,---,-14.56,-15.42,-33.12,1.50
10470649,Ttf1,47.31,44.84,53.89,42.18
10470665,Setx,8.14,22.33,5.13,-3.57
10470696,Med27,33.34,14.43,24.08,59.94
10470705,Rapgef1,-44.59,-52.29,-39.19,-42.17
10470736,Gm13547,-15.41,-15.98,10.68,-38.37
10470741,Coq4 or Trub2,-42.50,-55.09,-10.49,-62.72
10470751,Slc27a4,1.26,-3.28,1.46,8.01
10470768,Urm1,-12.25,1.97,23.25,-57.51
10470775,Cercam,-80.50,-85.26,-76.81,-78.65
10470788,Odf2,-45.82,-42.30,-40.85,-54.00
10470816,Gle1,4.22,-1.39,8.00,5.61
10470834,Spna2,7.91,1.16,0.29,22.06
10470893,Set or BC085271,-2.21,-3.33,1.15,-4.59
10470905,Set,-29.03,-49.01,-12.27,-28.57
10470907,Set,-11.23,-14.95,2.80,-20.93
10470909,---,-41.17,-20.54,-37.49,-65.07
10470911,Set,-38.34,-36.51,-25.48,-52.81
10470913,Pkn3,-24.18,-14.92,-10.68,-46.77
10470936,Tbc1d13,87.47,86.27,84.75,91.29
10470948,Slc39a1,22.07,19.64,1.65,48.37
10470950,Endog or D2Wsu81e,-25.09,-25.29,-56.11,-1.58
10470954,Lrrc8a,-13.52,-15.44,-4.48,-19.71
10470959,Phyhd1 or Lrrc8a,-89.07,-77.86,-94.54,-91.10
10470973,Nup188,-27.78,-37.69,-24.99,-24.49
10471018,Fam73b,-27.56,-21.67,-25.13,-36.56
10471036,Dolpp1,57.08,46.31,47.61,72.47
10471045,Ppp2r4,50.52,51.00,48.05,53.07
10471058,Cstad,-64.06,-46.90,-59.88,-83.27
10471062,Mettl11a,-19.90,-25.91,-14.92,-19.11
10471067,Prrx2,-67.80,-41.35,-68.23,-89.49
10471072,Tor1b,66.52,47.79,66.09,80.49
10471080,Usp20,-71.55,-73.28,-65.20,-74.93
10471108,Gpr107,42.26,29.05,42.11,57.64
10471129,Ncs1,-78.24,-78.63,-78.53,-77.71
10471139,---,-43.25,-25.86,-37.88,-66.36
10471154,Ass1 or Gm5424,-8.88,-60.67,73.76,-38.10
10471171,Fubp3,-30.36,-33.11,-22.71,-35.33
10471191,Exosc2,-8.70,-20.38,-0.89,-5.69
10471201,Abl1,11.14,15.54,7.65,10.25
10471216,Lamc3,-18.35,-13.72,-22.74,-18.65
10471247,Aif1l,-83.94,-82.89,-76.14,-90.53
10471256,Nup214,-12.77,-19.47,-16.50,-3.70
10471294,Ppapdc3,-11.99,-13.73,-23.46,-3.87
10471298,Prrc2b,-35.74,-40.44,-37.96,-28.56
10471333,---,-1.81,-2.52,-6.92,5.96
10471335,---,-8.88,-60.67,73.76,-38.10
10471337,Pomt1,5.14,-14.65,17.32,14.93
10471358,Rpl36,-8.88,-60.67,73.76,-38.10
10471360,Golga2,5.70,2.70,20.94,-7.80
10471385,Mir199b,41.33,52.77,-16.22,76.95
10471387,Ciz1,26.84,17.82,32.76,30.19
10471411,Ptges2,-7.80,1.86,-32.06,8.54
10471419,Naif1,11.37,6.97,32.15,-6.96
10471424,Fam102a,-86.98,-88.22,-85.16,-87.35
10471438,Dpm2,29.36,25.73,32.72,29.66
10471443,Pip5kl1,-60.29,-61.80,-16.47,-91.37
10471457,St6galnac4,17.55,3.65,20.30,30.66
10471464,St6galnac6,-50.77,-40.53,-58.31,-54.80
10471474,Ak1,-79.95,-91.78,-59.14,-85.19
10471486,Eng,32.34,28.84,23.97,46.33
10471503,Taf1d,35.73,44.96,46.36,13.11
10471505,Sh2d3c or 6330409D20Rik,-81.03,-76.24,-71.61,-91.91
10471519,Tor2a or Ttc16,41.16,20.08,27.04,70.30
10471525,Ptrh1 or Stxbp1 or 1700019L03Rik,-48.72,-44.41,-49.13,-52.50
10471533,---,-44.87,-23.58,-45.33,-67.25
10471535,Fam129b,63.51,62.28,52.65,75.45
10471550,Rpl12 or Gm11425 or LOC630855,31.31,32.80,35.46,25.26
10471555,Angptl2,-80.02,-78.49,-86.69,-75.12
10471563,C130021I20Rik,-6.43,40.75,-43.88,-6.07
10471567,C130021I20Rik,-47.68,-59.97,-67.82,-24.45
10471569,Pbx3,65.44,66.65,30.24,83.88
10471571,Mapkap1,-86.86,-88.18,-79.79,-91.05
10471586,Hspa5,80.86,73.96,81.59,85.37
10471597,---,-20.01,-1.54,-73.50,24.77
10471599,D730039F16Rik,-60.25,-89.52,-81.02,-19.51
10471608,Cep110,-10.13,-6.17,1.65,-26.29
10471655,Gsn,-95.41,-99.51,-92.69,-89.64
10471675,Glo1,-8.88,-60.67,73.76,-38.10
10471677,Dab2ip,69.89,67.95,59.67,79.21
10471701,Gm10829,-10.46,-5.90,9.79,-35.25
10471703,Morn5 or Ndufa8,-27.78,-42.11,-41.06,-7.57
10471715,Mrrf,-41.20,-50.00,-54.67,-11.20
10471721,Ptgs1,99.12,99.20,98.82,99.20
10471735,---,-3.91,51.59,-52.46,1.56
10471737,---,-1.81,-15.69,-17.28,52.54
10471739,Olfr338,-23.64,-58.51,-14.50,-5.73
10471741,Olfr339,-15.26,-55.55,-10.51,-1.74
10471743,Olfr340,30.85,37.37,-14.76,65.34
10471745,Olfr342,-17.56,-59.85,-12.53,-2.02
10471747,Olfr344,-19.80,-0.30,-29.32,-36.48
10471749,Olfr345,-17.77,-6.82,8.67,-61.51
10471751,Olfr346,-57.46,-69.32,-67.17,-39.03
10471753,Olfr347,-38.84,-34.42,-66.66,-19.59
10471755,Olfr348,-42.89,-56.68,-37.91,-34.70
10471757,Olfr50,-30.75,-79.96,4.15,-22.71
10471759,Olfr350,-3.20,0.64,21.69,-20.87
10471761,Olfr352,-48.00,-35.19,-82.92,-23.63
10471763,Olfr354,-6.68,3.95,-18.23,-6.07
10471766,---,-51.48,-53.54,-31.25,-66.77
10471768,Olfr356,31.38,-42.47,66.30,60.70
10471770,Olfr357,-43.70,-30.62,-30.43,-70.38
10471772,Olfr360,-26.76,-68.39,-5.03,-26.49
10471774,Olfr365,-41.39,-13.88,-82.88,-31.00
10471776,Olfr365,-9.84,-24.56,-15.72,15.19
10471778,Olfr366,-11.34,14.16,-45.62,-2.68
10471780,Olfr367-ps,-5.30,58.97,-28.25,-37.58
10471782,Olfr368,-39.49,-65.53,0.57,-54.27
10471784,Rabgap1,1.45,7.30,3.54,-12.75
10471814,Gpr21,2.28,19.31,8.03,-16.01
10471819,Crb2,-39.70,-27.12,-19.83,-71.99
10471833,Lhx2,-37.58,-30.50,-45.24,-37.91
10471840,---,-55.09,-82.11,-52.24,-30.96
10471842,---,-58.26,-24.83,-92.53,-43.02
10471844,Nek6,-63.93,-61.52,-62.26,-67.02
10471858,---,10.36,37.35,-0.96,-6.94
10471878,Mir181a-2,-26.71,3.11,-32.71,-57.61
10471880,Mir181b-2,-54.74,-55.19,-36.67,-75.06
10471882,Olfml2a,-43.37,-29.80,-43.62,-59.36
10471891,Wdr38 or Rpl35,-26.04,-49.55,-6.92,-25.16
10471904,Arpc5l,-84.26,-87.01,-89.69,-72.48
10471909,---,77.33,79.63,83.62,68.21
10471912,Kynu,-37.76,-40.71,-30.62,-43.06
10471929,Arhgap15,56.98,67.71,64.53,40.17
10471945,Gm13476 or Zeb2,66.41,55.38,73.17,69.51
10471949,---,55.97,84.25,-17.02,59.71
10471951,---,53.54,71.93,-0.10,77.28
10471953,Acvr2a,-47.54,-34.16,-51.21,-54.54
10471967,Mbd5,-48.53,-41.89,-36.85,-64.80
10471978,Epc2,-41.02,-29.03,-47.55,-45.06
10471994,Kif5c,-92.07,-97.51,-86.49,-88.70
10472022,Lypd6b,-75.35,-97.68,-64.85,-47.35
10472034,Lypd6,-79.18,-87.31,-61.57,-86.36
10472040,Gm13498,32.00,67.20,-18.72,34.58
10472042,Gm13498,-17.03,-72.03,65.58,-42.64
10472044,---,-15.83,50.48,-26.23,-56.44
10472047,Tas2r134,-37.45,31.05,-59.77,-84.18
10472050,Tnfaip6,-76.12,-93.53,-43.42,-82.13
10472058,Rif1,-73.79,-67.48,-59.76,-87.40
10472095,Bloc1s2,-8.88,-60.67,73.76,-38.10
10472097,Fmnl2,33.33,40.10,30.05,30.03
10472128,Arl6ip6,-5.46,-15.04,-5.28,3.42
10472134,---,44.87,54.17,11.83,61.26
10472136,Galnt13,-30.68,-34.90,-25.57,-32.28
10472153,---,-78.85,-57.66,-90.49,-82.47
10472155,Kcnj3,-49.36,-88.04,-32.57,-30.53
10472162,Gpd2,-49.88,-55.71,-49.88,-44.87
10472181,Galnt5 or Ermn,-18.83,-17.84,-21.47,-17.57
10472195,Nudt15,-8.88,-60.67,73.76,-38.10
10472197,Rpl29,-8.88,-60.67,73.76,-38.10
10472199,Upp2,-53.16,-39.08,-68.06,-53.61
10472212,Pkp4,-44.50,-41.28,-49.78,-41.82
10472235,Dapl1,-70.84,-77.04,-80.72,-53.98
10472240,Tanc1,-85.87,-91.83,-83.71,-80.35
10472275,---,-38.55,-53.16,-18.00,-44.68
10472277,March7,27.38,41.09,45.43,-7.55
10472289,Tank,-2.89,-4.55,13.02,-14.95
10472300,Psmd14,-55.31,-66.48,-33.80,-59.81
10472313,Tbr1,-20.26,-64.28,-14.34,-6.82
10472321,Slc4a10,-84.92,-69.28,-75.63,-97.75
10472350,Gca,67.80,64.80,77.09,59.72
10472361,---,-1.33,-4.03,9.27,-6.18
10472364,Scn2a1,-82.60,-49.83,-86.48,-96.18
10472366,Scn2a1,-39.16,-63.47,-69.23,-14.57
10472368,Scn2a1,-46.42,-70.93,-49.39,-28.50
10472370,Scn2a1,-29.76,-70.93,-26.62,-14.29
10472372,Scn2a1 or Scn9a,-28.74,-52.13,-31.01,-15.49
10472374,Scn3a or Scn9a or Scn2a1,-49.85,-70.68,-61.32,-28.35
10472376,Scn2a1,-60.47,-39.49,-75.03,-68.70
10472378,---,-94.19,-92.17,-78.21,-99.32
10472380,Scn2a1,-33.64,-60.04,-14.45,-40.03
10472382,Scn2a1,-62.96,-45.13,-44.88,-92.36
10472384,Scn2a1,-63.14,-56.12,-54.76,-78.59
10472386,Scn2a1,-82.14,-70.20,-82.72,-91.11
10472396,Scn2a1,-39.67,-49.56,-64.11,-18.38
10472398,Scn2a1,-69.27,-56.67,-92.18,-53.62
10472400,---,-75.25,-89.11,-80.60,-56.43
10472402,Scn2a1,-63.09,-76.95,-60.22,-53.54
10472408,Csrnp3,-72.96,-59.19,-88.42,-67.97
10472418,Scn9a or Gm13629,-25.86,-21.18,-20.63,-37.30
10472422,Gm1322,-65.96,-24.22,-42.09,-99.21
10472426,Xirp2,-45.13,-52.14,-62.23,-24.28
10472436,B3galt1,-91.99,-91.26,-73.59,-98.83
10472440,Tax1bp3 or LOC100047518,-8.88,-60.67,73.76,-38.10
10472443,---,-38.44,-29.46,-65.66,-25.88
10472449,4933409G03Rik,-34.12,-68.55,-47.99,-11.71
10472467,---,-8.88,-60.67,73.76,-38.10
10472469,4932414N04Rik,-50.84,-41.44,-81.62,-33.02
10472499,---,-58.59,-37.11,-38.28,-87.23
10472501,Lass6,91.69,93.06,93.28,89.10
10472514,Nostrin,-2.39,-8.11,-0.75,1.88
10472531,G6pc2,-30.70,-59.91,-42.62,-10.21
10472538,Dhrs9,-22.30,-27.38,-18.21,-21.70
10472549,Bbs5,-39.61,-36.02,-45.33,-36.23
10472562,Kbtbd10,-54.53,-40.29,-40.02,-83.26
10472570,Ppig,0.94,2.11,-5.16,6.11
10472587,Rpl13 or Gm10071,-8.88,-60.67,73.76,-38.10
10472589,Phospho2,36.57,38.75,37.52,32.76
10472598,Klhl23,-70.09,-56.46,-81.52,-72.08
10472605,Ssb or Mettl5,-31.83,-24.15,-33.28,-38.11
10472621,Ubr3,37.94,34.08,54.02,22.86
10472630,Ubr3,17.18,26.85,17.58,4.19
10472649,Myo3b,-29.65,-36.72,-9.24,-54.63
10472686,Rpl9,-8.88,-60.67,73.76,-38.10
10472688,Sp5,-15.10,-43.40,42.79,-36.05
10472694,4933404M02Rik,-30.24,-79.16,-36.92,-7.43
10472707,Gad1,-30.38,-69.57,-18.89,-17.14
10472724,Gorasp2,22.15,12.29,10.15,43.58
10472738,Dcaf17 or Mettl8,44.91,39.21,52.34,41.93
10472757,Cybrd1,-56.46,-77.94,-58.22,-37.16
10472764,Dync1i2,16.27,2.25,16.58,28.09
10472782,Hat1,-54.55,-51.12,-54.75,-57.25
10472794,Metap1d,32.09,25.64,43.94,22.31
10472809,Dlx1,-53.91,-66.13,-59.92,-36.16
10472814,Gm1631,94.67,94.12,98.82,85.15
10472820,Itga6,99.95,99.98,99.85,99.93
10472846,Pdk1,8.67,2.99,14.90,7.66
10472860,Rapgef4,-78.54,-88.49,-81.71,-65.85
10472893,B230120H23Rik,39.38,34.42,37.33,45.43
10472916,Cdca7,-42.41,-57.97,-39.24,-32.41
10472923,Ak4,-79.00,-81.28,-87.49,-66.65
10472925,Sp3 or 1700011J10Rik,-45.19,-48.44,-38.05,-49.75
10472930,Sp9,-4.91,46.68,-18.18,-36.35
10472933,Scrn3,-9.65,-19.14,-9.06,-1.20
10472942,Gm10822,-16.66,-22.91,21.87,-46.20
10472944,---,-26.31,-39.84,-46.78,-3.76
10472946,Hoxd13,-48.90,-43.99,-28.57,-73.32
10472949,Hoxd12,-10.87,-27.49,-7.53,3.18
10472953,Hoxd11,-37.40,-54.25,-23.00,-37.33
10472958,Hoxd10,-77.01,-58.54,-76.91,-91.25
10472962,Hoxd9,-9.24,-26.16,-16.88,26.04
10472965,Hoxd8,-42.01,-29.41,-36.87,-65.03
10472970,Hoxd4 or Hoxd3,-39.46,-19.22,-67.07,-35.44
10472982,Mir10b,-31.34,-82.44,-36.26,0.17
10472984,Hoxd3,27.60,-1.30,15.95,58.51
10472989,Hoxd1,45.01,22.72,68.36,35.10
10472994,Mtx2,12.04,0.24,22.86,14.71
10473006,Rpl21,-8.88,-60.67,73.76,-38.10
10473008,Hnrnpa3 or LOC100862477,-17.91,-52.26,42.88,-31.61
10473022,Plp2,-8.88,-60.67,73.76,-38.10
10473024,Agps,76.37,82.16,70.11,76.44
10473045,Rbm45,-8.44,-13.06,-19.50,6.12
10473058,Osbpl6,-82.55,-88.37,-72.16,-86.46
10473089,Dfnb59,-50.39,-90.17,-44.08,-10.36
10473097,Plekha3,50.97,43.89,45.28,62.38
10473107,---,0.04,7.72,11.54,-12.51
10473109,Gm14461,-28.26,-12.46,-55.25,-29.61
10473118,Ube2e3,-32.14,-27.86,-28.67,-40.17
10473125,Itga4,77.23,79.52,80.82,71.12
10473158,Gm9928,-2.22,21.92,44.66,-56.44
10473160,Ssfa2,70.49,70.57,73.97,67.02
10473180,Ppp1r1c,-14.95,-5.29,-36.09,-5.74
10473187,Prdx6b,-22.92,-20.51,-31.80,-18.35
10473190,Dnajc10,92.64,92.02,92.82,92.92
10473217,---,-24.33,-14.29,-24.31,-37.79
10473219,---,-32.79,-31.93,-48.55,-22.18
10473221,---,26.37,35.41,33.47,11.40
10473224,Dusp19 or Nup35,-75.09,-76.80,-79.69,-67.57
10473230,Nup35,-51.79,-51.32,-60.98,-43.16
10473240,Eno1 or Gm5506,-8.88,-60.67,73.76,-38.10
10473242,---,-9.31,-12.45,-17.46,-4.02
10473244,Zfp804a,-36.73,-44.72,-27.71,-39.57
10473250,Mrpl18,13.47,8.39,16.80,16.19
10473252,Fsip2,-20.35,-34.03,-27.61,-10.05
10473256,Fsip2,-42.43,-68.88,-53.94,-16.51
10473258,Fsip2,-31.11,-29.79,-39.74,-25.57
10473261,Fsip2,-55.37,-59.72,-55.84,-50.84
10473270,---,36.04,-4.79,87.17,-13.93
10473272,Zc3h15,-63.05,-68.41,-41.37,-73.79
10473281,Itgav,1.16,7.33,-6.93,5.56
10473312,Fam171b,-72.60,-92.18,-63.57,-60.69
10473322,Cwc22,-36.83,-31.79,-39.23,-39.81
10473325,Cwc22,-8.88,-60.67,73.76,-38.10
10473328,Cwc22,-8.88,-60.67,73.76,-38.10
10473331,Cwc22,-8.88,-60.67,73.76,-38.10
10473334,Cwc22,-8.88,-60.67,73.76,-38.10
10473337,Cwc22,-8.88,-60.67,73.76,-38.10
10473340,Cwc22,-8.88,-60.67,73.76,-38.10
10473343,Med19 or Zdhhc5,-81.03,-80.82,-75.87,-85.59
10473349,Ypel4,-39.37,-33.29,-28.56,-59.34
10473356,Ube2l6,-15.10,-15.19,-20.07,-10.15
10473363,Timm10,-19.29,-30.04,-20.63,-7.91
10473367,Slc43a1,-88.85,-75.74,-91.72,-94.57
10473384,Slc43a3,-56.42,-62.68,-44.99,-61.23
10473399,Prg2,-36.51,-49.71,-24.30,-38.65
10473406,Prg3,-36.93,-56.18,-35.14,-22.86
10473414,Ssrp1,-36.81,-42.02,-29.98,-38.60
10473432,Tnks1bp1,-72.53,-80.92,-64.94,-70.61
10473444,Aplnr,-60.34,-68.80,-31.84,-83.55
10473446,Olfr996,-31.02,-27.04,-50.52,-18.05
10473448,---,-30.79,-82.96,9.11,-39.03
10473450,Olfr998,-10.23,-12.78,0.00,-20.15
10473452,---,-48.48,-37.24,-60.54,-47.83
10473454,Olfr1008,1.92,-17.32,58.24,-11.39
10473456,Olfr1009,15.27,-6.36,36.15,21.42
10473458,Olfr1010,-41.14,-14.53,-70.33,-45.91
10473460,Olfr1013,-38.22,-24.33,-32.62,-64.24
10473462,Olfr1014,-15.84,-7.70,-4.03,-70.78
10473464,Olfr1015,-31.30,-44.74,-37.68,-15.86
10473467,Olfr1018,-5.45,-43.34,-4.86,50.82
10473469,Olfr1020,-63.45,-85.34,-97.92,-11.90
10473471,---,-17.24,23.80,-36.71,-30.78
10473473,Olfr1022,-8.66,10.17,-18.72,-12.85
10473475,Olfr1023,-8.83,-44.66,18.31,-0.82
10473477,---,-33.41,-16.57,-55.32,-34.69
10473479,Olfr1026,-21.22,-28.08,-8.32,-28.94
10473481,Olfr1028,-2.46,-55.80,-2.32,60.98
10473483,Olfr1029,-3.31,-6.86,29.13,-20.96
10473485,Olfr1030,-15.22,-16.53,-13.67,-15.28
10473487,Olfr1031,-70.72,-75.87,-98.10,-17.21
10473489,Olfr1032,11.59,59.37,-20.83,13.58
10473491,Olfr1033,12.57,46.86,7.92,-4.70
10473494,Olfr1034 or Olfr1036,24.19,45.12,-12.41,36.49
10473496,Olfr1036,-12.78,33.27,-21.04,-47.87
10473498,Olfr1038-ps,-0.16,-10.57,-25.72,60.31
10473503,Olfr1052,-7.81,-2.82,-3.16,-22.70
10473505,Olfr1076,-17.24,-61.29,-5.34,-1.72
10473507,Olfr1093,17.72,-35.72,40.82,61.17
10473509,Olfr1094,-14.29,-20.63,-4.27,-20.16
10473511,Olfr1102,-2.44,-6.27,-12.84,36.55
10473513,Olfr1112,-75.01,-56.68,-62.41,-95.62
10473515,Olfr1113,25.49,-20.43,66.88,24.25
10473517,---,-51.13,-50.72,-30.25,-69.65
10473519,Olfr1115,-17.75,-39.37,-35.49,5.53
10473521,Olfr1116-ps,-46.51,-89.32,-55.59,-16.85
10473523,Olfr1118 or Olfr1116-ps,-48.39,-43.61,-50.55,-51.52
10473525,Olfr1118 or Olfr1116-ps,-17.14,-13.00,-9.61,-33.82
10473528,Olfr1120,-31.10,-24.46,-33.26,-35.69
10473531,Olfr1121,42.07,-4.05,74.46,26.27
10473533,Olfr1122,-21.70,-40.87,-40.13,18.40
10473537,Olfr1123,-40.74,-18.07,-56.54,-54.08
10473539,Olfr1124,-59.01,-90.32,-73.67,-20.62
10473541,Olfr1126,-45.86,-39.59,-46.39,-52.76
10473543,Pramel6,6.42,59.00,47.89,-64.03
10473547,Srp9,39.26,37.08,48.59,29.28
10473551,Olfr153,-50.33,-52.47,-55.90,-43.14
10473553,Olfr1129 or Olfr1130 or Olfr1126,-51.57,-87.45,-34.82,-36.00
10473555,Olfr1130,-15.28,-29.51,-9.03,-12.38
10473557,Olfr1131,-21.34,-23.97,-35.97,-9.09
10473559,Olfr1140,-26.39,-78.96,-4.10,-27.11
10473562,Olfr152,-37.17,-44.80,-46.04,-21.00
10473564,Olfr1143,-5.50,-6.60,-1.32,-8.58
10473566,Olfr1145,14.51,-16.32,40.48,38.02
10473568,---,-14.83,-24.75,-87.46,71.35
10473570,Olfr1148,-22.09,-36.94,-40.79,18.14
10473572,---,-29.12,-69.02,-42.78,24.11
10473574,Olfr1151,24.68,45.49,-9.38,36.65
10473576,Olfr1152,-27.08,16.78,14.07,-91.54
10473578,Olfr1153,-19.82,-14.57,-37.21,-10.37
10473580,Olfr1158,-27.59,-46.82,-32.95,-10.43
10473582,Olfr1161,-28.66,-58.83,-33.74,-5.19
10473584,---,5.29,10.18,17.56,-7.83
10473586,Olfr1168,-62.07,-90.49,-44.09,-48.02
10473588,Olfr1176,-15.89,-19.24,-13.99,-14.17
10473590,Olfr1178,-48.17,-71.10,-56.89,-24.00
10473592,Olfr1183,-47.97,-86.08,-48.60,-16.51
10473594,Olfr1184,-25.82,-26.96,-30.39,-20.66
10473596,---,-41.71,-58.20,-65.49,-12.90
10473598,Olfr1186,-23.00,-35.86,-62.53,28.28
10473600,Olfr1188,-16.60,-39.16,-12.30,-6.41
10473602,Olfr1189,-21.16,-31.62,-11.74,-24.84
10473604,---,-43.48,-79.83,-18.48,-42.07
10473606,---,-30.06,-39.84,-29.82,-20.83
10473608,Olfr1193,-52.44,-31.59,-54.80,-72.32
10473610,Olfr1201 or Olfr1206 or Olfr1205,-58.38,-50.17,-90.63,-35.55
10473612,Olfr1202,-33.36,-56.13,-28.95,-22.77
10473614,Olfr1205,-15.24,-35.61,-13.26,-5.85
10473616,Olfr1204,-45.77,-24.67,-87.54,-32.51
10473618,Olfr1206,-38.84,-38.66,-41.65,-36.33
10473620,Olfr1212,-34.48,-44.18,-63.52,-12.48
10473622,Olfr1255,-43.51,-90.11,-30.45,-12.08
10473624,Olfr1257,-18.46,-16.59,-20.36,-18.21
10473626,Olfr1258,-22.93,-23.68,-0.57,-81.59
10473630,Olfr1260,-31.82,-27.32,-47.19,-23.34
10473632,Olfr1261,-11.95,-15.61,-35.36,5.66
10473636,Olfr1262,35.74,44.71,-24.20,73.89
10473639,Olfr1263,-51.76,-62.22,-42.12,-50.91
10473641,Olfr1265,-39.36,-49.96,-56.04,-16.26
10473643,Olfr1506 or Gm13769 or Olfr1274-ps,-33.71,-43.97,-25.33,-32.67
10473648,Olfr1274-ps,-65.75,-83.88,-34.53,-72.27
10473650,Nup160,12.19,8.77,3.16,26.45
10473690,Fnbp4,-14.98,-4.59,-9.59,-30.37
10473708,Agbl2,-50.18,-84.72,-22.13,-49.71
10473737,Mtch2,2.30,12.64,-7.17,-0.87
10473750,C1qtnf4,-38.52,-28.96,-23.53,-68.87
10473754,Kbtbd4 or Ndufs3,-8.38,-19.34,-27.49,16.76
10473760,Celf1,-18.15,-18.02,-24.90,-8.37
10473779,Celf1,-68.56,-62.03,-64.90,-78.36
10473783,Rapsn,-64.74,-71.38,-73.73,-48.62
10473793,Psmc3 or Slc39a13,-28.00,-35.43,-28.90,-21.05
10473809,Sfpi1,46.00,38.91,43.80,53.51
10473814,Mybpc3,-47.63,-36.98,-45.50,-61.55
10473847,Acp2 or Ddb2,71.75,70.06,73.49,71.77
10473861,Pacsin3,-72.54,-63.97,-71.13,-82.40
10473874,Arfgap2 or 1110051M20Rik,17.83,14.07,17.25,22.62
10473880,Lrp4,-42.82,-44.58,-30.72,-54.09
10473919,Ckap5,-54.54,-41.09,-55.36,-64.99
10473965,Arhgap1,35.15,28.53,32.15,44.87
10473976,Harbi1,12.38,1.20,23.85,11.94
10473981,Ambra1,-17.71,-17.74,-27.44,-8.57
10474002,Chrm4,-41.12,-38.36,-50.41,-34.97
10474004,Dgkz or Gm9821,-6.38,-1.14,4.29,-23.63
10474006,Phf21a,17.07,31.48,9.15,10.27
10474028,Pex16,-41.84,-46.67,-30.98,-48.48
10474041,1700029I15Rik,-7.60,10.31,-25.42,-4.20
10474045,Chst1,-38.50,-48.09,-30.75,-37.74
10474048,Syt13,-74.83,-82.18,-60.17,-79.65
10474057,4631405J19Rik,-24.36,-32.68,-21.54,-18.80
10474064,Trp53i11,-78.90,-69.06,-83.82,-82.58
10474073,---,-68.16,-75.62,-39.97,-86.01
10474077,Gm10804,-8.00,-6.22,42.66,-46.28
10474079,---,65.45,76.03,72.61,41.17
10474081,Alx4,-11.67,-29.91,-8.18,2.81
10474088,4921507L20Rik,-18.55,-38.96,-20.65,1.71
10474093,2810002D19Rik or Ttc17,-8.80,-19.23,-13.29,6.90
10474096,Lrrc4c,-76.88,-91.54,-72.79,-63.46
10474102,---,-46.75,-56.75,-49.30,-37.64
10474105,Rag2,-42.34,-30.96,-67.03,-33.40
10474112,Traf6,37.28,31.86,34.37,44.43
10474123,Commd9,-11.57,-24.56,-39.16,33.05
10474129,Pamr1,-57.08,-39.09,-57.44,-78.89
10474141,Slc1a2,-50.78,-46.11,-64.77,-44.15
10474159,Apip,17.97,-3.20,27.33,29.31
10474169,---,9.74,28.80,22.68,-19.12
10474171,Elf5,-41.27,-72.45,-30.61,-28.36
10474181,Abtb2,-31.74,-39.37,-20.04,-36.71
10474199,---,76.47,78.08,72.53,78.71
10474201,Lmo2,66.19,66.54,67.01,64.94
10474207,Fbxo3,15.74,10.89,21.61,14.81
10474221,---,-45.97,-12.96,-51.18,-75.44
10474223,Cd59b,-43.77,-61.50,-48.04,-24.78
10474229,Cd59a or Cd59b,-55.25,-52.72,-60.24,-53.32
10474234,A930018P22Rik,-0.85,55.93,-13.02,-27.36
10474239,Gapdh,-8.88,-60.67,73.76,-38.10
10474241,---,52.36,48.97,15.76,80.42
10474243,Cstf3,-43.77,-40.40,-33.06,-57.04
10474269,Gm6306,-6.51,-1.96,32.55,-42.39
10474271,---,-1.18,4.41,-25.88,26.33
10474274,Ccdc73,-34.65,-27.59,-33.19,-45.02
10474295,Wt1,-67.79,-55.82,-75.11,-71.83
