Probeset_ID,Gene Symbol,Mo Bl Ly6C- II+,Sample_,Sample_
10483249,Galnt3,-19.33,-18.86,-19.76
10483264,Ttc21b,-76.61,-67.60,-83.29
10483299,Scn1a,-5.37,-2.63,-13.70
10483322,---,67.31,76.08,54.61
10483324,Scn9a,-10.20,-12.12,-8.82
10483326,Scn9a,-15.04,-31.53,-7.36
10483353,Scn7a,-40.96,-35.37,-47.25
10483379,---,29.38,71.68,-21.78
10483381,Stk39,-76.64,-53.96,-92.01
10483401,Spc25,-37.64,-31.10,-44.73
10483410,Abcb11,-18.06,-7.32,-46.74
10483439,Lrp2,-28.13,-25.16,-31.78
10483521,Fastkd1,-68.85,-72.81,-64.69
10483536,4930578N16Rik,-28.07,-1.49,-78.59
10483546,---,-45.71,-87.97,-0.85
10483548,Mettl5 or Ssb,-56.92,-74.17,-39.27
10483559,---,31.96,39.05,23.17
10483561,Gorasp2,53.20,19.47,74.69
10483563,Tlk1,-89.76,-87.26,-91.21
10483584,Mettl8,-71.37,-75.12,-66.82
10483604,Slc25a12,-50.47,-52.92,-48.04
10483624,Dlx1as,-3.18,3.53,-9.58
10483626,Dlx2,33.36,45.52,15.96
10483631,Gm13637,-14.20,-97.42,87.09
10483633,Sp3,-39.59,-38.49,-40.86
10483646,Sp3,96.70,99.44,82.94
10483648,Ola1,-95.01,-97.02,-92.51
10483665,Sp9,98.22,98.77,96.41
10483667,Cir1,-75.59,-81.66,-69.00
10483679,Gpr155,-11.07,-6.18,-16.62
10483698,Wipf1,75.27,81.43,67.82
10483706,Chrna1,-16.97,-17.66,-16.24
10483719,Chn1,-36.86,-24.52,-62.71
10483737,Atf2 or LOC100047997,-89.55,-89.03,-90.67
10483756,Atp5g3,-78.18,-97.96,5.77
10483761,---,42.02,77.91,-16.00
10483766,---,28.13,79.44,-42.60
10483768,---,71.11,54.20,82.75
10483770,Lnp,-97.31,-94.21,-98.78
10483786,Mrpl23,-44.34,-77.42,16.06
10483789,Evx2,91.45,97.94,70.94
10483797,1700109F18Rik or Hoxd3,76.33,88.90,50.69
10483800,1700109F18Rik,-21.66,-21.00,-22.40
10483803,---,-14.57,-58.96,-1.73
10483806,Rps6,95.32,96.16,94.37
10483809,Nfe2l2,54.02,58.89,49.45
10483817,6030499A19Rik,80.46,86.84,71.09
10483819,Ttc30b,-50.08,-47.48,-52.97
10483822,Ttc30a2 or Ttc30b or Ttc30a1,-68.42,-79.43,-56.13
10483824,Ttc30a1,-10.09,20.42,-36.43
10483828,Pde11a,-6.88,4.45,-17.37
10483851,Cyct,-20.82,-38.62,-12.17
10483856,Prkra,-17.51,-22.25,-11.89
10483865,Fkbp7,-46.38,-39.38,-54.27
10483871,Ttn,-18.90,-15.86,-22.99
10484190,Ttn,-16.14,-13.93,-18.73
10484195,Ttn,95.32,96.16,94.37
10484197,Ccdc141,-62.95,-61.82,-64.35
10484201,Ccdc141,-45.68,-35.13,-56.04
10484203,Ccdc141,-57.90,-54.81,-61.23
10484205,Ccdc141,-36.47,-42.11,-31.80
10484207,Ccdc141,-69.44,-73.70,-64.87
10484227,Sestd1,-18.93,-20.89,-17.15
10484237,Zfp385b,-28.41,-16.28,-46.65
10484249,Cwc22,-46.96,-16.63,-76.65
10484256,4930401B11Rik,13.26,6.93,19.48
10484258,---,-23.71,27.22,-70.53
10484261,Cerkl,2.27,24.12,-8.84
10484276,Neurod1,-20.47,-14.67,-37.09
10484283,Pde1a,-44.66,-37.90,-52.78
10484307,Frzb,-51.61,-70.57,-38.10
10484318,Nckap1,-73.67,-74.00,-72.97
10484351,Sumo2,95.32,96.16,94.37
10484353,---,-7.40,1.64,-15.86
10484355,---,95.32,96.16,94.37
10484357,Rps4x,93.30,75.36,97.61
10484361,Zswim2,-2.82,-2.59,-3.29
10484371,Calcrl,-61.99,-62.06,-61.99
10484389,Tfpi,-76.60,-67.20,-84.19
10484402,Ctnnd1,-4.77,-3.77,-5.54
10484425,2700094K13Rik,13.07,-13.00,47.87
10484431,Tmx2,95.32,96.16,94.37
10484440,Zdhhc5,-60.08,-63.30,-56.29
10484457,Clp1,-11.58,-33.06,10.85
10484461,Mir130a,85.32,94.28,56.59
10484463,Serping1,-64.70,-94.01,-45.88
10484472,Smtnl1,41.98,60.57,14.72
10484482,Rtn4rl2,92.22,92.29,92.02
10484486,P2rx3,66.24,46.30,77.88
10484488,P2rx3,-40.90,-47.59,-34.70
10484503,Lrrc55,-43.17,-67.63,-23.52
10484508,Olfr987,-25.03,-10.88,-45.81
10484510,Olfr988,-4.67,20.42,-19.65
10484512,Olfr992,47.74,85.63,-35.54
10484514,Olfr993,64.45,40.21,79.11
10484516,Olfr994,-0.40,-0.21,-0.52
10484518,Olfr995,89.93,92.18,87.59
10484520,4833423E24Rik,-11.17,-11.07,-11.33
10484535,Olfr1000,71.66,75.22,67.23
10484537,Olfr1002,38.88,48.71,27.17
10484539,Olfr1006,-14.32,-33.26,-2.23
10484541,Olfr154,61.38,48.69,69.00
10484543,Olfr1006,38.22,56.85,8.12
10484545,Olfr1012,-6.15,-23.63,21.32
10484547,Olfr1016,-38.83,-46.60,-32.22
10484549,Olfr1019,-6.39,69.50,-75.14
10484551,---,86.34,94.54,44.16
10484553,Olfr1024,34.03,53.90,9.07
10484555,Olfr1037,-0.54,17.61,-4.07
10484557,Olfr1039,43.09,66.76,-1.05
10484559,Olfr1040,45.58,40.62,52.48
10484561,Olfr1042,-65.46,34.21,-99.65
10484563,Olfr1043,-11.43,-4.49,-20.86
10484565,Olfr1044,58.92,83.74,-6.49
10484567,Olfr52,74.46,91.00,-3.27
10484569,Olfr1045,35.95,68.93,-14.17
10484571,Olfr1046,-2.46,-6.55,-0.05
10484573,Olfr1047,6.30,-14.91,56.87
10484575,Olfr1048,88.88,85.33,91.42
10484577,Olfr1049,90.82,95.45,81.48
10484579,Olfr1051,63.51,15.99,79.19
10484581,Olfr1053,98.32,97.79,98.69
10484584,Olfr1053,-9.37,-23.51,4.95
10484586,Olfr1054,73.14,89.21,3.00
10484588,Olfr1055,82.65,95.73,-8.41
10484590,Olfr1056,45.37,84.70,-42.83
10484592,Olfr1057,8.64,69.20,-43.26
10484594,Olfr1058,80.04,94.88,-2.21
10484596,Olfr1058,23.25,40.99,-0.07
10484598,Olfr1061,31.15,66.28,-4.37
10484600,Olfr1062,37.52,40.92,34.13
10484602,Olfr1065 or Olfr1058,-38.45,-14.92,-75.34
10484604,Olfr1065,66.50,83.67,25.33
10484606,Olfr1066,-9.85,-12.40,-7.77
10484608,Olfr228,84.54,94.13,59.03
10484610,Olfr1077-ps1,88.01,87.80,88.34
10484612,Olfr1079,-17.56,-12.31,-24.38
10484614,Olfr1080,38.91,55.06,13.62
10484616,Olfr1082,-9.81,-9.26,-10.62
10484618,---,-8.14,-21.96,1.15
10484620,Olfr1084,92.15,98.23,68.86
10484622,Olfr1085,69.97,35.51,85.16
10484624,Olfr1086,43.18,76.23,-13.48
10484626,Olfr1087,42.58,22.99,56.91
10484628,Olfr1089,51.04,69.45,18.13
10484630,Olfr1090,27.09,-15.82,66.16
10484632,Olfr141,17.06,48.54,-9.32
10484634,Olfr1095,46.72,38.50,54.54
10484636,Olfr1097,-16.34,-3.90,-46.76
10484638,Olfr1098,37.39,65.56,-4.86
10484640,Olfr1099,4.80,9.09,-0.14
10484642,Olfr1100,-4.23,12.17,-12.71
10484644,Olfr1101,50.38,73.25,7.17
10484646,---,75.51,36.25,88.96
10484648,Olfr1104,-18.15,-14.30,-22.42
10484650,Olfr1105,-13.04,37.35,-57.48
10484652,Olfr1106,40.19,46.41,32.80
10484654,Olfr1107,-18.75,-8.51,-38.16
10484658,Olfr1109,79.57,80.21,79.04
10484660,Olfr259,45.63,51.64,38.97
10484662,Olfr1110,-3.49,-1.31,-9.82
10484664,Olfr1111,58.86,87.95,-27.29
10484667,---,-46.14,-16.49,-71.47
10484669,Pramel7,1.49,-35.51,60.85
10484673,---,78.36,90.70,46.20
10484675,Olfr1128 or Olfr1133 or Olfr1134,70.26,76.33,63.01
10484679,Olfr1132,80.13,93.75,29.53
10484681,Olfr1133,71.59,78.44,62.97
10484683,Olfr1134,31.76,19.60,41.40
10484685,Olfr1135,-0.29,-6.67,19.47
10484687,Olfr1136,31.65,-4.01,57.84
10484689,Olfr1137,87.57,83.64,89.42
10484691,Olfr1138,18.40,-45.21,75.51
10484693,Olfr1141,27.47,57.39,-6.10
10484695,---,78.47,96.87,-27.15
10484697,Olfr1154,86.25,93.55,72.75
10484699,Olfr1155,61.86,34.52,74.55
10484701,Olfr1156,-5.19,-40.98,51.91
10484704,Olfr1157,77.88,88.90,39.98
10484706,Olfr74,-18.92,-18.73,-19.28
10484708,Olfr1160,80.16,86.56,68.06
10484710,Olfr73,16.94,22.08,11.55
10484712,Olfr1162 or Olfr1163,-9.45,-42.64,16.69
10484714,Olfr1163,-1.00,-0.72,-1.22
10484716,Olfr1164,66.93,73.66,58.09
10484718,---,-0.26,29.48,-9.86
10484720,Olfr1166,63.53,43.44,75.86
10484723,Olfr1167,-14.83,-8.22,-25.40
10484726,Olfr1170 or Olfr1166 or Olfr1167,-26.06,-9.84,-55.86
10484728,---,53.28,-15.40,83.81
10484731,Olfr1173,-13.86,-11.01,-17.20
10484733,Olfr1174-ps,-24.76,27.04,-70.62
10484735,Olfr1175-ps,-20.87,-24.57,-17.37
10484737,---,-3.35,74.93,-78.28
10484739,Olfr1179,60.28,92.15,-35.19
10484741,Olfr1180,65.14,75.72,46.51
10484745,Olfr1181,51.78,80.92,-11.62
10484747,Olfr1182,41.91,24.49,53.07
10484749,---,77.47,76.74,78.21
10484752,Olfr1195,-33.28,-38.35,-29.24
10484754,Olfr1196 or Olfr1197,-8.83,-56.36,20.14
10484756,Olfr1197 or Olfr1196 or Olfr1200,95.32,96.16,94.37
10484758,Olfr1198,67.99,79.81,41.25
10484760,Olfr1199,66.38,93.54,-41.64
10484762,Olfr1200 or Olfr1197,-47.22,-24.85,-73.11
10484764,Olfr1208,46.88,83.24,-21.00
10484766,Olfr1209,-13.04,-35.42,5.16
10484768,Olfr1211,1.33,48.01,-11.99
10484771,Olfr1213,-14.16,-3.03,-55.11
10484773,Olfr1214,72.58,92.36,-19.94
10484775,Olfr1215,60.44,-10.70,85.16
10484777,Olfr1216,-1.34,21.07,-7.23
10484779,Olfr1217,-8.81,-2.89,-19.34
10484781,Olfr1218,58.52,80.61,-2.59
10484783,Olfr1219,-10.90,-2.46,-27.80
10484785,Olfr1220,10.26,59.49,-22.77
10484789,Olfr1221,31.31,66.51,-10.76
10484791,Olfr1222,-26.22,-87.20,57.21
10484793,Olfr1223,50.36,65.72,22.55
10484797,---,-10.56,-53.60,42.32
10484799,Olfr1225,28.80,69.63,-16.23
10484801,Olfr1226,0.84,51.26,-25.02
10484803,Olfr1228,-18.69,-12.17,-30.74
10484805,Olfr1229,73.56,64.85,79.47
10484807,Olfr1230,-31.88,-41.97,-22.88
10484809,Olfr1231,19.24,-27.57,67.93
10484811,Olfr1232,66.94,69.21,63.53
10484813,Olfr1233,-10.36,15.38,-32.93
10484816,Olfr1234,47.57,26.98,61.13
10484818,Olfr1238,-10.83,-40.51,25.46
10484820,Olfr1239,69.48,87.96,20.14
10484822,Olfr1240,53.61,65.55,36.69
10484824,Olfr1241,60.63,63.07,57.57
10484826,Olfr1242,-11.45,-0.51,-44.95
10484828,Olfr1243,-4.34,31.53,-22.85
10484830,Olfr1245,92.15,96.53,80.20
10484832,Olfr1246,52.07,66.39,31.83
10484834,Olfr1247,71.96,56.37,81.86
10484837,Olfr1248,-7.37,19.26,-32.50
10484839,Olfr1249,7.08,68.77,-47.72
10484841,Olfr1250 or Olfr1252 or Olfr1248,-5.98,-3.53,-8.96
10484844,Olfr1251,-5.84,9.09,-65.80
10484846,Olfr1252,13.78,40.41,-9.05
10484848,Olfr1253,24.36,-3.35,51.29
10484850,Olfr1254,42.44,15.53,59.21
10484852,Olfr1256,-6.97,-17.90,-0.66
10484854,Olfr48,-6.50,70.14,-72.64
10484856,Olfr1259,-60.13,-40.90,-79.33
10484858,Olfr1264,-32.76,-50.79,-19.85
10484861,Olfr140,-27.89,28.39,-77.85
10484863,Olfr1269 or Olfr1265,-10.04,-16.22,-5.51
10484865,---,-17.13,18.56,-49.28
10484867,Olfr1269,35.88,51.64,16.64
10484869,Olfr32,-27.38,-3.30,-77.13
10484872,Olfr1270,37.50,76.01,-18.47
10484875,Olfr1506 or Gm13769 or Olfr1274-ps,95.32,96.16,94.37
10484880,Olfr142,53.75,58.61,46.78
10484882,Olfr1271,53.85,-11.58,83.61
10484884,Olfr1272 or Olfr1273-ps,28.66,68.13,-20.85
10484886,Olfr1273-ps,54.00,71.55,18.42
10484888,Ptprj,89.21,90.25,88.02
10484894,Ptprj,88.45,90.95,85.61
10484912,Ndufs3,95.32,96.16,94.37
10484920,Ptpmt1,-38.53,-68.80,-1.97
10484925,Gm13777,29.87,-28.35,74.60
10484927,Slc39a13,-0.30,13.33,-7.31
10484941,Madd,56.12,52.56,60.07
10484987,Nr1h3,7.39,12.67,1.43
10484999,Ddb2 or Acp2,-52.65,-41.19,-64.04
10485013,1110051M20Rik,-92.85,-95.07,-90.89
10485027,F2,-43.47,-34.29,-53.32
10485042,Zfp408,40.73,70.77,2.95
10485048,Atg13,-12.26,-26.59,1.76
10485068,---,-32.45,19.84,-81.69
10485070,Mdk,-22.91,-9.67,-46.70
10485081,Dgkz,47.37,50.79,42.91
10485115,Dgkz,86.30,82.14,89.87
10485117,Creb3l1,-47.88,-64.21,-34.54
10485131,Gyltl1b,-8.42,-19.74,-1.22
10485151,Mapk8ip1,-76.62,-46.22,-97.17
10485170,Cry2,-45.96,-35.55,-56.97
10485183,Slc35c1,67.59,56.94,76.21
10485191,Prdm11,-25.48,-32.39,-19.67
10485198,Tspan18,-39.40,-38.99,-39.91
10485213,Cd82,14.02,0.50,31.17
10485225,Ext2,-64.23,-81.14,-33.37
10485241,Accs,52.86,63.47,38.68
10485261,Accsl,-5.37,-5.89,-5.10
10485277,---,63.86,51.31,72.85
10485280,Gm13889,67.43,59.14,73.97
10485282,Alkbh3,-72.41,-78.41,-65.03
10485294,Hsd17b12,-48.48,-47.96,-48.99
10485307,Mir129-2,58.28,78.62,22.52
10485309,E530001K10Rik,-39.59,-30.14,-50.26
10485312,Mir670,-22.15,-11.66,-34.15
10485314,Ttc17,60.33,66.93,52.57
10485340,Itpa,95.32,96.16,94.37
10485342,Ttc17 or 2810002D19Rik,96.22,94.01,97.72
10485344,Api5,42.00,47.83,35.90
10485355,---,95.32,96.16,94.37
10485357,---,56.55,68.22,45.64
10485361,B230118H07Rik,-78.64,-90.11,-67.46
10485370,Rag2 or B230118H07Rik,-24.31,-12.43,-49.11
10485372,Rag1 or B230118H07Rik,-7.32,-7.87,-6.85
10485378,Prr5l,76.88,80.17,74.74
10485388,Ldlrad3,74.10,61.59,85.82
10485395,Trim44,-51.15,-18.17,-69.76
10485402,Fjx1,-18.90,-15.19,-23.20
10485405,Cd44,66.89,65.60,68.06
10485429,Pdhx,-97.35,-97.68,-97.08
10485445,Ehf,-6.12,-3.36,-10.86
10485461,BC016548,76.79,93.57,-0.95
10485466,Cat,-34.54,-31.54,-37.76
10485483,Nat10,-58.09,-17.59,-86.01
10485514,Caprin1,9.37,10.16,8.61
10485536,---,92.13,17.28,99.87
10485540,Fbxo3,50.38,-7.42,79.18
10485546,D430041D05Rik,-27.60,-30.22,-25.17
10485550,D430041D05Rik,-6.46,-4.38,-9.42
10485562,Hipk3,-2.37,-24.52,6.68
10485580,Cstf3,-28.90,-36.80,-22.25
10485582,Tcp11l1,13.75,22.82,2.34
10485594,Pin1-ps1,-0.66,38.36,-23.22
10485597,Depdc7,-3.51,-9.34,2.55
10485607,Qser1,-74.75,-73.02,-76.35
10485622,Qser1,95.32,96.16,94.37
10485624,Prrg4,-41.86,-71.58,-20.03
10485633,Gm10796,-94.18,-95.67,-92.64
10485635,Eif3m,-74.37,-97.04,-3.55
10485641,Eif3m,90.76,97.52,69.24
10485643,AI314831,-6.49,-3.72,-11.41
10485645,Rcn1,-88.47,-94.35,-81.21
10485654,Rpl10,95.32,96.16,94.37
10485656,Elp4,-96.67,-95.68,-97.66
10485667,Dnajc24,4.24,-38.37,48.08
10485674,2700007P21Rik,-72.58,-44.85,-87.87
10485681,Fshb,92.84,91.68,93.99
10485685,Rpl35a or Ino80,95.32,96.16,94.37
10485687,Mettl15,-74.89,-76.69,-73.13
10485695,Gm13939,-9.69,-2.46,-30.37
10485698,---,-81.81,-50.40,-95.22
10485700,Bbox1,-36.57,-28.02,-50.62
10485711,Fibin,-13.49,-25.66,-5.24
10485716,---,48.95,82.32,-15.45
10485718,Ano3 or Muc15,-13.33,-12.82,-14.19
10485745,Ano3,-31.92,-15.17,-74.20
10485747,4930430A15Rik,-25.52,-8.29,-71.52
10485765,Olfr1275,5.77,-19.01,51.49
10485767,Olfr1277,-57.67,-89.50,-24.89
10485769,Olfr1282,30.62,58.24,-7.01
10485771,Olfr1286,-4.37,-6.27,-2.94
10485773,Olfr1290,55.83,61.46,46.07
10485775,---,-12.73,-29.16,-2.41
10485777,Olfr1294,-29.40,-39.58,-21.49
10485779,Olfr1295,-31.27,-49.64,-18.27
10485782,---,-2.64,36.79,-21.82
10485784,Olfr1297,-6.72,34.16,-37.21
10485786,Olfr1298,-3.22,-17.96,24.25
10485790,Olfr1303,65.70,79.02,39.75
10485792,Gm13931,85.12,85.62,84.29
10485794,Olfr1305,3.58,-2.38,15.88
10485796,Olfr1306,22.32,76.49,-52.95
10485798,Olfr1307,39.39,50.54,27.01
10485800,Olfr1308,22.25,44.86,-2.18
10485802,Olfr1309,-35.95,-21.05,-54.03
10485804,Olfr1310,43.99,77.40,-16.84
10485807,Olfr1311,-6.12,-70.29,63.03
10485809,Olfr1312,-29.06,-17.79,-43.91
10485811,Olfr1313,-21.49,-32.09,-12.63
10485813,Olfr1314,-18.93,-0.49,-54.75
10485815,Olfr1316 or Olfr1307,-5.44,-33.82,22.49
10485817,Olfr1316,95.32,96.16,94.37
10485819,BC125332,32.00,69.10,-16.31
10485828,Slc12a6 or Gm10792,33.58,42.15,26.06
10485830,Tmem85,-87.33,-83.02,-90.66
10485836,Chrm5,-8.22,-6.56,-10.32
10485840,Ryr3,-50.40,-42.13,-58.28
10485948,Grem1,-31.48,-15.95,-58.33
10485955,Scg5,-11.89,-9.76,-14.66
10485963,Arhgap11a,23.66,28.19,19.61
10485979,Gjd2,-16.08,-8.04,-31.06
10485982,Actc1,-26.07,-36.06,-17.63
10485989,Aqr,-25.21,0.81,-46.75
10486026,Zfp770,-82.03,-92.84,-54.09
10486029,Atpbd4,-97.16,-98.04,-96.21
10486041,Meis2,-49.48,-39.77,-64.77
10486057,Rab5b,95.32,96.16,94.37
10486059,---,-9.55,-14.44,-5.79
10486061,Rasgrp1,-1.35,-2.85,1.06
10486081,Fsip1,-15.18,-11.70,-19.61
10486096,A930104D05Rik,-19.63,-16.96,-22.69
10486102,Gpr176,-6.95,-7.46,-6.56
10486107,Srp14 or LOC100504988,-32.39,-88.98,46.37
10486112,Bmf,97.49,97.03,97.67
10486119,Plcb2,81.55,92.81,60.91
10486154,A430105I19Rik,-34.23,-12.89,-61.05
10486166,Ccdc32,-43.05,-51.66,-34.01
10486172,Fam82a2,-80.99,-84.74,-77.32
10486185,Dnajc17,-1.16,-50.44,60.09
10486191,Ppp1r14d,-38.92,-75.02,-15.00
10486197,Rhov,-14.16,-30.26,-4.60
10486201,Gm14207,-17.92,-83.25,53.86
10486203,Ino80,-1.55,-7.28,4.15
10486241,Exd1,-22.35,-7.35,-41.72
10486255,Oip5 or Nusap1,-27.26,-7.14,-64.51
10486262,Ltk,64.53,55.42,71.72
10486284,Ndufaf1,-95.79,-98.46,-85.15
10486290,---,34.12,37.49,30.61
10486292,Rpap1,-23.36,-12.92,-35.61
10486320,6330405D24Rik or Mga,90.98,94.04,86.70
10486322,---,-37.55,-18.36,-60.08
10486324,Mapkbp1,82.39,90.75,69.36
10486327,Spnb5,91.68,97.81,69.98
10486396,Ehd4,68.21,70.49,66.00
10486403,Pla2g4e,-2.19,-0.90,-3.47
10486425,Pla2g4d,94.57,95.47,93.66
10486448,Pla2g4f,-31.16,-23.22,-40.59
10486469,Vps39,-76.45,-56.47,-87.55
10486499,Tmem87a or Ganc,-61.31,-23.39,-81.58
10486522,Zfp106,-60.95,-42.58,-74.20
10486552,Lrrc57,-97.37,-89.19,-99.26
10486562,---,26.36,61.96,-7.17
10486564,Cdan1 or Stard9,-70.28,-44.55,-86.52
10486595,Ttbk2 or Cdan1,-96.87,-99.69,-84.69
10486616,Ubr1,-85.72,-67.42,-93.96
10486664,Epb4.2,-31.65,-29.03,-33.66
10486681,Tgm5,-17.14,-4.85,-46.61
10486697,Tgm7,80.61,91.93,48.33
10486710,Lcmt2,-88.31,-86.72,-89.68
10486712,Zscan29,40.16,44.55,36.01
10486722,Trp53bp1,-56.64,-40.26,-71.90
10486754,Ppip5k1,-57.91,-25.13,-89.02
10486789,Strc,71.17,94.23,-20.47
10486819,Catsper2,-26.21,-1.69,-63.02
10486833,Ell3 or Serinc4,-22.93,-7.22,-54.37
10486845,Serinc4 or Serf2,45.75,-3.98,81.14
10486858,Mfap1b or Mfap1a,-86.92,-90.23,-82.66
10486867,Mfap1a or Mfap1b,95.32,96.16,94.37
10486875,Frmd5,-11.04,-9.05,-13.17
10486895,Mageb3 or Ctdspl2,11.77,-53.91,75.67
10486898,Spg11 or Gm3650,26.31,30.84,22.42
10486935,Patl2,-23.52,-10.07,-40.77
10486954,Dppa4,-14.96,-13.25,-17.31
10486956,Duox2,-5.43,-4.27,-7.05
10486988,Duoxa1 or Duoxa2,-11.27,-5.39,-21.26
10487000,Shf,44.68,75.00,-4.72
10487011,Gatm,-23.36,-26.59,-20.85
10487021,Slc30a4,-84.71,-80.58,-88.21
10487033,Myef2,-79.70,-51.49,-93.20
10487040,Fbn1,-78.12,-66.40,-89.81
10487109,Cep152,-12.48,-45.43,21.31
10487139,Shc4,46.58,67.75,6.19
10487154,Secisbp2l,-31.67,-8.34,-51.44
10487175,Cops2,-92.58,-90.10,-94.95
10487190,Galk2 or 4930525F21Rik,-4.86,-3.21,-7.98
10487208,Atp8b4,34.28,34.35,34.28
10487238,Hdc,-20.83,-50.32,-7.91
10487252,Gabpb1,-75.83,-61.17,-87.36
10487267,Polr2l or Usp50,-72.35,-79.23,-63.38
10487269,Usp50,-15.71,-14.08,-17.34
10487277,Trpm7,-81.51,-76.00,-85.21
10487321,2010106G01Rik,35.34,7.07,63.04
10487340,Ncaph,-55.62,-55.31,-56.06
10487359,Itpripl1,87.37,72.79,94.10
10487366,1810024B03Rik,-14.50,-27.04,-4.38
10487371,Ciao1,-71.69,-74.04,-68.82
10487380,---,91.87,95.30,85.99
10487382,Fahd2a,30.63,-15.26,66.47
10487392,Kcnip3,-7.09,-8.45,-6.04
10487405,Prom2,-31.52,-38.23,-25.73
10487433,Zfp661,-79.73,-48.49,-94.07
10487441,Mal,-39.71,-35.50,-44.59
10487447,Mall,-73.47,-97.70,-34.74
10487453,Nphp1,-65.79,-61.63,-69.68
10487476,1500011K16Rik,-49.94,-61.40,-39.24
10487480,Bub1,-59.59,-45.86,-78.59
10487506,Gm14005,-21.74,-5.79,-45.42
10487508,Gm14005,43.98,57.25,28.82
10487510,---,85.71,96.59,9.25
10487513,Anapc1,-82.19,-85.99,-74.56
10487564,Zc3h8,-74.17,-86.51,-54.49
10487575,---,62.49,82.29,23.38
10487577,Ckap2l,-49.82,-59.02,-42.10
10487588,Il1a,-22.20,-11.88,-62.60
10487595,---,-21.19,-29.78,-13.53
10487597,Il1b,52.89,47.92,57.16
10487605,F830045P16Rik,-7.67,-0.09,-18.82
10487613,Pdyn,81.60,82.04,81.34
10487619,Gm10183,1.44,33.52,-15.60
10487622,Snrpb,56.97,19.92,82.76
10487629,Idh3b,-78.65,-86.34,-67.41
10487643,Rpl27a,95.32,96.16,94.37
10487645,Cpxm1,-47.35,-17.91,-87.70
10487660,Fam113a,-16.14,24.70,-52.43
10487675,4930473A02Rik or Ptpra,90.86,94.35,85.56
10487685,Avp,78.04,87.93,56.29
10487690,Ubox5 or Fastkd5,-89.18,-88.18,-90.34
10487700,Prosapip1,-3.57,0.14,-10.14
10487711,Ddrgk1,-13.71,-57.15,42.82
10487722,Slc4a11,-65.87,-26.97,-95.48
10487748,4930402H24Rik,-76.38,-68.31,-82.60
10487785,A730017L22Rik,7.89,-35.75,50.12
10487787,Gfra4,35.24,-4.83,64.93
10487797,Adam33,81.55,89.04,72.26
10487823,Siglec1,54.20,48.54,60.13
10487847,1700037H04Rik,-9.51,-31.99,14.76
10487858,Spef1 or Cdc25b,76.16,81.01,70.89
10487871,Cenpb,29.67,13.41,44.24
10487879,Rnf24,-78.86,-84.99,-70.74
10487886,Adra1d,68.55,20.44,88.16
10487890,Erv3,-5.99,-2.40,-15.20
10487894,Rassf2,63.57,65.18,61.76
10487906,Slc23a2,-71.95,-78.21,-62.55
10487925,Rpl18,69.15,68.96,69.38
10487927,5730494N06Rik,-41.91,-85.28,38.12
10487930,Pcna,95.32,96.16,94.37
10487937,Prokr2,-0.93,3.12,-2.58
10487943,Gm10757,-59.21,-60.29,-57.66
10487945,Gpcpd1,-48.01,-47.68,-48.34
10487969,Trmt6,-62.30,-31.06,-85.40
10487987,Lrrn4,-42.06,-33.57,-51.90
10487994,Fermt1,-33.04,-58.49,-18.19
10488010,Hao1,-23.64,-10.74,-53.43
10488020,Tmx4,-89.61,-94.00,-83.59
10488029,Zfand1,-84.36,-91.49,-73.20
10488031,---,31.13,19.63,41.79
10488033,Pak7,-9.79,-2.14,-33.00
10488046,---,27.64,35.19,20.61
10488048,Mkks or 2210009G21Rik,-97.25,-99.97,-78.64
10488060,Jag1,-50.39,-48.75,-52.67
10488090,Tasp1,-97.25,-85.54,-99.64
10488106,---,18.63,-64.06,85.00
10488108,Esf1,-97.79,-96.69,-98.72
10488124,Sel1l2,-4.43,-3.48,-5.58
10488145,---,-4.46,-3.47,-5.55
10488147,Flrt3,-21.07,-26.80,-16.26
10488154,---,-13.93,-2.32,-48.14
10488156,Kif16b,-50.76,34.73,-90.93
10488185,Bfsp1,82.77,96.12,4.29
10488195,Rrbp1,34.14,48.82,19.12
10488231,Rps2,95.32,96.16,94.37
10488233,Gm5535,51.27,55.80,45.06
10488237,Snx5,42.08,39.84,44.21
10488254,---,32.01,53.31,-1.35
10488256,Ovol2,80.90,66.79,88.62
10488264,Calcoco2,-12.16,-0.26,-69.19
10488266,6330439K17Rik,-14.75,-16.05,-13.77
10488291,Rbbp9,-85.09,-88.42,-80.93
10488299,Gm14092,87.00,93.37,72.77
10488303,Crnkl1,-54.35,-49.80,-57.48
10488322,Ralgapa2,-47.90,-13.96,-71.10
10488362,Nkx2-4,99.25,99.32,99.14
10488366,Nkx2-2,15.07,17.99,11.33
10488372,---,47.77,-13.26,86.20
10488374,Foxa2,-14.35,-27.81,-6.15
10488378,Thbd,56.20,43.06,68.50
10488382,Cd93,44.26,37.46,49.53
10488387,Napb,-40.71,-72.94,-19.32
10488404,Cst11,8.64,58.20,-33.41
10488409,9230104L09Rik,-4.54,-4.29,-4.83
10488415,Cst3,59.94,52.11,67.01
10488421,---,95.41,94.79,95.82
10488424,---,68.61,72.62,64.83
10488430,---,73.51,80.26,63.75
10488432,---,-2.29,30.09,-18.71
10488437,---,88.49,75.79,94.90
10488439,Rexo4,7.55,-28.43,42.86
10488441,Zfp120,35.87,47.32,23.74
10488449,---,-48.60,-49.15,-48.11
10488451,3300002I08Rik,50.08,-32.48,89.32
10488456,---,-78.09,-91.27,-55.86
