Probeset_ID,Gene Symbol,MF PC 480lo,Sample_,Sample_,Sample_
10478374,Gdap1l1,-26.63,-40.51,-23.04,-19.17
10478381,2310001K24Rik,4.01,-9.64,54.79,-24.11
10478383,R3hdml,-43.41,-66.75,-26.92,-37.42
10478389,Hnf4a,-61.94,-42.37,-46.54,-89.69
10478401,Ttpal,38.92,47.53,45.42,24.53
10478407,Serinc3 or 0610039K10Rik,7.42,15.35,-0.13,5.83
10478409,Pkig or Gm6334,32.82,39.46,36.88,22.23
10478415,Wisp2,-60.15,-60.69,-59.50,-60.37
10478421,Kcnk15,48.67,13.96,-1.84,88.77
10478424,Ywhab,76.59,77.83,73.24,78.47
10478432,Pabpc1l,-32.44,-54.33,-34.23,-16.20
10478447,Stk4,44.89,44.49,46.60,43.92
10478461,Svs3a,-35.22,-41.16,-53.46,-13.45
10478463,Svs6,-31.19,-57.99,-34.46,-8.81
10478469,Svs5,-49.48,-44.28,-23.10,-85.23
10478474,Rbpjl or Matn4,-56.52,-94.61,-55.94,-14.34
10478487,Sys1,5.38,6.41,14.09,-2.98
10478495,Dbndd2,-54.26,-45.65,-45.05,-69.69
10478508,Pigt,36.36,41.80,40.06,27.23
10478523,---,-54.21,-18.74,-90.98,-60.07
10478525,Wfdc2,-56.74,-60.94,-54.47,-55.08
10478533,---,32.58,23.56,66.76,-4.50
10478535,Wfdc6b,13.42,5.28,-13.63,56.71
10478540,Wfdc10,-68.71,-37.69,-70.41,-92.26
10478544,Wfdc13,-45.82,-45.36,-77.26,-13.87
10478547,Spint4,-22.35,-7.56,-27.58,-33.94
10478554,Gm14316,48.39,59.06,-6.28,72.56
10478560,Dnttip1,-32.89,-23.06,-31.28,-46.20
10478572,Ube2c or Tnnc2,-19.72,-24.92,-7.59,-26.35
10478580,Snx21 or Acot8,11.27,11.54,25.60,-2.01
10478587,Zswim3,-10.28,-1.35,-15.00,-13.95
10478590,Zswim1,-27.79,-18.13,-11.30,-53.68
10478594,Ctsa or Neurl2 or Pltp,79.07,77.36,80.27,79.16
10478615,Pcif1,11.07,6.51,28.18,-2.09
10478633,Mmp9,55.88,57.89,60.56,48.80
10478647,Slc12a5,-16.87,-14.14,-22.04,-15.69
10478678,Cd40,19.14,0.24,30.74,27.75
10478692,Slc2a10,-68.76,-69.38,-69.85,-66.99
10478698,Eya2,-54.90,-55.97,-44.98,-64.53
10478718,Ncoa3,81.23,79.68,79.31,84.48
10478744,---,-75.30,-69.08,-93.05,-50.79
10478746,---,-14.76,-12.76,23.84,-53.09
10478748,Trp53rk,-53.14,-48.94,-86.06,-16.47
10478754,Arfgef2,-34.09,-22.41,-34.72,-41.88
10478772,Arfgef2,-82.63,-88.48,-76.53,-79.39
10478774,Arfgef2,-61.12,-65.74,-64.19,-53.71
10478776,Arfgef2,-55.31,-51.13,-56.25,-57.73
10478778,Arfgef2,-38.02,-39.74,-27.72,-46.03
10478799,Cse1l,-9.21,-7.67,-1.73,-17.75
10478825,Ddx27,16.10,15.49,26.49,6.21
10478847,1500012F01Rik or Znfx1,-38.56,-38.80,-33.68,-42.96
10478854,Slc9a8,15.70,15.70,14.74,16.59
10478875,Rnf114,58.38,56.50,53.99,65.05
10478884,Snai1,-48.46,-65.23,-36.81,-42.65
10478890,Cebpb or Tmem189,96.76,96.14,96.94,97.20
10478892,A530013C23Rik,13.76,-5.88,-8.95,55.46
10478897,Ptpn1,98.29,98.29,98.60,97.98
10478907,Pard6b,-92.77,-98.23,-93.41,-77.21
10478913,Mocs3,38.43,41.84,36.30,37.19
10478922,---,-22.14,-32.15,-35.61,-4.91
10478924,---,-62.75,-26.53,-68.12,-86.77
10478926,---,-28.15,-45.02,2.13,-41.94
10478928,Tshz2,-63.48,-91.28,-64.96,-33.05
10478936,---,-49.34,-40.39,-65.90,-42.20
10478938,Hax1,5.84,7.25,11.97,-1.83
10478943,Pfdn4 or Cyp24a1,-57.39,-54.10,-68.76,-48.60
10478949,Dok5,-65.74,-56.40,-71.31,-69.10
10478959,Mc3r,-54.18,-92.85,-31.05,-29.58
10478962,2010011I20Rik,-41.16,-37.68,-45.54,-40.10
10478967,Cstf1,-15.40,-14.81,1.60,-32.14
10478973,Cass4,93.22,92.70,95.05,92.96
10478983,2410001C21Rik,75.92,78.71,72.87,75.30
10478994,1700029J11Rik,62.90,56.30,60.59,71.51
10478997,Tfap2c,-61.97,-78.63,-49.53,-57.40
10479008,Bmp7,37.24,49.30,60.98,-10.03
10479010,Spo11,-43.98,-42.56,-26.83,-69.62
10479026,Rae1,-59.10,-43.45,-53.94,-77.48
10479041,Rbm38,-33.27,-29.95,-40.25,-30.34
10479047,Pck1,-33.45,-47.05,-32.83,-22.62
10479058,1700021F07Rik,-65.26,-75.36,-63.65,-55.60
10479063,Rab22a,38.53,27.51,43.51,44.16
10479074,1700010B08Rik,-20.75,-33.79,-31.74,-4.90
10479077,Vapb,64.65,63.37,63.66,66.86
10479087,Stx16,90.70,90.01,86.04,94.74
10479099,Npepl1,94.41,94.84,93.09,95.23
10479112,Gnas,-43.83,-32.74,-50.79,-47.69
10479136,Th1l,23.15,21.37,47.57,-3.28
10479154,Tubb1,-52.62,-40.30,-71.02,-45.03
10479159,Zfp831,-46.39,-39.87,-55.14,-44.54
10479165,Edn3,-75.63,-72.51,-96.90,-41.22
10479172,---,44.47,33.06,57.57,43.19
10479174,Rps8,-14.76,-12.76,23.84,-53.09
10479176,Gm14295 or Gm6710 or 0610010B08Rik or Zfp931 or LOC627901,12.27,15.16,19.95,3.74
10479182,0610010B08Rik or Gm4724 or Gm14308 or Gm2007 or Gm14434 or Gm14430 or Gm14410,-25.99,-26.46,-18.18,-33.10
10479185,---,-55.80,-36.24,-79.05,-49.49
10479187,Rps8,-14.76,-12.76,23.84,-53.09
10479189,0610010B08Rik or Gm4724 or Gm14308 or Gm2007 or Gm14434 or Gm14430 or Gm14410,-14.76,-12.76,23.84,-53.09
10479192,0610010B08Rik or Gm4724 or Gm14308 or Gm2007 or Gm14434 or Gm14430 or Gm14410,-14.76,-12.76,23.84,-53.09
10479195,100043387 or OTTMUSG00000016609 or 0610010B08Rik or Gm4724 or Gm14308 or Gm2007 or Gm14434 or Gm14430,-14.76,-12.76,23.84,-53.09
10479198,0610010B08Rik or Gm4724 or Gm14308 or Gm2007 or Gm14434 or Gm14430 or Gm14410,-14.76,-12.76,23.84,-53.09
10479201,---,-21.16,-7.72,-25.28,-39.66
10479203,Gm14403 or Gm14322 or 0610010B08Rik or Gm14430 or Gm14434 or Gm4724 or 2210418O10Rik,-27.68,18.72,-29.44,-66.82
10479213,---,-14.76,-12.76,23.84,-53.09
10479215,Rps8,-14.76,-12.76,23.84,-53.09
10479217,Gm14420 or Gm14431 or Gm8898 or Gm6710 or Etohi1 or Gm14430,34.22,38.10,84.43,-42.71
10479221,Gm14403,-36.08,-61.37,-5.40,-41.62
10479228,Etohi1,90.97,93.82,91.71,85.39
10479230,Phactr3,-63.45,-62.07,-34.91,-89.03
10479247,9030418K01Rik,44.08,63.91,43.07,11.46
10479249,Cdh26,-27.44,-24.94,-22.31,-37.22
10479268,Wtap,-13.97,-23.40,3.72,-25.53
10479270,4930591A17Rik,-6.36,-18.21,-18.88,29.31
10479274,Cdh4,-58.57,-70.33,-68.80,-37.07
10479294,---,-78.44,-86.37,-87.33,-53.00
10479297,Lsm14b,-18.56,-12.57,-19.90,-23.87
10479311,Ss18l1,-6.13,-7.97,-9.97,-2.52
10479324,Gtpbp5,41.65,6.80,62.46,52.75
10479335,Osbpl2,4.37,28.39,23.43,-39.02
10479351,Adrm1,17.38,19.38,17.94,15.32
10479362,Rps21 or Gm5963,40.28,33.36,49.00,38.35
10479369,Gm14318 or Gata5,-14.10,11.46,-16.53,-34.01
10479375,Mir1a-1,-19.76,-12.13,-11.40,-54.77
10479377,Mir133a-2,-25.34,-84.06,-22.26,29.88
10479379,Slco4a1,-76.29,-78.20,-91.96,-51.33
10479397,Ntsr1,-34.69,-52.34,-7.09,-57.29
10479402,1600027N09Rik,-33.20,-13.91,-20.31,-63.90
10479411,Ogfr,65.95,60.12,73.75,64.06
10479423,Col9a3 or Tcfl5,-1.97,-24.46,12.80,13.97
10479456,---,-14.44,22.38,-44.29,-35.75
10479458,2310003C23Rik,-18.70,15.21,-25.77,-44.28
10479463,Slc17a9,-9.24,1.96,-11.34,-18.48
10479481,Mir124a-3,-15.12,-19.28,-8.86,-17.82
10479483,Birc7,5.53,11.92,-51.46,62.28
10479490,Arfgap1,-16.98,1.26,-49.00,1.35
10479510,Col20a1 or 9230112E08Rik,60.90,70.99,50.69,59.59
10479514,Col20a1,-24.92,-16.61,-14.81,-41.06
10479550,Ppdpf,62.40,58.39,72.34,56.94
10479556,BC051628,59.16,59.56,69.25,44.52
10479560,Rtel1,-24.46,-6.80,-30.37,-41.53
10479596,Zgpat or Arfrp1,18.50,33.20,-21.78,42.52
10479607,Lime1 or Zgpat,-42.87,-30.16,-68.44,-33.48
10479615,Slc2a4rg-ps,-55.13,-46.99,-82.51,-31.50
10479625,Abhd16b,-36.15,-8.50,-75.04,-19.25
10479627,Tpd52l2,-23.47,-23.68,-28.70,-18.35
10479639,Dnajc5,44.00,51.13,43.25,37.53
10479649,Prpf6,0.17,4.99,-4.88,-2.50
10479672,Tcea2,-28.47,-16.30,-37.00,-31.86
10479685,Oprl1,-36.55,-35.30,-21.88,-59.10
10479698,Myt1,-37.94,-61.73,-43.98,-15.91
10479726,Pcmtd2,-19.38,-8.36,-26.42,-22.35
10479736,Polr3k,-43.05,-52.17,-40.42,-36.03
10479740,---,-72.23,-60.01,-64.71,-85.99
10479743,Gm14496,44.88,-0.48,68.11,39.75
10479747,---,-7.18,11.64,-18.53,-12.40
10479749,Rpp38,-61.99,-52.55,-65.93,-67.31
10479752,Olah,-80.02,-76.88,-88.22,-72.90
10479761,Meig1,-49.16,-41.80,-49.14,-56.90
10479765,Suv39h2 or Dclre1c,-53.68,-50.81,-51.25,-59.21
10479775,Hspa14 or LOC100861945,11.82,18.47,16.47,1.55
10479792,---,-21.23,-81.62,-26.75,0.47
10479794,Prpf18,-9.22,9.88,15.17,-51.19
10479807,Prpf18,-18.04,-65.02,-20.30,41.38
10479809,Rps28,-14.76,-12.76,23.84,-53.09
10479811,Mcm10,-26.61,-32.17,-8.31,-38.63
10479833,Optn,-86.42,-96.69,-75.74,-84.41
10479850,---,-16.10,-19.41,-17.58,-11.36
10479852,Camk1d,92.88,91.89,93.64,93.37
10479869,Cdc123,-6.64,-14.49,3.05,-11.53
10479884,Nudt5,-33.55,-29.27,-49.19,-25.65
10479887,Sec61a2,-83.76,-64.16,-82.48,-94.11
10479902,Dhtkd1,-78.61,-81.61,-85.41,-66.32
10479925,5430407P10Rik,-70.57,-57.98,-81.70,-69.03
10479933,5430407P10Rik,-20.91,6.22,-48.28,-20.50
10479938,Echdc3,-75.65,-79.24,-91.08,-53.67
10479945,Usp6nl,47.63,53.57,21.57,64.29
10479948,Celf2,7.55,29.62,-4.09,4.89
10479950,Celf2,64.18,63.97,67.76,60.59
10479971,---,-63.12,-55.76,-88.93,-41.48
10479973,---,-67.62,-75.47,-35.88,-90.38
10479975,---,-81.23,-99.90,-49.10,-57.44
10479977,Gm10854,-15.30,-9.29,-21.17,-16.56
10479979,Slc25a36,62.91,69.19,66.36,52.49
10479981,Gata3,-87.20,-85.36,-78.72,-94.22
10479988,Taf3,10.59,-7.76,13.86,25.79
10479996,Atp5c1,16.74,16.64,18.55,15.47
10480003,Itih2,-75.27,-89.83,-70.29,-60.59
10480025,---,-10.87,-24.90,-0.59,-18.77
10480027,Zbtb2,23.37,8.60,49.42,8.14
10480032,Gapdh,-14.76,-12.76,23.84,-53.09
10480035,Pfkfb3,-9.35,-13.91,-7.06,-6.93
10480057,Rbm17,18.00,27.09,28.51,-2.20
10480064,Fbxo18,63.47,63.61,60.64,66.21
10480087,---,-31.73,-63.76,-2.64,-43.54
10480090,Itga8,-65.99,-63.34,-60.23,-73.78
10480121,Fam188a,54.89,55.82,53.74,54.89
10480139,C1ql3 or Pter,-37.33,-56.17,-48.41,-18.27
10480145,Rsu1,58.16,63.33,57.27,53.62
10480155,Cubn,-58.42,-53.86,-68.76,-52.84
10480224,Trdmt1,3.58,22.54,14.12,-24.18
10480238,St8sia6,77.74,79.94,82.73,70.54
10480249,Ptpla,-87.10,-93.07,-85.08,-79.91
10480254,Cacnb2,30.05,31.26,-0.85,54.48
10480256,Gm10848,-7.12,-13.77,-4.19,-4.48
10480258,Nsun6,67.97,60.37,69.83,72.45
10480273,---,-14.76,-12.76,23.84,-53.09
10480275,Nebl,-73.89,-72.93,-75.66,-73.13
10480284,Nebl,-38.43,-24.82,-72.22,-25.93
10480286,Nebl,-66.80,-64.32,-72.93,-63.56
10480288,Nebl,-70.87,-62.23,-93.58,-52.85
10480314,---,-40.70,-54.52,-21.89,-43.91
10480317,H2afb1,-21.10,-13.80,7.91,-54.63
10480321,A930004D18Rik,-55.65,-94.21,-28.40,-22.41
10480324,2810030E01Rik,-88.40,-94.54,-95.42,-62.90
10480329,Dnajc1 or Mllt10,-28.87,-23.02,-13.25,-45.77
10480345,---,15.28,9.83,26.42,10.12
10480347,Pip4k2a,93.19,94.14,92.78,92.62
10480360,4921504E06Rik,-39.39,-40.33,-63.79,-22.29
10480379,Mrps5,-88.57,-89.82,-90.52,-84.76
10480381,Arhgap21,-18.66,-12.58,-25.10,-18.51
10480406,---,-29.95,-45.68,-70.03,34.13
10480414,Enkur,-27.53,-27.67,-13.16,-57.28
10480421,Pdss1,62.34,63.97,59.25,64.48
10480423,Abi1,83.57,82.68,89.07,78.31
10480432,Mastl,-22.49,-17.72,-11.04,-44.64
10480445,Spopl,43.61,57.24,31.93,38.70
10480459,Hnmt,-6.20,-8.89,7.24,-16.10
10480468,Tbpl2,-22.96,-27.48,-40.77,-9.14
10480477,Pax8,-47.86,-39.35,-53.73,-51.04
10480490,---,-10.45,-49.74,-11.90,37.91
10480492,Cacna1b,-35.07,-31.83,-22.29,-60.57
10480541,Ehmt1,62.85,69.95,63.53,53.50
10480570,Arrdc1,72.25,82.14,65.89,65.20
10480579,Mrpl41 or Wdr85,-52.61,-74.17,-47.39,-34.37
10480583,---,-35.58,-85.55,-10.90,-39.74
10480585,Noxa1 or Entpd8,-44.79,-29.55,-45.43,-60.53
10480601,A830007P12Rik,78.02,76.62,78.57,78.75
10480605,Cobra1,76.26,73.73,77.26,77.52
10480621,4933433C11Rik,-25.96,-21.65,-32.64,-25.50
10480628,Tubb4b,-54.00,-53.90,-51.14,-57.50
10480633,Slc34a3,-35.34,-17.50,-80.85,-10.73
10480646,Gm757,-9.95,-26.42,-26.42,29.24
10480649,2310002J15Rik,-39.60,-61.67,-45.13,-14.29
10480652,Ndor1,42.31,58.61,31.95,32.12
10480672,Ssna1,73.80,73.97,75.23,71.75
10480676,Grin1,-13.52,-12.01,-17.34,-12.59
10480699,Dpp7,11.59,-4.68,26.15,14.36
10480714,Uap1l1,27.51,34.16,28.56,19.62
10480725,BC029214,6.00,-5.71,-0.76,25.26
10480734,Ptgds,-48.92,-77.98,-54.13,-25.00
10480744,Lcn12,10.37,56.91,-16.84,-1.64
10480751,C8g,-76.71,-76.33,-88.24,-63.11
10480760,Traf2,51.50,39.65,58.71,55.02
10480775,Mamdc4,-60.53,-75.99,-39.99,-64.41
10480804,Phpt1 or Mamdc4,-87.08,-85.68,-93.05,-81.33
10480808,Gm996,-28.70,-24.98,-34.48,-27.56
10480813,Rabl6,-0.02,2.15,12.49,-21.94
10480829,4921530D09Rik,-44.21,-80.44,-44.93,-15.52
10480842,Tmem141,66.94,72.77,64.36,63.49
10480849,Fcna,91.33,92.71,90.91,90.06
10480862,Glt6d1,-32.20,-11.95,-24.02,-65.35
10480869,Sohlh1,-1.81,-8.63,1.74,3.65
10480878,Camsap1,-85.45,-84.84,-82.56,-88.52
10480891,Ubac1,-51.48,-55.67,-40.16,-57.96
10480901,Nacc2,0.48,14.66,12.73,-14.95
10480912,Lhx3,36.52,24.66,23.69,57.49
10480921,Qsox2,-49.25,-42.36,-57.90,-46.29
10480937,C030048H21Rik or LOC100505036,39.66,1.84,20.13,78.34
10480939,4932418E24Rik,-37.99,-24.94,-57.85,-33.45
10480950,Dnlz,-48.22,-56.04,-29.98,-59.36
10480956,Card9,54.55,52.36,72.97,34.42
10480971,Snapc4,-9.08,2.02,-9.89,-20.56
10480999,Sdccag3,5.17,21.76,-27.88,21.44
10481011,Inpp5e or Pmpca,6.88,3.38,16.11,0.67
10481023,Sec16a,23.87,32.04,17.99,21.49
10481056,Notch1,38.87,44.39,28.99,42.22
10481092,Agpat2,26.12,27.35,27.65,23.16
10481101,Snora43 or Snhg7,7.95,14.96,-15.03,28.10
10481103,Lcn4,-33.97,-44.53,-50.14,-17.93
10481111,Cacybp,-1.88,-13.04,-5.20,12.90
10481114,Abo,-37.28,-72.82,-57.43,-2.56
10481122,Surf6,-6.50,-4.55,-4.05,-11.13
10481128,Med22,56.07,58.86,58.13,50.08
10481135,Surf1 or Surf2,-43.98,-47.26,-27.17,-55.88
10481147,Surf4,58.42,55.95,59.57,59.78
10481155,Rexo4,51.48,52.06,48.36,53.88
10481164,Slc2a6,90.38,87.98,90.61,92.16
10481175,Tmem8c,-40.88,-22.68,-76.17,-29.22
10481182,Fam163b,-32.18,-28.96,-34.40,-33.10
10481186,Sardh,-66.78,-70.88,-58.04,-71.38
10481210,Vav2,92.29,93.85,93.34,87.80
10481240,Brd3,-71.48,-78.95,-62.70,-71.56
10481259,Col5a1,-25.05,-47.39,-3.91,-22.01
10481262,Fcnb,-22.86,-13.53,-51.23,-15.23
10481272,1700007K13Rik,-27.47,-28.44,-24.95,-29.40
10481278,Cel,-37.92,-50.72,-28.48,-35.62
10481291,Gtf3c5,-12.65,-12.65,-7.44,-18.39
10481304,Gfi1b,40.75,30.94,47.55,40.75
10481312,1700026L06Rik,75.68,77.38,74.57,75.08
10481320,Gtf3c4,-6.35,-8.00,-12.08,0.66
10481329,Barhl1,-15.79,19.20,-31.88,-31.73
10481337,1700101E01Rik,-11.46,-44.48,-8.01,24.39
10481344,Gapdh,-14.76,-12.76,23.84,-53.09
10481349,Ntng2 or 6530402F18Rik,92.27,93.84,91.31,91.65
10481366,Rapgef1,-12.25,-21.61,-15.04,-3.38
10481368,Trub2 or Coq4,1.30,-11.01,8.00,3.33
10481378,Mir219-2 or Gm3088,18.81,-14.29,12.32,55.56
10481380,Cercam,-51.00,-53.34,-51.07,-48.68
10481383,Wdr34,-53.75,-55.61,-68.84,-34.14
10481393,Zdhhc12,36.72,32.01,22.93,52.68
10481401,Zer1,-41.39,-33.05,-52.76,-39.12
10481420,D2Wsu81e or Endog,-75.57,-79.66,-76.97,-69.33
10481435,Ccbl1,-89.82,-94.43,-85.46,-88.49
10481451,1700084E18Rik or Lrrc8a,51.91,8.07,39.25,83.61
10481453,Dolk,-63.17,-66.31,-60.61,-62.96
10481457,Sh3glb2,2.31,10.55,11.08,-9.43
10481474,Crat,74.56,77.78,74.06,71.85
10481491,Ier5l,-33.94,-19.95,-14.93,-68.09
10481496,Gm14488,17.49,18.43,-21.35,54.68
10481499,1700001O22Rik,-46.69,-48.35,-51.91,-40.03
10481508,Asb6,45.91,30.54,21.38,76.64
10481518,Ptges,-45.59,-59.84,-78.32,-16.44
10481525,Tor1a,80.85,84.93,79.73,77.07
10481531,BC005624,-50.42,-46.16,-39.70,-63.90
10481540,Fnbp1,87.46,89.62,89.65,81.45
10481560,Qrfp,28.78,55.24,9.39,18.14
10481566,Fibcd1,-10.42,-16.61,2.08,-16.39
10481574,Fam78a,37.14,38.63,40.65,30.45
10481577,Uck1,39.46,47.21,35.15,36.17
10481585,Swi5,4.90,-7.87,26.11,-5.50
10481592,Dnm1,-49.01,-45.92,-46.05,-56.17
10481619,---,-36.57,-65.73,-21.69,-25.93
10481621,1110008P14Rik,-54.61,-61.01,-51.50,-50.93
10481627,Lcn2,-41.42,-46.32,-45.31,-34.13
10481634,Slc25a25 or Naif1,-25.90,-40.45,-11.30,-28.44
10481649,---,-19.23,-2.26,-66.71,14.03
10481654,Fpgs,-38.02,-43.33,-38.98,-32.15
10481670,Cdk9,82.57,80.03,80.63,86.48
10481678,6330409D20Rik,-31.85,-30.41,-53.81,-15.72
10481682,Ttc16,-14.85,-23.91,-29.24,7.24
10481700,Ptrh1 or 1700019L03Rik,-48.73,-54.55,-68.53,-23.68
10481711,Stxbp1,-87.45,-93.68,-85.12,-81.95
10481734,Lrsam1,-27.77,-20.31,-15.39,-44.40
10481759,Slc2a8,43.56,45.32,41.77,43.67
10481772,Garnl3,-80.28,-78.36,-94.00,-62.24
10481804,Ralgps1,-49.96,-53.88,-46.90,-48.93
10481827,Zbtb34,83.44,83.07,76.32,89.68
10481830,Zbtb43,49.34,48.48,58.96,40.48
10481835,Lmx1b,0.00,-7.46,-8.53,24.31
10481845,Fam125b,-62.78,-58.83,-57.41,-70.86
10481857,Pbx3,25.54,38.60,27.68,2.79
10481868,Dnajb6,-14.76,-12.76,23.84,-53.09
10481870,Gapvd1,80.78,85.52,76.43,80.26
10481900,Rabepk,-36.78,-24.29,-44.05,-43.23
10481909,Fbxw2,57.32,58.29,57.81,55.91
10481920,Psmd5,-30.40,-38.07,-17.03,-35.00
10481931,Phf19,22.78,-4.57,49.46,21.08
10481949,Traf1,9.10,12.85,4.38,9.31
10481962,Hc,-29.77,-61.10,-27.73,-13.39
10482004,AI182371,-30.76,-33.35,-18.07,-47.21
10482017,Rab14,81.11,81.57,68.42,88.52
10482030,Stom,91.95,92.31,91.73,92.14
10482045,4930568D16Rik,-17.37,-68.91,54.26,-34.27
10482052,4930402F06Rik,-2.72,23.44,-37.59,31.76
10482059,Ggta1,-27.75,-28.99,-34.63,-18.59
10482073,---,54.46,54.46,68.56,36.98
10482075,Ttll11,-50.98,-63.25,-34.98,-57.30
10482089,Ndufa8,12.27,-11.18,30.40,18.06
10482095,Lhx6,-1.69,34.13,-27.53,-1.91
10482109,Rbm18 or Mrrf,-30.06,-51.86,-5.73,-31.16
10482117,Olfr341,-53.29,-56.11,-63.83,-40.30
10482119,---,13.70,21.06,21.94,-2.10
10482121,Olfr3,-19.98,-38.19,-14.66,-10.63
10482123,Olfr351,21.15,55.34,6.70,-4.33
10482125,Olfr353,-47.09,-75.90,-38.58,-28.55
10482127,Olfr355,-18.34,-45.24,-4.46,-14.10
10482129,Olfr358,7.27,2.72,-2.98,25.71
10482131,Olfr360,-44.25,-67.39,-18.83,-56.55
10482133,Olfr361,-2.33,-13.75,-7.34,21.00
10482135,Olfr362,23.84,30.79,27.27,13.92
10482137,---,-30.46,-88.48,7.21,-14.60
10482139,Pdcl,71.60,72.24,74.46,67.66
10482144,Rc3h2,31.43,39.70,19.82,35.76
10482167,Zbtb6,71.54,80.90,74.32,55.58
10482172,Zbtb26 or Zbtb6,-70.42,-55.11,-81.31,-71.58
10482177,Strbp,-87.67,-84.90,-84.42,-92.87
10482181,Strbp,-92.55,-91.97,-92.08,-93.52
10482200,Dennd1a,58.27,63.70,49.75,61.73
10482229,Psmb7,-23.45,-35.98,-15.61,-15.98
10482237,Nr5a1,-26.46,-29.06,-20.55,-30.09
10482249,Nr6a1,-62.23,-65.34,-52.66,-69.12
10482267,Rpl35,-14.76,-12.76,23.84,-53.09
10482273,Golga1,30.66,40.20,31.43,20.25
10482301,Scai,-61.53,-55.28,-71.29,-57.08
10482323,Ppp6c,71.92,84.89,75.01,52.54
10482330,Atp6v1g1,14.16,9.72,24.12,8.63
10482334,---,19.13,41.98,-33.11,52.18
10482336,Lrp1b,-34.47,-32.37,-59.81,-19.72
10482432,---,-14.76,-12.76,23.84,-53.09
10482434,Gtdc1,-60.01,-46.29,-64.15,-67.76
10482448,Zeb2,95.72,95.88,95.82,95.11
10482467,Orc4,14.10,26.35,15.57,0.82
10482484,---,-18.23,-17.71,-5.46,-53.37
10482486,Mmadhc,-46.21,-35.22,-50.12,-54.56
10482496,---,-33.79,-11.32,-36.92,-54.41
10482500,Rnd3,85.47,81.00,91.04,83.65
10482507,Ppia,-14.76,-12.76,23.84,-53.09
10482509,Rbm43,29.70,15.45,34.16,40.19
10482517,Nmi,44.78,45.60,39.54,50.30
10482528,Neb,-74.09,-85.81,-70.24,-66.00
10482687,Arl5a,40.81,56.83,30.32,34.74
10482695,Cacnb4,-42.92,-16.76,-40.69,-87.10
10482712,Stam2,2.30,-3.50,12.80,-4.05
10482731,Prpf40a,47.31,59.39,40.91,40.78
10482757,---,-41.94,-73.07,-82.02,37.92
10482762,Idi1 or Gm13502,-14.76,-12.76,23.84,-53.09
10482766,Rprm,-70.25,-73.92,-94.61,-31.00
10482772,Nr4a2,9.21,-3.58,31.31,5.15
10482788,A930012O16Rik,25.35,28.21,15.56,31.79
10482791,---,-22.15,-47.14,-1.41,-17.89
10482793,---,32.76,13.08,4.18,66.78
10482795,Ermn or Galnt5,-31.43,-35.88,-33.94,-24.64
10482802,Cytip,70.14,67.53,76.67,64.69
10482814,Acvr1c,-60.93,-73.17,-44.53,-66.56
10482824,Acvr1,19.94,19.68,26.01,15.25
10482846,Ccdc148,-86.72,-96.73,-84.60,-71.16
10482863,---,9.61,6.80,45.42,-22.30
10482866,Tanc1,-49.87,-29.90,-86.00,-29.90
10482868,Wdsub1,43.21,57.77,44.47,25.42
10482880,Baz2b,-2.69,11.81,3.28,-19.18
10482918,Gm13570,11.28,8.17,45.24,-15.48
10482920,Cd302,56.40,54.88,61.43,51.84
10482929,Ly75,-60.10,-69.74,-42.54,-68.59
10482968,Pla2r1,-37.12,-52.43,-47.17,-16.73
10483000,Itgb6,-32.88,-31.80,-32.69,-34.32
10483023,Rbms1,62.23,67.26,59.33,60.10
10483025,Rbms1,70.47,71.97,69.51,69.46
10483043,Gm13582,-28.73,-10.57,-79.70,-10.38
10483046,Dpp4,25.60,31.13,27.51,18.73
10483074,Gcg,-44.54,-90.19,-25.96,-25.85
10483081,Fap,-28.53,-31.93,-22.08,-32.94
10483110,Ifih1,53.52,53.32,46.90,59.58
10483131,Kcnh7,-43.46,-26.68,-10.90,-97.62
10483148,---,68.10,80.28,43.06,71.16
10483150,Fign,-67.76,-66.39,-80.02,-56.78
10483157,---,-38.78,-46.91,-40.29,-28.26
10483161,---,-14.76,-12.76,23.84,-53.09
10483163,Grb14,-85.89,-97.55,-74.16,-77.07
10483178,Cobll1,-84.39,-95.18,-89.81,-60.50
10483199,Slc38a11,-37.13,-6.79,-54.12,-67.26
10483215,Scn3a or Scn1a,-57.76,-69.81,-54.12,-51.29
10483228,Scn3a,-43.80,-44.55,-54.71,-35.22
10483246,---,0.22,53.58,-20.05,-11.46
10483249,Galnt3,-49.53,-65.56,-40.05,-46.48
10483264,Ttc21b,-91.30,-94.26,-88.58,-90.78
10483299,Scn1a,-34.24,-34.26,-30.13,-38.38
10483322,---,-2.37,-12.92,-11.75,39.91
10483324,Scn9a,-46.93,-50.43,-45.76,-43.93
10483326,Scn9a,-22.94,-14.63,-37.44,-22.57
10483353,Scn7a,-96.06,-95.36,-98.94,-91.70
10483379,---,-17.93,-24.47,-18.11,-12.40
10483381,Stk39,-26.79,-24.59,-31.42,-24.93
10483401,Spc25,-16.39,-13.78,-9.58,-25.88
10483410,Abcb11,-42.34,-32.35,-57.90,-38.19
10483439,Lrp2,-62.17,-89.93,-49.40,-44.01
10483521,Fastkd1,-45.81,-31.64,-33.65,-69.49
10483536,4930578N16Rik,-84.08,-81.18,-79.43,-90.82
10483546,---,10.01,-14.06,69.86,-26.11
10483548,Mettl5 or Ssb,-69.06,-48.95,-63.21,-88.54
10483559,---,-6.93,-5.33,-12.34,-3.36
